L1	L2	L3	KO	Function	EC	Count
Metabolism	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis [PATH:ko00770]	K01579	panD; aspartate 1-decarboxylase	4.1.1.11	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K01585	speA; arginine decarboxylase	4.1.1.19	1
Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K01586	lysA; diaminopimelate decarboxylase	4.1.1.20	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01588	purE; 5-(carboxyamino)imidazole ribonucleotide mutase	5.4.99.18	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase	6.3.4.18	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K01591	pyrF; orotidine-5'-phosphate decarboxylase	4.1.1.23	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K01599	hemE, UROD; uroporphyrinogen decarboxylase	4.1.1.37	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K01609	trpC; indole-3-glycerol phosphate synthase	4.1.1.48	1
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K01610	E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP)	4.1.1.49	1
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K01610	E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP)	4.1.1.49	1
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01610	E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP)	4.1.1.49	1
Metabolism	Energy metabolism	Carbon fixation in photosynthetic organisms [PATH:ko00710]	K01610	E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP)	4.1.1.49	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K01611	speD, AMD1; S-adenosylmethionine decarboxylase	4.1.1.50	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K01611	speD, AMD1; S-adenosylmethionine decarboxylase	4.1.1.50	1
Metabolism	Lipid metabolism	Glycerophospholipid metabolism [PATH:ko00564]	K01613	psd, PISD; phosphatidylserine decarboxylase	4.1.1.65	1
Metabolism	Carbohydrate metabolism	Pentose phosphate pathway [PATH:ko00030]	K01619	deoC, DERA; deoxyribose-phosphate aldolase	4.1.2.4	1
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K01620	ltaE; threonine aldolase	4.1.2.48	1
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K01633	folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase	4.1.2.25 5.1.99.8 1.13.11.81	1
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K01637	E4.1.3.1, aceA; isocitrate lyase	4.1.3.1	1
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01638	aceB, glcB; malate synthase	2.3.3.9	1
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K01638	aceB, glcB; malate synthase	2.3.3.9	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K01657	trpE; anthranilate synthase component I	4.1.3.27	1
Metabolism	Biosynthesis of other secondary metabolites	Phenazine biosynthesis [PATH:ko00405]	K01657	trpE; anthranilate synthase component I	4.1.3.27	1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K01657	trpE; anthranilate synthase component I	4.1.3.27	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K01657	trpE; anthranilate synthase component I	4.1.3.27	1
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K01659	prpC; 2-methylcitrate synthase	2.3.3.5	1
Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	K01661	menB; naphthoate synthase	4.1.3.36	1
Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism [PATH:ko00730]	K01662	dxs; 1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7	1
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K01662	dxs; 1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7	1
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K01664	pabA; para-aminobenzoate synthetase component II	2.6.1.85	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K01669	phrB; deoxyribodipyrimidine photo-lyase	4.1.99.3	1
Metabolism	Energy metabolism	Nitrogen metabolism [PATH:ko00910]	K01673	cynT, can; carbonic anhydrase	4.2.1.1	1
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K01679	E4.2.1.2B, fumC, FH; fumarate hydratase, class II	4.2.1.2	1
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01679	E4.2.1.2B, fumC, FH; fumarate hydratase, class II	4.2.1.2	1
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01679	E4.2.1.2B, fumC, FH; fumarate hydratase, class II	4.2.1.2	1
Human Diseases	Cancer: overview	Pathways in cancer [PATH:ko05200]	K01679	E4.2.1.2B, fumC, FH; fumarate hydratase, class II	4.2.1.2	1
Human Diseases	Cancer: specific types	Renal cell carcinoma [PATH:ko05211]	K01679	E4.2.1.2B, fumC, FH; fumarate hydratase, class II	4.2.1.2	1
Human Diseases	Endocrine and metabolic disease	Cushing syndrome [PATH:ko04934]	K01679	E4.2.1.2B, fumC, FH; fumarate hydratase, class II	4.2.1.2	1
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K01681	ACO, acnA; aconitate hydratase	4.2.1.3	1
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K01681	ACO, acnA; aconitate hydratase	4.2.1.3	1
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01681	ACO, acnA; aconitate hydratase	4.2.1.3	1
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K01689	ENO, eno; enolase	4.2.1.11	1
Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K01689	ENO, eno; enolase	4.2.1.11	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K01689	ENO, eno; enolase	4.2.1.11	1
Environmental Information Processing	Signal transduction	HIF-1 signaling pathway [PATH:ko04066]	K01689	ENO, eno; enolase	4.2.1.11	1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K01689	ENO, eno; enolase	4.2.1.11	1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K01689	ENO, eno; enolase	4.2.1.11	1
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:ko00340]	K01693	hisB; imidazoleglycerol-phosphate dehydratase	4.2.1.19	1
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K01695	trpA; tryptophan synthase alpha chain	4.2.1.20	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K01695	trpA; tryptophan synthase alpha chain	4.2.1.20	1
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K01696	trpB; tryptophan synthase beta chain	4.2.1.20	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K01696	trpB; tryptophan synthase beta chain	4.2.1.20	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K01698	hemB, ALAD; porphobilinogen synthase	4.2.1.24	1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K01698	hemB, ALAD; porphobilinogen synthase	4.2.1.24	1
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K01710	rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase	4.2.1.46	1
Metabolism	Metabolism of terpenoids and polyketides	Polyketide sugar unit biosynthesis [PATH:ko00523]	K01710	rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase	4.2.1.46	1
Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	K01710	rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase	4.2.1.46	1
Metabolism	Biosynthesis of other secondary metabolites	Streptomycin biosynthesis [PATH:ko00521]	K01710	rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase	4.2.1.46	1
Metabolism	Biosynthesis of other secondary metabolites	Acarbose and validamycin biosynthesis [PATH:ko00525]	K01710	rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase	4.2.1.46	1
Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K01714	dapA; 4-hydroxy-tetrahydrodipicolinate synthase	4.3.3.7	1
Metabolism	Biosynthesis of other secondary metabolites	Monobactam biosynthesis [PATH:ko00261]	K01714	dapA; 4-hydroxy-tetrahydrodipicolinate synthase	4.3.3.7	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K01719	hemD, UROS; uroporphyrinogen-III synthase	4.2.1.75	1
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K01724	PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase	4.2.1.96	1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K01724	PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase	4.2.1.96	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K01726	GAMMACA; gamma-carbonic anhydrase	4.2.1.-	1
Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K01728	pel; pectate lyase	4.2.2.2	1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K01728	pel; pectate lyase	4.2.2.2	1
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K01734	mgsA; methylglyoxal synthase	4.2.3.3	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K01735	aroB; 3-dehydroquinate synthase	4.2.3.4	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K01736	aroC; chorismate synthase	4.2.3.5	1
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K01737	queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase	4.2.3.12 4.1.2.50	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01737	queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase	4.2.3.12 4.1.2.50	1
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K01738	cysK; cysteine synthase	2.5.1.47	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K01738	cysK; cysteine synthase	2.5.1.47	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K01749	hemC, HMBS; hydroxymethylbilane synthase	2.5.1.61	1
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K01752	E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase	4.3.1.17	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K01752	E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase	4.3.1.17	1
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01755	argH, ASL; argininosuccinate lyase	4.3.2.1	1
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K01755	argH, ASL; argininosuccinate lyase	4.3.2.1	1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K01755	argH, ASL; argininosuccinate lyase	4.3.2.1	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01756	purB, ADSL; adenylosuccinate lyase	4.3.2.2	1
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01756	purB, ADSL; adenylosuccinate lyase	4.3.2.2	1
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K01770	ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	4.6.1.12	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K01772	hemH, FECH; protoporphyrin/coproporphyrin ferrochelatase	4.99.1.1 4.99.1.9	1
Metabolism	Metabolism of other amino acids	D-Alanine metabolism [PATH:ko00473]	K01775	alr; alanine racemase	5.1.1.1	1
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K01775	alr; alanine racemase	5.1.1.1	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K01775	alr; alanine racemase	5.1.1.1	1
Metabolism	Metabolism of other amino acids	D-Glutamine and D-glutamate metabolism [PATH:ko00471]	K01776	murI; glutamate racemase	5.1.1.3	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K01776	murI; glutamate racemase	5.1.1.3	1
Metabolism	Carbohydrate metabolism	Pentose phosphate pathway [PATH:ko00030]	K01783	rpe, RPE; ribulose-phosphate 3-epimerase	5.1.3.1	1
Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K01783	rpe, RPE; ribulose-phosphate 3-epimerase	5.1.3.1	1
Metabolism	Energy metabolism	Carbon fixation in photosynthetic organisms [PATH:ko00710]	K01783	rpe, RPE; ribulose-phosphate 3-epimerase	5.1.3.1	1
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K01784	galE, GALE; UDP-glucose 4-epimerase	5.1.3.2	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K01784	galE, GALE; UDP-glucose 4-epimerase	5.1.3.2	1
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K01784	galE, GALE; UDP-glucose 4-epimerase	5.1.3.2	1
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K01785	galM, GALM; aldose 1-epimerase	5.1.3.3	1
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K01785	galM, GALM; aldose 1-epimerase	5.1.3.3	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K01788	nanE; N-acylglucosamine-6-phosphate 2-epimerase	5.1.3.9	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K01791	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	5.1.3.14	1
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K01791	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	5.1.3.14	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K01791	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	5.1.3.14	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Vibrio cholerae [PATH:ko05111]	K01791	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	5.1.3.14	1
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K01792	E5.1.3.15; glucose-6-phosphate 1-epimerase	5.1.3.15	1
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K01803	TPI, tpiA; triosephosphate isomerase (TIM)	5.3.1.1	1
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K01803	TPI, tpiA; triosephosphate isomerase (TIM)	5.3.1.1	1
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:ko00562]	K01803	TPI, tpiA; triosephosphate isomerase (TIM)	5.3.1.1	1
Metabolism	Energy metabolism	Carbon fixation in photosynthetic organisms [PATH:ko00710]	K01803	TPI, tpiA; triosephosphate isomerase (TIM)	5.3.1.1	1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K01803	TPI, tpiA; triosephosphate isomerase (TIM)	5.3.1.1	1
Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K01804	araA; L-arabinose isomerase	5.3.1.4	1
Metabolism	Carbohydrate metabolism	Pentose phosphate pathway [PATH:ko00030]	K01808	rpiB; ribose 5-phosphate isomerase B	5.3.1.6	1
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K01808	rpiB; ribose 5-phosphate isomerase B	5.3.1.6	1
Metabolism	Energy metabolism	Carbon fixation in photosynthetic organisms [PATH:ko00710]	K01808	rpiB; ribose 5-phosphate isomerase B	5.3.1.6	1
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K01809	manA, MPI; mannose-6-phosphate isomerase	5.3.1.8	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K01809	manA, MPI; mannose-6-phosphate isomerase	5.3.1.8	1
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K01809	manA, MPI; mannose-6-phosphate isomerase	5.3.1.8	1
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K01810	GPI, pgi; glucose-6-phosphate isomerase	5.3.1.9	1
Metabolism	Carbohydrate metabolism	Pentose phosphate pathway [PATH:ko00030]	K01810	GPI, pgi; glucose-6-phosphate isomerase	5.3.1.9	1
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K01810	GPI, pgi; glucose-6-phosphate isomerase	5.3.1.9	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K01810	GPI, pgi; glucose-6-phosphate isomerase	5.3.1.9	1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K01810	GPI, pgi; glucose-6-phosphate isomerase	5.3.1.9	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K01811	xylS, yicI; alpha-D-xyloside xylohydrolase	3.2.1.177	1
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:ko00340]	K01814	hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	5.3.1.16	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K01817	trpF; phosphoribosylanthranilate isomerase	5.3.1.24	1
Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation [PATH:ko00362]	K01821	praC, xylH; 4-oxalocrotonate tautomerase	5.3.2.6	1
Metabolism	Xenobiotics biodegradation and metabolism	Xylene degradation [PATH:ko00622]	K01821	praC, xylH; 4-oxalocrotonate tautomerase	5.3.2.6	1
Metabolism	Xenobiotics biodegradation and metabolism	Dioxin degradation [PATH:ko00621]	K01821	praC, xylH; 4-oxalocrotonate tautomerase	5.3.2.6	1
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K01823	idi, IDI; isopentenyl-diphosphate Delta-isomerase	5.3.3.2	1
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K01835	pgm; phosphoglucomutase	5.4.2.2	1
Metabolism	Carbohydrate metabolism	Pentose phosphate pathway [PATH:ko00030]	K01835	pgm; phosphoglucomutase	5.4.2.2	1
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K01835	pgm; phosphoglucomutase	5.4.2.2	1
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K01835	pgm; phosphoglucomutase	5.4.2.2	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K01835	pgm; phosphoglucomutase	5.4.2.2	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01835	pgm; phosphoglucomutase	5.4.2.2	1
Metabolism	Biosynthesis of other secondary metabolites	Streptomycin biosynthesis [PATH:ko00521]	K01835	pgm; phosphoglucomutase	5.4.2.2	1
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K01838	pgmB; beta-phosphoglucomutase	5.4.2.6	1
Metabolism	Carbohydrate metabolism	Pentose phosphate pathway [PATH:ko00030]	K01839	deoB; phosphopentomutase	5.4.2.7	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01839	deoB; phosphopentomutase	5.4.2.7	1
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K01840	manB; phosphomannomutase	5.4.2.8	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K01840	manB; phosphomannomutase	5.4.2.8	1
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K01840	manB; phosphomannomutase	5.4.2.8	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K01845	hemL; glutamate-1-semialdehyde 2,1-aminomutase	5.4.3.8	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01845	hemL; glutamate-1-semialdehyde 2,1-aminomutase	5.4.3.8	1
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01866	YARS, tyrS; tyrosyl-tRNA synthetase	6.1.1.1	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01866	YARS, tyrS; tyrosyl-tRNA synthetase	6.1.1.1	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01866	YARS, tyrS; tyrosyl-tRNA synthetase	6.1.1.1	1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K01866	YARS, tyrS; tyrosyl-tRNA synthetase	6.1.1.1	1
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01867	WARS, trpS; tryptophanyl-tRNA synthetase	6.1.1.2	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01867	WARS, trpS; tryptophanyl-tRNA synthetase	6.1.1.2	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01867	WARS, trpS; tryptophanyl-tRNA synthetase	6.1.1.2	1
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01868	TARS, thrS; threonyl-tRNA synthetase	6.1.1.3	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01868	TARS, thrS; threonyl-tRNA synthetase	6.1.1.3	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01868	TARS, thrS; threonyl-tRNA synthetase	6.1.1.3	1
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01869	LARS, leuS; leucyl-tRNA synthetase	6.1.1.4	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01869	LARS, leuS; leucyl-tRNA synthetase	6.1.1.4	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01869	LARS, leuS; leucyl-tRNA synthetase	6.1.1.4	1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K01869	LARS, leuS; leucyl-tRNA synthetase	6.1.1.4	1
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01870	IARS, ileS; isoleucyl-tRNA synthetase	6.1.1.5	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01870	IARS, ileS; isoleucyl-tRNA synthetase	6.1.1.5	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01870	IARS, ileS; isoleucyl-tRNA synthetase	6.1.1.5	1
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01872	AARS, alaS; alanyl-tRNA synthetase	6.1.1.7	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01872	AARS, alaS; alanyl-tRNA synthetase	6.1.1.7	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01872	AARS, alaS; alanyl-tRNA synthetase	6.1.1.7	1
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01873	VARS, valS; valyl-tRNA synthetase	6.1.1.9	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01873	VARS, valS; valyl-tRNA synthetase	6.1.1.9	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01873	VARS, valS; valyl-tRNA synthetase	6.1.1.9	1
Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:ko00450]	K01874	MARS, metG; methionyl-tRNA synthetase	6.1.1.10	1
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01874	MARS, metG; methionyl-tRNA synthetase	6.1.1.10	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01874	MARS, metG; methionyl-tRNA synthetase	6.1.1.10	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01874	MARS, metG; methionyl-tRNA synthetase	6.1.1.10	1
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01875	SARS, serS; seryl-tRNA synthetase	6.1.1.11	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01875	SARS, serS; seryl-tRNA synthetase	6.1.1.11	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01875	SARS, serS; seryl-tRNA synthetase	6.1.1.11	1
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01876	DARS2, aspS; aspartyl-tRNA synthetase	6.1.1.12	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01876	DARS2, aspS; aspartyl-tRNA synthetase	6.1.1.12	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01876	DARS2, aspS; aspartyl-tRNA synthetase	6.1.1.12	1
