Target Name	ID	EC value	E-Value (sequence)	Score (domain)
strain_RW2_final_assembly_2404970_2405752_+	K01613		2.9e-67	224.9
strain_RW2_final_assembly_514422_515087_-	K01619		4.2e-103	342.3
strain_RW2_final_assembly_1380658_1381716_-	K01620		1.5e-45	153.2
strain_RW2_final_assembly_1592564_1592929_-	K01633		9.2e-42	140.2
strain_RW2_final_assembly_1827875_1829161_+	K01637		1.3e-211	410.0
strain_RW2_final_assembly_1827875_1829161_+	K01637		1.3e-211	295.9
strain_RW2_final_assembly_1825338_1827521_+	K01638		1.1e-100	335.5
strain_RW2_final_assembly_984592_986034_+	K01657		4e-179	594.7
strain_RW2_final_assembly_1595099_1596454_-	K01657		5.7e-162	538.0
strain_RW2_final_assembly_582574_583686_-	K01659		3.7e-136	451.0
strain_RW2_final_assembly_2254116_2254940_-	K01661		2.3e-150	498.1
strain_RW2_final_assembly_430917_432818_-	K01662		3.2e-262	869.2
strain_RW2_final_assembly_1594518_1595102_-	K01664		3.1e-43	145.3
strain_RW2_final_assembly_2695478_2696782_+	K01669		7.7e-129	428.7
strain_RW2_final_assembly_2598908_2600122_+	K01669		2.2e-78	262.2
strain_RW2_final_assembly_2259830_2260381_+	K01673		6e-24	82.2
strain_RW2_final_assembly_65872_67272_+	K01679		1.7e-250	830.8
strain_RW2_final_assembly_312856_315570_-	K01681		0	1451.2
strain_RW2_final_assembly_765575_766867_-	K01689		5.8e-213	706.2
strain_RW2_final_assembly_21688_22275_+	K01693		5.8e-92	305.0
strain_RW2_final_assembly_1402689_1403468_-	K01695		1.3e-76	255.5
strain_RW2_final_assembly_1403465_1404646_-	K01696		6.4e-216	715.8
strain_RW2_final_assembly_2528378_2529358_+	K01698		8.1e-166	550.8
strain_RW2_final_assembly_1041360_1042418_-	K01710		5.4e-149	494.5
strain_RW2_final_assembly_2144754_2145635_+	K01714		2.5e-110	366.5
strain_RW2_final_assembly_2527839_2528381_+	K01719		2.4e-28	96.7
strain_RW2_final_assembly_1975149_1975424_+	K01724		4.6e-30	102.5
strain_RW2_final_assembly_2151512_2152039_-	K01726		3.5e-60	201.4
strain_RW2_final_assembly_1867043_1868731_-	K01728		1e-08	31.0
strain_RW2_final_assembly_1780350_1780763_-	K01734		3.4e-64	213.5
strain_RW2_final_assembly_2882884_2883930_+	K01735		5.8e-105	349.5
strain_RW2_final_assembly_2881730_2882890_+	K01736		6.6e-124	411.8
strain_RW2_final_assembly_1910418_1910873_-	K01737		5.8e-41	138.1
strain_RW2_final_assembly_1596573_1597526_-	K01738		3.1e-141	469.1
strain_RW2_final_assembly_2526806_2527723_+	K01749		3.8e-135	449.0
strain_RW2_final_assembly_2767893_2768780_+	K01752		1.5e-98	328.7
strain_RW2_final_assembly_2767218_2767880_+	K01752		5.1e-48	84.6
strain_RW2_final_assembly_2767218_2767880_+	K01752		5.1e-48	83.1
strain_RW2_final_assembly_287813_289195_+	K01755		4.1e-213	707.2
strain_RW2_final_assembly_2101093_2102385_+	K01756		4.5e-144	479.0
strain_RW2_final_assembly_1580572_1581045_-	K01770		5.5e-56	187.7
strain_RW2_final_assembly_2347468_2348397_+	K01772		1.5e-85	285.6
strain_RW2_final_assembly_1986709_1987785_+	K01775		9.2e-132	437.4
strain_RW2_final_assembly_2148053_2149141_+	K01775		5.9e-85	283.0
strain_RW2_final_assembly_2513971_2514798_+	K01776		4.3e-105	349.3
strain_RW2_final_assembly_2762565_2763221_+	K01783		2.6e-111	370.2
strain_RW2_final_assembly_1136918_1137934_+	K01784		3.7e-144	479.4
strain_RW2_final_assembly_1062004_1064142_+	K01784		5.2e-60	201.7
strain_RW2_final_assembly_228069_229106_+	K01784		9.6e-34	114.9
strain_RW2_final_assembly_690786_691640_-	K01784		1e-13	47.6
strain_RW2_final_assembly_1105954_1106925_-	K01785		8.9e-110	365.0
strain_RW2_final_assembly_1192436_1193440_-	K01785		1e-109	364.8
strain_RW2_final_assembly_1085467_1086159_-	K01788		2.6e-95	316.1
strain_RW2_final_assembly_1255822_1256367_+	K01788		4.4e-74	246.3
strain_RW2_final_assembly_954519_955625_-	K01791		2.1e-176	585.7
strain_RW2_final_assembly_2194498_2195349_-	K01792		8.3e-19	64.0
strain_RW2_final_assembly_768444_769196_-	K01803		7.8e-111	368.4
strain_RW2_final_assembly_1195265_1196752_-	K01804		8.3e-217	717.7
strain_RW2_final_assembly_1297277_1297717_-	K01808		7.2e-75	248.9
strain_RW2_final_assembly_1101043_1101987_-	K01809		3.3e-63	211.7
strain_RW2_final_assembly_1814864_1816648_-	K01809		4.5e-58	194.9
strain_RW2_final_assembly_661594_662997_-	K01810		4.6e-82	274.0
strain_RW2_final_assembly_1428403_1430745_-	K01811		1.7e-96	321.3
strain_RW2_final_assembly_22837_23550_+	K01814		9.1e-72	239.8
strain_RW2_final_assembly_1404628_1405200_-	K01817		2.4e-32	109.7
strain_RW2_final_assembly_1354241_1354462_+	K01821		1e-25	88.2
strain_RW2_final_assembly_1710476_1711051_+	K01823		9.8e-16	55.6
strain_RW2_final_assembly_2324740_2326488_+	K01835		1.1e-150	501.0
strain_RW2_final_assembly_853645_854310_-	K01838		1.2e-81	271.9
strain_RW2_final_assembly_371452_372618_-	K01839		5e-187	620.2
strain_RW2_final_assembly_763258_764139_-	K01840		7.8e-51	170.8
strain_RW2_final_assembly_2529355_2530659_+	K01845		7.2e-213	705.9
strain_RW2_final_assembly_2303325_2304623_-	K01845		3.2e-183	608.1
strain_RW2_final_assembly_611158_612552_-	K01866		1.8e-134	446.8
strain_RW2_final_assembly_2624161_2625348_-	K01867		7.8e-136	451.3
strain_RW2_final_assembly_565506_567443_-	K01868		6.7e-261	865.5
strain_RW2_final_assembly_649318_651723_-	K01869		0	1312.5
strain_RW2_final_assembly_2730850_2733576_+	K01870		0	1041.4
strain_RW2_final_assembly_2610763_2613402_+	K01872		0	1113.2
strain_RW2_final_assembly_2530982_2533633_+	K01873		0	1293.2
strain_RW2_final_assembly_1623497_1625458_-	K01874		6.5e-224	743.4
strain_RW2_final_assembly_1640785_1642068_-	K01875		8.3e-181	600.0
strain_RW2_final_assembly_2590263_2592035_+	K01876		7.1e-272	902.1
strain_RW2_final_assembly_504730_505632_-	K01878		2.8e-168	557.2
strain_RW2_final_assembly_502683_504737_-	K01879		7.6e-256	849.3
strain_RW2_final_assembly_2829448_2831148_+	K01881		6.6e-153	508.0
strain_RW2_final_assembly_1576764_1578161_-	K01883		5.2e-189	627.4
strain_RW2_final_assembly_1951228_1952910_+	K01887		1.6e-175	583.0
strain_RW2_final_assembly_558764_559786_-	K01889		1.3e-127	424.5
strain_RW2_final_assembly_556376_558751_-	K01890		1.9e-212	705.3
strain_RW2_final_assembly_2588986_2590266_+	K01892		6.3e-117	388.8
strain_RW2_final_assembly_2903783_2905096_+	K01893		1e-168	560.1
strain_RW2_final_assembly_615337_617043_-	K01895		2.3e-218	724.7
strain_RW2_final_assembly_2788743_2789660_+	K01902		3.3e-144	476.8
strain_RW2_final_assembly_2787570_2788730_+	K01903		6.5e-186	616.0
strain_RW2_final_assembly_2252696_2254069_-	K01911		8.4e-123	408.4
strain_RW2_final_assembly_2207352_2208398_+	K01914		2.5e-150	497.3
strain_RW2_final_assembly_331906_333246_-	K01915		6.5e-119	396.0
strain_RW2_final_assembly_226581_227876_-	K01915		6.6e-93	309.9
strain_RW2_final_assembly_2660009_2660824_+	K01916		7.2e-107	355.8
strain_RW2_final_assembly_2897703_2898533_+	K01918		3.2e-119	396.6
strain_RW2_final_assembly_1377349_1379640_+	K01919		2.5e-89	297.9
strain_RW2_final_assembly_2865541_2866458_+	K01921		1.1e-133	444.8
strain_RW2_final_assembly_2102434_2103138_+	K01923		3.3e-66	221.3
strain_RW2_final_assembly_625198_626505_-	K01924		3.8e-134	446.0
strain_RW2_final_assembly_2721087_2722436_+	K01925		7e-146	485.0
strain_RW2_final_assembly_2002864_2003520_+	K01926		1e-90	301.2
strain_RW2_final_assembly_2846454_2847932_+	K01928		4.7e-176	584.5
strain_RW2_final_assembly_1443958_1445379_-	K01928		1.6e-153	509.9
strain_RW2_final_assembly_1226658_1228136_+	K01928		1.8e-142	473.4
strain_RW2_final_assembly_2718795_2720102_+	K01929		5.3e-138	458.6
strain_RW2_final_assembly_2107655_2108689_+	K01933		9.5e-159	526.1
strain_RW2_final_assembly_461972_462526_-	K01934		3.2e-59	198.7
strain_RW2_final_assembly_1319221_1320822_-	K01937		2.7e-261	866.6
strain_RW2_final_assembly_2203265_2204977_-	K01938		1.8e-275	912.4
strain_RW2_final_assembly_1681293_1682582_+	K01939		1.2e-184	611.9
strain_RW2_final_assembly_286588_287820_+	K01940		1.7e-181	602.3
strain_RW2_final_assembly_2110795_2112048_+	K01945		1.6e-182	605.1
strain_RW2_final_assembly_2094242_2095897_+	K01951		3.9e-225	746.7
strain_RW2_final_assembly_969597_971549_-	K01953		3.6e-19	66.2
strain_RW2_final_assembly_2740480_2743683_+	K01955		0	1704.1
strain_RW2_final_assembly_1981574_1984594_+	K01955		0	1297.9
strain_RW2_final_assembly_2739396_2740478_+	K01956		1.9e-174	579.3
strain_RW2_final_assembly_1980532_1981581_+	K01956		5.1e-133	442.4
strain_RW2_final_assembly_2691937_2695374_+	K01958		0	1922.5
strain_RW2_final_assembly_436770_438113_-	K01961		1.3e-236	784.4
strain_RW2_final_assembly_587369_588304_-	K01962		3.2e-152	505.1
strain_RW2_final_assembly_588297_589151_-	K01963		2.1e-121	403.1
strain_RW2_final_assembly_2121432_2123429_+	K01972		1.1e-298	990.6
strain_RW2_final_assembly_639990_640565_-	K01975		3.1e-34	116.4
strain_RW2_final_assembly_2647446_2647955_-	K01975		3.6e-12	44.0
strain_RW2_final_assembly_55025_55948_+	K01990		8.6e-100	332.2
strain_RW2_final_assembly_858395_859285_+	K01990		4e-84	280.5
strain_RW2_final_assembly_936331_937257_+	K01990		3.3e-82	274.2
strain_RW2_final_assembly_2041057_2041740_+	K02003		3.3e-112	372.8
strain_RW2_final_assembly_882646_883383_-	K02003		1.1e-100	334.7
strain_RW2_final_assembly_2464831_2465523_-	K02003		2.1e-100	333.9
strain_RW2_final_assembly_914207_914905_+	K02003		3e-97	323.6
strain_RW2_final_assembly_1211207_1211869_-	K02003		1.2e-60	203.0
strain_RW2_final_assembly_2041737_2042804_+	K02004		8.5e-33	103.9
strain_RW2_final_assembly_880079_882649_-	K02004		9.7e-54	92.0
strain_RW2_final_assembly_2461614_2464781_-	K02004		2.9e-36	64.8
strain_RW2_final_assembly_2461614_2464781_-	K02004		2.9e-36	62.0
strain_RW2_final_assembly_914911_917232_+	K02004		4.2e-18	38.6
strain_RW2_final_assembly_2040341_2041060_+	K02005		1.3e-27	86.2
strain_RW2_final_assembly_1860832_1861539_+	K02010		2.3e-107	357.5
strain_RW2_final_assembly_381778_382665_-	K02010		2.8e-78	261.4
strain_RW2_final_assembly_1859195_1860832_+	K02011		4.2e-127	422.1
strain_RW2_final_assembly_1857990_1859060_+	K02012		5e-82	273.7
strain_RW2_final_assembly_989151_990155_-	K02015		2.3e-49	165.8
strain_RW2_final_assembly_988078_989154_-	K02015		2.8e-31	106.2
strain_RW2_final_assembly_990168_991169_-	K02016		2.8e-35	119.6
strain_RW2_final_assembly_1830852_1831493_+	K02018		4.2e-67	224.7
strain_RW2_final_assembly_1830124_1830855_+	K02020		3.3e-53	178.7
strain_RW2_final_assembly_411034_411756_-	K02028		1.8e-108	360.9
strain_RW2_final_assembly_2327369_2328019_+	K02029		1.3e-69	232.7
strain_RW2_final_assembly_401323_402282_-	K02032		1.5e-19	52.3
strain_RW2_final_assembly_130961_131821_+	K02033		1.2e-18	64.3
strain_RW2_final_assembly_131821_132867_+	K02034		1.5e-38	130.2
strain_RW2_final_assembly_466615_467448_-	K02036		7.6e-154	511.5
strain_RW2_final_assembly_468393_469337_-	K02037		1e-104	348.2
strain_RW2_final_assembly_467480_468391_-	K02038		6.8e-110	365.0
strain_RW2_final_assembly_465937_466599_-	K02039		1.6e-56	189.5
strain_RW2_final_assembly_469421_470425_-	K02040		3.8e-82	274.4
strain_RW2_final_assembly_2306702_2307877_+	K02040		3.4e-48	162.5
strain_RW2_final_assembly_382662_383363_-	K02053		2.5e-23	79.3
strain_RW2_final_assembly_383360_384133_-	K02054		2.3e-18	63.3
strain_RW2_final_assembly_1387022_1388098_-	K02058		4.5e-69	231.0
strain_RW2_final_assembly_995770_996474_-	K02068		1.6e-71	238.6
strain_RW2_final_assembly_995000_995773_-	K02069		6.7e-81	269.9
strain_RW2_final_assembly_719992_721104_-	K02071		5.3e-156	518.0
strain_RW2_final_assembly_217660_218694_-	K02071		1e-155	517.0
strain_RW2_final_assembly_1728978_1729724_+	K02071		1.9e-119	397.4
strain_RW2_final_assembly_719340_720002_-	K02072		1.9e-95	317.9
strain_RW2_final_assembly_1729717_1730379_+	K02072		4.9e-88	293.4
strain_RW2_final_assembly_217026_217688_-	K02072		3.2e-84	280.8
strain_RW2_final_assembly_718476_719309_-	K02073		3.1e-107	356.6
strain_RW2_final_assembly_218704_219525_-	K02073		9.9e-104	345.0
strain_RW2_final_assembly_1730405_1731223_+	K02073		7.4e-93	309.2
strain_RW2_final_assembly_482776_483186_-	K02076		5e-54	179.8
strain_RW2_final_assembly_2774177_2774416_+	K02078		4.3e-26	89.9
strain_RW2_final_assembly_2905156_2905743_+	K02086		1.8e-50	169.1
strain_RW2_final_assembly_1863926_1864705_-	K02099		1.7e-61	206.1
strain_RW2_final_assembly_187307_188104_-	K02099		5.8e-42	141.8
strain_RW2_final_assembly_1205852_1206976_+	K02103		9.8e-139	460.0
strain_RW2_final_assembly_1277548_1278285_-	K02108		2.8e-59	198.6
strain_RW2_final_assembly_1276658_1277185_-	K02109		1.5e-34	117.6
strain_RW2_final_assembly_1277257_1277478_-	K02110		4.6e-22	75.8
strain_RW2_final_assembly_1274598_1276106_-	K02111		2.1e-273	906.4
strain_RW2_final_assembly_1276125_1276658_-	K02113		1.4e-28	97.5
strain_RW2_final_assembly_1271812_1272222_-	K02114		5.1e-47	157.6
strain_RW2_final_assembly_1273704_1274561_-	K02115		2.2e-112	373.3
strain_RW2_final_assembly_1272251_1273669_-	K02133		2.3e-294	977.7
strain_RW2_final_assembly_438121_438576_-	K02160		4.6e-55	184.2
strain_RW2_final_assembly_2195424_2195978_+	K02199		4.1e-45	151.9
strain_RW2_final_assembly_2415940_2417061_-	K02199		1.4e-42	143.3
strain_RW2_final_assembly_364921_365502_-	K02199		3.5e-41	139.1
strain_RW2_final_assembly_134274_135290_+	K02204		3.2e-23	79.6
strain_RW2_final_assembly_764395_765192_-	K02204		6.3e-17	48.7
strain_RW2_final_assembly_2728972_2729244_+	K02221		1e-29	101.3
strain_RW2_final_assembly_263426_264619_-	K02234		7e-61	198.9
strain_RW2_final_assembly_63684_64613_+	K02234		3.9e-53	120.7
strain_RW2_final_assembly_63684_64613_+	K02234		3.9e-53	59.9
strain_RW2_final_assembly_2548341_2549093_+	K02236		1.1e-67	225.7
strain_RW2_final_assembly_547144_547713_-	K02237		1e-43	147.2
strain_RW2_final_assembly_545010_547142_-	K02238		1.1e-119	398.4
strain_RW2_final_assembly_2915138_2915980_-	K02238		2.2e-70	235.3
strain_RW2_final_assembly_837212_838369_-	K02240		5.5e-107	356.2
strain_RW2_final_assembly_836547_837215_-	K02242		6.1e-41	138.2
strain_RW2_final_assembly_451618_452424_-	K02243		3.4e-65	217.4
strain_RW2_final_assembly_450659_451636_-	K02244		2.5e-47	159.0
strain_RW2_final_assembly_450330_450641_-	K02245		1.2e-21	74.7
strain_RW2_final_assembly_2359305_2359772_+	K02250		1.1e-43	147.1
strain_RW2_final_assembly_808250_808744_+	K02250		2.7e-42	142.3
strain_RW2_final_assembly_2698067_2698993_+	K02257		5.6e-79	263.4
strain_RW2_final_assembly_2696833_2697735_-	K02259		1.5e-42	143.1
strain_RW2_final_assembly_2225013_2226698_+	K02274		1.1e-88	295.2
strain_RW2_final_assembly_2699039_2700067_+	K02275		8.2e-86	286.6
strain_RW2_final_assembly_2224542_2225012_+	K02275		1e-27	95.2
strain_RW2_final_assembly_1661556_1662971_-	K02313		2e-194	644.7
strain_RW2_final_assembly_1679704_1681056_+	K02314		5.1e-197	653.9
strain_RW2_final_assembly_499269_501089_-	K02316		7.4e-150	498.6
strain_RW2_final_assembly_574802_577399_-	K02335		0	1047.3
strain_RW2_final_assembly_589795_593004_-	K02337		2e-271	901.1
strain_RW2_final_assembly_1660219_1661358_-	K02338		1.4e-113	377.8
strain_RW2_final_assembly_543685_544704_-	K02340		6.6e-75	250.4
strain_RW2_final_assembly_1629206_1630198_-	K02341		3.4e-64	215.5
strain_RW2_final_assembly_2899021_2901840_+	K02342		1.3e-62	208.7
strain_RW2_final_assembly_275239_275805_+	K02342		3.8e-48	161.7
strain_RW2_final_assembly_1635192_1636868_-	K02343		2.1e-166	552.3
strain_RW2_final_assembly_2334433_2335746_-	K02346		5.3e-149	494.2
strain_RW2_final_assembly_2454727_2456436_+	K02347		9.8e-205	679.4
strain_RW2_final_assembly_36016_36444_+	K02348		1.8e-63	211.9
strain_RW2_final_assembly_2141733_2142161_+	K02348		9.8e-29	97.9
strain_RW2_final_assembly_543241_543675_-	K02348		2.3e-09	34.6
strain_RW2_final_assembly_1559031_1561109_-	K02355		0	1122.7
strain_RW2_final_assembly_438689_439255_-	K02356		4.5e-82	272.3
strain_RW2_final_assembly_2823089_2823970_+	K02357		5.3e-107	356.5
strain_RW2_final_assembly_1557728_1558915_-	K02358		2e-239	793.6
strain_RW2_final_assembly_1257249_1257671_-	K02372		1.3e-66	222.5
strain_RW2_final_assembly_2770890_2771459_+	K02372		6e-07	26.4
strain_RW2_final_assembly_2804212_2804772_+	K02383		1.4e-20	71.2
strain_RW2_final_assembly_2807081_2807263_+	K02385		1.6e-16	57.7
strain_RW2_final_assembly_2798064_2798432_+	K02387		1.6e-31	107.3
strain_RW2_final_assembly_2798435_2798863_+	K02388		1.5e-53	179.2
strain_RW2_final_assembly_2805811_2806242_+	K02389		9.1e-29	98.1
strain_RW2_final_assembly_1260501_1261274_-	K02391		7.9e-74	246.2
strain_RW2_final_assembly_2806254_2807045_+	K02392		2.4e-81	270.8
strain_RW2_final_assembly_1259710_1260489_-	K02392		1.6e-67	225.4
strain_RW2_final_assembly_833893_835386_-	K02396		5.4e-127	422.9
strain_RW2_final_assembly_832957_833889_-	K02397		3.7e-82	269.0
strain_RW2_final_assembly_835868_836119_-	K02398		4.7e-11	40.5
strain_RW2_final_assembly_835399_835755_-	K02399		5.8e-09	32.1
strain_RW2_final_assembly_2813500_2815518_+	K02400		9.1e-290	960.2
strain_RW2_final_assembly_2812395_2813486_+	K02401		4e-140	465.2
strain_RW2_final_assembly_2815549_2816598_+	K02404		2.9e-99	330.9
strain_RW2_final_assembly_2820926_2821696_+	K02405		2.7e-83	278.1
strain_RW2_final_assembly_821496_822338_-	K02406		9.5e-123	407.6
strain_RW2_final_assembly_811160_811984_+	K02406		5.8e-109	362.2
strain_RW2_final_assembly_816341_818020_-	K02407		8.2e-99	329.1
strain_RW2_final_assembly_2798877_2799161_+	K02408		6.6e-27	92.5
strain_RW2_final_assembly_2799183_2800751_+	K02409		1.1e-119	398.3
strain_RW2_final_assembly_2800757_2801764_+	K02410		5.4e-113	375.8
strain_RW2_final_assembly_2801748_2802470_+	K02411		2.4e-24	84.1
strain_RW2_final_assembly_2802457_2803776_+	K02412		3.8e-207	686.1
strain_RW2_final_assembly_2803773_2804207_+	K02413		1.2e-11	42.5
strain_RW2_final_assembly_2804787_2805839_+	K02414		3.6e-17	58.8
strain_RW2_final_assembly_2807256_2807705_+	K02415		9.3e-24	82.1
strain_RW2_final_assembly_2807715_2808704_+	K02416		1.2e-90	302.1
strain_RW2_final_assembly_2808701_2809816_+	K02417		4.3e-77	256.8
strain_RW2_final_assembly_2810191_2810685_+	K02418		1.3e-19	68.3
strain_RW2_final_assembly_2810682_2811347_+	K02419		4.8e-114	379.0
strain_RW2_final_assembly_2811359_2811631_+	K02420		4.8e-33	110.6
strain_RW2_final_assembly_2811628_2812398_+	K02421		7.4e-63	210.0
strain_RW2_final_assembly_815952_816326_-	K02422		8.6e-47	157.0
strain_RW2_final_assembly_810796_811176_+	K02422		2.8e-18	63.8
strain_RW2_final_assembly_195143_195991_-	K02424		1.1e-89	298.3
strain_RW2_final_assembly_2326614_2327372_+	K02424		2e-87	290.9
strain_RW2_final_assembly_895655_897097_-	K02433		5.5e-210	696.6
strain_RW2_final_assembly_894212_895642_-	K02434		4.1e-209	694.1
strain_RW2_final_assembly_897109_897414_-	K02435		3.5e-28	96.1
strain_RW2_final_assembly_723197_723580_-	K02437		2.9e-57	191.7
strain_RW2_final_assembly_928146_929804_-	K02439		5.1e-19	65.3
strain_RW2_final_assembly_1963522_1965990_+	K02439		1e-16	57.4
strain_RW2_final_assembly_793335_794042_+	K02440		2.1e-117	389.4
strain_RW2_final_assembly_279943_280512_-	K02443		1.1e-70	234.4
strain_RW2_final_assembly_1243863_1244459_-	K02443		6.4e-68	225.2
strain_RW2_final_assembly_1307055_1308023_-	K02446		2e-151	501.8
strain_RW2_final_assembly_700726_701706_+	K02446		1.8e-141	469.0
strain_RW2_final_assembly_2547751_2548251_+	K02456		4.9e-20	70.0
strain_RW2_final_assembly_2541570_2542046_-	K02458		2.9e-16	58.0
strain_RW2_final_assembly_1654172_1656742_-	K02469		0	1389.8
strain_RW2_final_assembly_200022_202427_-	K02469		4.7e-281	933.2
strain_RW2_final_assembly_1656765_1658693_-	K02470		0	1072.3
strain_RW2_final_assembly_202430_204421_-	K02470		2.8e-284	942.2
strain_RW2_final_assembly_957304_958593_-	K02472		1.8e-173	574.7
strain_RW2_final_assembly_1126172_1127146_-	K02473		3.9e-143	473.7
strain_RW2_final_assembly_1127158_1128495_-	K02474		4.6e-206	682.1
strain_RW2_final_assembly_1265299_1266078_+	K02477		4.6e-43	145.1
strain_RW2_final_assembly_2020569_2021555_-	K02477		7.4e-23	78.3
strain_RW2_final_assembly_1263501_1265318_+	K02478		5.1e-72	239.9
strain_RW2_final_assembly_1026042_1027415_+	K02484		3.2e-68	228.3
strain_RW2_final_assembly_67442_68929_+	K02488		1.2e-64	216.5
strain_RW2_final_assembly_1311991_1312353_-	K02490		1.5e-42	142.9
strain_RW2_final_assembly_492861_494624_-	K02491		1.9e-69	232.3
strain_RW2_final_assembly_2525402_2526745_+	K02492		2.3e-151	503.0
strain_RW2_final_assembly_1299221_1300096_-	K02493		2e-82	275.0
strain_RW2_final_assembly_536155_537351_-	K02495		2.1e-115	383.7
strain_RW2_final_assembly_362170_363354_-	K02497		3.9e-33	64.4
strain_RW2_final_assembly_362170_363354_-	K02497		3.9e-33	53.8
strain_RW2_final_assembly_1607649_1609064_-	K02499		6.8e-198	656.3
strain_RW2_final_assembly_23543_24310_+	K02500		1.6e-127	423.5
strain_RW2_final_assembly_22272_22859_+	K02501		1.4e-81	271.2
strain_RW2_final_assembly_17949_18872_+	K02502		5.1e-71	237.3
strain_RW2_final_assembly_2340588_2341034_-	K02503		6.5e-41	138.0
strain_RW2_final_assembly_1059504_1060349_-	K02510		4e-17	36.5
strain_RW2_final_assembly_1544303_1544524_-	K02518		4.1e-47	157.0
strain_RW2_final_assembly_2837866_2840109_+	K02519		5.3e-304	1008.4
strain_RW2_final_assembly_563399_563929_-	K02520		3.8e-79	264.2
strain_RW2_final_assembly_1619938_1620816_-	K02528		2e-90	301.0
strain_RW2_final_assembly_1186818_1188059_-	K02532		2.3e-179	593.6
strain_RW2_final_assembly_2258912_2259811_+	K02548		1.9e-82	274.9
strain_RW2_final_assembly_2251645_2252712_-	K02549		9.4e-53	177.3
strain_RW2_final_assembly_2255714_2257363_-	K02551		1.3e-172	573.6
strain_RW2_final_assembly_2257360_2258745_-	K02552		6.5e-124	412.2
strain_RW2_final_assembly_1932736_1933533_-	K02556		1.8e-85	284.4
strain_RW2_final_assembly_1931982_1932758_-	K02557		1.8e-59	199.0
strain_RW2_final_assembly_2722433_2723509_+	K02563		6.2e-124	411.7
strain_RW2_final_assembly_2137701_2138465_+	K02564		3.5e-96	320.1
strain_RW2_final_assembly_1118486_1119637_-	K02565		1.3e-107	357.5
strain_RW2_final_assembly_373752_374750_+	K02565		1.9e-33	109.4
strain_RW2_final_assembly_1838429_1839745_+	K02575		7.7e-112	371.6
strain_RW2_final_assembly_42396_43247_+	K02598		3.1e-94	312.6
strain_RW2_final_assembly_1773329_1774129_-	K02598		5.7e-88	292.0
strain_RW2_final_assembly_2836119_2837285_+	K02600		9.2e-160	530.2
strain_RW2_final_assembly_1573048_1573608_-	K02601		8.9e-71	236.0
strain_RW2_final_assembly_1593704_1594534_-	K02619		2.3e-50	169.3
strain_RW2_final_assembly_235498_237030_-	K02636		2.8e-23	79.4
strain_RW2_final_assembly_2329270_2330196_-	K02647		3.4e-27	92.5
strain_RW2_final_assembly_2543698_2545347_+	K02652		1.3e-232	771.5
strain_RW2_final_assembly_2546391_2547608_+	K02653		9.7e-133	440.5
strain_RW2_final_assembly_2549106_2550749_+	K02662		1.7e-40	136.9
strain_RW2_final_assembly_2550746_2551453_+	K02664		4.9e-14	49.9
strain_RW2_final_assembly_2545352_2546386_+	K02669		3.1e-160	531.5
strain_RW2_final_assembly_529677_530615_-	K02687		2.1e-106	354.2
strain_RW2_final_assembly_424422_426059_-	K02688		3.6e-141	468.9
strain_RW2_final_assembly_1072829_1074829_+	K02757		1.4e-253	840.5
strain_RW2_final_assembly_1807818_1809671_+	K02757		1.2e-241	801.2
strain_RW2_final_assembly_179937_181826_+	K02757		9.6e-212	702.3
strain_RW2_final_assembly_1000896_1001228_+	K02759		1.2e-43	145.6
strain_RW2_final_assembly_1817091_1817435_+	K02759		4.7e-39	130.6
strain_RW2_final_assembly_1001225_1001521_+	K02760		1e-38	130.3
strain_RW2_final_assembly_1816790_1817086_+	K02760		9.1e-37	123.9
strain_RW2_final_assembly_2064442_2064750_-	K02760		4.2e-31	105.4
strain_RW2_final_assembly_999580_1000899_+	K02761		2.8e-155	515.3
strain_RW2_final_assembly_1817441_1818769_+	K02761		5.3e-152	504.5
strain_RW2_final_assembly_2061680_2063008_-	K02761		2.5e-135	449.5
strain_RW2_final_assembly_1102050_1102508_-	K02768		1.8e-53	179.0
strain_RW2_final_assembly_94360_96267_+	K02770		8.6e-262	868.1
strain_RW2_final_assembly_1102521_1103939_-	K02770		1.5e-188	625.8
strain_RW2_final_assembly_2351953_2352441_+	K02773		2.8e-19	66.4
strain_RW2_final_assembly_861953_862453_-	K02777		6e-61	203.5
strain_RW2_final_assembly_1799607_1800101_-	K02777		5.4e-58	194.0
strain_RW2_final_assembly_2513612_2513875_+	K02784		2.3e-31	107.1
strain_RW2_final_assembly_2064747_2065094_-	K02786		2e-29	99.1
strain_RW2_final_assembly_1253450_1254991_+	K02791		5.5e-241	798.7
strain_RW2_final_assembly_2076910_2077341_+	K02798		1.1e-56	187.7
strain_RW2_final_assembly_2075444_2076865_+	K02800		1.2e-250	830.8
strain_RW2_final_assembly_1797255_1798742_-	K02804		2.4e-191	634.5
strain_RW2_final_assembly_121551_122981_+	K02810		1.4e-197	655.6
strain_RW2_final_assembly_1349393_1350766_-	K02810		1.3e-172	573.1
strain_RW2_final_assembly_844713_846161_-	K02819		5.8e-209	692.5
strain_RW2_final_assembly_2652153_2652419_+	K02822		2.7e-27	92.6
strain_RW2_final_assembly_2743731_2744399_+	K02823		1.4e-79	265.5
strain_RW2_final_assembly_2735804_2737105_+	K02824		3.4e-176	583.8
strain_RW2_final_assembly_2735221_2735754_+	K02825		6e-85	281.9
strain_RW2_final_assembly_2700088_2701974_+	K02827		7.4e-259	857.8
