Target Name	ID	EC value	E-Value (sequence)	Score (domain)
strain_GIC31_complete_genome_1891668_1893200_-	phrog_18374		3.5e-58	193.5
strain_GIC31_complete_genome_2227094_2228731_-	phrog_18374		1.1e-09	26.2
strain_GIC31_complete_genome_1777139_1778221_-	phrog_18394		1.5e-130	432.4
strain_GIC31_complete_genome_2559472_2560521_-	phrog_18394		5.7e-98	325.1
strain_GIC31_complete_genome_11489_12049_+	phrog_18535		8.5e-14	48.9
strain_GIC31_complete_genome_1612080_1612667_-	phrog_186		2.7e-22	76.9
strain_GIC31_complete_genome_167651_168490_+	phrog_18605		3.3e-26	89.3
strain_GIC31_complete_genome_985313_987055_+	phrog_18609		1.5e-12	44.1
strain_GIC31_complete_genome_887610_889328_-	phrog_18609		6.9e-09	31.3
strain_GIC31_complete_genome_1697971_1698402_-	phrog_18840		1.4e-25	87.1
strain_GIC31_complete_genome_1174577_1175458_-	phrog_18840		3.4e-13	46.5
strain_GIC31_complete_genome_776185_777069_-	phrog_18885		1e-23	53.2
strain_GIC31_complete_genome_2098135_2098914_-	phrog_18885		6.5e-21	48.8
strain_GIC31_complete_genome_1267211_1268059_+	phrog_18885		6.7e-19	36.6
strain_GIC31_complete_genome_1267211_1268059_+	phrog_18885		6.7e-19	36.2
strain_GIC31_complete_genome_776185_777069_-	phrog_18885		1e-23	34.0
strain_GIC31_complete_genome_1818624_1819550_-	phrog_18914		8.1e-10	35.6
strain_GIC31_complete_genome_1004014_1005951_+	phrog_18916		2.3e-273	905.6
strain_GIC31_complete_genome_1924037_1925317_-	phrog_18916		4.6e-12	29.4
strain_GIC31_complete_genome_2704901_2705563_-	phrog_18935		1e-44	150.0
strain_GIC31_complete_genome_2704229_2704864_+	phrog_18935		1.8e-23	80.2
strain_GIC31_complete_genome_2025670_2026308_+	phrog_18935		1.8e-16	57.3
strain_GIC31_complete_genome_1291381_1292262_+	phrog_18944		3.5e-40	135.2
strain_GIC31_complete_genome_2852524_2853876_-	phrog_19		3.1e-128	425.5
strain_GIC31_complete_genome_1969265_1970914_-	phrog_19065		1.4e-114	380.5
strain_GIC31_complete_genome_1968226_1969260_-	phrog_19065		1.3e-39	130.8
strain_GIC31_complete_genome_2187625_2189400_-	phrog_19172		7.3e-66	145.8
strain_GIC31_complete_genome_2187625_2189400_-	phrog_19172		7.3e-66	80.8
strain_GIC31_complete_genome_1615983_1618802_-	phrog_192		8.1e-51	169.7
strain_GIC31_complete_genome_1682303_1686667_-	phrog_192		3.4e-51	161.1
strain_GIC31_complete_genome_1285497_1286063_-	phrog_192		4.7e-38	128.6
strain_GIC31_complete_genome_2531854_2532510_-	phrog_19271		9.8e-101	333.5
strain_GIC31_complete_genome_2566047_2566580_+	phrog_19305		1.1e-50	169.0
strain_GIC31_complete_genome_2094446_2094994_+	phrog_19305		1.8e-13	41.1
strain_GIC31_complete_genome_2552503_2552853_-	phrog_1936		7.6e-36	120.9
strain_GIC31_complete_genome_773828_775345_-	phrog_19397		5.2e-140	464.6
strain_GIC31_complete_genome_469220_470725_-	phrog_19397		3.1e-74	247.8
strain_GIC31_complete_genome_496447_497163_+	phrog_19408		5.7e-48	160.8
strain_GIC31_complete_genome_545393_546094_+	phrog_19408		9.3e-43	143.5
strain_GIC31_complete_genome_495732_496454_+	phrog_19408		2.1e-12	35.4
strain_GIC31_complete_genome_544663_545424_+	phrog_19408		2.2e-10	33.5
strain_GIC31_complete_genome_1731483_1732235_-	phrog_19422		2.6e-54	181.3
strain_GIC31_complete_genome_2180193_2180639_+	phrog_19494		4.5e-26	88.4
strain_GIC31_complete_genome_2539930_2540433_+	phrog_19494		2.5e-11	40.8
strain_GIC31_complete_genome_1922268_1924040_-	phrog_19509		3.5e-208	690.0
strain_GIC31_complete_genome_1612727_1614040_-	phrog_19509		1.6e-66	135.7
strain_GIC31_complete_genome_41976_43448_+	phrog_19509		1.6e-42	103.3
strain_GIC31_complete_genome_1612727_1614040_-	phrog_19509		1.6e-66	84.6
strain_GIC31_complete_genome_41976_43448_+	phrog_19509		1.6e-42	38.1
strain_GIC31_complete_genome_1008312_1008671_+	phrog_19526		1.9e-45	151.2
strain_GIC31_complete_genome_606691_608766_+	phrog_19584		3.2e-45	151.2
strain_GIC31_complete_genome_826640_829378_+	phrog_19584		8.7e-45	148.6
strain_GIC31_complete_genome_863359_864699_+	phrog_19584		3.8e-49	123.5
strain_GIC31_complete_genome_863359_864699_+	phrog_19584		3.8e-49	37.9
strain_GIC31_complete_genome_2407119_2409335_-	phrog_1967		4.7e-139	461.7
strain_GIC31_complete_genome_2149730_2153332_-	phrog_1967		2.4e-61	147.3
strain_GIC31_complete_genome_2149730_2153332_-	phrog_1967		2.4e-61	54.5
strain_GIC31_complete_genome_2689340_2690578_+	phrog_1977		1.3e-138	459.8
strain_GIC31_complete_genome_1157737_1158867_+	phrog_1977		1.7e-23	80.5
strain_GIC31_complete_genome_1011671_1012693_+	phrog_19793		9.8e-148	488.9
strain_GIC31_complete_genome_2696330_2697265_-	phrog_19840		1e-26	91.3
strain_GIC31_complete_genome_1247433_1249001_+	phrog_19848		3.4e-150	498.6
strain_GIC31_complete_genome_2601766_2602260_-	phrog_19856		8.2e-14	48.8
strain_GIC31_complete_genome_128588_130417_-	phrog_19870		9.6e-13	33.4
strain_GIC31_complete_genome_362477_363571_+	phrog_19918		3.5e-166	549.9
strain_GIC31_complete_genome_765232_766332_+	phrog_19918		6.2e-114	377.9
strain_GIC31_complete_genome_703642_704070_+	phrog_19931		1.6e-38	129.4
strain_GIC31_complete_genome_1260678_1263689_+	phrog_19980		1e-159	528.4
strain_GIC31_complete_genome_1780512_1781813_-	phrog_20031		7.6e-80	265.8
strain_GIC31_complete_genome_2643978_2645282_-	phrog_20031		1.1e-79	265.5
strain_GIC31_complete_genome_2641620_2642885_+	phrog_20031		8e-07	25.4
strain_GIC31_complete_genome_281322_282395_+	phrog_20062		3.2e-22	76.0
strain_GIC31_complete_genome_2195728_2197476_-	phrog_20109		2.1e-138	459.2
strain_GIC31_complete_genome_509871_511595_+	phrog_20109		1e-133	443.6
strain_GIC31_complete_genome_112534_113892_+	phrog_20109		7.7e-87	262.6
strain_GIC31_complete_genome_859352_859624_+	phrog_20167		4.5e-19	65.7
strain_GIC31_complete_genome_2128190_2129545_-	phrog_20211		2.3e-60	201.6
strain_GIC31_complete_genome_1026753_1027772_+	phrog_20214		1.8e-38	129.7
strain_GIC31_complete_genome_2315615_2317126_-	phrog_2034		3.8e-78	259.8
strain_GIC31_complete_genome_2485199_2486692_+	phrog_2034		1e-57	191.2
strain_GIC31_complete_genome_861300_862481_+	phrog_2034		2.2e-53	178.3
strain_GIC31_complete_genome_2772741_2773925_+	phrog_2034		1.7e-50	168.8
strain_GIC31_complete_genome_1828045_1829256_+	phrog_2034		2.6e-66	161.2
strain_GIC31_complete_genome_966143_966631_+	phrog_20402		9.2e-42	139.5
strain_GIC31_complete_genome_675874_676311_+	phrog_20402		9.6e-29	97.4
strain_GIC31_complete_genome_2797768_2798331_+	phrog_20402		1.5e-11	41.2
strain_GIC31_complete_genome_2469834_2470379_-	phrog_2071		1.2e-12	45.9
strain_GIC31_complete_genome_1574431_1574733_+	phrog_2071		2.7e-06	25.1
strain_GIC31_complete_genome_1317213_1318694_-	phrog_20720		9.5e-75	249.2
strain_GIC31_complete_genome_1276100_1277587_-	phrog_20720		1.2e-71	239.0
strain_GIC31_complete_genome_1239376_1240938_-	phrog_20720		1.2e-27	93.9
strain_GIC31_complete_genome_2632419_2633114_+	phrog_2076		1.8e-42	142.9
strain_GIC31_complete_genome_2294249_2294965_-	phrog_2076		8.9e-34	114.3
strain_GIC31_complete_genome_775376_776083_-	phrog_20813		1.2e-46	156.6
strain_GIC31_complete_genome_1657148_1657945_-	phrog_20876		2.6e-35	119.0
strain_GIC31_complete_genome_642147_642470_+	phrog_20880		3.8e-12	43.5
strain_GIC31_complete_genome_1437687_1438025_-	phrog_20880		4.1e-07	27.1
strain_GIC31_complete_genome_13344_14207_+	phrog_20964		5e-85	282.4
strain_GIC31_complete_genome_1884900_1885826_-	phrog_20966		1.4e-62	209.0
strain_GIC31_complete_genome_1883875_1884900_-	phrog_20966		2e-42	142.6
strain_GIC31_complete_genome_1469508_1470566_-	phrog_20966		6.4e-07	25.1
strain_GIC31_complete_genome_2129651_2130916_-	phrog_21103		1.5e-45	152.8
strain_GIC31_complete_genome_2317247_2318542_-	phrog_21103		1.2e-11	40.3
strain_GIC31_complete_genome_526533_527789_-	phrog_21103		8.5e-08	28.8
strain_GIC31_complete_genome_103426_103641_-	phrog_21110		6.4e-30	100.2
strain_GIC31_complete_genome_2220642_2220857_+	phrog_21110		6.4e-30	100.2
strain_GIC31_complete_genome_2432830_2433045_+	phrog_21110		6.4e-30	100.2
strain_GIC31_complete_genome_2438344_2438559_+	phrog_21110		6.4e-30	100.2
strain_GIC31_complete_genome_2545794_2546009_+	phrog_21110		6.4e-30	100.2
strain_GIC31_complete_genome_2608265_2609041_+	phrog_21158		2.9e-38	123.2
strain_GIC31_complete_genome_815222_816181_+	phrog_2118		6e-13	45.5
strain_GIC31_complete_genome_2607490_2608287_+	phrog_21194		2.2e-47	156.0
strain_GIC31_complete_genome_779161_782034_+	phrog_21263		0	1460.4
strain_GIC31_complete_genome_996676_997500_+	phrog_21295		1.4e-75	251.4
strain_GIC31_complete_genome_2295022_2297268_-	phrog_21327		8.8e-300	993.8
strain_GIC31_complete_genome_1051657_1051830_+	phrog_21469		2e-16	57.1
strain_GIC31_complete_genome_58716_59405_+	phrog_2154		6.9e-31	104.2
strain_GIC31_complete_genome_786659_787141_+	phrog_2154		3.6e-14	49.1
strain_GIC31_complete_genome_2239530_2240249_+	phrog_21557		4.6e-22	75.2
strain_GIC31_complete_genome_1479052_1480470_-	phrog_21583		7.2e-128	424.6
strain_GIC31_complete_genome_1392197_1393618_-	phrog_21583		3.6e-104	346.4
strain_GIC31_complete_genome_450255_451166_+	phrog_21583		9.8e-70	232.7
strain_GIC31_complete_genome_1226334_1227674_+	phrog_21628		2e-163	541.1
strain_GIC31_complete_genome_1329386_1330681_+	phrog_21628		1.4e-108	360.0
strain_GIC31_complete_genome_2484172_2485044_-	phrog_21633		1.4e-09	35.4
strain_GIC31_complete_genome_2793360_2793989_+	phrog_21633		1.7e-07	28.1
strain_GIC31_complete_genome_1012706_1015081_+	phrog_21682		2.7e-235	780.3
strain_GIC31_complete_genome_942380_943000_+	phrog_21682		3.3e-31	105.2
strain_GIC31_complete_genome_1623243_1624364_-	phrog_2170		5e-20	68.4
strain_GIC31_complete_genome_173838_175256_+	phrog_2170		1.2e-16	57.7
strain_GIC31_complete_genome_615115_617289_+	phrog_2170		5.1e-17	56.3
strain_GIC31_complete_genome_542170_543324_+	phrog_2170		3.3e-16	56.2
strain_GIC31_complete_genome_504372_505550_+	phrog_2170		9e-13	44.2
strain_GIC31_complete_genome_2552859_2553137_-	phrog_21769		3.3e-08	31.0
strain_GIC31_complete_genome_256654_257415_+	phrog_21787		7.1e-61	203.0
strain_GIC31_complete_genome_797914_798921_+	phrog_21942		1.8e-150	498.0
strain_GIC31_complete_genome_998711_999805_+	phrog_21942		8.3e-115	380.6
strain_GIC31_complete_genome_2016598_2016912_-	phrog_22		7.5e-12	42.8
strain_GIC31_complete_genome_1425130_1425405_-	phrog_22		5.9e-09	33.6
strain_GIC31_complete_genome_1184032_1184346_-	phrog_22		4.3e-07	27.5
strain_GIC31_complete_genome_657990_658313_+	phrog_22		1.1e-06	26.4
strain_GIC31_complete_genome_1118686_1120161_+	phrog_22305		3.8e-101	334.1
strain_GIC31_complete_genome_1117340_1118686_+	phrog_22305		4.5e-69	230.3
strain_GIC31_complete_genome_1622107_1623246_-	phrog_2244		9.2e-49	164.1
strain_GIC31_complete_genome_1037784_1039607_+	phrog_22485		1.7e-257	849.5
strain_GIC31_complete_genome_1638472_1639173_-	phrog_22502		7.2e-10	36.1
strain_GIC31_complete_genome_1850446_1851120_-	phrog_22554		1.6e-38	129.6
strain_GIC31_complete_genome_395276_396262_+	phrog_22570		6e-97	322.7
strain_GIC31_complete_genome_1956471_1957577_-	phrog_22570		2.1e-90	300.9
strain_GIC31_complete_genome_97345_98136_+	phrog_22610		4.4e-17	59.3
strain_GIC31_complete_genome_1296560_1297294_+	phrog_22610		1e-08	31.9
strain_GIC31_complete_genome_1698415_1700382_-	phrog_22644		2e-110	366.1
strain_GIC31_complete_genome_322712_323464_-	phrog_22655		2.5e-14	38.1
strain_GIC31_complete_genome_666301_666969_-	phrog_22655		1.8e-12	32.5
strain_GIC31_complete_genome_327828_328412_+	phrog_22655		5.4e-09	32.4
strain_GIC31_complete_genome_2007234_2009018_-	phrog_22664		1.1e-114	381.1
strain_GIC31_complete_genome_608966_611650_+	phrog_22739		4.2e-11	37.5
strain_GIC31_complete_genome_1263695_1264477_+	phrog_22826		2.4e-66	221.1
strain_GIC31_complete_genome_2682210_2683295_-	phrog_22867		5.5e-34	115.0
strain_GIC31_complete_genome_363568_364443_+	phrog_23041		5.8e-69	229.9
strain_GIC31_complete_genome_1040845_1041783_+	phrog_23041		9.8e-11	37.7
strain_GIC31_complete_genome_1367767_1368549_-	phrog_2307		9.2e-52	173.2
strain_GIC31_complete_genome_10183_11496_+	phrog_2307		6e-36	119.1
strain_GIC31_complete_genome_969389_969982_+	phrog_2307		7.8e-33	110.8
strain_GIC31_complete_genome_2732163_2733047_-	phrog_23242		3.8e-29	99.1
strain_GIC31_complete_genome_40817_41812_+	phrog_23281		2.3e-53	178.4
strain_GIC31_complete_genome_689794_690810_+	phrog_23281		1.4e-26	90.1
strain_GIC31_complete_genome_1756183_1758126_-	phrog_2361		1.1e-71	238.7
strain_GIC31_complete_genome_2892623_2893237_-	phrog_23668		1.8e-28	96.9
strain_GIC31_complete_genome_1274819_1276030_-	phrog_23677		2e-59	198.6
strain_GIC31_complete_genome_2198387_2200867_-	phrog_23782		1.1e-283	940.4
strain_GIC31_complete_genome_2460229_2461374_-	phrog_23859		2.9e-23	78.6
strain_GIC31_complete_genome_2631964_2632419_+	phrog_2389		3.8e-30	94.2
strain_GIC31_complete_genome_1917101_1918813_-	phrog_2392		2e-185	615.3
strain_GIC31_complete_genome_2231782_2233530_-	phrog_2392		4.9e-183	607.3
strain_GIC31_complete_genome_1257736_1259469_-	phrog_2392		3.5e-168	558.2
strain_GIC31_complete_genome_1235950_1237713_+	phrog_2392		2e-161	535.8
strain_GIC31_complete_genome_2246633_2248678_-	phrog_2392		7.2e-159	513.4
strain_GIC31_complete_genome_2857714_2858814_-	phrog_23947		3.2e-175	579.7
strain_GIC31_complete_genome_1949276_1950565_-	phrog_23947		2.5e-17	54.2
strain_GIC31_complete_genome_177562_178392_+	phrog_24026		1.4e-62	208.6
strain_GIC31_complete_genome_1910801_1911214_-	phrog_24072		6.4e-19	65.5
strain_GIC31_complete_genome_288541_288981_-	phrog_24072		2.4e-12	44.4
strain_GIC31_complete_genome_1835450_1835638_-	phrog_24141		4.5e-11	39.8
strain_GIC31_complete_genome_974208_975305_-	phrog_24316		9.4e-91	302.0
strain_GIC31_complete_genome_1123911_1124981_+	phrog_24316		1e-71	239.4
strain_GIC31_complete_genome_92150_92908_+	phrog_24316		5.4e-18	49.2
strain_GIC31_complete_genome_2278790_2279539_-	phrog_24316		2.2e-14	41.9
strain_GIC31_complete_genome_67903_71460_+	phrog_24349		0	2032.9
strain_GIC31_complete_genome_1978215_1979651_+	phrog_24437		1.5e-125	417.1
strain_GIC31_complete_genome_1565235_1567037_-	phrog_24466		2.5e-156	392.2
strain_GIC31_complete_genome_1565235_1567037_-	phrog_24466		2.5e-156	125.0
strain_GIC31_complete_genome_973442_974164_+	phrog_246		1.9e-19	67.2
strain_GIC31_complete_genome_1990453_1991631_-	phrog_24681		4.9e-65	217.5
strain_GIC31_complete_genome_1333879_1334979_-	phrog_24681		7.7e-55	184.0
strain_GIC31_complete_genome_891900_893027_-	phrog_24681		6.9e-21	71.7
strain_GIC31_complete_genome_1704332_1705423_-	phrog_24792		1.7e-65	218.4
strain_GIC31_complete_genome_1730360_1730629_-	phrog_24792		2e-11	40.7
strain_GIC31_complete_genome_1928989_1931280_-	phrog_2484		1.4e-106	354.1
strain_GIC31_complete_genome_2026324_2026617_+	phrog_24866		3.2e-15	53.8
strain_GIC31_complete_genome_127385_127669_+	phrog_24866		2.7e-09	35.0
strain_GIC31_complete_genome_1615983_1618802_-	phrog_2488		7.5e-53	173.4
strain_GIC31_complete_genome_1636101_1636898_-	phrog_24903		1.3e-36	123.7
strain_GIC31_complete_genome_98133_98873_+	phrog_24931		3.5e-66	220.7
strain_GIC31_complete_genome_153431_153955_+	phrog_24971		8.1e-59	195.6
strain_GIC31_complete_genome_2107552_2108100_+	phrog_24971		2.3e-25	86.5
strain_GIC31_complete_genome_1852262_1853650_-	phrog_24989		1.1e-46	120.0
strain_GIC31_complete_genome_1852262_1853650_-	phrog_24989		1.1e-46	44.7
strain_GIC31_complete_genome_393897_395198_+	phrog_25097		5.1e-194	642.4
strain_GIC31_complete_genome_353851_355128_+	phrog_25097		5.5e-127	421.5
strain_GIC31_complete_genome_2634381_2634926_+	phrog_25222		6.4e-24	81.7
strain_GIC31_complete_genome_71483_75082_+	phrog_25354		0	2055.3
strain_GIC31_complete_genome_1008089_1008283_+	phrog_25434		1.3e-20	70.8
strain_GIC31_complete_genome_1357954_1358565_+	phrog_25541		2.2e-50	168.3
strain_GIC31_complete_genome_872753_873964_+	phrog_25571		5.9e-123	408.2
strain_GIC31_complete_genome_689105_689707_+	phrog_25642		9.7e-14	48.0
strain_GIC31_complete_genome_2350659_2351237_-	phrog_25642		2.8e-07	27.2
strain_GIC31_complete_genome_1383882_1384457_-	phrog_25642		2.6e-07	26.1
strain_GIC31_complete_genome_405158_405688_-	phrog_25692		8e-40	132.9
strain_GIC31_complete_genome_466402_466800_-	phrog_2577		4.7e-45	150.3
strain_GIC31_complete_genome_1155420_1156505_-	phrog_25820		9.3e-15	51.6
strain_GIC31_complete_genome_985313_987055_+	phrog_25828		1.1e-139	459.0
strain_GIC31_complete_genome_2597278_2598408_+	phrog_25893		6.4e-119	394.5
strain_GIC31_complete_genome_1820835_1822139_-	phrog_25969		3.4e-116	386.0
strain_GIC31_complete_genome_1913726_1914940_-	phrog_25969		1.1e-63	212.9
strain_GIC31_complete_genome_1810322_1811077_+	phrog_2599		2.4e-16	56.4
strain_GIC31_complete_genome_1651362_1652279_-	phrog_2599		1.5e-12	43.2
strain_GIC31_complete_genome_1173079_1174014_-	phrog_26011		6.9e-70	232.7
strain_GIC31_complete_genome_1255199_1255861_+	phrog_26040		3e-34	115.5
strain_GIC31_complete_genome_2270004_2270555_-	phrog_26042		4.9e-16	54.8
strain_GIC31_complete_genome_2751049_2752011_-	phrog_26092		5.3e-37	124.8
strain_GIC31_complete_genome_540024_540929_+	phrog_26092		6.8e-32	108.0
strain_GIC31_complete_genome_1031709_1032872_+	phrog_26092		1.2e-27	93.9
strain_GIC31_complete_genome_53198_54574_+	phrog_26214		5.6e-180	595.5
strain_GIC31_complete_genome_2340939_2341493_+	phrog_26245		6.9e-13	45.6
strain_GIC31_complete_genome_40291_40794_+	phrog_26344		3e-26	89.5
strain_GIC31_complete_genome_39929_40294_+	phrog_26344		2e-19	67.3
strain_GIC31_complete_genome_2072318_2073457_+	phrog_2640		1.8e-83	277.6
strain_GIC31_complete_genome_1216326_1217402_+	phrog_2640		1.3e-82	274.8
strain_GIC31_complete_genome_1915975_1917012_-	phrog_2640		1.1e-57	192.7
strain_GIC31_complete_genome_280292_281272_+	phrog_2640		2.5e-47	116.5
strain_GIC31_complete_genome_1535216_1536139_-	phrog_2640		6e-33	94.4
strain_GIC31_complete_genome_259123_259902_+	phrog_26462		9.5e-31	104.2
strain_GIC31_complete_genome_1667980_1668633_-	phrog_2649		1.3e-42	143.4
strain_GIC31_complete_genome_1111842_1112648_+	phrog_26606		1.6e-33	112.9
strain_GIC31_complete_genome_2390075_2390839_-	phrog_26660		4.2e-07	25.6
strain_GIC31_complete_genome_1808878_1809444_-	phrog_26699		1.8e-08	30.4
strain_GIC31_complete_genome_1996196_1997488_-	phrog_26774		8.1e-95	315.2
strain_GIC31_complete_genome_1210924_1212150_+	phrog_26784		4.3e-20	68.7
strain_GIC31_complete_genome_2420899_2421939_-	phrog_26846		4.3e-103	342.8
strain_GIC31_complete_genome_2625725_2626558_-	phrog_26888		2.5e-66	221.2
strain_GIC31_complete_genome_667396_668208_+	phrog_26888		8.3e-44	147.3
strain_GIC31_complete_genome_66670_67035_+	phrog_26927		1.1e-07	28.2
strain_GIC31_complete_genome_1290143_1291204_+	phrog_27142		5.8e-14	49.4
strain_GIC31_complete_genome_189493_190449_+	phrog_27181		6.3e-59	197.2
strain_GIC31_complete_genome_276946_277947_+	phrog_27181		1.4e-30	103.7
strain_GIC31_complete_genome_460697_461455_-	phrog_27315		4.5e-62	206.7
strain_GIC31_complete_genome_2083602_2084723_-	phrog_27315		7.5e-08	28.7
strain_GIC31_complete_genome_39151_39936_+	phrog_27335		1.7e-83	277.3
strain_GIC31_complete_genome_15242_15541_+	phrog_27338		1.8e-06	25.8
strain_GIC31_complete_genome_1985010_1986314_-	phrog_2736		1.4e-61	205.8
strain_GIC31_complete_genome_2225761_2227059_+	phrog_2736		2.6e-56	188.4
strain_GIC31_complete_genome_2364223_2365425_-	phrog_2736		1.1e-43	146.6
strain_GIC31_complete_genome_2560518_2561663_-	phrog_2736		3.4e-37	125.4
strain_GIC31_complete_genome_2441124_2442605_-	phrog_27398		1.2e-171	569.0
strain_GIC31_complete_genome_2652660_2653949_+	phrog_27398		1.3e-122	407.5
strain_GIC31_complete_genome_1384688_1386034_-	phrog_27398		2.1e-71	238.6
strain_GIC31_complete_genome_1439921_1441462_+	phrog_2742		5e-33	111.4
strain_GIC31_complete_genome_1367767_1368549_-	phrog_2742		8.2e-19	65.5
strain_GIC31_complete_genome_2695213_2696292_+	phrog_2742		1.5e-18	60.5
strain_GIC31_complete_genome_2382504_2383499_-	phrog_27440		2.1e-41	138.6
strain_GIC31_complete_genome_1447251_1447967_+	phrog_27475		4.3e-53	177.6
strain_GIC31_complete_genome_2512446_2513162_+	phrog_27475		4.3e-53	177.6
strain_GIC31_complete_genome_2027138_2027854_-	phrog_27475		9.4e-52	173.3
strain_GIC31_complete_genome_2207461_2208177_-	phrog_27475		9.4e-52	173.3
strain_GIC31_complete_genome_364409_365407_+	phrog_27533		7.8e-102	337.9
strain_GIC31_complete_genome_1829287_1830603_-	phrog_2765		9.7e-120	397.5
strain_GIC31_complete_genome_1872905_1874707_-	phrog_27765		3.4e-139	462.3
strain_GIC31_complete_genome_708165_709874_-	phrog_27765		8.9e-16	51.8
strain_GIC31_complete_genome_777184_779160_+	phrog_27849		1.9e-293	971.8
strain_GIC31_complete_genome_18742_22266_+	phrog_27849		3e-15	34.8
strain_GIC31_complete_genome_406007_406429_+	phrog_28049		5.7e-07	26.1
strain_GIC31_complete_genome_2524190_2524840_+	phrog_28058		8.9e-35	117.4
strain_GIC31_complete_genome_155189_156046_-	phrog_28373		2.4e-21	73.0
strain_GIC31_complete_genome_342344_343945_+	phrog_28378		1.3e-266	882.5
strain_GIC31_complete_genome_266747_267655_-	phrog_28437		6.2e-11	36.8
strain_GIC31_complete_genome_1900446_1903085_-	phrog_28604		3.5e-229	760.4
strain_GIC31_complete_genome_2385506_2386666_-	phrog_28604		2.4e-12	42.8
strain_GIC31_complete_genome_1742563_1743342_-	phrog_28637		3.5e-66	220.1
strain_GIC31_complete_genome_1938559_1939617_-	phrog_28663		6.6e-120	397.0
strain_GIC31_complete_genome_1761293_1762678_-	phrog_2890		4.5e-35	117.1
strain_GIC31_complete_genome_1843956_1844495_+	phrog_2890		4e-27	91.5
strain_GIC31_complete_genome_1165741_1166994_+	phrog_2895		1.5e-114	266.1
strain_GIC31_complete_genome_1165741_1166994_+	phrog_2895		1.5e-114	112.7
strain_GIC31_complete_genome_1164829_1165731_+	phrog_2895		1.4e-32	89.2
strain_GIC31_complete_genome_1808376_1808873_-	phrog_29208		5.8e-48	159.9
strain_GIC31_complete_genome_2242971_2244077_-	phrog_293		9.1e-93	308.2
strain_GIC31_complete_genome_380075_381199_-	phrog_293		6.5e-88	292.3
strain_GIC31_complete_genome_2191986_2193161_+	phrog_293		8e-87	288.6
strain_GIC31_complete_genome_1338568_1339602_+	phrog_293		1e-86	288.4
strain_GIC31_complete_genome_412998_414089_+	phrog_293		7e-86	285.6
strain_GIC31_complete_genome_680182_681624_+	phrog_29364		3.7e-104	346.7
strain_GIC31_complete_genome_1288670_1290073_+	phrog_29364		5.6e-37	119.5
strain_GIC31_complete_genome_620399_621505_+	phrog_29538		5.8e-93	309.0
strain_GIC31_complete_genome_868799_869056_-	phrog_29737		6.7e-16	49.6
strain_GIC31_complete_genome_1773934_1777137_-	phrog_29784		0	1387.7
strain_GIC31_complete_genome_2556459_2559479_-	phrog_29784		4e-257	852.9
strain_GIC31_complete_genome_1126153_1127496_+	phrog_29784		3.3e-19	65.1
strain_GIC31_complete_genome_1822243_1825680_-	phrog_29784		6.9e-15	50.5
strain_GIC31_complete_genome_291475_291888_-	phrog_29907		1.3e-16	58.6
strain_GIC31_complete_genome_2058575_2058991_-	phrog_29907		2.6e-08	31.6
strain_GIC31_complete_genome_1584217_1585140_-	phrog_29916		5e-14	47.6
strain_GIC31_complete_genome_2244091_2244630_-	phrog_3		5.4e-20	68.4
strain_GIC31_complete_genome_287257_287466_-	phrog_3		4.8e-17	59.2
strain_GIC31_complete_genome_119458_119664_+	phrog_3		4.6e-12	43.3
strain_GIC31_complete_genome_59374_60771_+	phrog_30090		1.7e-129	429.6
strain_GIC31_complete_genome_2058999_2061353_-	phrog_30120		3.8e-187	543.0
strain_GIC31_complete_genome_2726476_2728386_-	phrog_30120		5.8e-107	356.0
strain_GIC31_complete_genome_18139_18696_+	phrog_30156		2e-43	145.7
strain_GIC31_complete_genome_1749037_1749924_-	phrog_30171		1.5e-50	169.2
strain_GIC31_complete_genome_1749937_1750599_-	phrog_30171		7.9e-10	31.9
strain_GIC31_complete_genome_93011_93232_+	phrog_30201		6.6e-35	116.2
strain_GIC31_complete_genome_1373043_1373915_+	phrog_30333		1.2e-68	228.7
strain_GIC31_complete_genome_2417760_2419280_-	phrog_30501		5.8e-59	195.4
strain_GIC31_complete_genome_1499334_1499759_-	phrog_30510		5.3e-28	95.0
strain_GIC31_complete_genome_982306_983160_+	phrog_30623		4.6e-74	246.2
strain_GIC31_complete_genome_1196512_1197294_+	phrog_30628		2.6e-49	165.1
strain_GIC31_complete_genome_410409_410687_+	phrog_30702		4.7e-13	46.8
strain_GIC31_complete_genome_2330984_2331190_+	phrog_30729		8.6e-07	26.5
strain_GIC31_complete_genome_31413_32969_+	phrog_30773		8.5e-191	632.8
strain_GIC31_complete_genome_66104_66610_+	phrog_31116		4.8e-71	235.3
strain_GIC31_complete_genome_2895816_2896409_+	phrog_31247		2.3e-69	230.1
strain_GIC31_complete_genome_1000037_1000423_+	phrog_3125		2.5e-32	108.9
strain_GIC31_complete_genome_326673_327815_+	phrog_3139		2e-50	168.9
strain_GIC31_complete_genome_2792488_2793237_-	phrog_3142		3.9e-66	220.4
strain_GIC31_complete_genome_1743700_1744440_-	phrog_3142		3.7e-64	213.9
strain_GIC31_complete_genome_2662098_2662895_-	phrog_3142		1.7e-60	201.8
strain_GIC31_complete_genome_457563_458294_+	phrog_3142		4.5e-59	197.1
strain_GIC31_complete_genome_455123_455872_-	phrog_3142		3.3e-56	187.7
strain_GIC31_complete_genome_1058407_1059315_+	phrog_31529		2.1e-123	408.5
