	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_028957.1_79	NC_028957.1	NC_028957.1	79	39973	40242	-1	E			YP_009213915.1	YP_009213915.1 hypothetical protein AVV66_gp078 [Escherichia phage vB_EcoM_VR26]	False	1.0	195	7.675e-58													VOG18434	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_80	NC_028957.1	NC_028957.1	80	40242	40415	-1	E			YP_009213916.1	YP_009213916.1 inhibitor of host Lon protease [Escherichia phage vB_EcoM_VR26]	False	0.974	119	3.808e-32																0	False	
NC_028957.1_81	NC_028957.1	NC_028957.1	81	40532	40840	-1	E			YP_009213918.1	YP_009213918.1 hypothetical protein AVV66_gp081 [Escherichia phage vB_EcoM_VR26]	False	1.0	225	5.368e-68													VOG02200	sp|P07070|Y04L_BPT4 Uncharacterized 11.9 kDa protein in pin-nrdC intergenic region; Xu	Xu	0	False	
NC_028957.1_82	NC_028957.1	NC_028957.1	82	40837	41025	-1	E			YP_009213919.1	YP_009213919.1 hypothetical protein AVV66_gp082 [Escherichia phage vB_EcoM_VR26]	False	1.0	139	6.476e-39													VOG00937	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_83	NC_028957.1	NC_028957.1	83	41022	41189	-1	E			YP_009209828.1	YP_009209828.1 hypothetical protein AVV67_gp086 [Escherichia phage vB_EcoM_VR25]	False	1.0	121	9.667e-33													VOG00528	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_84	NC_028957.1	NC_028957.1	84	41186	41449	-1	D			YP_009213921.1	YP_009213921.1 phage-associated thioredoxin [Escherichia phage vB_EcoM_VR26]	False	1.0	187	3.88e-55								Glutaredoxin [PF00462.27]								0	False	
NC_028957.1_85	NC_028957.1	NC_028957.1	85	41451	41693	-1	E			YP_009209830.1	YP_009209830.1 hypothetical protein AVV67_gp088 [Escherichia phage vB_EcoM_VR25]	False	0.958	164	4.796e-47													VOG07268	sp|P39252|Y04M_BPT4 Uncharacterized 9.4 kDa protein in nrdC-mobD intergenic region; Xu	Xu	0	False	
NC_028957.1_86	NC_028957.1	NC_028957.1	86	41680	41901	-1	E			YP_009213923.1	YP_009213923.1 hypothetical protein AVV66_gp086 [Escherichia phage vB_EcoM_VR26]	False	1.0	159	1.098e-45																0	False	
NC_028957.1_87	NC_028957.1	NC_028957.1	87	41898	42875	-1	E			YP_009213924.1	YP_009213924.1 hypothetical protein AVV66_gp087 [Escherichia phage vB_EcoM_VR26]	True	0.965	662	4.851999999999998e-215													VOG00314	sp|P39254|Y04O_BPT4 Uncharacterized 36.3 kDa protein in nrdC-mobD intergenic region; Xu	Xu	0	False	
NC_028957.1_88	NC_028957.1	NC_028957.1	88	42933	43832	-1	E			YP_009213925.1	YP_009213925.1 hypothetical protein AVV66_gp088 [Escherichia phage vB_EcoM_VR26]	True	0.953	601	2.356e-194													VOG00314	sp|P39254|Y04O_BPT4 Uncharacterized 36.3 kDa protein in nrdC-mobD intergenic region; Xu	Xu	0	False	
NC_028957.1_89	NC_028957.1	NC_028957.1	89	43834	44049	-1	E			YP_009213926.1	YP_009213926.1 hypothetical protein AVV66_gp089 [Escherichia phage vB_EcoM_VR26]	False	0.987	150	1.4410000000000002e-42													VOG02673	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_90	NC_028957.1	NC_028957.1	90	44134	44982	-1	E			YP_009213927.1	YP_009213927.1 hypothetical protein AVV66_gp090 [Escherichia phage vB_EcoM_VR26]	True	0.939	557	1.213e-179													VOG07269	sp|P39257|Y05B_BPT4 Uncharacterized 31.7 kDa protein in nrdC-mobD intergenic region; Xu	Xu	0	False	
NC_028957.1_91	NC_028957.1	NC_028957.1	91	45046	45570	-1	E			YP_009213928.1	YP_009213928.1 hypothetical protein AVV66_gp091 [Escherichia phage vB_EcoM_VR26]	False	0.937	344	9.177000000000001e-108													VOG07270	sp|P39259|Y05D_BPT4 Uncharacterized 20.7 kDa protein in nrdC-mobD intergenic region; Xu	Xu	0	False	
NC_028957.1_92	NC_028957.1	NC_028957.1	92	45641	45943	-1	E			YP_009213929.1	YP_009213929.1 hypothetical protein AVV66_gp092 [Escherichia phage vB_EcoM_VR26]	False	0.94	199	4.075e-59													VOG02029	sp|P39260|Y05E_BPT4 Uncharacterized 12.0 kDa protein in nrdC-mobD intergenic region; Xu	Xu	0	False	
NC_028957.1_93	NC_028957.1	NC_028957.1	93	45950	46156	-1	E			YP_009213930.1	YP_009213930.1 hypothetical protein AVV66_gp093 [Escherichia phage vB_EcoM_VR26]	False	0.934	136	1.519e-37													VOG03923	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_94	NC_028957.1	NC_028957.1	94	46227	46403	-1	E			YP_009213931.1	YP_009213931.1 hypothetical protein AVV66_gp094 [Escherichia phage vB_EcoM_VR26]	False	0.979	122	4.359e-33													VOG13751	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_95	NC_028957.1	NC_028957.1	95	46688	47698	-1	C	K07074	uncharacterized protein	YP_009213933.1	YP_009213933.1 nucleotidyltransferase [Escherichia phage vB_EcoM_VR26]	True	0.983	698	2.0809999999999997e-227								RNA repair pathway DNA polymerase beta family [PF10127.12]					VOG01053	sp|P39242|Y05G_BPT4 Uncharacterized 38.9 kDa protein in nrdC-mobD intergenic region; Xu	Xu	0	False	
NC_028957.1_96	NC_028957.1	NC_028957.1	96	47698	48462	-1	E			YP_009213934.1	YP_009213934.1 homing endonuclease [Escherichia phage vB_EcoM_VR26]	True	0.959	514	3.7310000000000003e-165													VOG01257	REFSEQ homing endonuclease; Xu	Xu	0	False	
NC_028957.1_97	NC_028957.1	NC_028957.1	97	48465	48920	-1	E			YP_009213935.1	YP_009213935.1 membrane protein [Escherichia phage vB_EcoM_VR26]	False	0.96	307	1.707e-95													VOG07272	REFSEQ membrane protein; Xu	Xu	0	False	
NC_028957.1_98	NC_028957.1	NC_028957.1	98	48930	49484	-1	E			YP_009213936.1	YP_009213936.1 hypothetical protein AVV66_gp099 [Escherichia phage vB_EcoM_VR26]	True	0.963	375	2.21e-118													VOG00266	sp|P39240|Y05I_BPT4 Uncharacterized 21.1 kDa protein in mobD-ri intergenic region; Xu	Xu	0	False	
NC_028957.1_99	NC_028957.1	NC_028957.1	99	49497	49712	-1	E			YP_009213937.1	YP_009213937.1 hypothetical protein AVV66_gp100 [Escherichia phage vB_EcoM_VR26]	False	1.0	154	8.345e-44													VOG09212	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_100	NC_028957.1	NC_028957.1	100	49804	50061	-1	D			YP_009209846.1	YP_009209846.1 hypothetical protein AVV67_gp104 [Escherichia phage vB_EcoM_VR25]	False	0.977	177	9.546e-52								Prokaryotic dksA/traR C4-type zinc finger [PF01258.20]					VOG00066	sp|P41039|YBII_ECOLI Uncharacterized protein YbiI; Xu	Xu	0	False	
NC_028957.1_101	NC_028957.1	NC_028957.1	101	50061	50243	-1	E			YP_009213940.1	YP_009213940.1 hypothetical protein AVV66_gp103 [Escherichia phage vB_EcoM_VR26]	False	0.944	121	9.100999999999999e-33													VOG00061	sp|P13307|Y06B_BPT4 Uncharacterized 7.1 kDa protein in tk-vs intergenic region; Xu	Xu	0	False	
NC_028957.1_102	NC_028957.1	NC_028957.1	102	50247	50483	-1	E			YP_009213941.1	YP_009213941.1 hypothetical protein AVV66_gp104 [Escherichia phage vB_EcoM_VR26]	False	0.978	163	5.957e-47													VOG09211	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_103	NC_028957.1	NC_028957.1	103	50483	50686	-1	E			YP_010650971.1	YP_010650971.1 hypothetical protein PP428_gp134 [Escherichia phage vB_EcoM_RZ]	False	0.927	132	1.821e-36													VOG07273	sp|P39236|Y05M_BPT4 Uncharacterized 7.1 kDa protein in mobD-ri intergenic region; Xu	Xu	0	False	
NC_028957.1_104	NC_028957.1	NC_028957.1	104	50788	51171	-1	D			YP_010650972.1	YP_010650972.1 starvation-inducible transcriptional regulator [Escherichia phage vB_EcoM_RZ]	False	0.977	264	6.51e-81								Family of unknown function (DUF5856) [PF19174.3]					VOG01329	sp|P13303|Y05O_BPT4 Uncharacterized 14.6 kDa protein in mobD-ri intergenic region; Xu	Xu	0	False	
NC_028957.1_105	NC_028957.1	NC_028957.1	105	51158	51454	-1	E			YP_004063793.1	YP_004063793.1 lysis inhibition [Escherichia phage vB_EcoM_VR7]	False	0.959	200	2.693e-59													VOG07274	sp|P13304|ANTIH_BPT4 Antiholin; XhXp	Xh;Xp	0	False	
NC_028957.1_106	NC_028957.1	NC_028957.1	106	51529	51804	-1	E			YP_009207284.1	YP_009207284.1 hypothetical protein AVV68_gp105 [Escherichia phage vB_EcoM_VR20]	False	0.982	191	2.746e-56													VOG08889	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_107	NC_028957.1	NC_028957.1	107	51812	52384	-1	C	K00857	thymidine kinase [EC:2.7.1.21]	YP_004063795.1	YP_004063795.1 thymidine kinase [Escherichia phage vB_EcoM_VR7]	True	0.962	387	3.126e-122								Thymidine kinase [PF00265.21]								0	False	
NC_028957.1_108	NC_028957.1	NC_028957.1	108	52394	52576	-1	E			YP_009205800.1	YP_009205800.1 hypothetical protein AVV69_gp106 [Escherichia phage vb_EcoM-VR5]	False	0.928	119	6.096e-32													VOG00061	sp|P13307|Y06B_BPT4 Uncharacterized 7.1 kDa protein in tk-vs intergenic region; Xu	Xu	0	False	
NC_028957.1_109	NC_028957.1	NC_028957.1	109	52573	52785	-1	E			YP_004063797.1	YP_004063797.1 Tk.3 conserved hypothetical protein [Escherichia phage vB_EcoM_VR7]	False	1.0	163	5.466999999999999e-47													VOG06347	sp|P13308|Y06C_BPT4 Uncharacterized 8.5 kDa protein in tk-vs intergenic region; Xu	Xu	0	False	
NC_028957.1_110	NC_028957.1	NC_028957.1	110	52757	53236	-1	D			YP_009209857.1	YP_009209857.1 phosphatase [Escherichia phage vB_EcoM_VR25]	False	1.0	341	4.076e-107								Macro domain [PF01661.24]								0	False	
NC_028957.1_111	NC_028957.1	NC_028957.1	111	53233	53592	-1	E			YP_004063799.1	YP_004063799.1 valyl tRNA synthetase modifier [Escherichia phage vB_EcoM_VR7]	False	0.94	237	9.409e-72													VOG07279	sp|P13310|VS_BPT4 Valyl--tRNA ligase modifier; Xu	Xu	0	False	
NC_028957.1_112	NC_028957.1	NC_028957.1	112	53593	54135	-1	E			YP_004063800.1	YP_004063800.1 hypothetical protein VR7_gp119 [Escherichia phage vB_EcoM_VR7]	True	0.983	376	1.332e-118													VOG07277	sp|P13311|Y06E_BPT4 Uncharacterized 20.7 kDa protein in vs-regB intergenic region; Xu	Xu	0	False	
NC_028957.1_113	NC_028957.1	NC_028957.1	113	54146	54604	-1	C	K05345	Escherichia phage restriction endoribonuclease [EC:4.6.1.25]	YP_004063801.1	YP_004063801.1 endoribonuclease [Escherichia phage vB_EcoM_VR7]	False	0.973	314	8.367000000000001e-98								T4-page Endoribonuclease RegB [PF10715.12]					VOG07278	sp|P13312|REGB_BPT4 Endoribonuclease RegB; Xu	Xu	0	False	
NC_028957.1_114	NC_028957.1	NC_028957.1	114	54661	54966	-1	E			YP_009213953.1	YP_009213953.1 hypothetical protein AVV66_gp116 [Escherichia phage vB_EcoM_VR26]	False	0.958	206	2.721e-61													VOG04863	sp|P13313|Y06F_BPT4 Uncharacterized 10.9 kDa protein in regB-denV intergenic region; Xu	Xu	0	False	
NC_028957.1_115	NC_028957.1	NC_028957.1	115	54966	55229	-1	E			YP_009213954.1	YP_009213954.1 hypothetical protein AVV66_gp117 [Escherichia phage vB_EcoM_VR26]	False	0.944	175	9.649e-51													VOG01625	sp|P13314|Y06G_BPT4 Uncharacterized 10.2 kDa protein in regB-denV intergenic region; Xu	Xu	0	False	
NC_028957.1_116	NC_028957.1	NC_028957.1	116	55226	55444	-1	E			YP_009213955.1	YP_009213955.1 hypothetical protein AVV66_gp118 [Escherichia phage vB_EcoM_VR26]	False	1.0	158	1.966e-45																0	False	
NC_028957.1_117	NC_028957.1	NC_028957.1	117	55437	55733	-1	E			YP_004063805.1	YP_004063805.1 hypothetical protein VR7_gp124 [Escherichia phage vB_EcoM_VR7]	False	0.991	207	6.631e-62													VOG00935	sp|P13317|Y06J_BPT4 Uncharacterized 12.8 kDa protein in regB-denV intergenic region; Xu	Xu	0	False	
NC_028957.1_118	NC_028957.1	NC_028957.1	118	55733	56260	-1	E			YP_009213957.1	YP_009213957.1 hypothetical protein AVV66_gp120 [Escherichia phage vB_EcoM_VR26]	True	0.974	361	8.99e-114													VOG00430	sp|P13318|Y06K_BPT4 Uncharacterized 25.0 kDa protein in regB-denV intergenic region; Xu	Xu	0	False	
NC_028957.1_119	NC_028957.1	NC_028957.1	119	56422	56724	-1	E			YP_009213958.1	YP_009213958.1 internal head protein [Escherichia phage vB_EcoM_VR26]	False	0.955	203	2.368e-60													VOG03253	REFSEQ internal head protein; Xu	Xu	0	False	
NC_028957.1_120	NC_028957.1	NC_028957.1	120	56738	57052	-1	E			YP_009209868.1	YP_009209868.1 putative internal head protein [Escherichia phage vB_EcoM_VR25]	False	1.0	224	2.097e-67													VOG00715	REFSEQ internal virion protein; Xu	Xu	0	False	
NC_028957.1_121	NC_028957.1	NC_028957.1	121	57101	57517	-1	C	K21522	Escherichia phage endonuclease V [EC:3.2.2.17]	YP_009209869.1	YP_009209869.1 endonuclease V N-glycosylase UV repair enzyme [Escherichia phage vB_EcoM_VR25]	False	0.983	288	3.481e-89								Pyrimidine dimer DNA glycosylase [PF03013.17]					VOG04643	sp|P04418|END5_BPT4 Endonuclease V; Xh	Xh	0	False	
NC_028957.1_122	NC_028957.1	NC_028957.1	122	57573	58061	-1	C	K26031	Escherichia phage endolysin [EC:3.2.1.17]	YP_009213961.1	YP_009213961.1 lysozyme murein hydrolase [Escherichia phage vB_EcoM_VR26]	False	0.983	338	5.881e-106								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	
NC_028957.1_123	NC_028957.1	NC_028957.1	123	58088	58549	-1	D			YP_009213962.1	YP_009213962.1 nudix hydrolase [Escherichia phage vB_EcoM_VR26]	False	0.996	322	1.16e-100								NUDIX domain [PF00293.31]								0	False	
NC_028957.1_124	NC_028957.1	NC_028957.1	124	58539	58775	-1	E			YP_009213963.1	YP_009213963.1 hypothetical protein AVV66_gp126 [Escherichia phage vB_EcoM_VR26]	False	0.942	156	1.293e-44													VOG01673	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_125	NC_028957.1	NC_028957.1	125	58772	59347	-1	E			YP_009213964.1	YP_009213964.1 membrane protein [Escherichia phage vB_EcoM_VR26]	True	1.0	417	9.244e-133													VOG03712	sp|P32273|Y06M_BPT4 Uncharacterized 12.2 kDa protein in e-segB intergenic region; Xu	Xu	0	False	
NC_028957.1_126	NC_028957.1	NC_028957.1	126	59347	60033	-1	E			YP_009213965.1	YP_009213965.1 hypothetical protein AVV66_gp128 [Escherichia phage vB_EcoM_VR26]	True	1.0	510	2.543e-164													VOG02501	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_127	NC_028957.1	NC_028957.1	127	60093	60740	-1	E			YP_009213966.1	YP_009213966.1 restriction endonuclease [Escherichia phage vB_EcoM_VR26]	True	1.0	467	1.164e-149													VOG00117	REFSEQ HNH endonuclease; Xu	Xu	0	False	
NC_028957.1_128	NC_028957.1	NC_028957.1	128	60740	61705	-1	E			YP_009213967.1	YP_009213967.1 hypothetical protein AVV66_gp130 [Escherichia phage vB_EcoM_VR26]	True	0.988	672	2.086e-218													VOG04355	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_129	NC_028957.1	NC_028957.1	129	61719	61886	-1	E			YP_009207308.1	YP_009207308.1 hypothetical protein AVV68_gp129 [Escherichia phage vB_EcoM_VR20]	False	0.926	109	1.307e-28													VOG04206	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_130	NC_028957.1	NC_028957.1	130	61990	62223	-1	E			YP_009207309.1	YP_009207309.1 hypothetical protein AVV68_gp130 [Escherichia phage vB_EcoM_VR20]	False	0.974	160	5.192e-46													VOG04129	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_131	NC_028957.1	NC_028957.1	131	62233	62460	-1	E			YP_009213970.1	YP_009213970.1 hypothetical protein AVV66_gp133 [Escherichia phage vB_EcoM_VR26]	False	1.0	168	1.1499999999999999e-48													VOG00257	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_132	NC_028957.1	NC_028957.1	132	62470	62667	-1	E			YP_004063821.1	YP_004063821.1 hypothetical protein VR7_gp140 [Escherichia phage vB_EcoM_VR7]	False	0.98	137	5.047e-38													VOG13443	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_133	NC_028957.1	NC_028957.1	133	62677	62958	-1	E			YP_004063822.1	YP_004063822.1 hypothetical protein VR7_gp141 [Escherichia phage vB_EcoM_VR7]	False	1.0	204	6.498e-61													VOG00257	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_134	NC_028957.1	NC_028957.1	134	62968	63258	-1	E			YP_009213973.1	YP_009213973.1 hypothetical protein AVV66_gp136 [Escherichia phage vB_EcoM_VR26]	False	1.0	205	2.919e-61													VOG00257	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_135	NC_028957.1	NC_028957.1	135	63255	63608	-1	E			YP_004063824.1	YP_004063824.1 hypothetical protein VR7_gp143 [Escherichia phage vB_EcoM_VR7]	False	0.92	228	1.677e-68													VOG01863	sp|P32274|Y06N_BPT4 Uncharacterized 14.2 kDa protein in e-segB intergenic region; Xu	Xu	0	False	
NC_028957.1_136	NC_028957.1	NC_028957.1	136	63595	63954	-1	E			YP_003934768.1	YP_003934768.1 hypothetical protein SP18_gp143 [Shigella phage SP18]	False	0.93	234	8.59e-71													VOG07283	sp|P39222|Y06O_BPT4 Uncharacterized 15.1 kDa protein in e-segB intergenic region; Xu	Xu	0	False	
NC_028957.1_137	NC_028957.1	NC_028957.1	137	63929	64483	-1	E			YP_009213976.1	YP_009213976.1 hypothetical protein AVV66_gp139 [Escherichia phage vB_EcoM_VR26]	True	0.957	372	2.011e-117													VOG02100	sp|P39223|Y06P_BPT4 Uncharacterized 23.8 kDa protein in e-segB intergenic region; Xu	Xu	0	False	
NC_028957.1_138	NC_028957.1	NC_028957.1	138	64527	65120	-1	E			YP_009207317.1	YP_009207317.1 hypothetical protein AVV68_gp138 [Escherichia phage vB_EcoM_VR20]	True	0.882	363	5.2689999999999995e-114													VOG07284	sp|P39224|Y06Q_BPT4 Uncharacterized 22.0 kDa protein in e-segB intergenic region; Xu	Xu	0	False	
NC_028957.1_139	NC_028957.1	NC_028957.1	139	65197	65502	-1	E			YP_009213978.1	YP_009213978.1 hypothetical protein AVV66_gp141 [Escherichia phage vB_EcoM_VR26]	False	0.968	208	4.083e-62													VOG06257	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_140	NC_028957.1	NC_028957.1	140	65583	66026	-1	E			YP_009213979.1	YP_009213979.1 hypothetical protein AVV66_gp142 [Escherichia phage vB_EcoM_VR26]	False	0.929	288	5.366e-89													VOG02641	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_141	NC_028957.1	NC_028957.1	141	66110	66535	-1	E			YP_010651005.1	YP_010651005.1 hypothetical protein PP428_gp168 [Escherichia phage vB_EcoM_RZ]	False	0.908	270	1.1199999999999999e-82													VOG02641	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_142	NC_028957.1	NC_028957.1	142	66680	67339	-1	E			YP_009213982.1	YP_009213982.1 hypothetical protein AVV66_gp145 [Escherichia phage vB_EcoM_VR26]	True	0.987	458	1.452e-146																0	False	
NC_028957.1_143	NC_028957.1	NC_028957.1	143	67522	67941	-1	E			YP_004063830.1	YP_004063830.1 hypothetical protein VR7_gp149 [Escherichia phage vB_EcoM_VR7]	False	1.0	310	1.049e-96													VOG16298	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_144	NC_028957.1	NC_028957.1	144	68054	68434	-1	E			YP_009213984.1	YP_009213984.1 hypothetical protein AVV66_gp290 [Escherichia phage vB_EcoM_VR26]	False	1.0	273	5.955e-84													VOG04624	sp|P13323|Y07C_BPT4 Uncharacterized 16.0 kDa protein in segB-ipI intergenic region; Xu	Xu	0	False	
NC_028957.1_145	NC_028957.1	NC_028957.1	145	68436	68621	-1	E			YP_009213985.1	YP_009213985.1 hypothetical protein AVV66_gp289 [Escherichia phage vB_EcoM_VR26]	False	0.906	118	1.66e-31													VOG04375	sp|P13322|Y07D_BPT4 Uncharacterized 6.6 kDa protein in segB-ipI intergenic region; Xu	Xu	0	False	
NC_028957.1_146	NC_028957.1	NC_028957.1	146	68679	68912	-1	E			YP_009209896.1	YP_009209896.1 internal virion protein [Escherichia phage vB_EcoM_VR25]	False	1.0	166	4.506e-48													VOG00715	REFSEQ internal virion protein; Xu	Xu	0	False	
NC_028957.1_147	NC_028957.1	NC_028957.1	147	68968	69210	-1	E			YP_009213987.1	YP_009213987.1 internal head protein [Escherichia phage vB_EcoM_VR26]	False	0.923	157	1.041e-44													VOG07288	REFSEQ internal head protein; Xu	Xu	0	False	
NC_028957.1_148	NC_028957.1	NC_028957.1	148	69219	69491	-1	E			YP_004063836.1	YP_004063836.1 internal head protein [Escherichia phage vB_EcoM_VR7]	False	0.958	184	7.753e-54													VOG18033	REFSEQ internal head protein; Xu	Xu	0	False	
NC_028957.1_149	NC_028957.1	NC_028957.1	149	69500	69832	-1	E			YP_009207334.1	YP_009207334.1 hypothetical protein AVV68_gp278 [Escherichia phage vB_EcoM_VR20]	False	0.936	218	2.346e-65													VOG06282	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_150	NC_028957.1	NC_028957.1	150	69893	70348	-1	E			YP_009209900.1	YP_009209900.1 RNA ligase [Escherichia phage vB_EcoM_VR25]	False	0.989	317	4.6550000000000005e-99																0	False	
NC_028957.1_151	NC_028957.1	NC_028957.1	151	70348	70584	-1	D			YP_009213991.1	YP_009213991.1 tail fiber chaperone [Escherichia phage vB_EcoM_VR26]	False	0.879	145	1.254e-40								Phage Tail fiber assembly helper gene product 57 [PF17594.5]					VOG04577	sp|P04532|GP57_BPT4 Tail fiber assembly helper protein; Xs	Xs	0	False	V
NC_028957.1_152	NC_028957.1	NC_028957.1	152	70584	71261	-1	C	K19797	Escherichia phage T-even-induced deoxynucleotide kinase [EC:2.7.4.12]	YP_009209902.1	YP_009209902.1 deoxynucleoside monophosphate kinase [Escherichia phage vB_EcoM_VR25]	True	0.992	473	1.205e-151													VOG02121	sp|Q7Y4Y9|DNMK_BPR69 Deoxynucleotide monophosphate kinase; Xh	Xh	0	False	
NC_028957.1_153	NC_028957.1	NC_028957.1	153	71258	71857	-1	E			YP_003934783.1	YP_003934783.1 tail completion and sheath stabilizer protein [Shigella phage SP18]	True	0.985	416	3.4900000000000005e-132													VOG00050	sp|P13333|TUBE_BPT4 Tail tube protein gp19; XhXpXrXs	Xh;Xp;Xs;Xr	0	False	V
NC_028957.1_154	NC_028957.1	NC_028957.1	154	71943	72767	-1	E			YP_009213994.1	YP_009213994.1 DNA end protector [Escherichia phage vB_EcoM_VR26]	True	0.971	563	1.382e-181													VOG07289	sp|P15076|DNAPR_BPT4 Terminal DNA protecting protein; XpXs	Xp;Xs	0	False	V
NC_028957.1_155	NC_028957.1	NC_028957.1	155	72764	73213	-1	C	K26046	Escherichia phage head completion nuclease [EC:3.1.-.-]	YP_009213995.1	YP_009213995.1 head closure [Escherichia phage vB_EcoM_VR26]	False	1.0	329	6.129e-103								TnsA-like endonuclease N terminal [PF08722.14]								0	False	
NC_028957.1_156	NC_028957.1	NC_028957.1	156	73262	73864	1	D			YP_009213996.1	YP_009213996.1 baseplate wedge subunit [Escherichia phage vB_EcoM_VR26]	True	0.999	424	3.545e-135								Base plate wedge protein 53 [PF11246.11]					VOG03642	sp|P16011|BP53_BPT4 Baseplate wedge protein gp53; XhXs	Xh;Xs	0	False	V
NC_028957.1_157	NC_028957.1	NC_028957.1	157	73861	75603	1	C	K26029	Escherichia phage pre-baseplate central spike protein Gp5 [EC:3.2.1.17]	YP_009213997.1	YP_009213997.1 baseplate hub subunit and tail lysozyme [Escherichia phage vB_EcoM_VR26]	True	0.974	1193	0.0								Gp5 N-terminal OB domain [PF06714.14]; Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm	VOG04828	sp|P16009|NEEDL_BPT4 Pre-baseplate central spike protein Gp5; XhXpXrXs	Xh;Xp;Xs;Xr	0	False	V
NC_028957.1_158	NC_028957.1	NC_028957.1	158	75638	76135	1	E			YP_009213998.1	YP_009213998.1 hypothetical protein AVV66_gp276 [Escherichia phage vB_EcoM_VR26]	False	0.969	339	3.612e-106													VOG07291	sp|P39491|Y07E_BPT4 Uncharacterized 18.5 kDa protein in repEA-segC intergenic region; Xu	Xu	0	False	
NC_028957.1_159	NC_028957.1	NC_028957.1	159	76136	76429	1	E			YP_009213999.1	YP_009213999.1 PAAR motif of membran proteins [Escherichia phage vB_EcoM_VR26]	False	1.0	208	3.354e-62													VOG00757	sp|P39234|NEED5_BPT4 Baseplate puncturing device gp5.4; Xs	Xs	0	False	V
NC_028957.1_160	NC_028957.1	NC_028957.1	160	76426	77103	1	D			YP_009214000.1	YP_009214000.1 homing endonuclease [Escherichia phage vB_EcoM_VR26]	True	0.984	469	3.869e-150								Putative endonuclease segE, GIY-YIG domain [PF19835.2]					VOG26580	sp|P32286|SEGA_BPT4 Endonuclease segA; Xu	Xu	0	False	
NC_028957.1_161	NC_028957.1	NC_028957.1	161	77103	79049	1	E			YP_009214001.1	YP_009214001.1 baseplate wedge subunit [Escherichia phage vB_EcoM_VR26]	True	0.957	1305	0.0													VOG01398	sp|P19060|BP06_BPT4 Baseplate wedge protein gp6; Xs	Xs	0	False	V
NC_028957.1_162	NC_028957.1	NC_028957.1	162	79081	82176	1	E			YP_009214002.1	YP_009214002.1 baseplate wedge subunit [Escherichia phage vB_EcoM_VR26]	True	0.985	2145	0.0													VOG01454	sp|P19061|BP07_BPT4 Baseplate wedge protein gp7; XhXs	Xh;Xs	0	False	V
NC_028957.1_163	NC_028957.1	NC_028957.1	163	82169	83173	1	D			YP_009214003.1	YP_009214003.1 baseplate wedge subunit [Escherichia phage vB_EcoM_VR26]	True	1.0	725	1.278e-236								Bacteriophage T4, Gp8 [PF09215.13]					VOG03616	sp|P19062|BP08_BPT4 Baseplate wedge protein gp8; Xs	Xs	0	False	V
NC_028957.1_164	NC_028957.1	NC_028957.1	164	83238	84107	1	D			YP_009214004.1	YP_009214004.1 baseplate wedge tail fiber protein connector [Escherichia phage vB_EcoM_VR26]	True	0.939	571	2.723e-184								Bacteriophage T4 gp9/10-like protein [PF07880.14]					VOG31348	sp|P10927|BP09_BPT4 Baseplate protein gp9; Xs	Xs	0	False	V
