Target Name	ID	EC value	E-Value (sequence)	Score (domain)
strain_GIC31_complete_genome_1888609_1889688_+	VOG03131		4e-18	59.6
strain_GIC31_complete_genome_2419277_2419855_-	VOG03147		2.3e-37	125.5
strain_GIC31_complete_genome_1761293_1762678_-	VOG03147		2.5e-23	78.8
strain_GIC31_complete_genome_1742563_1743342_-	VOG03160		8.1e-52	173.9
strain_GIC31_complete_genome_1671431_1672696_-	VOG03172		6.3e-62	206.8
strain_GIC31_complete_genome_1206520_1207779_+	VOG03172		2.9e-36	119.3
strain_GIC31_complete_genome_2774014_2776092_+	VOG03230		8.6e-32	106.5
strain_GIC31_complete_genome_237773_238843_-	VOG03230		5.7e-31	104.4
strain_GIC31_complete_genome_648061_649191_-	VOG03230		1.3e-30	103.2
strain_GIC31_complete_genome_1501544_1502449_+	VOG03230		1.6e-30	103.0
strain_GIC31_complete_genome_377269_378429_+	VOG03230		6.4e-29	97.2
strain_GIC31_complete_genome_1766470_1767117_-	VOG03495		1e-44	150.6
strain_GIC31_complete_genome_754726_755355_+	VOG03652		4.6e-16	56.4
strain_GIC31_complete_genome_1567042_1569567_-	VOG03661		1.3e-98	274.2
strain_GIC31_complete_genome_2726476_2728386_-	VOG03661		2.1e-37	125.6
strain_GIC31_complete_genome_2058999_2061353_-	VOG03661		1.4e-35	120.0
strain_GIC31_complete_genome_1567042_1569567_-	VOG03661		1.3e-98	52.4
strain_GIC31_complete_genome_2552503_2552853_-	VOG03671		4.7e-32	107.5
strain_GIC31_complete_genome_897025_897531_-	VOG03711		4.1e-16	56.4
strain_GIC31_complete_genome_1449289_1449630_+	VOG03739		3.6e-17	59.9
strain_GIC31_complete_genome_1229459_1230070_-	VOG03747		1.9e-12	43.9
strain_GIC31_complete_genome_410690_411316_-	VOG03820		5.8e-16	55.7
strain_GIC31_complete_genome_2407119_2409335_-	VOG03885		4.2e-106	353.1
strain_GIC31_complete_genome_2149730_2153332_-	VOG03885		1.5e-50	117.4
strain_GIC31_complete_genome_2149730_2153332_-	VOG03885		1.5e-50	49.2
strain_GIC31_complete_genome_1861844_1862452_-	VOG03918		3.3e-14	50.0
strain_GIC31_complete_genome_584199_584735_+	VOG03918		1.7e-13	47.7
strain_GIC31_complete_genome_1221568_1222116_+	VOG03918		2.9e-12	43.6
strain_GIC31_complete_genome_148855_149442_+	VOG03918		3e-08	30.8
strain_GIC31_complete_genome_2287505_2288050_-	VOG03918		1.1e-07	28.7
strain_GIC31_complete_genome_1428159_1428617_-	VOG04035		4.5e-15	53.3
strain_GIC31_complete_genome_2018853_2019431_-	VOG04139		7.4e-11	37.7
strain_GIC31_complete_genome_2683509_2684081_+	VOG04139		4.2e-10	36.2
strain_GIC31_complete_genome_588265_588792_-	VOG04139		5.2e-10	36.2
strain_GIC31_complete_genome_689105_689707_+	VOG04139		1.3e-07	28.5
strain_GIC31_complete_genome_2518378_2519214_-	VOG04159		7.8e-07	26.5
strain_GIC31_complete_genome_1024315_1026447_+	VOG04183		1.5e-22	56.3
strain_GIC31_complete_genome_291885_293108_-	VOG04195		1e-44	150.4
strain_GIC31_complete_genome_1159161_1160066_+	VOG04255		3.6e-15	52.9
strain_GIC31_complete_genome_1110207_1110845_+	VOG04255		2.3e-08	28.5
strain_GIC31_complete_genome_2295022_2297268_-	VOG04348		1.1e-29	99.3
strain_GIC31_complete_genome_2109882_2110451_-	VOG04349		7.8e-29	98.0
strain_GIC31_complete_genome_1212227_1213276_+	VOG04360		1.9e-34	117.1
strain_GIC31_complete_genome_53198_54574_+	VOG04360		1.8e-28	97.2
strain_GIC31_complete_genome_1051657_1051830_+	VOG04372		1.1e-15	54.4
strain_GIC31_complete_genome_15726_17081_+	VOG04373		4.7e-59	197.6
strain_GIC31_complete_genome_2364223_2365425_-	VOG04410		4.1e-35	117.7
strain_GIC31_complete_genome_2225761_2227059_+	VOG04410		4e-33	112.0
strain_GIC31_complete_genome_2560518_2561663_-	VOG04410		3.1e-31	104.8
strain_GIC31_complete_genome_1985010_1986314_-	VOG04410		5.7e-25	84.4
strain_GIC31_complete_genome_1615983_1618802_-	VOG04419		8.8e-47	156.3
strain_GIC31_complete_genome_15726_17081_+	VOG04431		2.6e-07	27.0
strain_GIC31_complete_genome_633831_634751_-	VOG04453		6.8e-09	33.1
strain_GIC31_complete_genome_1184469_1185014_+	VOG04463		5.5e-11	39.3
strain_GIC31_complete_genome_1586782_1587357_-	VOG04494		1.4e-46	157.0
strain_GIC31_complete_genome_2903703_2904203_+	VOG04494		3.3e-20	70.3
strain_GIC31_complete_genome_668598_669677_+	VOG04494		1.6e-17	61.1
strain_GIC31_complete_genome_2527871_2528308_+	VOG04522		1.8e-19	66.3
strain_GIC31_complete_genome_1951376_1951711_-	VOG04552		1.1e-13	47.3
strain_GIC31_complete_genome_57012_58466_+	VOG04576		4.2e-18	59.6
strain_GIC31_complete_genome_738206_738433_+	VOG04594		2e-19	67.3
strain_GIC31_complete_genome_1260678_1263689_+	VOG04616		9.8e-19	38.3
strain_GIC31_complete_genome_472164_473048_-	VOG04645		7.4e-74	166.3
strain_GIC31_complete_genome_486984_487865_-	VOG04645		4.3e-73	155.6
strain_GIC31_complete_genome_486984_487865_-	VOG04645		4.3e-73	87.2
strain_GIC31_complete_genome_472164_473048_-	VOG04645		7.4e-74	78.6
strain_GIC31_complete_genome_1256867_1257739_-	VOG04645		7.5e-13	44.9
strain_GIC31_complete_genome_2488162_2488779_+	VOG04698		8.9e-41	136.9
strain_GIC31_complete_genome_1009036_1009518_+	VOG04716		9.7e-33	110.5
strain_GIC31_complete_genome_1663977_1666154_-	VOG04831		9e-100	331.8
strain_GIC31_complete_genome_2035967_2041153_-	VOG04831		3.8e-74	247.5
strain_GIC31_complete_genome_1019319_1020833_+	VOG04898		3.9e-39	126.4
strain_GIC31_complete_genome_211852_212865_-	VOG04920		3.5e-24	81.9
strain_GIC31_complete_genome_1081944_1082807_+	VOG04931		8.5e-33	111.2
strain_GIC31_complete_genome_1624361_1625044_-	VOG04943		7.1e-07	26.2
strain_GIC31_complete_genome_364409_365407_+	VOG05125		9.7e-74	246.1
strain_GIC31_complete_genome_2535595_2536617_-	VOG05125		7.9e-71	236.4
strain_GIC31_complete_genome_1912601_1913368_-	VOG05125		1.1e-23	80.4
strain_GIC31_complete_genome_2696330_2697265_-	VOG05125		4.4e-14	48.4
strain_GIC31_complete_genome_2537068_2537724_-	VOG05125		5.6e-08	28.3
strain_GIC31_complete_genome_1107892_1109808_+	VOG05127		1.5e-07	26.4
strain_GIC31_complete_genome_761418_761639_+	VOG05245		1.2e-26	91.1
strain_GIC31_complete_genome_2672112_2672312_-	VOG05245		1.3e-23	81.2
strain_GIC31_complete_genome_731762_732919_+	VOG05285		1.1e-18	63.9
strain_GIC31_complete_genome_620399_621505_+	VOG05286		2e-70	234.5
strain_GIC31_complete_genome_2078348_2079181_+	VOG05430		7.7e-68	226.0
strain_GIC31_complete_genome_1528948_1529760_-	VOG05430		1.5e-55	185.6
strain_GIC31_complete_genome_1403924_1404808_-	VOG05430		1e-52	176.3
strain_GIC31_complete_genome_2800447_2801283_+	VOG05430		8.6e-49	163.3
strain_GIC31_complete_genome_707168_708058_+	VOG05430		7.2e-33	111.1
strain_GIC31_complete_genome_950920_951855_-	VOG05499		2.2e-20	70.5
strain_GIC31_complete_genome_2422284_2424503_-	VOG05614		5.6e-40	89.2
strain_GIC31_complete_genome_2422284_2424503_-	VOG05614		5.6e-40	41.3
strain_GIC31_complete_genome_1023744_1024313_+	VOG05640		2.1e-09	34.2
strain_GIC31_complete_genome_107823_108872_+	VOG05697		1.8e-26	90.5
strain_GIC31_complete_genome_320278_321159_+	VOG05697		1e-08	32.1
strain_GIC31_complete_genome_1771003_1771632_-	VOG05885		3e-27	91.4
strain_GIC31_complete_genome_2285603_2287495_+	VOG06047		3.4e-87	259.3
strain_GIC31_complete_genome_2692574_2694199_+	VOG06047		6.8e-70	233.4
strain_GIC31_complete_genome_198709_200556_-	VOG06047		1.2e-82	231.7
strain_GIC31_complete_genome_2646840_2648393_+	VOG06047		2e-81	222.4
strain_GIC31_complete_genome_2532660_2534561_+	VOG06047		1.8e-79	188.2
strain_GIC31_complete_genome_2425164_2425406_-	VOG06129		2.7e-09	34.2
strain_GIC31_complete_genome_462019_462738_-	VOG06448		4.3e-23	77.4
strain_GIC31_complete_genome_2707907_2708635_-	VOG06448		6.7e-19	64.1
strain_GIC31_complete_genome_2386763_2387491_+	VOG06448		1.5e-16	56.6
strain_GIC31_complete_genome_1662856_1663575_-	VOG06448		1.8e-16	56.2
strain_GIC31_complete_genome_725209_725916_+	VOG06448		3.2e-15	52.4
strain_GIC31_complete_genome_2310619_2311326_-	VOG06583		2.3e-18	64.0
strain_GIC31_complete_genome_1269190_1270386_-	VOG06583		9.7e-17	58.6
strain_GIC31_complete_genome_2676516_2677295_+	VOG06583		5.2e-16	56.6
strain_GIC31_complete_genome_1369159_1369956_+	VOG06583		3.6e-15	53.5
strain_GIC31_complete_genome_434581_435462_+	VOG06583		1.6e-13	48.4
strain_GIC31_complete_genome_1084712_1085293_-	VOG07198		1.2e-12	45.1
strain_GIC31_complete_genome_2469834_2470379_-	VOG07198		1.6e-12	44.5
strain_GIC31_complete_genome_994058_996655_+	VOG07202		3e-43	145.2
strain_GIC31_complete_genome_1541195_1541980_-	VOG07202		6.5e-38	128.3
strain_GIC31_complete_genome_2664603_2665595_+	VOG07202		5.4e-31	105.5
strain_GIC31_complete_genome_17127_18083_+	VOG07355		6.1e-46	153.8
strain_GIC31_complete_genome_978453_981662_+	VOG07446		2.1e-186	590.1
strain_GIC31_complete_genome_1682303_1686667_-	VOG07446		2.5e-86	108.0
strain_GIC31_complete_genome_1682303_1686667_-	VOG07446		2.5e-86	63.7
strain_GIC31_complete_genome_1682303_1686667_-	VOG07446		2.5e-86	52.2
strain_GIC31_complete_genome_1682303_1686667_-	VOG07446		2.5e-86	35.4
strain_GIC31_complete_genome_794389_794997_-	VOG07465		1.3e-38	131.3
strain_GIC31_complete_genome_2618757_2619434_-	VOG07582		2e-80	268.0
strain_GIC31_complete_genome_2068820_2069293_+	VOG07653		2.4e-40	135.2
strain_GIC31_complete_genome_1765011_1766201_-	VOG07665		2.7e-25	86.4
strain_GIC31_complete_genome_63927_64487_+	VOG07695		1.3e-15	49.0
strain_GIC31_complete_genome_2405112_2407109_-	VOG07820		6.3e-197	654.3
strain_GIC31_complete_genome_71483_75082_+	VOG07969		6.7e-23	77.7
strain_GIC31_complete_genome_2492191_2493693_+	VOG08160		1.7e-10	37.0
strain_GIC31_complete_genome_894030_895973_+	VOG08163		5.1e-15	26.7
strain_GIC31_complete_genome_167052_167654_+	VOG08280		4.2e-23	78.8
strain_GIC31_complete_genome_2850998_2852287_-	VOG08445		2.5e-95	316.9
strain_GIC31_complete_genome_184582_185034_-	VOG08828		1.6e-53	178.3
strain_GIC31_complete_genome_353198_353848_+	VOG08837		3.7e-77	256.0
strain_GIC31_complete_genome_2751049_2752011_-	VOG08908		3.2e-43	143.7
strain_GIC31_complete_genome_540024_540929_+	VOG08908		3.6e-33	111.9
strain_GIC31_complete_genome_1031709_1032872_+	VOG08908		7.8e-33	101.2
strain_GIC31_complete_genome_1779476_1780381_-	VOG08941		2.5e-33	109.7
strain_GIC31_complete_genome_2555536_2556462_-	VOG08941		3.6e-28	95.7
strain_GIC31_complete_genome_224955_225983_+	VOG08941		8.7e-16	54.3
strain_GIC31_complete_genome_1767240_1768937_+	VOG08948		2.6e-22	75.2
strain_GIC31_complete_genome_2376842_2378134_-	VOG08956		9.1e-34	114.0
strain_GIC31_complete_genome_430383_430880_+	VOG08974		3.1e-23	79.4
strain_GIC31_complete_genome_2526032_2527033_-	VOG08979		4e-29	99.2
strain_GIC31_complete_genome_511615_512781_+	VOG09082		1.1e-98	328.0
strain_GIC31_complete_genome_554345_555586_+	VOG09082		5.8e-78	259.8
strain_GIC31_complete_genome_617431_618720_+	VOG09082		3.5e-58	194.7
strain_GIC31_complete_genome_59374_60771_+	VOG09718		9.9e-105	347.8
strain_GIC31_complete_genome_1725150_1727246_-	VOG09738		3.7e-185	561.9
strain_GIC31_complete_genome_1169447_1171573_+	VOG09738		5.1e-48	159.0
strain_GIC31_complete_genome_1725150_1727246_-	VOG09738		3.7e-185	53.7
strain_GIC31_complete_genome_304805_306100_+	VOG09781		8.8e-53	176.4
strain_GIC31_complete_genome_1636998_1637414_-	VOG09787		2.6e-39	131.3
strain_GIC31_complete_genome_834193_835095_-	VOG09790		3.4e-62	207.2
strain_GIC31_complete_genome_2662098_2662895_-	VOG09790		3.1e-52	174.8
strain_GIC31_complete_genome_2792488_2793237_-	VOG09790		9.3e-46	153.5
strain_GIC31_complete_genome_1743700_1744440_-	VOG09790		1.1e-45	153.2
strain_GIC31_complete_genome_455123_455872_-	VOG09790		2.1e-44	149.1
strain_GIC31_complete_genome_2072318_2073457_+	VOG09811		2.5e-29	99.6
strain_GIC31_complete_genome_1216326_1217402_+	VOG09811		1.2e-24	82.3
strain_GIC31_complete_genome_1915975_1917012_-	VOG09811		1.1e-19	62.2
strain_GIC31_complete_genome_280292_281272_+	VOG09811		3.8e-24	60.5
strain_GIC31_complete_genome_1535216_1536139_-	VOG09811		1.2e-19	58.9
strain_GIC31_complete_genome_1226334_1227674_+	VOG09835		5e-16	56.0
strain_GIC31_complete_genome_1329386_1330681_+	VOG09835		1.2e-15	51.9
strain_GIC31_complete_genome_1195079_1195519_+	VOG09842		1.2e-29	100.7
strain_GIC31_complete_genome_2588114_2589796_-	VOG09864		2.5e-118	393.4
strain_GIC31_complete_genome_2211077_2211520_-	VOG09875		2.7e-31	104.7
strain_GIC31_complete_genome_2812413_2812925_-	VOG09875		2.3e-27	91.7
strain_GIC31_complete_genome_2559472_2560521_-	VOG09884		4e-07	26.6
strain_GIC31_complete_genome_1290143_1291204_+	VOG09901		5.3e-19	65.9
strain_GIC31_complete_genome_1758875_1759960_-	VOG09901		9.3e-11	38.1
strain_GIC31_complete_genome_1069126_1070238_+	VOG09918		4.1e-22	75.3
strain_GIC31_complete_genome_411391_412215_+	VOG09920		3.8e-28	94.9
strain_GIC31_complete_genome_2180193_2180639_+	VOG09938		1.6e-24	83.5
strain_GIC31_complete_genome_2539930_2540433_+	VOG09938		1e-12	44.7
strain_GIC31_complete_genome_2425403_2426107_-	VOG09963		3.1e-57	191.0
strain_GIC31_complete_genome_2419852_2420886_-	VOG09964		1.9e-85	283.8
strain_GIC31_complete_genome_2797768_2798331_+	VOG09969		1.1e-09	35.2
strain_GIC31_complete_genome_1128910_1130259_+	VOG10314		3.6e-94	313.6
strain_GIC31_complete_genome_1608247_1608843_-	VOG10668		1.2e-49	165.2
strain_GIC31_complete_genome_2521964_2523604_-	VOG10769		3e-140	465.6
strain_GIC31_complete_genome_367877_369130_+	VOG11022		7.8e-156	516.2
strain_GIC31_complete_genome_2632419_2633114_+	VOG11337		2.9e-38	128.8
strain_GIC31_complete_genome_6781_7074_-	VOG11339		6.7e-39	129.4
strain_GIC31_complete_genome_761953_762513_+	VOG11588		2.7e-07	27.4
strain_GIC31_complete_genome_1007528_1008058_+	VOG11642		6.6e-36	120.7
strain_GIC31_complete_genome_1587410_1588639_-	VOG11658		1.7e-61	205.4
strain_GIC31_complete_genome_309070_309918_+	VOG12058		2.2e-10	37.1
strain_GIC31_complete_genome_15242_15541_+	VOG12438		1.6e-06	26.0
strain_GIC31_complete_genome_821624_822919_-	VOG12460		4e-62	207.4
strain_GIC31_complete_genome_2185706_2186794_+	VOG12460		7.7e-32	107.7
strain_GIC31_complete_genome_1157737_1158867_+	VOG12793		1.7e-25	53.3
strain_GIC31_complete_genome_1157737_1158867_+	VOG12793		1.7e-25	31.7
strain_GIC31_complete_genome_2689340_2690578_+	VOG12793		3.1e-11	29.0
strain_GIC31_complete_genome_2324969_2327944_+	VOG12966		8.5e-33	110.3
strain_GIC31_complete_genome_1155420_1156505_-	VOG12966		7.8e-24	81.4
strain_GIC31_complete_genome_2634381_2634926_+	VOG13263		6.3e-23	78.5
strain_GIC31_complete_genome_948639_949730_+	VOG13433		4.3e-08	28.5
strain_GIC31_complete_genome_1761293_1762678_-	VOG13488		4.4e-39	130.1
strain_GIC31_complete_genome_1843956_1844495_+	VOG13488		1.7e-27	92.6
strain_GIC31_complete_genome_1928989_1931280_-	VOG13859		7.7e-80	265.7
strain_GIC31_complete_genome_2029341_2029694_+	VOG14270		3.7e-08	30.0
strain_GIC31_complete_genome_2633126_2633614_+	VOG14428		5.9e-49	162.8
strain_GIC31_complete_genome_11489_12049_+	VOG14906		1.4e-08	31.5
strain_GIC31_complete_genome_869485_870915_-	VOG14942		4.5e-66	219.7
strain_GIC31_complete_genome_2789642_2792263_-	VOG14942		9e-57	189.2
strain_GIC31_complete_genome_1306288_1307742_+	VOG14942		4.3e-48	161.0
strain_GIC31_complete_genome_1042621_1046346_-	VOG14942		1e-37	124.2
strain_GIC31_complete_genome_813195_813665_+	VOG15158		2.1e-57	190.7
strain_GIC31_complete_genome_2288056_2288691_-	VOG15212		1e-07	28.4
strain_GIC31_complete_genome_1634930_1636090_-	VOG15736		1.5e-50	169.1
strain_GIC31_complete_genome_2417760_2419280_-	VOG15748		1.4e-96	321.0
strain_GIC31_complete_genome_40291_40794_+	VOG15749		4.4e-27	91.8
strain_GIC31_complete_genome_39151_39936_+	VOG15749		2.1e-35	50.2
strain_GIC31_complete_genome_39151_39936_+	VOG15749		2.1e-35	45.3
strain_GIC31_complete_genome_596517_597848_-	VOG15751		2.9e-53	172.8
strain_GIC31_complete_genome_36380_37759_+	VOG15751		4.1e-50	163.0
strain_GIC31_complete_genome_37756_38340_+	VOG15751		7.2e-45	112.6
strain_GIC31_complete_genome_37756_38340_+	VOG15751		7.2e-45	36.5
strain_GIC31_complete_genome_2271640_2273025_+	VOG15751		2.1e-10	36.0
strain_GIC31_complete_genome_2478234_2479586_-	VOG15753		5.3e-32	82.4
strain_GIC31_complete_genome_2474430_2475836_+	VOG15753		1e-22	53.8
strain_GIC31_complete_genome_2708716_2710140_-	VOG15753		2.1e-18	44.5
strain_GIC31_complete_genome_2717810_2719261_-	VOG15753		7.1e-17	40.1
strain_GIC31_complete_genome_1373966_1375420_-	VOG15753		3.7e-12	33.0
strain_GIC31_complete_genome_1048633_1049790_+	VOG15756		2.8e-39	132.2
strain_GIC31_complete_genome_2812912_2813811_-	VOG15781		3.5e-09	29.9
strain_GIC31_complete_genome_606691_608766_+	VOG15804		2.1e-27	90.8
strain_GIC31_complete_genome_863359_864699_+	VOG15804		2.8e-13	45.9
strain_GIC31_complete_genome_1274819_1276030_-	VOG16022		5.7e-43	144.6
strain_GIC31_complete_genome_2776294_2777277_+	VOG16297		1.2e-120	400.0
strain_GIC31_complete_genome_2887547_2889010_+	VOG16297		4.9e-100	330.9
strain_GIC31_complete_genome_862499_863344_+	VOG16448		6.5e-29	80.4
strain_GIC31_complete_genome_66670_67035_+	VOG16581		5.2e-08	29.0
strain_GIC31_complete_genome_788978_789931_+	VOG16777		9.2e-106	350.4
strain_GIC31_complete_genome_2798344_2799867_+	VOG16777		9.7e-70	231.8
strain_GIC31_complete_genome_877967_878944_-	VOG16777		8e-40	133.8
strain_GIC31_complete_genome_2338744_2339793_-	VOG16777		7.3e-33	110.9
strain_GIC31_complete_genome_1648891_1649898_+	VOG16777		1.7e-15	50.9
strain_GIC31_complete_genome_851821_852255_+	VOG17129		2.6e-25	86.0
strain_GIC31_complete_genome_1660054_1661580_-	VOG17303		7.2e-31	39.7
strain_GIC31_complete_genome_810743_813145_+	VOG17500		3.1e-71	237.2
strain_GIC31_complete_genome_1731483_1732235_-	VOG17503		1.3e-47	158.6
strain_GIC31_complete_genome_1017358_1018278_-	VOG17503		7.5e-10	35.8
strain_GIC31_complete_genome_1182485_1183066_+	VOG17505		1.5e-13	48.8
strain_GIC31_complete_genome_1210277_1210855_+	VOG17505		1.4e-10	37.7
strain_GIC31_complete_genome_2136009_2136707_+	VOG17505		1.2e-09	36.0
strain_GIC31_complete_genome_916214_917191_-	VOG17506		1.6e-12	43.6
strain_GIC31_complete_genome_1034108_1035301_+	VOG17506		3.5e-08	28.8
strain_GIC31_complete_genome_186728_187612_+	VOG18158		7.1e-11	38.7
strain_GIC31_complete_genome_2267516_2268442_+	VOG18158		8.3e-09	30.2
strain_GIC31_complete_genome_1865177_1865752_-	VOG18196		8.4e-57	188.5
strain_GIC31_complete_genome_1173079_1174014_-	VOG18458		1.2e-26	90.6
strain_GIC31_complete_genome_219401_220738_+	VOG18529		6.7e-131	434.2
strain_GIC31_complete_genome_1463489_1464214_-	VOG18529		1.9e-26	90.1
strain_GIC31_complete_genome_1412686_1413456_-	VOG18529		3.5e-26	89.1
strain_GIC31_complete_genome_1463037_1463492_-	VOG18529		2.1e-08	30.6
strain_GIC31_complete_genome_2273022_2274671_+	VOG18554		7.7e-13	36.4
strain_GIC31_complete_genome_1620117_1620953_-	VOG19288		1.6e-54	182.7
strain_GIC31_complete_genome_984240_985217_+	VOG19319		2.7e-18	63.4
strain_GIC31_complete_genome_1120249_1120629_-	VOG19343		3.6e-13	46.6
strain_GIC31_complete_genome_242326_242691_+	VOG19343		9.1e-13	45.4
strain_GIC31_complete_genome_2099808_2101208_+	VOG19343		1.2e-17	43.7
strain_GIC31_complete_genome_2098955_2099326_-	VOG19343		3.6e-11	40.1
strain_GIC31_complete_genome_646220_647878_+	VOG19343		1.3e-10	37.4
strain_GIC31_complete_genome_876308_876664_+	VOG19360		9.6e-17	57.1
strain_GIC31_complete_genome_1633890_1634936_-	VOG19363		4e-34	113.1
strain_GIC31_complete_genome_138579_139706_+	VOG20002		1.3e-29	100.9
strain_GIC31_complete_genome_58716_59405_+	VOG20124		9.4e-27	90.8
strain_GIC31_complete_genome_786659_787141_+	VOG20124		1.5e-14	49.3
strain_GIC31_complete_genome_1130228_1130458_+	VOG20327		6.4e-10	36.1
strain_GIC31_complete_genome_2426156_2427448_-	VOG20698		5.1e-68	227.0
strain_GIC31_complete_genome_1895531_1896235_-	VOG20794		8.8e-09	32.1
strain_GIC31_complete_genome_2103953_2104492_-	VOG20801		6.2e-27	87.9
strain_GIC31_complete_genome_1576582_1577136_-	VOG20801		1.5e-23	77.8
strain_GIC31_complete_genome_458297_458854_+	VOG20801		2e-18	59.7
strain_GIC31_complete_genome_505537_506079_+	VOG20801		4.3e-17	47.0
strain_GIC31_complete_genome_2375205_2375732_+	VOG20801		3.5e-10	37.0
strain_GIC31_complete_genome_2095315_2095929_-	VOG20806		4.1e-11	40.1
strain_GIC31_complete_genome_1657148_1657945_-	VOG20913		3.2e-32	108.7
strain_GIC31_complete_genome_775376_776083_-	VOG20948		1.8e-38	124.4
strain_GIC31_complete_genome_374906_376339_+	VOG20952		3e-09	32.9
strain_GIC31_complete_genome_1492440_1495103_-	VOG20955		3.6e-96	314.9
strain_GIC31_complete_genome_1425420_1427879_-	VOG20955		4.8e-52	71.6
strain_GIC31_complete_genome_423542_425557_+	VOG20955		1.9e-46	68.9
strain_GIC31_complete_genome_215926_217842_+	VOG20955		2.3e-41	63.7
strain_GIC31_complete_genome_1425420_1427879_-	VOG20955		4.8e-52	61.0
strain_GIC31_complete_genome_826640_829378_+	VOG21148		1.2e-13	40.0
strain_GIC31_complete_genome_524035_524535_+	VOG21148		3.7e-07	25.8
strain_GIC31_complete_genome_35332_36285_+	VOG21226		5.1e-114	377.8
strain_GIC31_complete_genome_1047729_1048667_+	VOG21226		1.7e-70	234.8
strain_GIC31_complete_genome_2284905_2285606_+	VOG21290		1.2e-12	44.6
strain_GIC31_complete_genome_1645062_1645685_-	VOG21290		6.7e-07	25.7
strain_GIC31_complete_genome_2276316_2277689_+	VOG21292		6e-29	92.6
strain_GIC31_complete_genome_2019512_2021185_-	VOG21292		2.9e-37	81.3
strain_GIC31_complete_genome_2167136_2168683_-	VOG21292		1e-45	77.4
strain_GIC31_complete_genome_2167136_2168683_-	VOG21292		1e-45	74.3
strain_GIC31_complete_genome_1505345_1506904_-	VOG21292		1.1e-14	49.8
strain_GIC31_complete_genome_421918_423417_-	VOG21308		2.1e-08	26.9
strain_GIC31_complete_genome_1676384_1677292_-	VOG21314		2.1e-30	80.1
strain_GIC31_complete_genome_92150_92908_+	VOG21335		1.8e-24	70.1
strain_GIC31_complete_genome_2278790_2279539_-	VOG21335		3.4e-13	38.6
strain_GIC31_complete_genome_1123911_1124981_+	VOG21335		6.4e-08	27.8
strain_GIC31_complete_genome_2566047_2566580_+	VOG21345		6.3e-25	85.0
strain_GIC31_complete_genome_2094446_2094994_+	VOG21345		2.2e-14	50.5
strain_GIC31_complete_genome_1811604_1812095_-	VOG21345		3.4e-08	25.5
strain_GIC31_complete_genome_850611_851831_+	VOG21354		3.2e-39	132.3
strain_GIC31_complete_genome_2777735_2778595_-	VOG21370		2.7e-09	32.3
strain_GIC31_complete_genome_1011671_1012693_+	VOG21380		3.2e-46	155.2
strain_GIC31_complete_genome_2695213_2696292_+	VOG21385		4.4e-18	62.6
strain_GIC31_complete_genome_459851_460567_-	VOG21385		1.3e-12	44.8
strain_GIC31_complete_genome_1900446_1903085_-	VOG21387		7e-76	252.6
strain_GIC31_complete_genome_1578498_1578830_-	VOG21389		1.1e-18	64.3
strain_GIC31_complete_genome_1578193_1578501_-	VOG21389		1.1e-13	47.8
strain_GIC31_complete_genome_1578779_1579546_-	VOG21389		1.3e-09	34.2
strain_GIC31_complete_genome_552594_553853_-	VOG21714		1.8e-28	96.5
strain_GIC31_complete_genome_1392197_1393618_-	VOG22184		4e-50	167.4
strain_GIC31_complete_genome_1479052_1480470_-	VOG22184		9.8e-43	143.3
strain_GIC31_complete_genome_450255_451166_+	VOG22184		8.8e-14	48.0
strain_GIC31_complete_genome_1128081_1128917_+	VOG22895		1e-71	238.4
strain_GIC31_complete_genome_1909647_1910783_-	VOG22909		3.6e-21	72.0
strain_GIC31_complete_genome_1944695_1945825_+	VOG22909		1.8e-11	39.3
strain_GIC31_complete_genome_257945_259126_+	VOG22917		7e-07	25.2
strain_GIC31_complete_genome_2571301_2572305_+	VOG24258		4.6e-17	35.4
strain_GIC31_complete_genome_988999_990270_+	VOG24260		8.1e-22	73.7
strain_GIC31_complete_genome_1118686_1120161_+	VOG24573		3.8e-101	334.1
strain_GIC31_complete_genome_1117340_1118686_+	VOG24573		4.5e-69	230.3
strain_GIC31_complete_genome_1897483_1898133_-	VOG24845		8.9e-12	42.2
strain_GIC31_complete_genome_1215896_1216156_+	VOG25367		4.8e-23	78.3
strain_GIC31_complete_genome_686873_687592_-	VOG25681		7.5e-09	31.6
strain_GIC31_complete_genome_1920592_1922232_+	VOG26515		2.3e-178	591.2
strain_GIC31_complete_genome_2615148_2616788_+	VOG26515		2.3e-178	591.2
strain_GIC31_complete_genome_2868255_2869895_-	VOG26515		2.3e-178	591.2
strain_GIC31_complete_genome_885772_887412_-	VOG26515		2.3e-178	591.2
strain_GIC31_complete_genome_410409_410687_+	VOG26850		4.7e-13	46.8
strain_GIC31_complete_genome_1978215_1979651_+	VOG27087		1.1e-67	131.1
strain_GIC31_complete_genome_1978215_1979651_+	VOG27087		1.1e-67	93.4
strain_GIC31_complete_genome_868799_869056_-	VOG28195		5.8e-16	49.9
strain_GIC31_complete_genome_1145511_1146488_+	VOG28198		1.8e-15	53.7
strain_GIC31_complete_genome_1842540_1843625_-	VOG28198		2.8e-10	36.3
strain_GIC31_complete_genome_1841559_1842536_-	VOG28198		2.2e-09	33.7
strain_GIC31_complete_genome_1661642_1662727_-	VOG28221		5.5e-60	200.8
strain_GIC31_complete_genome_1020977_1021948_+	VOG28221		1.9e-18	63.7
