KO Id	Name	Level	Count
K01867	K01867: WARS, trpS; tryptophanyl-tRNA synthetase	Function	3
K01868	K01868: TARS, thrS; threonyl-tRNA synthetase	Function	3
K01869	K01869: LARS, leuS; leucyl-tRNA synthetase	Function	4
K01870	K01870: IARS, ileS; isoleucyl-tRNA synthetase	Function	3
K01872	K01872: AARS, alaS; alanyl-tRNA synthetase	Function	3
K01873	K01873: VARS, valS; valyl-tRNA synthetase	Function	3
K01874	K01874: MARS, metG; methionyl-tRNA synthetase	Function	4
K01875	K01875: SARS, serS; seryl-tRNA synthetase	Function	3
K01876	K01876: DARS2, aspS; aspartyl-tRNA synthetase	Function	4
K01878	K01878: glyQ; glycyl-tRNA synthetase alpha chain	Function	3
K01879	K01879: glyS; glycyl-tRNA synthetase beta chain	Function	3
K01881	K01881: PARS, proS; prolyl-tRNA synthetase	Function	3
K01883	K01883: CARS, cysS; cysteinyl-tRNA synthetase	Function	3
K01885	K01885: EARS, gltX; glutamyl-tRNA synthetase	Function	5
K01886	K01886: QARS, glnS; glutaminyl-tRNA synthetase	Function	3
K01887	K01887: RARS, argS; arginyl-tRNA synthetase	Function	4
K01889	K01889: FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain	Function	3
K01890	K01890: FARSB, pheT; phenylalanyl-tRNA synthetase beta chain	Function	3
K01892	K01892: HARS, hisS; histidyl-tRNA synthetase	Function	3
K01894	K01894: gluQ; glutamyl-Q tRNA(Asp) synthetase	Function	2
K01895	K01895: ACSS1_2, acs; acetyl-CoA synthetase	Function	7
K01897	K01897: ACSL, fadD; long-chain acyl-CoA synthetase	Function	10
	lvl3: Ferroptosis [PATH:ko04216]	3	1
	lvl3: Adipocytokine signaling pathway [PATH:ko04920]	3	1
K01899	K01899: LSC1; succinyl-CoA synthetase alpha subunit	Function	2
K01903	K01903: sucC; succinyl-CoA synthetase beta subunit	Function	4
K01908	K01908: ACSS3, prpE; propionyl-CoA synthetase	Function	2
K01915	K01915: glnA, GLUL; glutamine synthetase	Function	9
	lvl3: Glutamatergic synapse [PATH:ko04724]	3	1
	lvl3: GABAergic synapse [PATH:ko04727]	3	1
K01918	K01918: panC; pantoate--beta-alanine ligase	Function	2
K01919	K01919: gshA; glutamate--cysteine ligase	Function	2
K01920	K01920: gshB; glutathione synthase	Function	2
K01921	K01921: ddl; D-alanine-D-alanine ligase	Function	4
K01923	K01923: purC; phosphoribosylaminoimidazole-succinocarboxamide synthase	Function	1
K01924	K01924: murC; UDP-N-acetylmuramate--alanine ligase	Function	3
K01925	K01925: murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	Function	3
K01929	K01929: murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	Function	3
K01933	K01933: purM; phosphoribosylformylglycinamidine cyclo-ligase	Function	1
K01934	K01934: MTHFS; 5-formyltetrahydrofolate cyclo-ligase	Function	1
K01935	K01935: bioD; dethiobiotin synthetase	Function	1
K01937	K01937: pyrG, CTPS; CTP synthase	Function	1
K01939	K01939: purA, ADSS; adenylosuccinate synthase	Function	2
K01940	K01940: argG, ASS1; argininosuccinate synthase	Function	4
K01945	K01945: purD; phosphoribosylamine---glycine ligase	Function	1
K01950	K01950: E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing)	Function	1
K01951	K01951: guaA, GMPS; GMP synthase (glutamine-hydrolysing)	Function	3
K01952	K01952: PFAS, purL; phosphoribosylformylglycinamidine synthase	Function	1
K01953	K01953: asnB, ASNS; asparagine synthase (glutamine-hydrolysing)	Function	2
K01955	K01955: carB, CPA2; carbamoyl-phosphate synthase large subunit	Function	2
K01956	K01956: carA, CPA1; carbamoyl-phosphate synthase small subunit	Function	2
K01959	K01959: pycA; pyruvate carboxylase subunit A	Function	3
K01960	K01960: pycB; pyruvate carboxylase subunit B	Function	3
K01961	K01961: accC; acetyl-CoA carboxylase, biotin carboxylase subunit	Function	4
K01962	K01962: accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha	Function	4
K01963	K01963: accD; acetyl-CoA carboxylase carboxyl transferase subunit beta	Function	4
K01968	K01968: E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit	Function	1
K01969	K01969: E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit	Function	1
	lvl3: DNA replication [PATH:ko03030]	3	14
K01972	K01972: E6.5.1.2, ligA, ligB; DNA ligase (NAD+)	Function	6
	lvl3: Nucleotide excision repair [PATH:ko03420]	3	7
	lvl3: DNA replication proteins [BR:ko03032]	3	27
K01975	K01975: thpR; RNA 2',3'-cyclic 3'-phosphodiesterase	Function	1
K01990	K01990: ABC-2.A; ABC-2 type transport system ATP-binding protein	Function	1
K01991	K01991: wza, gfcE; polysaccharide biosynthesis/export protein	Function	3
	lvl2: Unclassified: signaling and cellular processes	2	67
	lvl3: Structural proteins	3	21
K01993	K01993: ABC-2.TX; HlyD family secretion protein	Function	1
	lvl3: ABC transporters [PATH:ko02010]	3	95
K01995	K01995: livG; branched-chain amino acid transport system ATP-binding protein	Function	3
K01996	K01996: livF; branched-chain amino acid transport system ATP-binding protein	Function	3
K01997	K01997: livH; branched-chain amino acid transport system permease protein	Function	3
K01998	K01998: livM; branched-chain amino acid transport system permease protein	Function	3
K01999	K01999: livK; branched-chain amino acid transport system substrate-binding protein	Function	3
K02003	K02003: ABC.CD.A; putative ABC transport system ATP-binding protein	Function	1
K02004	K02004: ABC.CD.P; putative ABC transport system permease protein	Function	1
K02010	K02010: afuC, fbpC; iron(III) transport system ATP-binding protein	Function	2
K02011	K02011: afuB, fbpB; iron(III) transport system permease protein	Function	2
K02012	K02012: afuA, fbpA; iron(III) transport system substrate-binding protein	Function	2
K02013	K02013: ABC.FEV.A; iron complex transport system ATP-binding protein	Function	1
K02014	K02014: TC.FEV.OM; iron complex outermembrane recepter protein	Function	1
K02015	K02015: ABC.FEV.P; iron complex transport system permease protein	Function	1
K02016	K02016: ABC.FEV.S; iron complex transport system substrate-binding protein	Function	1
K02017	K02017: modC; molybdate transport system ATP-binding protein	Function	2
K02018	K02018: modB; molybdate transport system permease protein	Function	2
K02019	K02019: modE; molybdate transport system regulatory protein	Function	1
K02020	K02020: modA; molybdate transport system substrate-binding protein	Function	2
K02024	K02024: lamB; maltoporin	Function	1
K02028	K02028: ABC.PA.A; polar amino acid transport system ATP-binding protein	Function	1
K02029	K02029: ABC.PA.P; polar amino acid transport system permease protein	Function	1
K02030	K02030: ABC.PA.S; polar amino acid transport system substrate-binding protein	Function	1
K02032	K02032: ddpF; peptide/nickel transport system ATP-binding protein	Function	2
K02033	K02033: ABC.PE.P; peptide/nickel transport system permease protein	Function	2
K02034	K02034: ABC.PE.P1; peptide/nickel transport system permease protein	Function	2
K02035	K02035: ABC.PE.S; peptide/nickel transport system substrate-binding protein	Function	2
K02036	K02036: pstB; phosphate transport system ATP-binding protein	Function	2
K02037	K02037: pstC; phosphate transport system permease protein	Function	2
K02038	K02038: pstA; phosphate transport system permease protein	Function	2
	lvl3: Others	3	14
K02039	K02039: phoU; phosphate transport system protein	Function	1
K02040	K02040: pstS; phosphate transport system substrate-binding protein	Function	4
	lvl3: Tuberculosis [PATH:ko05152]	3	3
K02041	K02041: phnC; phosphonate transport system ATP-binding protein	Function	2
K02042	K02042: phnE; phosphonate transport system permease protein	Function	2
K02044	K02044: phnD; phosphonate transport system substrate-binding protein	Function	2
K02045	K02045: cysA; sulfate/thiosulfate transport system ATP-binding protein	Function	3
K02046	K02046: cysU; sulfate/thiosulfate transport system permease protein	Function	3
K02047	K02047: cysW; sulfate/thiosulfate transport system permease protein	Function	3
K02048	K02048: cysP; sulfate/thiosulfate transport system substrate-binding protein	Function	3
K02049	K02049: ABC.SN.A; NitT/TauT family transport system ATP-binding protein	Function	1
K02052	K02052: ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein	Function	2
K02065	K02065: mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein	Function	2
K02066	K02066: mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein	Function	2
K02067	K02067: mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein	Function	2
K02071	K02071: metN; D-methionine transport system ATP-binding protein	Function	2
K02072	K02072: metI; D-methionine transport system permease protein	Function	2
K02073	K02073: metQ; D-methionine transport system substrate-binding protein	Function	2
K02078	K02078: acpP; acyl carrier protein	Function	2
	lvl3: Biosynthesis of various secondary metabolites - part 2 [PATH:ko00998]	3	2
K02081	K02081: agaR; DeoR family transcriptional regulator, aga operon transcriptional repressor	Function	1
K02099	K02099: araC; AraC family transcriptional regulator, arabinose operon regulatory protein	Function	1
K02106	K02106: atoE; short-chain fatty acids transporter	Function	1
K02108	K02108: ATPF0A, atpB; F-type H+-transporting ATPase subunit a	Function	4
	lvl3: Photosynthesis [PATH:ko00195]	3	9
	lvl3: Photosynthesis proteins [BR:ko00194]	3	11
K02109	K02109: ATPF0B, atpF; F-type H+-transporting ATPase subunit b	Function	3
K02110	K02110: ATPF0C, atpE; F-type H+-transporting ATPase subunit c	Function	3
K02111	K02111: ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha	Function	3
K02112	K02112: ATPF1B, atpD; F-type H+/Na+-transporting ATPase subunit beta	Function	3
K02113	K02113: ATPF1D, atpH; F-type H+-transporting ATPase subunit delta	Function	3
K02114	K02114: ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon	Function	3
K02115	K02115: ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma	Function	3
K02116	K02116: atpI; ATP synthase protein I	Function	1
K02133	K02133: ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta	Function	9
K02160	K02160: accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein	Function	4
K02169	K02169: bioC; malonyl-CoA O-methyltransferase	Function	1
K02170	K02170: bioH; pimeloyl-[acyl-carrier protein] methyl ester esterase	Function	1
K02193	K02193: ccmA; heme exporter protein A	Function	2
K02194	K02194: ccmB; heme exporter protein B	Function	2
K02195	K02195: ccmC; heme exporter protein C	Function	2
K02196	K02196: ccmD; heme exporter protein D	Function	2
K02197	K02197: ccmE; cytochrome c-type biogenesis protein CcmE	Function	1
K02198	K02198: ccmF; cytochrome c-type biogenesis protein CcmF	Function	1
K02199	K02199: ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	Function	1
K02204	K02204: thrB2; homoserine kinase type II	Function	1
	lvl3: Secretion system [BR:ko02044]	3	93
K02221	K02221: yggT; YggT family protein	Function	1
K02224	K02224: cobB-cbiA; cobyrinic acid a,c-diamide synthase	Function	1
K02225	K02225: cobC1, cobC; cobalamin biosynthesis protein CobC	Function	1
K02226	K02226: cobC, phpB; alpha-ribazole phosphatase	Function	1
K02227	K02227: cbiB, cobD; adenosylcobinamide-phosphate synthase	Function	1
K02230	K02230: cobN; cobaltochelatase CobN	Function	1
K02231	K02231: cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase	Function	1
K02232	K02232: cobQ, cbiP; adenosylcobyric acid synthase	Function	1
K02233	K02233: E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase	Function	1
	lvl3: Cofactor metabolism	3	6
K02234	K02234: cobW; cobalamin biosynthesis protein CobW	Function	1
K02237	K02237: comEA; competence protein ComEA	Function	1
K02238	K02238: comEC; competence protein ComEC	Function	1
K02242	K02242: comFC; competence protein ComFC	Function	1
K02257	K02257: COX10, ctaB, cyoE; heme o synthase	Function	5
K02258	K02258: COX11, ctaG; cytochrome c oxidase assembly protein subunit 11	Function	3
K02259	K02259: COX15, ctaA; heme a synthase	Function	5
K02274	K02274: coxA, ctaD; cytochrome c oxidase subunit I	Function	1
K02275	K02275: coxB, ctaC; cytochrome c oxidase subunit II	Function	1
K02276	K02276: coxC, ctaE; cytochrome c oxidase subunit III	Function	1
K02302	K02302: cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase	Function	1
K02303	K02303: cobA; uroporphyrin-III C-methyltransferase	Function	1
K02313	K02313: dnaA; chromosomal replication initiator protein	Function	4
K02314	K02314: dnaB; replicative DNA helicase	Function	3
K02315	K02315: dnaC; DNA replication protein DnaC	Function	1
K02316	K02316: dnaG; DNA primase	Function	2
K02335	K02335: polA; DNA polymerase I	Function	6
K02337	K02337: dnaE; DNA polymerase III subunit alpha	Function	5
K02338	K02338: dnaN; DNA polymerase III subunit beta	Function	5
K02339	K02339: holC; DNA polymerase III subunit chi	Function	5
K02340	K02340: holA; DNA polymerase III subunit delta	Function	5
K02341	K02341: holB; DNA polymerase III subunit delta'	Function	5
K02342	K02342: dnaQ; DNA polymerase III subunit epsilon	Function	5
K02343	K02343: dnaX; DNA polymerase III subunit gamma/tau	Function	5
K02346	K02346: dinB; DNA polymerase IV	Function	1
K02348	K02348: elaA; ElaA protein	Function	1
K02351	K02351: K02351; putative membrane protein	Function	1
K02355	K02355: fusA, GFM, EFG; elongation factor G	Function	2
K02356	K02356: efp; elongation factor P	Function	1
K02357	K02357: tsf, TSFM; elongation factor Ts	Function	2
K02358	K02358: tuf, TUFM; elongation factor Tu	Function	4
K02361	K02361: entC; isochorismate synthase	Function	2
K02362	K02362: entD; enterobactin synthetase component D	Function	1
K02363	K02363: entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase	Function	2
K02364	K02364: entF; enterobactin synthetase component F	Function	2
K02371	K02371: fabK; enoyl-[acyl-carrier protein] reductase II	Function	2
K02372	K02372: fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	Function	3
K02379	K02379: fdhD; FdhD protein	Function	1
	lvl2: Unclassified: genetic information processing	2	54
	lvl3: Protein processing	3	23
K02380	K02380: fdhE; FdhE protein	Function	1
	lvl3: Flagellar assembly [PATH:ko02040]	3	42
K02386	K02386: flgA; flagellar basal body P-ring formation protein FlgA	Function	2
K02387	K02387: flgB; flagellar basal-body rod protein FlgB	Function	2
K02388	K02388: flgC; flagellar basal-body rod protein FlgC	Function	2
K02389	K02389: flgD; flagellar basal-body rod modification protein FlgD	Function	2
K02390	K02390: flgE; flagellar hook protein FlgE	Function	2
K02391	K02391: flgF; flagellar basal-body rod protein FlgF	Function	2
K02392	K02392: flgG; flagellar basal-body rod protein FlgG	Function	2
K02393	K02393: flgH; flagellar L-ring protein FlgH	Function	2
K02394	K02394: flgI; flagellar P-ring protein FlgI	Function	2
K02395	K02395: flgJ; peptidoglycan hydrolase FlgJ	Function	2
K02396	K02396: flgK; flagellar hook-associated protein 1	Function	2
K02397	K02397: flgL; flagellar hook-associated protein 3 FlgL	Function	2
K02398	K02398: flgM; negative regulator of flagellin synthesis FlgM	Function	5
K02399	K02399: flgN; flagellar biosynthesis protein FlgN	Function	2
K02400	K02400: flhA; flagellar biosynthesis protein FlhA	Function	3
K02401	K02401: flhB; flagellar biosynthesis protein FlhB	Function	3
K02402	K02402: flhC; flagellar transcriptional activator FlhC	Function	5
K02403	K02403: flhD; flagellar transcriptional activator FlhD	Function	5
K02404	K02404: flhF; flagellar biosynthesis protein FlhF	Function	1
K02405	K02405: fliA, whiG; RNA polymerase sigma factor FliA	Function	7
	lvl3: Transcription machinery [BR:ko03021]	3	26
K02406	K02406: fliC, hag; flagellin	Function	8
	lvl2: Immune system	2	6
	lvl3: NOD-like receptor signaling pathway [PATH:ko04621]	3	3
	lvl3: Shigellosis [PATH:ko05131]	3	1
	lvl3: Legionellosis [PATH:ko05134]	3	5
K02407	K02407: fliD; flagellar hook-associated protein 2	Function	2
K02408	K02408: fliE; flagellar hook-basal body complex protein FliE	Function	2
K02409	K02409: fliF; flagellar M-ring protein FliF	Function	3
K02410	K02410: fliG; flagellar motor switch protein FliG	Function	3
K02411	K02411: fliH; flagellar assembly protein FliH	Function	3
K02412	K02412: fliI; flagellum-specific ATP synthase	Function	3
K02413	K02413: fliJ; flagellar protein FliJ	Function	2
K02414	K02414: fliK; flagellar hook-length control protein FliK	Function	2
K02415	K02415: fliL; flagellar protein FliL	Function	2
K02416	K02416: fliM; flagellar motor switch protein FliM	Function	3
K02417	K02417: fliN; flagellar motor switch protein FliN	Function	4
K02419	K02419: fliP; flagellar biosynthesis protein FliP	Function	3
K02420	K02420: fliQ; flagellar biosynthesis protein FliQ	Function	3
K02421	K02421: fliR; flagellar biosynthesis protein FliR	Function	3
K02422	K02422: fliS; flagellar secretion chaperone FliS	Function	2
K02423	K02423: fliT; flagellar protein FliT	Function	2
K02427	K02427: rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase	Function	1
K02429	K02429: fucP; MFS transporter, FHS family, L-fucose permease	Function	1
K02433	K02433: gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A	Function	2
K02434	K02434: gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B	Function	2
K02437	K02437: gcvH, GCSH; glycine cleavage system H protein	Function	2
K02439	K02439: glpE; thiosulfate sulfurtransferase	Function	1
K02440	K02440: GLPF; glycerol uptake facilitator protein	Function	1
K02444	K02444: glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor	Function	1
K02450	K02450: gspA; general secretion pathway protein A	Function	1
K02451	K02451: gspB; general secretion pathway protein B	Function	1
	lvl3: Bacterial secretion system [PATH:ko03070]	3	29
K02453	K02453: gspD; general secretion pathway protein D	Function	3
K02454	K02454: gspE; general secretion pathway protein E	Function	3
K02455	K02455: gspF; general secretion pathway protein F	Function	3
K02456	K02456: gspG; general secretion pathway protein G	Function	3
K02458	K02458: gspI; general secretion pathway protein I	Function	3
K02459	K02459: gspJ; general secretion pathway protein J	Function	3
K02460	K02460: gspK; general secretion pathway protein K	Function	3
K02469	K02469: gyrA; DNA gyrase subunit A	Function	2
K02470	K02470: gyrB; DNA gyrase subunit B	Function	2
K02471	K02471: bacA, bclA; vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	Function	2
K02473	K02473: wbpP; UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase	Function	2
K02474	K02474: wbpO; UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase	Function	2
	lvl3: Protein kinases [BR:ko01001]	3	38
K02480	K02480: K02480; two-component system, NarL family, sensor kinase	Function	2
	lvl3: Two-component system [BR:ko02022]	3	62
K02482	K02482: flgS; two-component system, NtrC family, sensor kinase	Function	2
K02484	K02484: K02484; two-component system, OmpR family, sensor kinase	Function	2
K02488	K02488: pleD; two-component system, cell cycle response regulator	Function	3
K02492	K02492: hemA; glutamyl-tRNA reductase	Function	1
K02493	K02493: hemK, prmC, HEMK; release factor glutamine methyltransferase	Function	1
K02494	K02494: lolB; outer membrane lipoprotein LolB	Function	1
K02495	K02495: hemN, hemZ; oxygen-independent coproporphyrinogen III oxidase	Function	1
K02496	K02496: hemX; uroporphyrin-III C-methyltransferase	Function	1
K02497	K02497: hemX; HemX protein	Function	1
K02498	K02498: hemY; HemY protein	Function	1
K02500	K02500: hisF; imidazole glycerol-phosphate synthase subunit HisF	Function	1
K02501	K02501: hisH; imidazole glycerol-phosphate synthase subunit HisH	Function	1
K02502	K02502: hisZ; ATP phosphoribosyltransferase regulatory subunit	Function	1
K02503	K02503: HINT1, hinT, hit; histidine triad (HIT) family protein	Function	1
K02510	K02510: hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase	Function	1
K02517	K02517: lpxL, htrB; Kdo2-lipid IVA lauroyltransferase/acyltransferase	Function	2
K02518	K02518: infA; translation initiation factor IF-1	Function	1
K02519	K02519: infB, MTIF2; translation initiation factor IF-2	Function	2
K02520	K02520: infC, MTIF3; translation initiation factor IF-3	Function	2
K02523	K02523: ispB; octaprenyl-diphosphate synthase	Function	2
K02525	K02525: kdgR; LacI family transcriptional regulator, kdg operon repressor	Function	1
K02527	K02527: kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase	Function	2
K02528	K02528: ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase	Function	1
K02529	K02529: lacI, galR; LacI family transcriptional regulator	Function	1
K02532	K02532: lacY; MFS transporter, OHS family, lactose permease	Function	1
K02535	K02535: lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	Function	2
K02536	K02536: lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	Function	2
K02550	K02550: glcA; glycolate permease	Function	1
K02553	K02553: rraA, menG; regulator of ribonuclease activity A	Function	1
K02554	K02554: mhpD; 2-keto-4-pentenoate hydratase	Function	4
K02556	K02556: motA; chemotaxis protein MotA	Function	5
K02557	K02557: motB; chemotaxis protein MotB	Function	4
K02558	K02558: mpl; UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	Function	1
K02563	K02563: murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	Function	4
K02565	K02565: nagC; N-acetylglucosamine repressor	Function	1
K02574	K02574: napH; ferredoxin-type protein NapH	Function	1
K02575	K02575: NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter	Function	2
K02584	K02584: nifA; Nif-specific regulatory protein	Function	2
K02585	K02585: nifB; nitrogen fixation protein NifB	Function	1
K02586	K02586: nifD; nitrogenase molybdenum-iron protein alpha chain	Function	2
K02587	K02587: nifE; nitrogenase molybdenum-cofactor synthesis protein NifE	Function	1
K02591	K02591: nifK; nitrogenase molybdenum-iron protein beta chain	Function	2
K02592	K02592: nifN; nitrogenase molybdenum-iron protein NifN	Function	1
K02593	K02593: nifT; nitrogen fixation protein NifT	Function	1
K02594	K02594: nifV; homocitrate synthase NifV	Function	1
K02595	K02595: nifW; nitrogenase-stabilizing/protective protein	Function	1
K02596	K02596: nifX; nitrogen fixation protein NifX	Function	1
K02597	K02597: nifZ; nitrogen fixation protein NifZ	Function	1
K02600	K02600: nusA; transcription termination/antitermination protein NusA	Function	2
K02601	K02601: nusG; transcription termination/antitermination protein NusG	Function	2
K02614	K02614: paaI; acyl-CoA thioesterase	Function	1
K02619	K02619: pabC; 4-amino-4-deoxychorismate lyase	Function	1
K02621	K02621: parC; topoisomerase IV subunit A	Function	3
K02622	K02622: parE; topoisomerase IV subunit B	Function	3
K02623	K02623: pcaQ; LysR family transcriptional regulator, pca operon transcriptional activator	Function	1
K02624	K02624: pcaR; IclR family transcriptional regulator, pca regulon regulatory protein	Function	1
K02625	K02625: pcaT; MFS transporter, MHS family, dicarboxylic acid transporter PcaT	Function	1
K02639	K02639: petF; ferredoxin	Function	2
K02647	K02647: cdaR; carbohydrate diacid regulator	Function	1
K02652	K02652: pilB; type IV pilus assembly protein PilB	Function	2
K02653	K02653: pilC; type IV pilus assembly protein PilC	Function	2
K02654	K02654: pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase	Function	3
K02655	K02655: pilE; type IV pilus assembly protein PilE	Function	2
K02656	K02656: pilF; type IV pilus assembly protein PilF	Function	2
K02657	K02657: pilG; twitching motility two-component system response regulator PilG	Function	5
K02662	K02662: pilM; type IV pilus assembly protein PilM	Function	2
K02663	K02663: pilN; type IV pilus assembly protein PilN	Function	2
K02664	K02664: pilO; type IV pilus assembly protein PilO	Function	2
K02665	K02665: pilP; type IV pilus assembly protein PilP	Function	2
K02666	K02666: pilQ; type IV pilus assembly protein PilQ	Function	2
K02667	K02667: pilR, pehR; two-component system, NtrC family, response regulator PilR	Function	3
K02669	K02669: pilT; twitching motility protein PilT	Function	2
K02671	K02671: pilV; type IV pilus assembly protein PilV	Function	2
K02672	K02672: pilW; type IV pilus assembly protein PilW	Function	2
K02674	K02674: pilY1; type IV pilus assembly protein PilY1	Function	2
K02676	K02676: pilZ; type IV pilus assembly protein PilZ	Function	2
K02687	K02687: prmA; ribosomal protein L11 methyltransferase	Function	1
K02769	K02769: fruAb; fructose PTS system EIIB component	Function	3
K02770	K02770: fruA; fructose PTS system EIIBC or EIIC component	Function	3
K02784	K02784: ptsH; phosphocarrier protein HPr	Function	2
K02806	K02806: ptsN; nitrogen PTS system EIIA component	Function	2
K02825	K02825: pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase	Function	2
K02834	K02834: rbfA; ribosome-binding factor A	Function	1
K02835	K02835: prfA, MTRF1, MRF1; peptide chain release factor 1	Function	1
K02836	K02836: prfB; peptide chain release factor 2	Function	1
K02837	K02837: prfC; peptide chain release factor 3	Function	1
K02838	K02838: frr, MRRF, RRF; ribosome recycling factor	Function	1
K02841	K02841: waaC, rfaC; heptosyltransferase I	Function	2
K02843	K02843: waaF, rfaF; heptosyltransferase II	Function	2
K02844	K02844: waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase	Function	2
K02848	K02848: waaP, rfaP; heptose I phosphotransferase	Function	2
K02856	K02856: rhaT; L-rhamnose-H+ transport protein	Function	1
K02860	K02860: rimM; 16S rRNA processing protein RimM	Function	1
	lvl3: Ribosome [PATH:ko03010]	3	53
K02863	K02863: RP-L1, MRPL1, rplA; large subunit ribosomal protein L1	Function	2
	lvl3: Ribosome [BR:ko03011]	3	53
K02864	K02864: RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10	Function	2
K02867	K02867: RP-L11, MRPL11, rplK; large subunit ribosomal protein L11	Function	2
K02871	K02871: RP-L13, MRPL13, rplM; large subunit ribosomal protein L13	Function	2
K02874	K02874: RP-L14, MRPL14, rplN; large subunit ribosomal protein L14	Function	2
K02876	K02876: RP-L15, MRPL15, rplO; large subunit ribosomal protein L15	Function	2
K02878	K02878: RP-L16, MRPL16, rplP; large subunit ribosomal protein L16	Function	2
K02879	K02879: RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17	Function	2
K02881	K02881: RP-L18, MRPL18, rplR; large subunit ribosomal protein L18	Function	2
K02884	K02884: RP-L19, MRPL19, rplS; large subunit ribosomal protein L19	Function	2
K02886	K02886: RP-L2, MRPL2, rplB; large subunit ribosomal protein L2	Function	2
K02887	K02887: RP-L20, MRPL20, rplT; large subunit ribosomal protein L20	Function	2
K02888	K02888: RP-L21, MRPL21, rplU; large subunit ribosomal protein L21	Function	2
K02890	K02890: RP-L22, MRPL22, rplV; large subunit ribosomal protein L22	Function	2
K02892	K02892: RP-L23, MRPL23, rplW; large subunit ribosomal protein L23	Function	2
K02895	K02895: RP-L24, MRPL24, rplX; large subunit ribosomal protein L24	Function	2
K02897	K02897: RP-L25, rplY; large subunit ribosomal protein L25	Function	2
K02899	K02899: RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27	Function	2
K02902	K02902: RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28	Function	2
K02904	K02904: RP-L29, rpmC; large subunit ribosomal protein L29	Function	2
K02906	K02906: RP-L3, MRPL3, rplC; large subunit ribosomal protein L3	Function	2
K02907	K02907: RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30	Function	2
K02909	K02909: RP-L31, rpmE; large subunit ribosomal protein L31	Function	2
K02911	K02911: RP-L32, MRPL32, rpmF; large subunit ribosomal protein L32	Function	3
K02913	K02913: RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33	Function	2
K02914	K02914: RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34	Function	2
K02916	K02916: RP-L35, MRPL35, rpmI; large subunit ribosomal protein L35	Function	2
K02926	K02926: RP-L4, MRPL4, rplD; large subunit ribosomal protein L4	Function	2
K02931	K02931: RP-L5, MRPL5, rplE; large subunit ribosomal protein L5	Function	2
