KO Id	Name	Level	Count
K01783	K01783: rpe, RPE; ribulose-phosphate 3-epimerase	Function	2
K01784	K01784: galE, GALE; UDP-glucose 4-epimerase	Function	2
K01801	K01801: nagL; maleylpyruvate isomerase	Function	1
K01803	K01803: TPI, tpiA; triosephosphate isomerase (TIM)	Function	5
K01807	K01807: rpiA; ribose 5-phosphate isomerase A	Function	4
K01808	K01808: rpiB; ribose 5-phosphate isomerase B	Function	4
K01810	K01810: GPI, pgi; glucose-6-phosphate isomerase	Function	9
	lvl2: Fatty acid beta-oxidation III (unsaturated)	2	1
K01814	K01814: hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	Function	2
K01817	K01817: trpF; phosphoribosylanthranilate isomerase	Function	1
K01825	K01825: fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase	Function	17
K01838	K01838: pgmB; beta-phosphoglucomutase	Function	2
K01840	K01840: manB; phosphomannomutase	Function	2
K01895	K01895: ACSS1_2, acs; acetyl-CoA synthetase	Function	1
K01897	K01897: ACSL, fadD; long-chain acyl-CoA synthetase	Function	2
	lvl3: Pyruvate fermentation to acetate V	3	2
K01899	K01899: LSC1; succinyl-CoA synthetase alpha subunit	Function	2
	lvl3: Pyruvate fermentation to acetate VI	3	2
K01903	K01903: sucC; succinyl-CoA synthetase beta subunit	Function	4
K01915	K01915: glnA, GLUL; glutamine synthetase	Function	3
K01921	K01921: ddl; D-alanine-D-alanine ligase	Function	1
K01923	K01923: purC; phosphoribosylaminoimidazole-succinocarboxamide synthase	Function	1
K01924	K01924: murC; UDP-N-acetylmuramate--alanine ligase	Function	3
K01925	K01925: murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	Function	3
	lvl3: Glutamate	3	1
K01929	K01929: murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	Function	3
K01933	K01933: purM; phosphoribosylformylglycinamidine cyclo-ligase	Function	1
K01937	K01937: pyrG, CTPS; CTP synthase	Function	1
K01939	K01939: purA, ADSS; adenylosuccinate synthase	Function	2
K01940	K01940: argG, ASS1; argininosuccinate synthase	Function	2
K01945	K01945: purD; phosphoribosylamine---glycine ligase	Function	1
K01951	K01951: guaA, GMPS; GMP synthase (glutamine-hydrolysing)	Function	1
K01952	K01952: PFAS, purL; phosphoribosylformylglycinamidine synthase	Function	1
K01953	K01953: asnB, ASNS; asparagine synthase (glutamine-hydrolysing)	Function	3
K01955	K01955: carB, CPA2; carbamoyl-phosphate synthase large subunit	Function	2
K01956	K01956: carA, CPA1; carbamoyl-phosphate synthase small subunit	Function	2
K01959	K01959: pycA; pyruvate carboxylase subunit A	Function	2
K01960	K01960: pycB; pyruvate carboxylase subunit B	Function	2
K01968	K01968: E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit	Function	1
K01969	K01969: E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit	Function	1
	lvl1: 12_Transporters	1	126
	lvl2: ABC transporters, prokaryotic type	2	88
	lvl3: ABC-2 type and other transporters	3	17
	lvl4: ABC-2 type transporter [mD:m00254]	4	1
K01990	K01990: ABC-2.A; ABC-2 type transport system ATP-binding protein	Function	1
	lvl3: Phosphate and amino acid transporters	3	16
	lvl4: Branched-chain amino acid transporter [mD:m00237]	4	5
K01995	K01995: livG; branched-chain amino acid transport system ATP-binding protein	Function	1
K01996	K01996: livF; branched-chain amino acid transport system ATP-binding protein	Function	1
K01997	K01997: livH; branched-chain amino acid transport system permease protein	Function	1
K01998	K01998: livM; branched-chain amino acid transport system permease protein	Function	1
K01999	K01999: livK; branched-chain amino acid transport system substrate-binding protein	Function	1
	lvl4: Uncharacterized ABC transporter [mD:m00258]	4	2
K02003	K02003: ABC.CD.A; putative ABC transport system ATP-binding protein	Function	1
K02004	K02004: ABC.CD.P; putative ABC transport system permease protein	Function	1
	lvl3: Mineral and organic ion transporters	3	17
	lvl4: Iron(III) transporter [mD:m00190]	4	3
K02010	K02010: afuC, fbpC; iron(III) transport system ATP-binding protein	Function	1
K02011	K02011: afuB, fbpB; iron(III) transport system permease protein	Function	1
K02012	K02012: afuA, fbpA; iron(III) transport system substrate-binding protein	Function	1
	lvl3:  metallic cation, iron-siderophore and vitamin b12 transporters	3	8
	lvl4: Iron complex transporter [mD:m00240]	4	3
K02013	K02013: ABC.FEV.A; iron complex transport system ATP-binding protein	Function	1
K02015	K02015: ABC.FEV.P; iron complex transport system permease protein	Function	1
K02016	K02016: ABC.FEV.S; iron complex transport system substrate-binding protein	Function	1
	lvl4: Molybdate transporter [mD:m00189]	4	3
K02017	K02017: modC; molybdate transport system ATP-binding protein	Function	1
K02018	K02018: modB; molybdate transport system permease protein	Function	1
K02020	K02020: modA; molybdate transport system substrate-binding protein	Function	1
	lvl4: Polar amino acid transporter [mD:m00236]	4	3
K02028	K02028: ABC.PA.A; polar amino acid transport system ATP-binding protein	Function	1
K02029	K02029: ABC.PA.P; polar amino acid transport system permease protein	Function	1
K02030	K02030: ABC.PA.S; polar amino acid transport system substrate-binding protein	Function	1
	lvl3: PEPtide and nickel transporters	3	13
	lvl4: PEPtides/nickel transporter [mD:m00239]	4	4
K02032	K02032: ddpF; peptide/nickel transport system ATP-binding protein	Function	1
K02033	K02033: ABC.PE.P; peptide/nickel transport system permease protein	Function	1
K02034	K02034: ABC.PE.P1; peptide/nickel transport system permease protein	Function	1
K02035	K02035: ABC.PE.S; peptide/nickel transport system substrate-binding protein	Function	1
	lvl3: Monosaccharide transporters	3	10
	lvl4: Phosphate transporter [mD:m00222]	4	4
K02036	K02036: pstB; phosphate transport system ATP-binding protein	Function	1
K02037	K02037: pstC; phosphate transport system permease protein	Function	1
K02038	K02038: pstA; phosphate transport system permease protein	Function	1
K02040	K02040: pstS; phosphate transport system substrate-binding protein	Function	1
	lvl4: Phosphonate transporter [mD:m00223]	4	3
K02041	K02041: phnC; phosphonate transport system ATP-binding protein	Function	1
K02042	K02042: phnE; phosphonate transport system permease protein	Function	1
K02044	K02044: phnD; phosphonate transport system substrate-binding protein	Function	1
	lvl4: Sulfate transporter [mD:m00185]	4	4
K02045	K02045: cysA; sulfate/thiosulfate transport system ATP-binding protein	Function	1
K02046	K02046: cysU; sulfate/thiosulfate transport system permease protein	Function	1
K02047	K02047: cysW; sulfate/thiosulfate transport system permease protein	Function	1
K02048	K02048: cysP; sulfate/thiosulfate transport system substrate-binding protein	Function	1
	lvl4: Sulfonate/nitrate/taurine transporter [mD:m00188]	4	1
K02049	K02049: ABC.SN.A; NitT/TauT family transport system ATP-binding protein	Function	1
	lvl4: Putative spermidine/putrescine transporter [mD:m00193]	4	1
K02052	K02052: ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein	Function	1
	lvl3: Oligosaccharide and polyol transporters	3	7
	lvl4: Putative ABC transporter [mD:m00210]	4	3
K02065	K02065: mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein	Function	1
K02066	K02066: mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein	Function	1
K02067	K02067: mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein	Function	1
	lvl4: D-methionine transporter [mD:m00238]	4	3
K02071	K02071: metN; D-methionine transport system ATP-binding protein	Function	1
K02072	K02072: metI; D-methionine transport system permease protein	Function	1
K02073	K02073: metQ; D-methionine transport system substrate-binding protein	Function	1
	lvl4: Heme transporter [mD:m00259]	4	4
K02193	K02193: ccmA; heme exporter protein A	Function	1
K02194	K02194: ccmB; heme exporter protein B	Function	1
K02195	K02195: ccmC; heme exporter protein C	Function	1
K02196	K02196: ccmD; heme exporter protein D	Function	1
K02204	K02204: thrB2; homoserine kinase type II	Function	1
K02257	K02257: COX10, ctaB, cyoE; heme o synthase	Function	2
K02316	K02316: dnaG; DNA primase	Function	1
K02335	K02335: polA; DNA polymerase I	Function	2
K02337	K02337: dnaE; DNA polymerase III subunit alpha	Function	2
K02338	K02338: dnaN; DNA polymerase III subunit beta	Function	2
K02339	K02339: holC; DNA polymerase III subunit chi	Function	2
K02340	K02340: holA; DNA polymerase III subunit delta	Function	2
K02341	K02341: holB; DNA polymerase III subunit delta'	Function	2
K02342	K02342: dnaQ; DNA polymerase III subunit epsilon	Function	2
K02343	K02343: dnaX; DNA polymerase III subunit gamma/tau	Function	2
K02363	K02363: entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase	Function	2
K02364	K02364: entF; enterobactin synthetase component F	Function	1
K02372	K02372: fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	Function	8
K02427	K02427: rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase	Function	2
	lvl2: Major Facilitator superfamily (MFS)	2	33
	lvl3: Sugar transporters	3	5
	lvl4: Fucose:h+ symporter (Fhs) family [tc:2.A.1.7]	4	1
K02429	K02429: fucP; MFS transporter, FHS family, L-fucose permease	Function	1
K02439	K02439: glpE; thiosulfate sulfurtransferase	Function	1
K02474	K02474: wbpO; UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase	Function	5
K02480	K02480: K02480; two-component system, NarL family, sensor kinase	Function	3
	lvl2: Regulation of response to osmotic stress	2	24
K02482	K02482: flgS; two-component system, NtrC family, sensor kinase	Function	3
K02484	K02484: K02484; two-component system, OmpR family, sensor kinase	Function	3
K02493	K02493: hemK, prmC, HEMK; release factor glutamine methyltransferase	Function	2
K02500	K02500: hisF; imidazole glycerol-phosphate synthase subunit HisF	Function	1
K02501	K02501: hisH; imidazole glycerol-phosphate synthase subunit HisH	Function	2
K02502	K02502: hisZ; ATP phosphoribosyltransferase regulatory subunit	Function	1
K02510	K02510: hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase	Function	1
K02517	K02517: lpxL, htrB; Kdo2-lipid IVA lauroyltransferase/acyltransferase	Function	2
K02523	K02523: ispB; octaprenyl-diphosphate synthase	Function	2
	lvl4: Oligosaccharide:h+ symporter (ohs) family [tc:2.A.1.5]	4	1
K02532	K02532: lacY; MFS transporter, OHS family, lactose permease	Function	1
K02535	K02535: lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	Function	2
K02536	K02536: lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	Function	2
K02554	K02554: mhpD; 2-keto-4-pentenoate hydratase	Function	2
K02558	K02558: mpl; UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	Function	1
K02563	K02563: murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	Function	2
	lvl3: Nitrate/nitrite transporters	3	1
	lvl4: Nitrate/nitrite porter (nnp) family [tc:2.A.1.8]	4	1
K02575	K02575: NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter	Function	1
K02586	K02586: nifD; nitrogenase molybdenum-iron protein alpha chain	Function	1
K02591	K02591: nifK; nitrogenase molybdenum-iron protein beta chain	Function	1
K02595	K02595: nifW; nitrogenase-stabilizing/protective protein	Function	1
	lvl3: Organic acid transporters	3	14
	lvl4: Metabolite:h+ symporter (mhs) family [tc:2.A.1.6]	4	5
K02625	K02625: pcaT; MFS transporter, MHS family, dicarboxylic acid transporter PcaT	Function	1
K02654	K02654: pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase	Function	2
K02687	K02687: prmA; ribosomal protein L11 methyltransferase	Function	2
	lvl2: Phosphotransferase system (pts)	2	5
	lvl3: Enzyme I and hpr	3	5
	lvl4: Fructose-specific II component [mD:m00273]	4	2
K02769	K02769: fruAb; fructose PTS system EIIB component	Function	7
	lvl3: Lactose	3	2
K02770	K02770: fruA; fructose PTS system EIIBC or EIIC component	Function	1
	lvl4: Phosphocarrier protein hpr	4	1
K02784	K02784: ptsH; phosphocarrier protein HPr	Function	1
	lvl4: Nitrogen regulatory II component	4	1
K02806	K02806: ptsN; nitrogen PTS system EIIA component	Function	7
K02825	K02825: pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase	Function	1
K02844	K02844: waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase	Function	6
	lvl3: Mucin type O-glycan biosynthesis	3	12
	lvl3: N-glycan biosynthesis	3	12
K02848	K02848: waaP, rfaP; heptose I phosphotransferase	Function	1
K03040	K03040: rpoA; DNA-directed RNA polymerase subunit alpha	Function	2
K03043	K03043: rpoB; DNA-directed RNA polymerase subunit beta	Function	2
K03046	K03046: rpoC; DNA-directed RNA polymerase subunit beta'	Function	2
K03060	K03060: rpoZ; DNA-directed RNA polymerase subunit omega	Function	2
K03179	K03179: ubiA; 4-hydroxybenzoate polyprenyltransferase	Function	2
K03183	K03183: ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	Function	2
K03185	K03185: ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase	Function	2
K03215	K03215: rumA; 23S rRNA (uracil1939-C5)-methyltransferase	Function	2
K03216	K03216: trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase	Function	2
K03218	K03218: rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase	Function	2
K03269	K03269: lpxH; UDP-2,3-diacylglucosamine hydrolase	Function	1
K03270	K03270: kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase)	Function	3
K03272	K03272: gmhC, hldE, waaE, rfaE; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase	Function	2
K03273	K03273: gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase	Function	1
K03275	K03275: waaO, rfaI; UDP-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase	Function	6
K03337	K03337: iolB; 5-deoxy-glucuronate isomerase	Function	2
K03366	K03366: butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase	Function	6
K03407	K03407: cheA; two-component system, chemotaxis family, sensor kinase CheA	Function	3
K03424	K03424: tatD; TatD DNase family protein	Function	1
K03431	K03431: glmM; phosphoglucosamine mutase	Function	2
K03438	K03438: mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase	Function	2
	lvl3: Drug transporters	3	10
	lvl4: Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	4	5
K03445	K03445: nepI; MFS transporter, DHA1 family, purine ribonucleoside efflux pump	Function	1
	lvl4: Drug:h+ antiporter-2 (14 spanner) (DhA2) family [tc:2.A.1.3]	4	2
K03446	K03446: emrB; MFS transporter, DHA2 family, multidrug resistance protein	Function	1
K03500	K03500: rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase	Function	2
	lvl4: Anion:cation symporter (Acs) family [tc:2.A.1.14]	4	4
K03535	K03535: gudP; MFS transporter, ACS family, glucarate transporter	Function	1
K03564	K03564: BCP, PRXQ, DOT5; thioredoxin-dependent peroxiredoxin	Function	2
K03575	K03575: mutY; A/G-specific adenine glycosylase	Function	1
K03578	K03578: hrpA; ATP-dependent helicase HrpA	Function	1
K03579	K03579: hrpB; ATP-dependent helicase HrpB	Function	1
K03587	K03587: ftsI; cell division protein FtsI (penicillin-binding protein 3)	Function	2
K03648	K03648: UNG, UDG; uracil-DNA glycosylase	Function	1
K03669	K03669: mdoH; membrane glycosyltransferase	Function	6
K03692	K03692: E2.4.1.213; glucosylglycerol-phosphate synthase	Function	1
K03732	K03732: rhlB; ATP-dependent RNA helicase RhlB	Function	1
K03761	K03761: kgtP; MFS transporter, MHS family, alpha-ketoglutarate permease	Function	1
K03762	K03762: proP; MFS transporter, MHS family, proline/betaine transporter	Function	1
K03767	K03767: PPIA; peptidyl-prolyl cis-trans isomerase A (cyclophilin A)	Function	1
K03769	K03769: ppiC; peptidyl-prolyl cis-trans isomerase C	Function	1
K03770	K03770: ppiD; peptidyl-prolyl cis-trans isomerase D	Function	1
K03771	K03771: surA; peptidyl-prolyl cis-trans isomerase SurA	Function	1
K03772	K03772: fkpA; FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	Function	1
K03773	K03773: fklB; FKBP-type peptidyl-prolyl cis-trans isomerase FklB	Function	1
K03774	K03774: slpA; FKBP-type peptidyl-prolyl cis-trans isomerase SlpA	Function	1
K03775	K03775: slyD; FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	Function	1
K03778	K03778: ldhA; D-lactate dehydrogenase	Function	4
K03781	K03781: katE, CAT, catB, srpA; catalase	Function	4
K03782	K03782: katG; catalase-peroxidase	Function	5
K03784	K03784: deoD; purine-nucleoside phosphorylase	Function	2
K03786	K03786: aroQ, qutE; 3-dehydroquinate dehydratase II	Function	2
K03787	K03787: surE; 5'-nucleotidase	Function	2
K03814	K03814: mtgA; monofunctional glycosyltransferase	Function	6
K03816	K03816: xpt; xanthine phosphoribosyltransferase	Function	1
K03817	K03817: rimL; ribosomal-protein-serine acetyltransferase	Function	2
K03820	K03820: lnt; apolipoprotein N-acyltransferase	Function	2
K03821	K03821: phbC, phaC; polyhydroxyalkanoate synthase subunit PhaC	Function	2
K03867	K03867: BGLUT; UDP-glucose:tetrahydrobiopterin glucosyltransferase	Function	6
K03885	K03885: ndh; NADH:ubiquinone reductase (H+-translocating)	Function	1
K03981	K03981: dsbC; thiol:disulfide interchange protein DsbC	Function	1
K04042	K04042: glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	Function	1
K04073	K04073: mhpF; acetaldehyde dehydrogenase	Function	8
	lvl3: Pyruvate fermentation to ethanol III	3	1
K04099	K04099: desB, galA; gallate dioxygenase	Function	2
	lvl2: Polycyclic aromatics degradation	2	1
K04101	K04101: ligB; protocatechuate 4,5-dioxygenase, beta chain	Function	2
	lvl3: Sulfide oxidation III or sulfur oxidation I (sulfur dioxygenase)	3	1
	lvl2: Transamination	2	1
K04487	K04487: iscS, NFS1; cysteine desulfurase	Function	1
K04564	K04564: SOD2; superoxide dismutase, Fe-Mn family	Function	2
K04565	K04565: SOD1; superoxide dismutase, Cu-Zn family	Function	2
K04765	K04765: mazG; nucleoside triphosphate diphosphatase	Function	2
K05343	K05343: treS; maltose alpha-D-glucosyltransferase / alpha-amylase	Function	2
K05351	K05351: E1.1.1.9; D-xylulose reductase	Function	1
K05358	K05358: quiA; quinate dehydrogenase (quinone)	Function	2
K05365	K05365: mrcB; penicillin-binding protein 1B	Function	2
K05366	K05366: mrcA; penicillin-binding protein 1A	Function	6
	lvl4: Aromatic acid:h+ symporter (AAhs) family [tc:2.A.1.15]	4	3
K05548	K05548: benK; MFS transporter, AAHS family, benzoate transport protein	Function	1
K05549	K05549: benA-xylX; benzoate/toluate 1,2-dioxygenase subunit alpha	Function	1
K05550	K05550: benB-xylY; benzoate/toluate 1,2-dioxygenase subunit beta	Function	1
K05590	K05590: srmB; ATP-dependent RNA helicase SrmB	Function	1
K05592	K05592: deaD, cshA; ATP-dependent RNA helicase DeaD	Function	1
K05597	K05597: aspQ, ansB, ansA; glutamin-(asparagin-)ase	Function	6
K05603	K05603: hutF; formimidoylglutamate deiminase	Function	1
K05605	K05605: HIBCH; 3-hydroxyisobutyryl-CoA hydrolase	Function	1
K05710	K05710: hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component	Function	1
K05713	K05713: mhpB; 2,3-dihydroxyphenylpropionate 1,2-dioxygenase	Function	1
K05714	K05714: mhpC; 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase	Function	1
K05819	K05819: mhpT; MFS transporter, AAHS family, 3-hydroxyphenylpropionic acid transporter	Function	1
	lvl4: Phenylproprionate permease (ppp) [tc:2.A.1.27]	4	1
K05820	K05820: hcaT; MFS transporter, PPP family, 3-phenylpropionic acid transporter	Function	1
K05878	K05878: dhaK; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK	Function	1
K05879	K05879: dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL	Function	1
K05884	K05884: comC; L-2-hydroxycarboxylate dehydrogenase (NAD+)	Function	2
K05989	K05989: ramA; alpha-L-rhamnosidase	Function	1
K06044	K06044: treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase	Function	1
K06130	K06130: LYPLA2; lysophospholipase II	Function	2
K06134	K06134: COQ7; 3-demethoxyubiquinol 3-hydroxylase	Function	2
K06153	K06153: bacA; undecaprenyl-diphosphatase	Function	2
	lvl2: Hydrogen oxidation aerobic	2	2
K06281	K06281: hyaB, hybC; hydrogenase large subunit	Function	2
K06282	K06282: hyaA, hybO; hydrogenase small subunit	Function	2
	lvl4: Putative tungstate transporter [mD:m00186]	4	1
K06857	K06857: tupC, vupC; tungstate transport system ATP-binding protein	Function	1
	lvl4: Vitamin b12 transporter [mD:m00241]	4	1
K06858	K06858: btuF; vitamin B12 transport system substrate-binding protein	Function	1
	lvl4: Lipopolysaccharide transporter [mD:m00320]	4	3
K06861	K06861: lptB; lipopolysaccharide export system ATP-binding protein	Function	1
	lvl4: Purine transporter (AzgA) family [tc:2.A.1.40]	4	1
K06901	K06901: pbuG, azgA, ghxP, ghxQ, adeQ; adenine/guanine/hypoxanthine permease	Function	1
K06912	K06912: tfdA; alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase	Function	1
K06941	K06941: rlmN; 23S rRNA (adenine2503-C2)-methyltransferase	Function	2
K06949	K06949: rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase	Function	1
K06968	K06968: rlmM; 23S rRNA (cytidine2498-2'-O)-methyltransferase	Function	2
K06969	K06969: rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase	Function	2
K07091	K07091: lptF; lipopolysaccharide export system permease protein	Function	1
K07127	K07127: uraH, pucM, hiuH; 5-hydroxyisourate hydrolase	Function	2
K07258	K07258: dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6)	Function	2
K07259	K07259: dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4)	Function	2
K07304	K07304: msrA; peptide-methionine (S)-S-oxide reductase	Function	3
K07305	K07305: msrB; peptide-methionine (R)-S-oxide reductase	Function	2
	lvl2: Cellular response to cation stress	2	1
K07313	K07313: pphA; serine/threonine protein phosphatase 1	Function	2
K07402	K07402: xdhC; xanthine dehydrogenase accessory factor	Function	1
K07406	K07406: melA; alpha-galactosidase	Function	2
K07407	K07407: E3.2.1.22B, galA, rafA; alpha-galactosidase	Function	2
K07451	K07451: mcrA; 5-methylcytosine-specific restriction enzyme A	Function	1
K07508	K07508: ACAA2; acetyl-CoA acyltransferase 2	Function	2
K07511	K07511: ECHS1; enoyl-CoA hydratase	Function	6
K07514	K07514: EHHADH; enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase	Function	14
K07535	K07535: badH; 2-hydroxycyclohexanecarboxyl-CoA dehydrogenase	Function	5
K07550	K07550: bbsB; benzoylsuccinyl-CoA thiolase BbsB subunit	Function	2
K07552	K07552: bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein	Function	1
K07636	K07636: phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR	Function	3
K07637	K07637: phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ	Function	3
K07638	K07638: envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ	Function	3
K07640	K07640: cpxA; two-component system, OmpR family, sensor histidine kinase CpxA	Function	3
K07642	K07642: baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS	Function	3
K07644	K07644: cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS	Function	3
K07645	K07645: qseC; two-component system, OmpR family, sensor histidine kinase QseC	Function	3
K07646	K07646: kdpD; two-component system, OmpR family, sensor histidine kinase KdpD	Function	3
K07649	K07649: tctE; two-component system, OmpR family, sensor histidine kinase TctE	Function	3
K07675	K07675: uhpB; two-component system, NarL family, sensor histidine kinase UhpB	Function	3
K07678	K07678: barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA	Function	3
K07708	K07708: glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL	Function	3
K07709	K07709: zraS, hydH; two-component system, NtrC family, sensor histidine kinase HydH	Function	3
K07710	K07710: atoS; two-component system, NtrC family, sensor histidine kinase AtoS	Function	3
	lvl4: Sugar porter (sp) family [tc:2.A.1.1]	4	2
K08137	K08137: galP; MFS transporter, SP family, galactose:H+ symporter	Function	1
K08138	K08138: xylE; MFS transporter, SP family, xylose:H+ symportor	Function	1
K08153	K08153: blt; MFS transporter, DHA1 family, multidrug resistance protein	Function	1
K08159	K08159: sotB; MFS transporter, DHA1 family, L-arabinose/isopropyl-beta-D-thiogalactopyranoside export protein	Function	1
K08161	K08161: mdtG; MFS transporter, DHA1 family, multidrug resistance protein	Function	1
K08167	K08167: smvA, qacA, lfrA; MFS transporter, DHA2 family, multidrug resistance protein	Function	1
K08172	K08172: shiA; MFS transporter, MHS family, shikimate and dehydroshikimate transport protein	Function	1
K08173	K08173: ydfJ; MFS transporter, MHS family, metabolite:H+ symporter	Function	1
	lvl4: Oxalate:formate antiporter (oFA) family [tc:2.A.1.11]	4	1
K08177	K08177: oxlT; MFS transporter, OFA family, oxalate/formate antiporter	Function	1
K08191	K08191: exuT; MFS transporter, ACS family, hexuronate transporter	Function	1
K08194	K08194: dgoT; MFS transporter, ACS family, D-galactonate transporter	Function	1
K08195	K08195: pcaK; MFS transporter, AAHS family, 4-hydroxybenzoate transporter	Function	1
	lvl4: Drug:h+ antiporter-3 (12 spanner) (DhA3) [tc:2.A.1.21]	4	1
K08217	K08217: mef; MFS transporter, DHA3 family, macrolide efflux protein	Function	1
	lvl3: Protein transporters	3	1
	lvl4: Peptide-acetyl-coA transporter (pAt) [tc:2.A.1.25]	4	1
K08218	K08218: ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG	Function	1
	lvl3: Unknown transporters	3	1
	lvl4: Unknown major facilitator-2 (UmF2) [tc:2.A.1.26]	4	1
K08219	K08219: UMF2; MFS transporter, UMF2 family, putative MFS family transporter protein	Function	1
	lvl4: Putative aromatic compound/drug exporter (AcDE) family [tc:2.A.1.32]	4	1
K08221	K08221: yitG, ymfD, yfmO; MFS transporter, ACDE family, multidrug resistance protein	Function	1
	lvl4: Acriflavin-sensitivity (Ynfm) family [tc:2.A.1.36]	4	1
K08224	K08224: ynfM; MFS transporter, YNFM family, putative membrane transport protein	Function	1
	lvl3: Metal transporters	3	1
	lvl4: Enterobactin (siderophore) exporter (Ents) family [tc:2.A.1.38]	4	1
K08225	K08225: entS; MFS transporter, ENTS family, enterobactin (siderophore) exporter	Function	1
K08281	K08281: pncA; nicotinamidase/pyrazinamidase	Function	2
K08282	K08282: E2.7.11.1; non-specific serine/threonine protein kinase	Function	3
	lvl2: Regulation of translational initiation in response to osmotic stress	2	3
K08289	K08289: purT; phosphoribosylglycinamide formyltransferase 2	Function	1
K08296	K08296: sixA; phosphohistidine phosphatase	Function	1
K08311	K08311: nudH; putative (di)nucleoside polyphosphate hydrolase	Function	1
K08312	K08312: nudE; ADP-ribose diphosphatase	Function	2
K08320	K08320: nudG; (d)CTP diphosphatase	Function	1
K08348	K08348: fdnG; formate dehydrogenase-N, alpha subunit	Function	1
K08349	K08349: fdnH; formate dehydrogenase-N, beta subunit	Function	1
K08350	K08350: fdnI; formate dehydrogenase-N, gamma subunit	Function	1
