	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_053504_96	NC_053504	NC_053504	96	63872	64126	1	E			YP_010012562.1	YP_010012562.1 hypothetical protein J4T93_gp074 [Mycobacterium phage Lumos]	False	0.928	166.0	1.203e-47													VOG29145	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_053504_97	NC_053504	NC_053504	97	64248	65030	1	D			YP_010012563.1	YP_010012563.1 nuclease [Mycobacterium phage Lumos]	True	1.0	501.0	1.6320000000000002e-160								Domain of unknown function (DUF4417) [PF14386.9]					VOG09496	sp|O64197|VG01_BPMD2 Gene 1 protein; Xu	Xu	0	False	
NC_053504_98	NC_053504	NC_053504	98	65017	65403	1	E			YP_010012564.1	YP_010012564.1 hypothetical protein J4T93_gp072 [Mycobacterium phage Lumos]	False	0.991	270.0	4.365e-83													VOG15665	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_053504_99	NC_053504	NC_053504	99	65610	65858	-1	E			YP_010012565.1	YP_010012565.1 hypothetical protein J4T93_gp071 [Mycobacterium phage Lumos]	False	1.0	178.0	4.367e-52													VOG15667	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_053504_100	NC_053504	NC_053504	100	65855	65995	-1	E			YP_010012566.1	YP_010012566.1 hypothetical protein J4T93_gp070 [Mycobacterium phage Lumos]	False	0.997	99.0	2.279e-25													VOG01841	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_053504_101	NC_053504	NC_053504	101	65999	66433	-1	D			YP_010012567.1	YP_010012567.1 hypothetical protein J4T93_gp069 [Mycobacterium phage Lumos]	False	1.0	309.0	2.514e-96								Family of unknown function (DUF6283) [PF19800.2]					VOG01054	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_053504_102	NC_053504	NC_053504	102	66439	66690	-1	E			YP_009197104.1	YP_009197104.1 hypothetical protein AVU96_gp070 [Mycobacterium phage Snenia]	False	0.948	168.0	2.352e-48													VOG19025	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_053504_103	NC_053504	NC_053504	103	66859	67098	-1	E			YP_010012570.1	YP_010012570.1 hypothetical protein J4T93_gp066 [Mycobacterium phage Lumos]	False	1.0	181.0	2.992e-53													VOG15666	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_053504_104	NC_053504	NC_053504	104	67127	67987	-1	E			YP_009197107.1	YP_009197107.1 hypothetical protein AVU96_gp067 [Mycobacterium phage Snenia]	True	0.983	595.0	1.055e-192													VOG01408	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_053504_105	NC_053504	NC_053504	105	68055	68435	-1	D			YP_009197108.1	YP_009197108.1 hypothetical protein AVU96_gp066 [Mycobacterium phage Snenia]	False	0.983	263.0	8.505e-81								Domain of unknown function (DUF3846) [PF12957.10]					VOG02604	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_053504_106	NC_053504	NC_053504	106	68476	68712	-1	E			YP_010012573.1	YP_010012573.1 hypothetical protein J4T93_gp063 [Mycobacterium phage Lumos]	False	0.974	162.0	1.122e-46													VOG01430	REFSEQ HTH DNA binding protein; Xu	Xu	0	False	
NC_053504_107	NC_053504	NC_053504	107	68681	68875	-1	E			YP_009197110.1	YP_009197110.1 hypothetical protein AVU96_gp064 [Mycobacterium phage Snenia]	False	0.884	120.0	2.886e-32													VOG15670	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_053504_108	NC_053504	NC_053504	108	68960	69244	-1	E			YP_009197111.1	YP_009197111.1 hypothetical protein AVU96_gp063 [Mycobacterium phage Snenia]	False	1.0	202.0	3.317e-60													VOG11341	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_053504_109	NC_053504	NC_053504	109	69247	69396	-1	E			YP_009197112.1	YP_009197112.1 hypothetical protein AVU96_gp062 [Mycobacterium phage Snenia]	False	1.0	113.0	5.515e-30													VOG15671	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_053504_110	NC_053504	NC_053504	110	69398	69535	-1	E			YP_010012577.1	YP_010012577.1 hypothetical protein J4T93_gp059 [Mycobacterium phage Lumos]	False	0.953	93.0	4.772e-23													VOG06299	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_053504_111	NC_053504	NC_053504	111	69871	70326	1	E			YP_009197114.1	YP_009197114.1 hypothetical protein AVU96_gp060 [Mycobacterium phage Snenia]	False	0.901	286.0	4.318e-88													VOG15672	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_053504_112	NC_053504	NC_053504	112	70822	71649	-1	E			YP_009197116.1	YP_009197116.1 hypothetical protein AVU96_gp058 [Mycobacterium phage Snenia]	True	0.974	567.0	6.194e-183													VOG01408	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053504_113	NC_053504	NC_053504	113	72029	73231	-1	D			YP_009197119.1	YP_009197119.1 porphyrin biosynthesis [Mycobacterium phage Snenia]	True	0.962	812.0	2.21e-265								AAA domain (dynein-related subfamily) [PF07728.17]; ATPase family associated with various cellular activities (AAA) [PF07726.14]; MoxR domain in the MoxR-vWA-beta-propeller ternary systems [PF20030.2]; ATPase family associated with various cellular activities (AAA) [PF00004.32]					VOG02489	sp|P04526|LOADL_BPT4 Sliding-clamp-loader large subunit; XhXr	Xr;Xh	0	False	VF
NC_053504_114	NC_053504	NC_053504	114	73680	74012	-1	E			YP_009197121.1	YP_009197121.1 hypothetical protein AVU96_gp053 [Mycobacterium phage Snenia]	False	0.922	214.0	4.033e-64													VOG06203	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053504_115	NC_053504	NC_053504	115	74107	74430	-1	E			YP_009197122.1	YP_009197122.1 hypothetical protein AVU96_gp052 [Mycobacterium phage Snenia]	False	0.959	218.0	2.027e-65													VOG15674	REFSEQ hypothetical protein; Xu	Xu	0	False	F
