Target Name	ID	EC value	E-Value (sequence)	Score (domain)
CP001157.1_4095688_4097556_-	COG0342		4.6e-179	593.6
CP001157.1_4097999_4099123_-	COG0343		4.1e-197	652.0
CP001157.1_4766811_4767380_+	COG0344		1.2e-74	248.5
CP001157.1_286274_287092_-	COG0345		2.6e-114	378.7
CP001157.1_394457_394915_-	COG0346		1.8e-39	133.2
CP001157.1_5086268_5086813_+	COG0346		2.8e-34	115.4
CP001157.1_3332401_3332796_-	COG0346		3.5e-26	89.3
CP001157.1_3332800_3333195_-	COG0346		2.8e-23	79.9
CP001157.1_4847431_4847769_-	COG0347		5.3e-61	203.8
CP001157.1_1984164_1985576_-	COG0348		2.7e-110	366.8
CP001157.1_3373775_3375052_-	COG0349		5.4e-128	424.3
CP001157.1_874189_875004_-	COG0351		8.5e-97	321.6
CP001157.1_873461_874090_-	COG0352		9.5e-76	252.8
CP001157.1_1302428_1303369_+	COG0352		2.4e-65	218.4
CP001157.1_1973188_1973787_+	COG0353		6e-101	334.6
CP001157.1_1326861_1327808_-	COG0354		2.5e-100	333.5
CP001157.1_5329203_5329631_-	COG0355		2.3e-55	183.7
CP001157.1_1959412_1959852_+	COG0355		6.2e-27	91.5
CP001157.1_5334994_5335812_-	COG0356		1.4e-80	267.3
CP001157.1_1960408_1961103_+	COG0356		5.3e-74	246.4
CP001157.1_5338060_5338707_-	COG0357		5.3e-74	245.7
CP001157.1_4768933_4770849_+	COG0358		4.4e-203	673.4
CP001157.1_3774511_3777234_-	COG0358		1.6e-13	47.3
CP001157.1_725365_725811_+	COG0359		2.4e-67	224.7
CP001157.1_723748_724158_+	COG0360		1.6e-53	178.3
CP001157.1_2912397_2912615_+	COG0361		2.6e-42	141.0
CP001157.1_1541866_1542582_+	COG0363		3.9e-70	233.5
CP001157.1_1748894_1749607_+	COG0363		7.5e-63	209.4
CP001157.1_195918_197360_-	COG0364		1.2e-212	704.6
CP001157.1_2798756_2800225_-	COG0364		1.5e-202	671.2
CP001157.1_1747441_1748907_+	COG0364		1.6e-200	664.5
CP001157.1_1644393_1645856_+	COG0364		8e-200	662.2
CP001157.1_4309829_4311766_+	COG0365		3.1e-292	968.4
CP001157.1_3527727_3529688_-	COG0365		7.7e-286	947.3
CP001157.1_1010816_1012705_-	COG0365		1.1e-242	805.4
CP001157.1_1722248_1723903_+	COG0365		4.8e-126	419.4
CP001157.1_3122954_3124762_-	COG0365		4.4e-111	369.8
CP001157.1_788960_790762_-	COG0366		1.1e-171	569.7
CP001157.1_235416_237146_-	COG0366		5.2e-153	508.1
CP001157.1_5232827_5234524_+	COG0366		1.9e-150	498.7
CP001157.1_2886656_2888659_-	COG0366		7.7e-76	253.0
CP001157.1_3567105_3568874_+	COG0367		5.9e-202	669.3
CP001157.1_3377952_3378707_-	COG0368		4e-72	239.2
CP001157.1_1201709_1203286_-	COG0369		1.8e-161	536.4
CP001157.1_1209769_1212120_+	COG0369		3.3e-155	510.3
CP001157.1_2267689_2270025_+	COG0370		7.5e-276	914.6
CP001157.1_4822997_4824844_-	COG0370		4.8e-226	526.7
CP001157.1_4822997_4824844_-	COG0370		4.8e-226	225.5
CP001157.1_4051912_4053051_+	COG0371		1.2e-112	373.4
CP001157.1_2317033_2318196_+	COG0372		5.7e-156	516.9
CP001157.1_4181814_4183082_-	COG0373		2.3e-182	604.0
CP001157.1_5117447_5117788_-	COG0375		3e-45	150.1
CP001157.1_565970_568168_+	COG0376		0	1335.9
CP001157.1_2931071_2931745_+	COG0377		3.2e-88	293.1
CP001157.1_5116533_5117348_-	COG0378		1.7e-106	352.3
CP001157.1_888618_889232_-	COG0378		5.8e-86	285.7
CP001157.1_47113_47835_+	COG0378		7.7e-55	183.6
CP001157.1_231731_232435_-	COG0378		1.6e-48	162.9
CP001157.1_3613745_3614803_-	COG0379		5.7e-132	436.4
CP001157.1_3541105_3543357_+	COG0380		1.4e-216	717.7
CP001157.1_4266209_4267612_-	COG0380		5.3e-201	666.3
CP001157.1_4911867_4912754_+	COG0382		5.6e-97	322.0
CP001157.1_4717279_4718157_-	COG0384		1.1e-95	317.2
CP001157.1_4948799_4949677_+	COG0388		4e-92	305.6
CP001157.1_1239009_1239857_+	COG0388		3.4e-84	280.2
CP001157.1_4070259_4071053_-	COG0388		1e-74	248.3
CP001157.1_3769855_3770916_-	COG0389		3.1e-133	441.6
CP001157.1_937679_938629_-	COG0392		2.1e-70	234.8
CP001157.1_2477969_2478919_-	COG0392		3.1e-67	224.5
CP001157.1_1782772_1783764_+	COG0392		9.6e-56	186.5
CP001157.1_2058760_2059761_+	COG0392		5.2e-21	71.7
CP001157.1_1460155_1460619_+	COG0394		1.4e-51	173.3
CP001157.1_3175795_3176289_-	COG0394		1.4e-48	163.5
CP001157.1_2647181_2647651_-	COG0394		1.2e-41	140.7
CP001157.1_3091958_3092404_+	COG0394		9.6e-39	131.2
CP001157.1_2813172_2814005_-	COG0395		7.5e-90	299.1
CP001157.1_4572859_4574322_+	COG0397		1.4e-204	677.4
CP001157.1_3114156_3115331_+	COG0399		1e-127	424.0
CP001157.1_1077823_1078482_-	COG0400		4.8e-72	240.3
CP001157.1_447936_448094_+	COG0401		9.2e-28	93.1
CP001157.1_1546843_1548180_-	COG0402		1e-152	507.0
CP001157.1_2224341_2225732_-	COG0402		3.6e-134	445.7
CP001157.1_2686061_2687449_+	COG0402		1.8e-105	351.0
CP001157.1_4042724_4044286_+	COG0402		2e-99	330.2
CP001157.1_3125551_3126789_+	COG0402		3.6e-83	277.3
CP001157.1_4797407_4800280_-	COG0403		0	1575.8
CP001157.1_2657268_2660132_+	COG0403		0	1552.2
CP001157.1_2661711_2662835_+	COG0404		2.8e-155	516.3
CP001157.1_4800812_4801894_-	COG0404		1.6e-146	486.6
CP001157.1_3291900_3292997_-	COG0404		3.1e-130	433.4
CP001157.1_325057_326760_-	COG0405		1.9e-178	592.0
CP001157.1_3378710_3379279_-	COG0406		5.8e-46	154.0
CP001157.1_2833450_2834166_+	COG0406		2.7e-37	125.3
CP001157.1_4580710_4581777_-	COG0407		8.8e-156	516.2
CP001157.1_24677_25606_+	COG0408		1.1e-164	545.2
CP001157.1_5112816_5113955_-	COG0409		2.4e-161	533.4
CP001157.1_2666005_2666721_-	COG0410		8.4e-132	438.6
CP001157.1_4416667_4417512_-	COG0410		2.4e-124	413.2
CP001157.1_1952460_1953161_-	COG0410		7.1e-124	412.4
CP001157.1_1953161_1953928_-	COG0411		1.4e-130	433.9
CP001157.1_4399876_4400658_-	COG0411		8.5e-127	420.6
CP001157.1_2666718_2667593_-	COG0411		1.6e-121	403.8
CP001157.1_4425560_4426348_-	COG0411		2.6e-111	369.6
CP001157.1_3843640_3844527_+	COG0412		3.9e-91	302.8
CP001157.1_3400373_3401158_+	COG0412		6.8e-76	252.5
CP001157.1_1891750_1892460_-	COG0412		1.9e-58	195.8
CP001157.1_2716271_2717110_-	COG0412		9.5e-28	94.5
CP001157.1_4305728_4306561_+	COG0413		7.5e-125	412.7
CP001157.1_4718794_4719630_-	COG0413		6.4e-123	406.3
CP001157.1_4306645_4307409_+	COG0414		2.5e-123	408.6
CP001157.1_4176855_4178195_+	COG0415		3.6e-167	554.4
CP001157.1_1469807_1470793_+	COG0416		7.6e-154	511.1
CP001157.1_1375113_1376192_-	COG0418		5.7e-172	568.4
CP001157.1_1105374_1108787_+	COG0419		9.1e-179	282.7
CP001157.1_1105374_1108787_+	COG0419		9.1e-179	268.0
CP001157.1_3142365_3145853_-	COG0419		1.5e-60	138.7
CP001157.1_3955800_3959474_-	COG0419		3.9e-14	47.3
CP001157.1_1816001_1816744_-	COG0419		1.4e-07	27.6
CP001157.1_1104157_1105377_+	COG0420		1.5e-98	328.1
CP001157.1_2383741_2384601_+	COG0421		5.8e-92	305.7
CP001157.1_1507282_1508031_+	COG0421		1.1e-44	150.3
CP001157.1_4510561_4512519_-	COG0422		4.2e-295	976.4
CP001157.1_1232996_1233586_+	COG0424		9.9e-92	304.5
CP001157.1_1468360_1468938_-	COG0424		1.4e-77	257.9
CP001157.1_1995066_1995323_+	COG0425		1.7e-30	103.6
CP001157.1_3611860_3612111_-	COG0425		2.2e-29	99.1
CP001157.1_1628635_1630581_+	COG0427		3.3e-172	571.5
CP001157.1_1857507_1859003_+	COG0427		1.1e-171	569.9
CP001157.1_1657680_1659176_+	COG0427		7.6e-170	563.8
CP001157.1_3025554_3026867_-	COG0428		2.4e-84	280.2
CP001157.1_1499011_1499751_+	COG0428		5.1e-55	183.9
CP001157.1_327741_328730_-	COG0429		2.5e-130	431.8
CP001157.1_3161862_3162455_-	COG0431		7.5e-45	150.7
CP001157.1_4845506_4845877_-	COG0432		5.4e-58	193.9
CP001157.1_2344359_2345600_-	COG0436		3.6e-144	478.4
CP001157.1_4071487_4072635_-	COG0436		3.9e-134	444.5
CP001157.1_2144519_2145736_+	COG0436		2.1e-129	429.5
CP001157.1_4295676_4296851_-	COG0436		2.4e-129	428.7
CP001157.1_1514208_1515524_-	COG0436		5.9e-127	421.5
CP001157.1_364210_365103_+	COG0437		8.8e-78	259.3
CP001157.1_427293_427856_-	COG0437		6.3e-45	151.2
CP001157.1_882596_883795_-	COG0439		2.8e-73	244.8
CP001157.1_4283406_4283897_-	COG0440		7.4e-83	275.4
CP001157.1_2034259_2036181_+	COG0441		0	1040.2
CP001157.1_3009599_3009958_-	COG0441		4e-14	40.1
CP001157.1_3734613_3736328_+	COG0442		5.7e-281	930.3
CP001157.1_4337462_4339396_-	COG0443		8.9e-288	953.3
CP001157.1_4087072_4088937_-	COG0443		1.9e-215	714.0
CP001157.1_648722_649987_-	COG0443		3.7e-92	307.4
CP001157.1_1215601_1216569_-	COG0444		2.6e-142	472.2
CP001157.1_5338707_5340602_-	COG0445		0	1063.2
CP001157.1_5289246_5291081_-	COG0449		4.5e-283	938.1
CP001157.1_275855_277840_-	COG0452		9.5e-189	625.3
CP001157.1_3155688_3156527_-	COG0455		2.1e-100	334.2
CP001157.1_1728664_1729974_+	COG0455		2.3e-30	103.4
CP001157.1_4731278_4731901_+	COG0456		7.5e-39	130.6
CP001157.1_4269046_4269471_-	COG0456		1.6e-33	112.9
CP001157.1_1156977_1157465_+	COG0456		8.6e-24	81.8
CP001157.1_432142_432540_-	COG0456		1.1e-11	41.8
CP001157.1_4482099_4483337_+	COG0456		9.4e-14	33.5
CP001157.1_4330755_4333976_-	COG0458		0	644.6
CP001157.1_4330755_4333976_-	COG0458		0	621.5
CP001157.1_1312587_1314227_+	COG0459		1.1e-264	876.7
CP001157.1_2632810_2634423_-	COG0459		1.3e-216	717.9
CP001157.1_3998793_4000118_-	COG0460		7.2e-192	636.6
CP001157.1_271539_272180_+	COG0461		6.9e-77	256.6
CP001157.1_4186820_4187761_+	COG0462		2.3e-164	543.9
CP001157.1_4697096_4698076_+	COG0462		8.1e-85	281.7
CP001157.1_1796245_1798002_-	COG0464		2.4e-55	185.6
CP001157.1_4327033_4328946_-	COG0465		1e-296	982.5
CP001157.1_783974_785866_+	COG0465		1e-260	864.2
CP001157.1_2362163_2364556_+	COG0466		0	1280.2
CP001157.1_1352518_1354920_-	COG0466		3.1e-294	975.8
CP001157.1_3900271_3901320_-	COG0468		4.6e-171	565.7
CP001157.1_3884788_3886239_+	COG0469		1.1e-206	684.3
CP001157.1_4378896_4380341_-	COG0469		7.8e-204	674.9
CP001157.1_2796391_2797836_-	COG0469		2.2e-203	674.2
CP001157.1_2217821_2219275_+	COG0469		2.1e-203	674.2
CP001157.1_5065723_5067372_-	COG0469		1.2e-203	674.2
CP001157.1_1476992_1477978_+	COG0470		5.3e-106	352.9
CP001157.1_3615615_3617111_-	COG0471		1.3e-111	370.2
CP001157.1_4449099_4450397_+	COG0471		1.7e-89	297.2
CP001157.1_1285309_1286391_+	COG0472		2.6e-119	395.7
CP001157.1_3499977_3501059_-	COG0473		1.2e-166	551.6
CP001157.1_2290021_2292735_-	COG0474		0	1184.8
CP001157.1_4552672_4555410_+	COG0474		0	1177.2
CP001157.1_237818_241405_+	COG0474		7.8e-272	901.9
CP001157.1_1830880_1833066_+	COG0474		4.7e-83	267.5
CP001157.1_1981173_1983575_-	COG0474		1.3e-70	138.1
CP001157.1_255735_256868_+	COG0476		8.6e-142	471.0
CP001157.1_4178983_4179783_-	COG0476		3.6e-122	405.4
CP001157.1_256948_257712_+	COG0476		1.3e-86	289.0
CP001157.1_3648318_3649796_-	COG0477		2.9e-107	356.1
CP001157.1_558591_560012_-	COG0477		3.3e-103	343.3
CP001157.1_1794188_1795558_+	COG0477		1.4e-88	295.1
CP001157.1_2496814_2498160_-	COG0477		7e-81	269.7
CP001157.1_4046727_4048127_+	COG0477		6.5e-79	262.3
CP001157.1_3081324_3082043_-	COG0479		2.1e-108	359.6
CP001157.1_603330_605432_+	COG0480		0	1207.5
CP001157.1_1335800_1337599_+	COG0481		1e-304	1008.8
CP001157.1_2920387_2921505_+	COG0482		2.6e-175	581.1
CP001157.1_4093854_4094669_+	COG0483		1.6e-116	386.0
CP001157.1_2772499_2773323_-	COG0483		2.9e-70	234.4
CP001157.1_4336218_4337345_-	COG0484		1e-125	416.6
CP001157.1_210937_211878_+	COG0484		5.7e-97	322.8
CP001157.1_5360937_5362304_-	COG0486		3.9e-195	646.3
CP001157.1_1389980_1391899_+	COG0488		1e-225	748.6
CP001157.1_4826071_4828563_-	COG0488		1.5e-220	730.8
CP001157.1_4130882_4132546_-	COG0488		4.8e-219	725.8
CP001157.1_2957620_2959185_+	COG0488		8.4e-212	702.5
CP001157.1_1924406_1925500_+	COG0489		1.3e-84	282.5
CP001157.1_4148618_4149259_-	COG0491		4.3e-60	200.2
CP001157.1_4762782_4763648_+	COG0491		3.3e-56	187.4
CP001157.1_3059396_3060172_+	COG0491		5.4e-56	187.4
CP001157.1_189002_189865_-	COG0491		3e-53	178.4
CP001157.1_1739829_1740695_-	COG0491		2e-30	103.3
CP001157.1_2909828_2910775_+	COG0492		2.8e-142	472.3
CP001157.1_2688591_2690156_+	COG0492		1.5e-107	357.6
CP001157.1_4581879_4583300_-	COG0492		3.9e-46	154.1
CP001157.1_4889727_4890206_-	COG0494		1.3e-36	123.3
CP001157.1_4508986_4509603_-	COG0494		1.8e-35	119.5
CP001157.1_528948_529514_+	COG0494		7.7e-32	108.3
CP001157.1_4009869_4010477_-	COG0494		1.4e-27	93.7
CP001157.1_847763_850471_-	COG0495		0	1283.5
CP001157.1_3915757_3916506_-	COG0496		1.7e-88	293.3
CP001157.1_4340284_4341957_+	COG0497		6.6e-230	762.2
CP001157.1_3997300_3998709_-	COG0498		4.2e-116	385.2
CP001157.1_335785_337194_-	COG0499		8e-198	655.1
CP001157.1_533836_534846_-	COG0500		7.8e-35	116.3
CP001157.1_4928169_4928933_+	COG0500		2.2e-24	82.7
CP001157.1_4035653_4036471_+	COG0500		1.6e-21	73.3
CP001157.1_1763903_1764598_-	COG0500		4e-14	49.9
CP001157.1_1223135_1223995_-	COG0500		2.3e-08	30.5
CP001157.1_1513069_1513941_-	COG0501		6.1e-87	290.0
CP001157.1_579616_580722_+	COG0502		3e-149	494.4
CP001157.1_4859623_4860195_+	COG0503		8.7e-58	192.9
CP001157.1_3923628_3925259_-	COG0504		2.8e-285	944.1
CP001157.1_4334013_4335224_-	COG0505		1e-236	785.8
CP001157.1_5259070_5261181_-	COG0507		1.1e-145	483.6
CP001157.1_3077009_3078208_-	COG0508		3.3e-166	551.9
CP001157.1_4550282_4552204_+	COG0508		1.1e-201	511.3
CP001157.1_1026940_1028043_+	COG0508		4.7e-112	373.0
CP001157.1_4208067_4209179_+	COG0508		2.9e-32	108.6
CP001157.1_4550282_4552204_+	COG0508		1.1e-201	89.3
CP001157.1_4800378_4800767_-	COG0509		4e-69	229.9
CP001157.1_661228_661689_-	COG0511		7.2e-55	184.0
CP001157.1_4689103_4689696_-	COG0512		5.5e-119	395.3
CP001157.1_332909_334582_-	COG0513		4.7e-189	626.9
CP001157.1_1509842_1511518_+	COG0513		2.5e-173	575.0
CP001157.1_951836_953140_+	COG0513		1.8e-169	562.4
CP001157.1_1076174_1077799_-	COG0513		1.6e-159	529.6
CP001157.1_1898037_1899356_+	COG0513		2.3e-152	505.8
CP001157.1_3358514_3360637_-	COG0514		8.7e-272	901.6
CP001157.1_4022449_4023918_-	COG0516		7.7e-236	780.4
CP001157.1_2482364_2482777_-	COG0517		4.3e-40	135.2
CP001157.1_3390919_3391626_+	COG0518		2.6e-56	187.7
CP001157.1_4020644_4022224_-	COG0519		5.8e-268	886.6
CP001157.1_1654905_1656719_+	COG0520		4e-180	596.9
CP001157.1_2095267_2097081_+	COG0520		4e-180	596.9
CP001157.1_3961166_3962515_+	COG0520		6.7e-149	493.2
CP001157.1_1480337_1481470_-	COG0520		1.4e-110	367.6
CP001157.1_1385102_1385641_+	COG0521		8.9e-81	269.5
CP001157.1_618412_619032_+	COG0522		8.7e-93	307.8
CP001157.1_2295555_2296760_+	COG0523		3.1e-138	459.2
CP001157.1_4134242_4135213_-	COG0523		2.7e-109	363.0
CP001157.1_1094437_1095777_+	COG0523		9.5e-103	342.0
CP001157.1_163419_164393_+	COG0523		6.4e-66	220.6
CP001157.1_2757844_2758788_+	COG0524		1.7e-92	307.7
CP001157.1_1752797_1753768_+	COG0524		1.2e-77	258.8
CP001157.1_1115343_1118177_-	COG0525		0	1439.0
CP001157.1_3150220_3150750_-	COG0526		1.3e-49	166.7
CP001157.1_3737822_3738292_-	COG0526		5.3e-32	108.1
CP001157.1_4815854_4816180_-	COG0526		5.5e-28	94.8
CP001157.1_635865_636734_-	COG0526		4.4e-26	89.2
CP001157.1_4575991_4576425_+	COG0526		1.1e-22	77.5
CP001157.1_3518219_3519454_-	COG0527		1.2e-182	605.5
CP001157.1_3943536_3944285_-	COG0528		7.2e-119	392.9
CP001157.1_4363420_4364232_-	COG0528		3.6e-46	154.0
CP001157.1_4362578_4363408_-	COG0528		3.4e-41	137.8
CP001157.1_1597051_1597644_+	COG0529		1.4e-101	338.4
CP001157.1_49840_50436_+	COG0529		5.6e-99	329.9
CP001157.1_1225299_1226381_-	COG0530		4.3e-117	388.1
CP001157.1_4319313_4321823_-	COG0532		0	1034.2
CP001157.1_4767396_4768421_-	COG0533		2.9e-190	631.3
CP001157.1_3089800_3091179_+	COG0534		3.8e-131	435.1
CP001157.1_670940_672232_-	COG0534		2.7e-101	336.6
CP001157.1_4198435_4199430_-	COG0535		5.6e-71	236.8
CP001157.1_2053198_2054331_-	COG0535		2.4e-55	185.9
CP001157.1_4114839_4116056_-	COG0536		3.2e-175	580.4
CP001157.1_4683783_4684121_+	COG0537		2.1e-52	175.3
CP001157.1_1846924_1847349_+	COG0537		3.6e-37	125.9
CP001157.1_4233809_4234291_-	COG0537		1.1e-10	37.9
CP001157.1_1562219_1563898_+	COG0539		6.3e-249	763.0
CP001157.1_1562219_1563898_+	COG0539		6.3e-249	68.4
CP001157.1_291256_292266_-	COG0540		7.5e-144	476.5
CP001157.1_4004664_4006040_-	COG0541		8.1e-215	710.8
CP001157.1_1147811_1150375_+	COG0542		0	1263.7
CP001157.1_2912696_2914966_-	COG0542		0	1032.8
CP001157.1_2724500_2727160_-	COG0542		4.8e-283	938.9
CP001157.1_5155147_5157675_+	COG0542		1.9e-273	906.4
CP001157.1_415637_416488_+	COG0543		3.6e-83	277.7
CP001157.1_4811665_4812633_-	COG0543		2e-62	208.5
CP001157.1_2630973_2631797_-	COG0543		1.3e-60	203.0
CP001157.1_2358657_2359925_+	COG0544		1.2e-160	533.0
CP001157.1_3594135_3594887_-	COG0545		9.7e-88	291.9
CP001157.1_4118067_4118684_-	COG0545		1.7e-81	271.5
CP001157.1_4475379_4475720_+	COG0545		3.9e-54	181.4
CP001157.1_1466668_1467348_+	COG0546		1.2e-77	259.1
CP001157.1_1545363_1546034_-	COG0546		7.2e-74	246.5
CP001157.1_4734777_4735478_-	COG0546		9.5e-71	235.5
CP001157.1_734509_735069_+	COG0546		7.6e-36	121.5
CP001157.1_4688057_4689103_-	COG0547		9.3e-142	469.5
CP001157.1_2900319_2901305_+	COG0547		6.1e-77	256.6
CP001157.1_463555_464853_+	COG0548		5.7e-158	524.3
CP001157.1_272800_273702_-	COG0548		1.1e-142	473.7
CP001157.1_2789406_2791358_-	COG0550		1.8e-201	669.0
CP001157.1_1427388_1429994_+	COG0551		0	1014.4
CP001157.1_4874148_4875503_-	COG0552		2.3e-154	511.0
CP001157.1_1029227_1031845_-	COG0553		6.6e-208	690.1
CP001157.1_1786685_1790758_+	COG0553		3.9e-204	677.9
CP001157.1_3135773_3138622_+	COG0553		3.6e-141	468.0
CP001157.1_5355147_5358119_-	COG0553		9.8e-133	439.2
CP001157.1_4639408_4640925_+	COG0554		1.2e-256	848.5
CP001157.1_3281869_3282693_+	COG0555		4.5e-122	404.5
CP001157.1_1997646_1999655_+	COG0556		0	1173.3
CP001157.1_720260_722845_+	COG0557		0	1049.0
CP001157.1_2508006_2508566_+	COG0558		4.8e-70	233.5
CP001157.1_3742894_3743442_-	COG0558		2.7e-48	161.2
CP001157.1_583375_584241_+	COG0558		1.3e-38	130.3
CP001157.1_1955178_1956101_-	COG0559		2.5e-123	410.6
CP001157.1_2668867_2669781_-	COG0559		5e-121	403.0
CP001157.1_4398660_4399541_-	COG0559		4e-99	329.8
CP001157.1_4424216_4425388_-	COG0559		1.7e-94	314.5
CP001157.1_4890295_4891026_+	COG0560		1.5e-76	254.2
CP001157.1_3978720_3979367_-	COG0563		3.5e-84	279.6
CP001157.1_1145900_1146910_+	COG0564		5.9e-120	398.4
CP001157.1_1465758_1466675_+	COG0564		2e-106	354.0
CP001157.1_3587285_3587920_+	COG0564		1e-84	281.8
CP001157.1_2006139_2007044_+	COG0564		1.3e-59	199.7
CP001157.1_4092935_4093792_-	COG0565		5.4e-114	377.6
CP001157.1_722842_723585_+	COG0566		3.1e-95	317.1
CP001157.1_3078251_3081082_-	COG0567		0	1496.9
CP001157.1_4770914_4772776_+	COG0568		1.3e-152	505.6
CP001157.1_3912683_3913687_-	COG0568		2.8e-127	422.2
CP001157.1_4871517_4872371_-	COG0568		2.7e-96	320.0
CP001157.1_16096_17469_-	COG0569		1.4e-120	233.4
CP001157.1_16096_17469_-	COG0569		1.4e-120	103.1
CP001157.1_1338911_1339600_+	COG0571		1.5e-99	330.9
CP001157.1_2323398_2325686_+	COG0574		2.5e-285	946.6
CP001157.1_1770972_1772591_+	COG0574		3.1e-90	300.9
CP001157.1_3941396_3942211_-	COG0575		5.3e-84	279.5
CP001157.1_4339532_4340095_-	COG0576		1.3e-67	224.7
CP001157.1_4642077_4643609_+	COG0578		5.5e-205	679.2
CP001157.1_1367999_1369603_-	COG0578		1.6e-200	665.1
CP001157.1_4514223_4515398_+	COG0578		2.4e-42	141.7
CP001157.1_388420_390039_-	COG0579		4.7e-161	534.7
CP001157.1_4167933_4169708_+	COG0579		7.9e-147	487.0
CP001157.1_2752296_2753033_-	COG0579		9.3e-84	279.4
CP001157.1_2754293_2754700_-	COG0579		4.5e-55	184.6
CP001157.1_675315_676028_+	COG0580		9.1e-95	315.2
CP001157.1_4638542_4639381_+	COG0580		1.1e-88	294.4
CP001157.1_4100541_4101746_+	COG0582		9.4e-163	539.2
CP001157.1_3679716_3680918_-	COG0582		1.8e-91	303.9
CP001157.1_5359570_5360061_-	COG0582		5e-60	200.3
CP001157.1_403972_404526_-	COG0582		6.2e-49	164.3
CP001157.1_2041872_2043071_-	COG0582		2.7e-29	99.4
CP001157.1_4876421_4877533_+	COG0584		2.5e-81	270.5
CP001157.1_1449962_1450816_-	COG0584		2e-80	268.2
CP001157.1_3916494_3917552_-	COG0585		1.2e-104	346.7
CP001157.1_4690329_4691141_+	COG0586		1.3e-67	225.2
CP001157.1_3927954_3931484_-	COG0587		0	1569.5
CP001157.1_4576530_4577345_+	COG0589		1.3e-49	166.3
CP001157.1_672681_673763_-	COG0589		9.1e-42	138.4
CP001157.1_1392386_1392826_-	COG0589		7e-39	131.6
CP001157.1_4555439_4556323_+	COG0589		2.7e-62	126.8
CP001157.1_4716664_4717077_+	COG0589		2.1e-36	122.7
CP001157.1_4017656_4018132_-	COG0590		2.7e-76	254.0
CP001157.1_3596920_3600405_+	COG0591		8.2e-116	382.6
CP001157.1_1566_2669_+	COG0592		8.7e-152	503.2
CP001157.1_101_1537_+	COG0593		4.9e-183	606.5
CP001157.1_3741090_3741794_-	COG0593		3.3e-63	210.5
CP001157.1_5364285_5364677_-	COG0594		1.5e-41	139.1
CP001157.1_1132041_1132544_+	COG0597		1.3e-64	214.9
CP001157.1_4837267_4838241_-	COG0598		3.6e-81	269.3
CP001157.1_458257_459276_+	COG0598		2e-64	214.7
CP001157.1_3862438_3862887_-	COG0599		3.3e-53	178.2
CP001157.1_224187_224519_-	COG0599		1.8e-39	133.8
CP001157.1_3327773_3328543_-	COG0599		4.4e-66	112.4
CP001157.1_3327773_3328543_-	COG0599		4.4e-66	107.4
CP001157.1_2785794_2786066_+	COG0599		4.6e-19	66.6
CP001157.1_3158717_3159511_-	COG0600		2.1e-103	343.8
CP001157.1_2159297_2160973_+	COG0600		3e-97	323.3
CP001157.1_4505161_4505940_-	COG0600		3e-96	319.3
CP001157.1_2250835_2251668_+	COG0600		1.7e-94	314.3
CP001157.1_3030956_3031813_+	COG0600		2.2e-85	284.4
CP001157.1_1217490_1218500_-	COG0601		1e-149	497.3
CP001157.1_1849813_1850769_+	COG0601		1e-114	381.8
CP001157.1_2438878_2439894_-	COG0601		4.4e-102	340.0
CP001157.1_5300286_5301224_+	COG0601		7.2e-102	338.6
CP001157.1_3722760_3723440_-	COG0602		2.4e-66	220.6
CP001157.1_3722026_3722700_-	COG0603		4.6e-111	368.7
CP001157.1_3824430_3825011_+	COG0605		1.6e-111	369.8
CP001157.1_4848441_4849937_+	COG0606		1.1e-226	750.5
CP001157.1_3992960_3994669_-	COG0608		2e-228	757.0
CP001157.1_4293492_4294535_-	COG0609		2.6e-117	388.5
CP001157.1_2703368_2704366_+	COG0609		3.4e-116	385.7
CP001157.1_4786870_4787874_+	COG0609		1.3e-115	383.0
CP001157.1_5104173_5106044_+	COG0609		2.3e-131	223.8
CP001157.1_5104173_5106044_+	COG0609		2.3e-131	217.3
CP001157.1_642806_643771_+	COG0611		3.4e-120	399.0
CP001157.1_965722_966759_+	COG0611		9.3e-30	92.7
CP001157.1_330863_332209_-	COG0612		3.2e-146	485.8
CP001157.1_2773450_2776176_-	COG0612		1.5e-153	324.3
CP001157.1_329386_330870_-	COG0612		1.6e-114	213.6
CP001157.1_2773450_2776176_-	COG0612		1.5e-153	112.0
CP001157.1_1534842_1535705_+	COG0613		3.1e-77	257.4
CP001157.1_645919_646767_+	COG0614		1.5e-70	236.0
CP001157.1_3193038_3194087_+	COG0614		5.3e-69	230.9
CP001157.1_45090_46118_+	COG0614		3e-67	225.1
CP001157.1_2702185_2703267_+	COG0614		2.3e-64	215.5
CP001157.1_4038152_4039225_-	COG0614		2.4e-59	198.2
CP001157.1_1467351_1468328_+	COG0616		4.5e-88	293.1
CP001157.1_2832233_2833261_-	COG0616		8.1e-82	272.7
CP001157.1_4761325_4762581_+	COG0617		6.4e-127	421.1
CP001157.1_4303776_4305167_+	COG0617		7.1e-122	404.4
CP001157.1_1364670_1366961_+	COG0620		1.1e-224	526.7
CP001157.1_1364670_1366961_+	COG0620		1.1e-224	149.6
CP001157.1_1364670_1366961_+	COG0620		1.1e-224	64.6
CP001157.1_855913_857241_-	COG0621		4.9e-183	606.8
CP001157.1_3810342_3811859_+	COG0621		1.1e-158	525.6
CP001157.1_307541_308128_-	COG0622		1.1e-51	173.2
CP001157.1_3069187_3069981_+	COG0623		2.5e-131	435.5
