Target Name	ID	EC value	E-Value (sequence)	Score (domain)
CP001157.1_1166373_1166936_+	phrog_1794		5.3e-22	75.7
CP001157.1_325057_326760_-	phrog_18011		2.2e-20	70.0
CP001157.1_2053198_2054331_-	phrog_1802		2.3e-11	40.7
CP001157.1_4198435_4199430_-	phrog_1802		4.7e-10	35.7
CP001157.1_5172015_5173526_+	phrog_1802		1.8e-08	30.1
CP001157.1_1243615_1244472_-	phrog_18111		5.3e-18	60.5
CP001157.1_267854_268471_-	phrog_1815		3.4e-31	106.1
CP001157.1_741002_741937_+	phrog_1815		8.3e-09	32.8
CP001157.1_690814_691557_-	phrog_18202		1.4e-46	156.1
CP001157.1_690149_690766_-	phrog_18202		8.7e-35	117.7
CP001157.1_2146454_2147248_+	phrog_18202		6.4e-28	94.9
CP001157.1_2145733_2146464_+	phrog_18202		3.6e-26	89.3
CP001157.1_4924689_4925087_+	phrog_18230		9.8e-29	96.4
CP001157.1_4002004_4002435_-	phrog_18230		3.1e-24	81.8
CP001157.1_165103_165594_-	phrog_18230		2.8e-15	53.6
CP001157.1_3412499_3413029_+	phrog_18266		2.2e-55	181.5
CP001157.1_4869857_4871434_+	phrog_18374		6.3e-78	259.1
CP001157.1_1218510_1220123_-	phrog_18374		1.3e-72	242.2
CP001157.1_5298757_5300289_+	phrog_18374		2.5e-47	157.1
CP001157.1_2439906_2441537_-	phrog_18374		1.3e-42	142.1
CP001157.1_1848053_1849816_+	phrog_18374		8.7e-42	140.5
CP001157.1_4334013_4335224_-	phrog_18394		4.5e-121	399.1
CP001157.1_2961161_2961745_-	phrog_18436		2e-47	158.6
CP001157.1_2552279_2553169_+	phrog_18508		1.4e-53	179.0
CP001157.1_2553166_2554116_+	phrog_18508		6.1e-53	176.9
CP001157.1_5307431_5308975_-	phrog_18508		8.3e-14	46.2
CP001157.1_1900325_1901713_-	phrog_18508		5.5e-13	27.7
CP001157.1_1606907_1608319_+	phrog_18532		1.3e-19	67.4
CP001157.1_2964188_2965678_-	phrog_18532		5.4e-10	34.6
CP001157.1_5245065_5246582_+	phrog_18532		2.4e-16	27.9
CP001157.1_1417138_1418661_+	phrog_18532		1.2e-10	27.7
CP001157.1_5245065_5246582_+	phrog_18532		2.4e-16	26.1
CP001157.1_1770972_1772591_+	phrog_18609		5e-102	339.2
CP001157.1_2323398_2325686_+	phrog_18609		2.4e-24	44.3
CP001157.1_1173068_1175941_+	phrog_18609		2.3e-08	29.7
CP001157.1_2323398_2325686_+	phrog_18609		2.4e-24	29.1
CP001157.1_936140_937060_+	phrog_18638		7.2e-38	126.3
CP001157.1_5060811_5061677_-	phrog_18638		6.2e-31	103.6
CP001157.1_3861508_3862374_-	phrog_18638		8.5e-30	99.9
CP001157.1_4027073_4027945_+	phrog_18638		6.4e-18	61.5
CP001157.1_2423938_2424273_+	phrog_18820		2.2e-35	118.5
CP001157.1_2428910_2429410_+	phrog_18840		1.9e-62	207.2
CP001157.1_4884653_4885435_-	phrog_18885		2e-20	54.8
CP001157.1_1505917_1506666_+	phrog_18885		3.3e-26	49.2
CP001157.1_1505917_1506666_+	phrog_18885		3.3e-26	45.7
CP001157.1_212345_213148_-	phrog_18885		3.2e-15	35.2
CP001157.1_1806540_1807544_+	phrog_18885		9.2e-16	30.2
CP001157.1_4911867_4912754_+	phrog_18914		1.1e-96	320.0
CP001157.1_96177_97076_-	phrog_18914		6e-09	32.9
CP001157.1_2034259_2036181_+	phrog_18916		0	1175.2
CP001157.1_3009599_3009958_-	phrog_18916		6e-10	30.1
CP001157.1_2473484_2474137_-	phrog_18935		1.3e-28	97.3
CP001157.1_4796698_4797372_+	phrog_18935		2.1e-09	27.0
CP001157.1_3384497_3385147_-	phrog_18935		2.7e-08	27.0
CP001157.1_5230974_5231828_+	phrog_18944		2.3e-17	59.4
CP001157.1_725923_727314_+	phrog_19		5e-132	438.2
CP001157.1_696495_696671_-	phrog_19000		2.5e-22	76.7
CP001157.1_1063377_1063562_-	phrog_19000		6.9e-21	71.8
CP001157.1_221650_221937_-	phrog_19000		8.8e-31	58.6
CP001157.1_1161999_1163699_-	phrog_19065		2.1e-138	459.2
CP001157.1_1595377_1597035_+	phrog_19065		6.9e-107	355.1
CP001157.1_453797_455581_-	phrog_19065		1.9e-104	346.9
CP001157.1_3006037_3007743_-	phrog_19065		3.3e-103	343.0
CP001157.1_287888_288922_+	phrog_19065		7.2e-38	127.5
CP001157.1_4758387_4759661_+	phrog_19072		2.9e-165	546.5
CP001157.1_2424270_2424851_+	phrog_19079		1.5e-95	315.5
CP001157.1_3875042_3876805_-	phrog_19080		2.3e-161	533.9
CP001157.1_4113172_4113624_-	phrog_19146		2.4e-11	40.4
CP001157.1_1528422_1529873_-	phrog_1916		1.1e-96	321.8
CP001157.1_270679_271458_-	phrog_19169		2.8e-37	125.6
CP001157.1_2982312_2983124_+	phrog_19169		1.5e-22	75.9
CP001157.1_3057242_3057976_-	phrog_192		1.1e-43	147.1
CP001157.1_568388_569110_-	phrog_192		7.3e-27	91.8
CP001157.1_1374442_1375116_-	phrog_192		2.8e-26	89.8
CP001157.1_3087217_3087774_+	phrog_192		5.2e-19	66.0
CP001157.1_704941_705483_+	phrog_192		1.8e-17	60.9
CP001157.1_4698073_4698696_+	phrog_19305		8.6e-16	34.7
CP001157.1_3703859_3704182_-	phrog_1936		4e-19	65.8
CP001157.1_4639408_4640925_+	phrog_19397		2.1e-134	445.4
CP001157.1_2805275_2806762_-	phrog_19397		5.2e-75	248.2
CP001157.1_3092437_3094641_+	phrog_19408		1.8e-183	608.1
CP001157.1_519939_520610_-	phrog_19408		5e-14	48.5
CP001157.1_3931566_3932189_-	phrog_19422		8.8e-80	263.6
CP001157.1_4683783_4684121_+	phrog_19494		2.7e-44	146.7
CP001157.1_2116121_2116987_-	phrog_19499		6.9e-09	32.7
CP001157.1_2376071_2376664_-	phrog_19499		1.5e-06	25.5
CP001157.1_3732343_3734184_-	phrog_19509		1.2e-267	885.5
CP001157.1_3988146_3989648_-	phrog_19509		1.3e-37	85.6
CP001157.1_3988146_3989648_-	phrog_19509		1.3e-37	38.8
CP001157.1_2037019_2037375_+	phrog_19526		7.4e-68	223.5
CP001157.1_14121_16055_+	phrog_19584		5.4e-24	57.5
CP001157.1_4853491_4855500_+	phrog_1967		1.4e-118	393.5
CP001157.1_51366_53546_-	phrog_1967		6.6e-116	385.3
CP001157.1_5261178_5264858_-	phrog_1967		1.2e-43	136.6
CP001157.1_5292043_5294907_-	phrog_1967		4.5e-22	53.1
CP001157.1_3156657_3157199_+	phrog_1975		4.7e-64	212.6
CP001157.1_2923673_2924839_+	phrog_1978		2.3e-77	257.4
CP001157.1_2037568_2038584_+	phrog_19793		2.2e-190	629.1
CP001157.1_4178983_4179783_-	phrog_19840		2e-54	180.6
CP001157.1_255735_256868_+	phrog_19840		1.9e-38	129.5
CP001157.1_256948_257712_+	phrog_19840		3.5e-15	52.9
CP001157.1_986135_988345_+	phrog_19870		7.8e-11	34.9
CP001157.1_4180735_4181817_-	phrog_19918		2.3e-125	414.8
CP001157.1_3989693_3990535_-	phrog_19918		6.5e-95	314.6
CP001157.1_1105374_1108787_+	phrog_19980		2e-90	298.3
CP001157.1_2819811_2820926_+	phrog_19989		4.6e-46	154.5
CP001157.1_715917_716780_+	phrog_200		9.8e-33	111.0
CP001157.1_714754_715917_+	phrog_200		5e-28	95.3
CP001157.1_552033_552791_+	phrog_200		8.3e-21	71.5
CP001157.1_3070028_3071380_+	phrog_20031		7.5e-41	137.3
CP001157.1_4911286_4911837_+	phrog_20068		2.2e-16	55.6
CP001157.1_4324823_4326160_-	phrog_20109		1.1e-78	230.3
CP001157.1_273820_275286_-	phrog_20109		1.1e-57	184.0
CP001157.1_4324823_4326160_-	phrog_20109		1.1e-78	30.1
CP001157.1_2948583_2949188_-	phrog_2013		2.5e-37	126.0
CP001157.1_3060154_3061611_+	phrog_2013		1.1e-22	77.5
CP001157.1_3737545_3737820_-	phrog_20167		2.5e-23	78.7
CP001157.1_2814017_2814994_-	phrog_20211		1.8e-20	70.1
CP001157.1_846008_847048_-	phrog_20214		4.7e-10	35.8
CP001157.1_3228828_3230168_+	phrog_2034		2.7e-83	276.9
CP001157.1_1794188_1795558_+	phrog_2034		5.7e-81	269.2
CP001157.1_253818_255194_+	phrog_2034		1.2e-79	264.8
CP001157.1_2026501_2027781_+	phrog_2034		8e-78	258.9
CP001157.1_558591_560012_-	phrog_2034		2e-74	246.8
CP001157.1_3639496_3640233_-	phrog_20348		6.5e-10	26.9
CP001157.1_3611360_3611836_+	phrog_20402		2.1e-25	85.8
CP001157.1_4662884_4663447_+	phrog_20402		3.4e-13	45.9
CP001157.1_3162466_3163104_-	phrog_20402		1.2e-09	34.9
CP001157.1_3572566_3575310_+	phrog_20458		1.2e-125	416.9
CP001157.1_3767075_3769828_+	phrog_20458		1.2e-125	414.5
CP001157.1_1516709_1519027_-	phrog_20458		2.3e-116	386.9
CP001157.1_2517602_2519509_-	phrog_20458		5.5e-116	385.7
CP001157.1_3019799_3022279_+	phrog_20458		1.3e-110	367.7
CP001157.1_142292_143026_+	phrog_20647		4.9e-12	31.7
CP001157.1_4290036_4291598_+	phrog_2071		2e-08	30.6
CP001157.1_5167010_5167534_-	phrog_20717		5.6e-07	25.3
CP001157.1_1920875_1921438_-	phrog_20717		1.5e-06	25.1
CP001157.1_3577389_3578999_-	phrog_20720		2.3e-17	59.2
CP001157.1_2528553_2530217_-	phrog_20720		5.6e-16	55.3
CP001157.1_5088979_5090211_-	phrog_20733		1.7e-44	138.7
CP001157.1_5095400_5096587_-	phrog_20733		7.4e-43	134.3
CP001157.1_864549_865784_+	phrog_20733		7.2e-40	125.3
CP001157.1_5221415_5222593_+	phrog_20733		5.7e-39	120.5
CP001157.1_2763282_2764556_+	phrog_20733		2e-41	98.2
CP001157.1_3722760_3723440_-	phrog_2076		3.1e-37	124.8
CP001157.1_3121799_3122938_+	phrog_20785		6.6e-79	262.5
CP001157.1_518906_519910_-	phrog_20785		1.7e-17	41.9
CP001157.1_675315_676028_+	phrog_20813		1e-96	319.6
CP001157.1_4638542_4639381_+	phrog_20813		3.6e-29	98.1
CP001157.1_4950810_4951133_-	phrog_20880		6e-27	90.3
CP001157.1_533836_534846_-	phrog_20880		6e-07	25.7
CP001157.1_4185633_4186499_+	phrog_20964		1e-104	346.2
CP001157.1_5300286_5301224_+	phrog_20966		1e-54	182.4
CP001157.1_1849813_1850769_+	phrog_20966		1.8e-50	169.2
CP001157.1_2438878_2439894_-	phrog_20966		1.1e-49	166.5
CP001157.1_1217490_1218500_-	phrog_20966		5.6e-73	135.4
CP001157.1_1216580_1217479_-	phrog_20966		1.9e-39	131.8
CP001157.1_3296873_3297160_-	phrog_2104		1.6e-30	102.4
CP001157.1_402227_402511_+	phrog_2104		8.3e-29	97.0
CP001157.1_4942671_4942985_-	phrog_2104		5.5e-27	90.4
CP001157.1_3209192_3209503_+	phrog_2104		7.6e-25	84.0
CP001157.1_3637811_3639184_-	phrog_21088		2e-19	66.2
CP001157.1_1028183_1029100_+	phrog_21122		1.9e-10	37.7
CP001157.1_2425871_2426791_+	phrog_21158		5.1e-85	282.6
CP001157.1_2843124_2843951_-	phrog_21158		2.9e-27	74.9
CP001157.1_2740526_2741671_-	phrog_21158		1.6e-13	47.7
CP001157.1_2424999_2425874_+	phrog_21194		1.4e-97	323.6
CP001157.1_2843948_2844769_-	phrog_21194		2e-19	65.9
CP001157.1_620747_624112_-	phrog_21263		0	1446.1
CP001157.1_317748_318596_+	phrog_21295		1.5e-58	195.4
CP001157.1_4768627_4768842_+	phrog_21469		4.5e-39	129.0
CP001157.1_156797_157594_+	phrog_2154		7.4e-24	80.9
CP001157.1_4092159_4092938_-	phrog_2154		1.4e-20	69.9
CP001157.1_2093069_2094052_+	phrog_2154		7.9e-18	61.5
CP001157.1_5277478_5279001_+	phrog_21583		1.5e-127	422.6
CP001157.1_3390087_3390818_-	phrog_2162		4.1e-41	137.3
CP001157.1_3393239_3394003_-	phrog_2162		1.4e-34	115.9
CP001157.1_2256468_2257526_-	phrog_2162		1.7e-25	86.3
CP001157.1_4657119_4658630_+	phrog_21628		1.1e-149	494.5
CP001157.1_4947261_4948637_+	phrog_21628		1.5e-94	313.9
CP001157.1_4944846_4946207_-	phrog_21628		3.3e-83	276.3
CP001157.1_3512400_3513740_-	phrog_21628		2.2e-77	257.2
CP001157.1_2038621_2040999_+	phrog_21682		0	1216.6
CP001157.1_1780594_1782015_+	phrog_2170		2.1e-23	80.2
CP001157.1_3035801_3037156_-	phrog_2170		9.5e-19	64.6
CP001157.1_3105969_3107258_+	phrog_2170		5.1e-18	62.5
CP001157.1_3105092_3106159_+	phrog_2170		4.9e-17	59.0
CP001157.1_4533828_4535024_-	phrog_2170		7.4e-13	44.6
CP001157.1_2342953_2344269_-	phrog_21719		1.8e-15	53.0
CP001157.1_4687260_4688060_-	phrog_21787		3.7e-124	409.9
CP001157.1_537218_538264_+	phrog_21942		8.5e-93	308.2
CP001157.1_2645453_2646457_-	phrog_21942		4.3e-87	289.4
CP001157.1_1439606_1440991_+	phrog_21942		3.4e-72	240.4
CP001157.1_4385447_4386226_+	phrog_21947		7.7e-60	199.0
CP001157.1_1968383_1969171_+	phrog_21947		2.6e-37	125.8
CP001157.1_3250558_3251346_+	phrog_21947		6.9e-11	37.8
CP001157.1_3135039_3135662_-	phrog_21963		4.3e-31	105.2
CP001157.1_2374387_2374932_-	phrog_2197		4.6e-72	239.0
CP001157.1_930856_931896_+	phrog_2199		1.8e-100	333.4
CP001157.1_903013_904029_+	phrog_2199		4.9e-100	332.2
CP001157.1_3130620_3131636_+	phrog_2199		4.9e-100	332.2
CP001157.1_3632844_3633860_-	phrog_2199		3.6e-100	331.9
CP001157.1_4648318_4649334_-	phrog_2199		3.6e-100	331.9
CP001157.1_1886349_1887782_-	phrog_21998		6e-29	88.2
CP001157.1_443240_443494_+	phrog_22		6.3e-19	65.6
CP001157.1_635865_636734_-	phrog_22		3.1e-08	30.5
CP001157.1_4815854_4816180_-	phrog_22		3.7e-08	30.1
CP001157.1_5175257_5175586_+	phrog_22		5.2e-07	26.6
CP001157.1_3120339_3121325_+	phrog_22088		3.6e-16	56.1
CP001157.1_2879775_2880866_-	phrog_22245		4.4e-171	565.8
CP001157.1_6877_7758_-	phrog_22259		2.9e-28	95.9
CP001157.1_4797407_4800280_-	phrog_22305		0	1062.3
CP001157.1_2657268_2660132_+	phrog_22305		0	1016.4
CP001157.1_5194329_5198540_-	phrog_2234		1.1e-45	83.0
CP001157.1_5208142_5210712_-	phrog_2234		2.3e-23	78.5
CP001157.1_3445248_3448244_-	phrog_2234		7.8e-23	76.7
CP001157.1_5191069_5194065_-	phrog_2234		2.2e-22	74.7
CP001157.1_5200752_5203376_-	phrog_2234		2.4e-22	74.5
CP001157.1_4761325_4762581_+	phrog_2244		5.4e-117	387.8
CP001157.1_4303776_4305167_+	phrog_2244		4.7e-47	157.5
CP001157.1_4337462_4339396_-	phrog_22485		1.7e-299	990.7
CP001157.1_4087072_4088937_-	phrog_22485		1.1e-211	700.4
CP001157.1_648722_649987_-	phrog_22485		3.2e-28	67.7
CP001157.1_4108747_4109133_+	phrog_2249		2.6e-31	105.3
CP001157.1_3471206_3472030_-	phrog_22502		1.3e-13	47.6
CP001157.1_687179_687937_-	phrog_22502		7.4e-12	42.7
CP001157.1_527348_527806_-	phrog_22557		7.9e-44	146.3
CP001157.1_347305_347691_-	phrog_22557		8.8e-39	130.0
CP001157.1_1230334_1231371_+	phrog_22570		5.6e-78	259.9
CP001157.1_1293317_1294564_+	phrog_22570		2.5e-07	26.3
CP001157.1_4756359_4758281_+	phrog_22605		1.7e-288	955.0
CP001157.1_4266209_4267612_-	phrog_22613		1.2e-163	541.7
CP001157.1_3541105_3543357_+	phrog_22613		4.8e-68	220.7
CP001157.1_2426745_2428913_+	phrog_22644		6.4e-249	822.8
CP001157.1_2506215_2507972_+	phrog_22664		8.3e-209	692.2
CP001157.1_3023358_3024206_-	phrog_22664		2.2e-11	39.7
CP001157.1_4561739_4561984_-	phrog_2268		7.7e-20	67.5
CP001157.1_2136728_2137777_+	phrog_22867		2.3e-19	66.9
CP001157.1_4803716_4804720_-	phrog_22867		4.9e-19	65.0
CP001157.1_5326297_5327598_+	phrog_22867		2e-14	49.4
CP001157.1_3790949_3792139_-	phrog_23		5.3e-155	512.9
CP001157.1_4179814_4180644_-	phrog_23041		1.5e-47	158.9
CP001157.1_2376997_2377917_+	phrog_23041		1.8e-29	100.3
CP001157.1_1974372_1975511_-	phrog_23187		9.5e-127	420.8
CP001157.1_1055269_1056276_-	phrog_23187		4.8e-35	111.4
CP001157.1_1513069_1513941_-	phrog_23242		5.8e-12	42.2
CP001157.1_485252_489619_-	phrog_23261		1e-68	229.0
CP001157.1_3348448_3349386_+	phrog_23281		3.9e-144	476.7
CP001157.1_656409_657407_-	phrog_23281		8.1e-82	271.9
CP001157.1_3505235_3506215_-	phrog_23281		5.1e-32	107.7
CP001157.1_4635708_4637564_-	phrog_23282		2.3e-26	43.7
CP001157.1_4635708_4637564_-	phrog_23282		2.3e-26	40.3
CP001157.1_2862893_2863180_-	phrog_2339		2.9e-20	69.3
CP001157.1_3668057_3668926_-	phrog_23447		8.5e-32	106.8
CP001157.1_4890295_4891026_+	phrog_23509		5.9e-43	143.4
CP001157.1_2229060_2230508_-	phrog_23553		9.2e-51	168.9
CP001157.1_2662993_2663451_+	phrog_23553		4.9e-38	127.5
CP001157.1_3628485_3628931_+	phrog_23553		1.2e-37	125.5
CP001157.1_2640424_2640894_-	phrog_23553		8.8e-35	117.0
CP001157.1_80924_81607_-	phrog_23565		5.8e-44	144.6
CP001157.1_2336728_2338407_-	phrog_2361		4.3e-34	114.8
CP001157.1_2734439_2736184_-	phrog_2361		3.2e-30	102.2
CP001157.1_3696344_3698044_-	phrog_2361		7.1e-26	87.2
CP001157.1_2342953_2344269_-	phrog_2361		5.3e-09	32.2
CP001157.1_225795_226619_-	phrog_23613		1.8e-61	205.1
CP001157.1_5121807_5122529_-	phrog_23754		8e-78	257.8
CP001157.1_4632208_4635009_-	phrog_23782		2.3e-251	832.8
CP001157.1_3135773_3138622_+	phrog_23807		1.1e-37	94.2
CP001157.1_2810451_2811926_-	phrog_23859		1e-125	417.5
CP001157.1_3898458_3899591_+	phrog_23875		2e-27	92.3
CP001157.1_2948226_2948582_+	phrog_2389		1.5e-25	80.5
CP001157.1_3009021_3009605_-	phrog_2389		1.8e-19	67.2
CP001157.1_4525616_4527424_-	phrog_2392		9.9e-169	559.2
CP001157.1_1901867_1903675_+	phrog_2392		1.9e-159	529.2
CP001157.1_1151477_1153276_-	phrog_2392		2.1e-143	476.1
CP001157.1_3554136_3555923_-	phrog_2392		1.5e-141	469.6
CP001157.1_1603822_1605564_+	phrog_2392		1.4e-109	364.4
CP001157.1_4189118_4190218_+	phrog_23947		6.7e-206	679.8
CP001157.1_4114839_4116056_-	phrog_23947		5.2e-14	41.6
CP001157.1_4091534_4092079_-	phrog_24072		7.3e-38	126.0
CP001157.1_4807301_4808635_-	phrog_24316		3.4e-40	129.7
CP001157.1_3946593_3947375_+	phrog_24316		2.4e-17	58.8
CP001157.1_593880_597956_+	phrog_24349		0	766.5
CP001157.1_593880_597956_+	phrog_24349		0	389.4
CP001157.1_593880_597956_+	phrog_24349		0	212.4
CP001157.1_593880_597956_+	phrog_24349		0	53.4
CP001157.1_4572859_4574322_+	phrog_24437		1.3e-125	416.4
CP001157.1_419164_420933_+	phrog_24438		2.5e-33	112.4
CP001157.1_710025_711950_+	phrog_24466		2.5e-129	317.0
CP001157.1_710025_711950_+	phrog_24466		2.5e-129	111.1
CP001157.1_3221895_3222323_+	phrog_2459		6.2e-12	42.9
CP001157.1_4754771_4755604_+	phrog_246		1.6e-33	112.1
CP001157.1_3479404_3480390_-	phrog_246		1.7e-17	56.3
CP001157.1_3741791_3742897_-	phrog_24681		5.6e-53	177.1
CP001157.1_963474_964568_+	phrog_24681		2.2e-13	47.9
CP001157.1_1052515_1053555_-	phrog_24681		8.9e-13	45.3
CP001157.1_1934885_1935382_-	phrog_24700		1.3e-09	26.3
CP001157.1_2873040_2874248_-	phrog_24792		2.2e-122	405.7
CP001157.1_2423425_2423709_+	phrog_24792		8.2e-12	41.8
CP001157.1_3992960_3994669_-	phrog_2484		1.2e-97	324.1
CP001157.1_3469121_3469417_-	phrog_24866		1.3e-11	41.6
CP001157.1_1936840_1938984_+	phrog_2488		1.9e-43	75.9
CP001157.1_1936840_1938984_+	phrog_2488		1.9e-43	68.4
CP001157.1_2435128_2435991_+	phrog_24903		1.7e-107	356.1
CP001157.1_3493793_3494659_-	phrog_24931		1.2e-94	313.1
CP001157.1_1975522_1977135_-	phrog_24989		8.9e-195	645.6
CP001157.1_1056281_1057711_-	phrog_24989		1.1e-84	225.0
CP001157.1_1056281_1057711_-	phrog_24989		1.1e-84	65.1
CP001157.1_1254172_1255437_+	phrog_25097		8.1e-165	546.2
CP001157.1_4955319_4955870_-	phrog_2520		5.3e-08	29.5
CP001157.1_2863191_2863502_-	phrog_2523		1.6e-27	92.9
CP001157.1_3792527_3793012_-	phrog_25252		2.4e-17	59.9
CP001157.1_3686369_3686605_-	phrog_25299		3.4e-14	48.9
CP001157.1_5124351_5125427_-	phrog_25302		1.9e-188	622.6
CP001157.1_598022_602221_+	phrog_25354		0	917.2
CP001157.1_598022_602221_+	phrog_25354		0	385.3
CP001157.1_598022_602221_+	phrog_25354		0	242.9
CP001157.1_4717279_4718157_-	phrog_25425		3.4e-56	187.1
CP001157.1_2036794_2036988_+	phrog_25434		1.4e-34	115.4
CP001157.1_1731442_1732704_-	phrog_25571		2.6e-67	224.9
CP001157.1_2905810_2906433_-	phrog_25624		3.3e-39	131.9
CP001157.1_957031_957684_-	phrog_25642		3.2e-11	40.3
CP001157.1_5281471_5282031_-	phrog_25642		5.5e-11	38.5
CP001157.1_1431399_1433018_+	phrog_25642		2.5e-10	36.8
CP001157.1_554242_554829_+	phrog_25642		5e-08	29.6
CP001157.1_4142688_4143098_+	phrog_25692		2.9e-40	133.6
CP001157.1_1364670_1366961_+	phrog_25791		2e-102	334.0
CP001157.1_5121122_5121745_-	phrog_25813		5.5e-49	163.0
CP001157.1_4378896_4380341_-	phrog_25828		2.5e-152	500.7
CP001157.1_2217821_2219275_+	phrog_25828		2.4e-151	498.1
CP001157.1_5219201_5220646_+	phrog_25828		2.9e-151	497.1
CP001157.1_2796391_2797836_-	phrog_25828		1.7e-150	495.4
CP001157.1_5065723_5067372_-	phrog_25828		2.8e-150	494.0
CP001157.1_2226674_2229067_-	phrog_25833		2e-196	651.8
CP001157.1_3628936_3631176_+	phrog_25833		1.8e-42	74.4
CP001157.1_2638115_2640427_-	phrog_25833		7.3e-45	71.4
CP001157.1_2663463_2665703_+	phrog_25833		8.8e-43	66.0
CP001157.1_2638115_2640427_-	phrog_25833		7.3e-45	56.3
CP001157.1_552954_554075_+	phrog_25893		3.3e-143	474.5
CP001157.1_174996_176303_-	phrog_25893		6.4e-26	60.1
CP001157.1_174996_176303_-	phrog_25893		6.4e-26	33.3
CP001157.1_326764_327015_-	phrog_25922		3.8e-16	56.3
CP001157.1_5173568_5173846_+	phrog_25922		5.7e-07	26.2
CP001157.1_4176855_4178195_+	phrog_25969		6.4e-137	453.6
CP001157.1_493514_494419_-	phrog_2599		3e-59	197.7
CP001157.1_3568877_3570616_+	phrog_2599		7e-15	33.3
CP001157.1_1291484_1292431_+	phrog_2599		6.5e-10	32.4
CP001157.1_3251423_3252211_-	phrog_26048		1.8e-109	361.1
CP001157.1_4262514_4263167_-	phrog_26048		6.1e-33	110.4
CP001157.1_3088507_3089649_-	phrog_26092		9.5e-97	321.5
CP001157.1_4159218_4160180_+	phrog_26092		4.3e-46	154.0
CP001157.1_4897511_4898740_+	phrog_26092		1.1e-44	149.5
CP001157.1_2760163_2761152_+	phrog_26092		1.7e-38	129.7
CP001157.1_3164402_3165382_+	phrog_26092		5.3e-35	118.1
CP001157.1_481139_485242_-	phrog_26187		3.2e-51	116.0
CP001157.1_481139_485242_-	phrog_26187		3.2e-51	56.2
CP001157.1_4140781_4142142_-	phrog_26214		1e-113	376.5
CP001157.1_4140253_4140714_-	phrog_26245		4.9e-22	74.7
CP001157.1_693353_694363_-	phrog_26318		3.6e-105	348.9
CP001157.1_4766391_4766750_-	phrog_26344		3.9e-39	131.1
CP001157.1_4305215_4305655_+	phrog_26344		7.5e-21	71.0
CP001157.1_973364_973741_-	phrog_26344		7.2e-12	42.5
CP001157.1_3919001_3920116_-	phrog_2640		5.5e-137	452.8
CP001157.1_4209241_4210323_+	phrog_2640		2e-81	269.9
CP001157.1_2480992_2482326_-	phrog_2640		1.7e-80	267.7
CP001157.1_752980_754008_-	phrog_2640		4.8e-79	263.0
CP001157.1_2201075_2202187_-	phrog_2640		1.5e-77	258.1
CP001157.1_207198_208007_+	phrog_26462		1.4e-43	146.3
CP001157.1_4105506_4106177_+	phrog_2657		1.3e-28	96.4
CP001157.1_402983_403294_-	phrog_2657		1.1e-14	51.7
CP001157.1_4720463_4720918_+	phrog_26596		3e-52	171.7
CP001157.1_4864496_4864984_+	phrog_26596		6.3e-11	38.7
CP001157.1_945967_946446_-	phrog_26596		2e-10	37.7
CP001157.1_3643354_3644406_-	phrog_26606		5.6e-12	41.5
CP001157.1_4162892_4163839_-	phrog_26636		4.7e-49	163.8
CP001157.1_3612250_3613683_+	phrog_26636		1e-17	60.5
CP001157.1_3640230_3642680_-	phrog_2666		2.5e-10	28.7
CP001157.1_1541866_1542582_+	phrog_26660		2.9e-14	49.2
CP001157.1_1748894_1749607_+	phrog_26660		7.2e-13	45.6
CP001157.1_312372_313565_-	phrog_26699		2.7e-78	260.6
CP001157.1_1881287_1883620_+	phrog_26699		1.6e-37	126.1
CP001157.1_2358657_2359925_+	phrog_26774		3.5e-118	392.2
CP001157.1_3901447_3901941_-	phrog_26784		2.7e-80	264.5
CP001157.1_4777694_4778185_-	phrog_26784		5.7e-20	68.4
CP001157.1_3487673_3489178_-	phrog_26846		2.7e-244	807.7
CP001157.1_5269996_5270319_-	phrog_2685		1.2e-13	48.5
CP001157.1_211875_212180_+	phrog_26850		1.1e-18	64.7
CP001157.1_4267609_4268805_-	phrog_26854		3.6e-68	226.1
CP001157.1_2959243_2960076_-	phrog_26888		2.9e-119	394.8
CP001157.1_593297_593665_+	phrog_26927		3e-07	27.0
CP001157.1_3915077_3915715_-	phrog_27021		9.5e-106	349.1
CP001157.1_4192437_4193075_+	phrog_2713		1.1e-26	90.1
CP001157.1_2285173_2289648_-	phrog_2713		4.1e-09	32.5
CP001157.1_3026694_3027728_+	phrog_27142		6.6e-09	30.1
CP001157.1_4084819_4085964_-	phrog_27142		9.6e-08	28.0
CP001157.1_5119507_5120358_-	phrog_27173		1.2e-26	90.4
CP001157.1_2207868_2208848_-	phrog_27181		3.4e-52	175.1
CP001157.1_5098472_5099494_-	phrog_27181		3.6e-43	144.4
CP001157.1_4404014_4404997_-	phrog_27181		7.7e-25	84.3
CP001157.1_4404999_4405979_-	phrog_27181		6.6e-20	68.2
CP001157.1_5151416_5151913_+	phrog_27303		1.4e-27	93.3
CP001157.1_2730697_2731191_-	phrog_27303		2.2e-21	73.9
CP001157.1_4326175_4326867_-	phrog_27335		3.4e-53	177.3
CP001157.1_872116_873405_-	phrog_2736		2.3e-73	244.5
CP001157.1_4736247_4737527_-	phrog_2736		3.8e-50	167.3
CP001157.1_3525102_3526322_-	phrog_2736		1.3e-43	145.8
CP001157.1_2607161_2608555_-	phrog_2736		6.9e-41	136.1
CP001157.1_446287_447459_+	phrog_2736		2e-40	135.9
