ID	FragGeneScan_GIC31	FragGeneScan_DJ	FragGeneScan_RW1	FragGeneScan_Rleg	FragGeneScan_RW2
COG0594	1.0	1.0	0.0	0.0	1.0
COG0595	1.0	0.0	0.0	1.0	1.0
COG0597	1.0	1.0	0.0	1.0	1.0
COG0598	1.0	1.0	0.0	1.0	1.0
COG0599	0.0	1.0	1.0	1.0	0.0
COG0600	0.0	1.0	0.0	1.0	0.0
COG0601	1.0	1.0	1.0	1.0	1.0
COG0602	1.0	1.0	0.0	1.0	1.0
COG0603	1.0	1.0	0.0	1.0	1.0
COG0605	1.0	1.0	0.0	1.0	1.0
COG0606	0.0	1.0	0.0	1.0	0.0
COG0608	0.0	1.0	0.0	1.0	0.0
COG0609	1.0	1.0	0.0	1.0	1.0
COG0610	0.0	0.0	0.0	1.0	1.0
COG0611	0.0	1.0	0.0	0.0	0.0
COG0612	1.0	1.0	0.0	1.0	1.0
COG0613	0.0	1.0	0.0	0.0	0.0
COG0614	1.0	1.0	0.0	1.0	1.0
COG0616	0.0	1.0	0.0	1.0	0.0
COG0617	1.0	1.0	0.0	1.0	1.0
COG0618	1.0	0.0	0.0	0.0	1.0
COG0619	1.0	0.0	0.0	1.0	1.0
COG0620	0.0	1.0	0.0	0.0	0.0
COG0621	0.0	1.0	0.0	1.0	0.0
COG0622	1.0	1.0	0.0	1.0	1.0
COG0623	1.0	1.0	0.0	1.0	1.0
COG0624	1.0	1.0	0.0	1.0	1.0
COG0625	1.0	1.0	0.0	1.0	1.0
COG0626	1.0	1.0	1.0	1.0	1.0
COG0627	0.0	1.0	0.0	1.0	0.0
COG0628	1.0	1.0	1.0	1.0	1.0
COG0629	1.0	1.0	0.0	1.0	1.0
COG0630	0.0	0.0	0.0	1.0	0.0
COG0631	1.0	1.0	0.0	0.0	1.0
COG0632	1.0	1.0	0.0	1.0	1.0
COG0634	1.0	1.0	0.0	1.0	1.0
COG0635	1.0	1.0	0.0	1.0	1.0
COG0636	1.0	1.0	0.0	1.0	1.0
COG0637	1.0	1.0	0.0	1.0	1.0
COG0639	0.0	1.0	0.0	1.0	0.0
COG0640	1.0	1.0	0.0	1.0	1.0
COG0641	0.0	0.0	0.0	1.0	0.0
COG0643	1.0	1.0	0.0	1.0	1.0
COG0644	0.0	1.0	0.0	1.0	1.0
COG0645	1.0	1.0	0.0	1.0	1.0
COG0647	1.0	0.0	0.0	1.0	1.0
COG0648	1.0	0.0	0.0	0.0	1.0
COG0649	0.0	1.0	0.0	1.0	0.0
COG0651	1.0	1.0	0.0	1.0	1.0
COG0652	1.0	1.0	0.0	1.0	1.0
COG0653	1.0	1.0	0.0	1.0	1.0
COG0654	1.0	1.0	1.0	1.0	1.0
COG0655	1.0	1.0	0.0	1.0	1.0
COG0656	1.0	1.0	0.0	1.0	1.0
COG0657	1.0	0.0	0.0	1.0	1.0
COG0658	0.0	0.0	0.0	1.0	0.0
COG0659	1.0	1.0	0.0	1.0	1.0
COG0661	0.0	1.0	0.0	1.0	1.0
COG0662	0.0	1.0	0.0	1.0	0.0
COG0663	1.0	1.0	0.0	1.0	1.0
COG0664	1.0	1.0	0.0	1.0	1.0
COG0665	1.0	1.0	1.0	1.0	1.0
COG0667	1.0	1.0	0.0	1.0	1.0
COG0668	1.0	1.0	0.0	1.0	1.0
COG0669	1.0	1.0	0.0	1.0	1.0
COG0670	0.0	1.0	0.0	1.0	0.0
COG0671	1.0	1.0	0.0	1.0	1.0
COG0675	1.0	1.0	0.0	0.0	1.0
COG0676	0.0	1.0	0.0	0.0	0.0
COG0677	1.0	1.0	0.0	0.0	1.0
COG0678	0.0	0.0	0.0	1.0	0.0
COG0679	0.0	1.0	0.0	1.0	0.0
COG0680	0.0	1.0	0.0	0.0	0.0
COG0681	1.0	1.0	0.0	1.0	1.0
COG0682	1.0	1.0	0.0	1.0	1.0
COG0683	0.0	1.0	0.0	1.0	0.0
COG0684	0.0	1.0	0.0	1.0	0.0
COG0685	0.0	1.0	0.0	1.0	0.0
COG0686	1.0	1.0	0.0	1.0	1.0
COG0687	1.0	1.0	0.0	1.0	1.0
COG0688	1.0	1.0	0.0	1.0	1.0
COG0689	1.0	1.0	0.0	1.0	1.0
COG0690	1.0	1.0	0.0	1.0	1.0
COG0691	1.0	1.0	0.0	1.0	1.0
COG0692	1.0	1.0	0.0	1.0	1.0
COG0693	1.0	1.0	0.0	1.0	1.0
COG0696	1.0	1.0	0.0	0.0	1.0
COG0697	1.0	1.0	0.0	1.0	1.0
COG0698	1.0	1.0	0.0	1.0	1.0
COG0700	0.0	1.0	0.0	0.0	0.0
COG0702	1.0	1.0	0.0	1.0	1.0
COG0703	1.0	1.0	0.0	1.0	1.0
COG0704	1.0	1.0	0.0	1.0	1.0
COG0705	1.0	0.0	0.0	1.0	1.0
COG0706	1.0	1.0	0.0	1.0	1.0
COG0707	1.0	1.0	0.0	1.0	1.0
COG0708	0.0	1.0	1.0	1.0	0.0
COG0711	1.0	1.0	0.0	1.0	1.0
COG0712	1.0	1.0	0.0	1.0	1.0
COG0713	0.0	1.0	0.0	1.0	0.0
COG0714	1.0	1.0	0.0	1.0	1.0
COG0715	0.0	1.0	0.0	1.0	0.0
COG0716	1.0	1.0	0.0	0.0	1.0
COG0717	0.0	1.0	0.0	1.0	0.0
COG0718	1.0	1.0	0.0	1.0	1.0
COG0719	1.0	0.0	0.0	1.0	1.0
COG0720	1.0	1.0	0.0	1.0	1.0
COG0721	1.0	0.0	0.0	1.0	1.0
COG0722	0.0	1.0	0.0	1.0	0.0
COG0723	1.0	1.0	0.0	1.0	1.0
COG0725	1.0	1.0	0.0	1.0	1.0
COG0726	1.0	1.0	0.0	1.0	1.0
COG0727	0.0	1.0	0.0	1.0	0.0
COG0728	0.0	1.0	0.0	1.0	1.0
COG0729	0.0	1.0	0.0	1.0	0.0
COG0730	1.0	1.0	0.0	1.0	1.0
COG0732	0.0	0.0	0.0	1.0	1.0
COG0733	1.0	0.0	0.0	0.0	1.0
COG0735	1.0	1.0	0.0	1.0	1.0
COG0736	1.0	0.0	0.0	1.0	1.0
COG0737	1.0	1.0	0.0	1.0	1.0
COG0738	1.0	1.0	0.0	1.0	1.0
COG0739	1.0	1.0	0.0	1.0	1.0
COG0740	1.0	1.0	0.0	1.0	1.0
COG0741	0.0	1.0	0.0	1.0	0.0
COG0742	1.0	1.0	0.0	1.0	1.0
COG0743	1.0	1.0	0.0	1.0	1.0
COG0744	1.0	1.0	1.0	1.0	1.0
COG0746	0.0	1.0	0.0	1.0	1.0
COG0747	0.0	1.0	1.0	1.0	0.0
COG0748	0.0	1.0	0.0	1.0	0.0
COG0749	0.0	1.0	0.0	1.0	0.0
COG0750	1.0	1.0	0.0	1.0	1.0
COG0751	1.0	1.0	0.0	1.0	1.0
COG0752	1.0	1.0	0.0	1.0	1.0
COG0753	1.0	1.0	0.0	1.0	1.0
COG0754	1.0	0.0	0.0	0.0	1.0
COG0755	1.0	1.0	0.0	1.0	1.0
COG0756	0.0	1.0	0.0	1.0	0.0
COG0757	0.0	1.0	0.0	1.0	0.0
COG0758	1.0	1.0	0.0	1.0	1.0
COG0759	1.0	1.0	0.0	1.0	1.0
COG0760	1.0	1.0	0.0	1.0	1.0
COG0761	1.0	1.0	0.0	1.0	1.0
COG0762	1.0	1.0	0.0	1.0	1.0
COG0763	0.0	1.0	0.0	1.0	0.0
COG0764	1.0	1.0	0.0	1.0	1.0
COG0765	1.0	1.0	0.0	1.0	1.0
COG0766	1.0	1.0	0.0	1.0	1.0
COG0767	0.0	1.0	0.0	1.0	0.0
COG0768	1.0	1.0	0.0	1.0	1.0
COG0769	1.0	1.0	0.0	1.0	1.0
COG0770	1.0	1.0	0.0	1.0	1.0
COG0771	1.0	1.0	0.0	1.0	1.0
COG0772	1.0	1.0	0.0	1.0	1.0
COG0773	1.0	1.0	0.0	1.0	1.0
COG0774	0.0	1.0	0.0	1.0	0.0
COG0775	1.0	1.0	0.0	1.0	1.0
COG0776	1.0	1.0	0.0	1.0	1.0
COG0777	1.0	1.0	0.0	1.0	1.0
COG0778	1.0	1.0	0.0	1.0	1.0
COG0779	1.0	1.0	0.0	1.0	1.0
COG0780	1.0	0.0	0.0	1.0	1.0
COG0781	1.0	1.0	0.0	1.0	1.0
COG0782	1.0	1.0	1.0	1.0	1.0
COG0783	1.0	1.0	0.0	1.0	1.0
COG0785	1.0	0.0	1.0	1.0	1.0
COG0786	0.0	0.0	0.0	0.0	1.0
COG0787	1.0	1.0	0.0	1.0	1.0
COG0788	0.0	1.0	0.0	1.0	0.0
COG0789	1.0	1.0	1.0	1.0	1.0
COG0790	0.0	1.0	0.0	1.0	0.0
COG0791	1.0	1.0	0.0	1.0	1.0
COG0792	0.0	1.0	0.0	1.0	0.0
COG0793	1.0	1.0	0.0	1.0	1.0
COG0794	0.0	1.0	0.0	1.0	0.0
COG0795	0.0	1.0	0.0	1.0	0.0
COG0796	1.0	1.0	0.0	1.0	1.0
COG0797	0.0	1.0	0.0	1.0	0.0
COG0798	0.0	1.0	1.0	0.0	0.0
COG0799	1.0	1.0	0.0	1.0	1.0
COG0800	0.0	1.0	0.0	1.0	0.0
COG0801	1.0	1.0	0.0	1.0	1.0
COG0802	1.0	1.0	0.0	0.0	1.0
COG0803	1.0	0.0	0.0	1.0	1.0
COG0804	0.0	1.0	0.0	1.0	0.0
COG0805	1.0	1.0	0.0	1.0	1.0
COG0806	1.0	1.0	0.0	1.0	1.0
COG0807	1.0	1.0	1.0	0.0	1.0
COG0809	1.0	1.0	0.0	1.0	1.0
COG0811	0.0	1.0	0.0	1.0	0.0
COG0812	1.0	1.0	0.0	1.0	1.0
COG0813	1.0	0.0	0.0	0.0	1.0
COG0815	0.0	1.0	0.0	1.0	0.0
COG0816	1.0	1.0	0.0	1.0	1.0
COG0817	0.0	1.0	0.0	1.0	0.0
COG0818	1.0	1.0	0.0	1.0	1.0
COG0819	1.0	0.0	0.0	1.0	1.0
COG0820	1.0	1.0	0.0	1.0	1.0
COG0821	1.0	1.0	0.0	1.0	1.0
COG0822	1.0	1.0	0.0	1.0	1.0
COG0823	0.0	1.0	0.0	1.0	0.0
COG0824	1.0	1.0	0.0	1.0	1.0
COG0825	1.0	1.0	0.0	1.0	1.0
COG0826	1.0	1.0	0.0	0.0	1.0
COG0827	1.0	0.0	0.0	0.0	1.0
COG0828	1.0	1.0	0.0	1.0	1.0
COG0829	0.0	1.0	0.0	1.0	0.0
COG0830	0.0	1.0	0.0	1.0	0.0
COG0831	0.0	1.0	0.0	1.0	0.0
COG0832	0.0	1.0	0.0	1.0	0.0
COG0833	0.0	0.0	0.0	1.0	0.0
COG0834	1.0	1.0	0.0	1.0	1.0
COG0835	1.0	1.0	0.0	1.0	1.0
COG0836	1.0	1.0	1.0	1.0	0.0
COG0837	0.0	1.0	0.0	1.0	0.0
COG0838	0.0	1.0	0.0	1.0	0.0
COG0839	0.0	1.0	0.0	1.0	0.0
COG0841	1.0	1.0	0.0	1.0	1.0
COG0842	1.0	1.0	1.0	1.0	1.0
COG0843	1.0	1.0	0.0	1.0	1.0
COG0845	0.0	1.0	0.0	1.0	1.0
COG0846	0.0	1.0	0.0	0.0	0.0
COG0847	1.0	1.0	0.0	1.0	1.0
COG0848	0.0	1.0	0.0	1.0	0.0
COG0849	1.0	1.0	0.0	1.0	1.0
COG0850	1.0	1.0	0.0	1.0	1.0
COG0851	0.0	0.0	0.0	1.0	0.0
COG0852	0.0	0.0	0.0	1.0	0.0
COG0853	1.0	1.0	0.0	0.0	1.0
COG0854	0.0	1.0	0.0	1.0	0.0
COG0855	1.0	1.0	0.0	1.0	1.0
COG0857	0.0	1.0	1.0	0.0	0.0
COG0858	1.0	1.0	0.0	1.0	1.0
COG0859	0.0	1.0	0.0	0.0	0.0
COG0860	1.0	1.0	0.0	1.0	1.0
COG0861	1.0	1.0	0.0	1.0	1.0
COG0863	0.0	0.0	0.0	1.0	0.0
COG1001	1.0	0.0	0.0	1.0	1.0
COG1003	1.0	0.0	0.0	0.0	1.0
COG1004	1.0	1.0	1.0	1.0	1.0
COG1005	0.0	1.0	0.0	1.0	0.0
COG1006	1.0	1.0	0.0	1.0	1.0
COG1007	0.0	1.0	0.0	1.0	0.0
COG1008	0.0	1.0	0.0	1.0	0.0
COG1009	0.0	1.0	0.0	1.0	0.0
COG1011	1.0	1.0	0.0	1.0	1.0
COG1012	1.0	1.0	1.0	1.0	1.0
COG1014	0.0	0.0	0.0	1.0	0.0
COG1015	1.0	0.0	0.0	1.0	1.0
COG1017	1.0	1.0	0.0	0.0	1.0
COG1018	1.0	1.0	0.0	1.0	1.0
COG1021	0.0	1.0	0.0	0.0	0.0
COG1022	0.0	1.0	0.0	0.0	0.0
COG1023	1.0	0.0	0.0	1.0	1.0
COG1024	1.0	1.0	0.0	1.0	1.0
COG1025	0.0	1.0	0.0	0.0	0.0
COG1030	1.0	1.0	0.0	1.0	1.0
COG1032	0.0	1.0	0.0	1.0	0.0
COG1033	0.0	1.0	0.0	0.0	0.0
COG1034	0.0	1.0	0.0	1.0	0.0
COG1038	1.0	0.0	0.0	1.0	1.0
COG1039	1.0	0.0	0.0	0.0	1.0
COG1040	1.0	1.0	0.0	1.0	1.0
COG1042	0.0	0.0	0.0	1.0	0.0
COG1043	0.0	1.0	0.0	1.0	0.0
COG1044	0.0	1.0	0.0	1.0	0.0
COG1045	1.0	1.0	0.0	1.0	1.0
COG1047	0.0	1.0	0.0	0.0	0.0
COG1048	1.0	1.0	0.0	1.0	1.0
COG1049	0.0	1.0	0.0	0.0	0.0
COG1051	1.0	1.0	0.0	1.0	1.0
COG1052	1.0	1.0	0.0	1.0	1.0
COG1053	1.0	1.0	1.0	1.0	1.0
COG1054	1.0	0.0	0.0	1.0	1.0
COG1055	1.0	1.0	0.0	1.0	1.0
COG1057	1.0	1.0	0.0	1.0	1.0
COG1058	1.0	0.0	0.0	1.0	1.0
COG1061	1.0	1.0	0.0	0.0	0.0
COG1062	0.0	1.0	0.0	1.0	0.0
COG1063	1.0	1.0	1.0	1.0	1.0
COG1064	1.0	1.0	1.0	1.0	1.0
COG1066	1.0	1.0	0.0	1.0	1.0
COG1067	0.0	1.0	0.0	0.0	0.0
COG1069	0.0	0.0	0.0	1.0	1.0
COG1070	1.0	1.0	0.0	1.0	1.0
COG1071	1.0	1.0	0.0	1.0	1.0
COG1072	0.0	0.0	0.0	1.0	0.0
COG1073	1.0	1.0	0.0	1.0	1.0
COG1074	1.0	1.0	0.0	1.0	1.0
COG1075	0.0	1.0	0.0	1.0	0.0
COG1076	0.0	1.0	0.0	1.0	0.0
COG1077	1.0	1.0	0.0	0.0	1.0
COG1078	1.0	0.0	0.0	0.0	1.0
COG1079	1.0	0.0	1.0	1.0	1.0
COG1080	1.0	0.0	1.0	1.0	1.0
COG1082	0.0	1.0	1.0	1.0	0.0
COG1086	1.0	1.0	0.0	1.0	1.0
COG1087	1.0	1.0	0.0	1.0	1.0
COG1088	1.0	1.0	1.0	1.0	1.0
COG1089	1.0	0.0	0.0	1.0	1.0
COG1090	1.0	1.0	0.0	1.0	1.0
COG1091	1.0	1.0	1.0	1.0	1.0
COG1092	0.0	1.0	0.0	1.0	0.0
COG1094	1.0	0.0	0.0	0.0	1.0
COG1098	1.0	0.0	0.0	0.0	1.0
COG1101	0.0	0.0	0.0	1.0	0.0
COG1104	1.0	1.0	0.0	1.0	1.0
COG1105	1.0	1.0	1.0	0.0	1.0
COG1108	1.0	1.0	0.0	1.0	1.0
COG1109	1.0	1.0	1.0	1.0	1.0
COG1113	1.0	0.0	0.0	0.0	1.0
COG1114	1.0	0.0	0.0	0.0	1.0
COG1115	1.0	1.0	0.0	0.0	1.0
COG1116	0.0	1.0	0.0	1.0	0.0
COG1117	1.0	1.0	0.0	1.0	1.0
COG1118	0.0	1.0	0.0	1.0	0.0
COG1119	1.0	0.0	0.0	0.0	1.0
COG1120	1.0	1.0	0.0	1.0	1.0
COG1121	1.0	1.0	0.0	1.0	1.0
COG1122	1.0	0.0	0.0	1.0	1.0
COG1123	0.0	1.0	1.0	1.0	0.0
COG1124	0.0	0.0	0.0	1.0	0.0
COG1125	1.0	0.0	0.0	1.0	1.0
COG1126	1.0	1.0	0.0	1.0	1.0
COG1127	0.0	1.0	0.0	1.0	0.0
COG1129	1.0	1.0	1.0	1.0	1.0
COG1131	1.0	1.0	1.0	1.0	1.0
COG1132	1.0	1.0	1.0	1.0	1.0
COG1133	0.0	0.0	0.0	1.0	0.0
COG1134	1.0	1.0	1.0	1.0	1.0
COG1135	1.0	1.0	0.0	1.0	1.0
COG1136	1.0	1.0	0.0	1.0	1.0
COG1137	0.0	1.0	0.0	1.0	0.0
COG1138	0.0	1.0	0.0	1.0	0.0
COG1139	1.0	1.0	0.0	0.0	1.0
COG1141	1.0	0.0	0.0	0.0	1.0
COG1143	0.0	1.0	0.0	1.0	0.0
COG1145	0.0	1.0	0.0	1.0	0.0
COG1146	0.0	1.0	0.0	1.0	0.0
COG1151	0.0	1.0	0.0	0.0	0.0
COG1154	1.0	1.0	0.0	1.0	1.0
COG1157	1.0	1.0	0.0	1.0	1.0
COG1158	1.0	1.0	0.0	1.0	1.0
COG1159	1.0	1.0	0.0	1.0	1.0
COG1160	1.0	1.0	0.0	1.0	1.0
COG1161	1.0	0.0	0.0	0.0	1.0
COG1162	1.0	1.0	0.0	1.0	1.0
COG1164	1.0	0.0	0.0	1.0	1.0
COG1165	1.0	0.0	0.0	0.0	1.0
COG1166	0.0	1.0	0.0	0.0	0.0
COG1167	1.0	1.0	0.0	1.0	1.0
COG1168	1.0	0.0	0.0	0.0	1.0
COG1169	1.0	1.0	0.0	0.0	1.0
COG1171	0.0	1.0	1.0	1.0	0.0
COG1172	1.0	1.0	0.0	1.0	1.0
COG1173	1.0	1.0	1.0	1.0	1.0
COG1174	1.0	0.0	0.0	1.0	1.0
COG1175	1.0	1.0	0.0	1.0	1.0
COG1176	1.0	1.0	0.0	1.0	1.0
COG1177	1.0	1.0	0.0	1.0	1.0
COG1178	1.0	1.0	0.0	1.0	1.0
COG1179	1.0	1.0	0.0	0.0	1.0
COG1180	1.0	0.0	0.0	0.0	1.0
COG1181	1.0	1.0	0.0	1.0	1.0
COG1182	1.0	1.0	0.0	1.0	1.0
COG1183	1.0	1.0	0.0	1.0	1.0
COG1185	1.0	1.0	0.0	1.0	1.0
COG1186	1.0	1.0	0.0	1.0	1.0
COG1187	1.0	1.0	0.0	1.0	1.0
COG1188	1.0	1.0	0.0	1.0	1.0
COG1189	1.0	0.0	0.0	1.0	1.0
COG1190	1.0	1.0	0.0	1.0	1.0
COG1191	1.0	1.0	0.0	1.0	1.0
COG1192	0.0	1.0	0.0	1.0	1.0
COG1193	1.0	0.0	0.0	0.0	1.0
COG1194	1.0	1.0	0.0	1.0	1.0
COG1195	1.0	1.0	0.0	1.0	1.0
COG1197	1.0	1.0	1.0	1.0	1.0
COG1198	1.0	1.0	0.0	1.0	1.0
COG1199	1.0	1.0	0.0	0.0	1.0
COG1200	1.0	1.0	0.0	1.0	1.0
COG1201	0.0	0.0	0.0	1.0	0.0
COG1203	0.0	1.0	0.0	0.0	0.0
COG1205	1.0	0.0	0.0	0.0	1.0
COG1206	1.0	0.0	0.0	1.0	1.0
COG1207	1.0	1.0	1.0	1.0	1.0
COG1208	0.0	1.0	0.0	1.0	0.0
COG1209	0.0	1.0	1.0	1.0	1.0
COG1210	1.0	1.0	0.0	1.0	1.0
COG1211	1.0	1.0	0.0	0.0	1.0
COG1212	0.0	1.0	0.0	1.0	0.0
COG1213	0.0	0.0	0.0	1.0	0.0
COG1214	1.0	1.0	0.0	1.0	1.0
COG1216	1.0	1.0	1.0	1.0	1.0
COG1217	1.0	1.0	0.0	1.0	1.0
COG1218	0.0	1.0	0.0	1.0	0.0
COG1219	1.0	1.0	0.0	1.0	1.0
COG1220	1.0	1.0	0.0	1.0	1.0
COG1223	1.0	0.0	0.0	1.0	1.0
COG1226	0.0	0.0	0.0	1.0	0.0
COG1227	1.0	0.0	0.0	0.0	1.0
COG1228	1.0	1.0	1.0	1.0	1.0
COG1230	1.0	1.0	0.0	1.0	1.0
COG1231	1.0	1.0	0.0	1.0	1.0
COG1232	1.0	0.0	0.0	0.0	1.0
COG1233	1.0	0.0	0.0	0.0	1.0
COG1234	1.0	0.0	0.0	0.0	1.0
COG1235	1.0	1.0	0.0	1.0	1.0
COG1236	0.0	1.0	0.0	1.0	1.0
COG1238	0.0	0.0	0.0	1.0	0.0
COG1240	0.0	1.0	0.0	1.0	0.0
COG1242	1.0	0.0	0.0	0.0	1.0
COG1245	1.0	0.0	0.0	0.0	1.0
COG1246	1.0	1.0	0.0	1.0	0.0
COG1247	1.0	1.0	0.0	1.0	1.0
COG1249	1.0	1.0	1.0	1.0	1.0
COG1250	1.0	1.0	0.0	1.0	1.0
COG1251	1.0	1.0	0.0	1.0	1.0
COG1252	1.0	1.0	1.0	1.0	1.0
COG1253	1.0	1.0	0.0	1.0	1.0
COG1254	1.0	1.0	0.0	1.0	1.0
COG1256	1.0	1.0	0.0	1.0	1.0
COG1261	0.0	1.0	1.0	1.0	0.0
COG1262	0.0	1.0	0.0	1.0	0.0
COG1263	1.0	0.0	0.0	0.0	1.0
COG1264	1.0	0.0	0.0	0.0	1.0
COG1266	1.0	1.0	0.0	0.0	1.0
COG1267	1.0	1.0	0.0	0.0	1.0
COG1268	1.0	0.0	0.0	1.0	1.0
COG1270	0.0	1.0	0.0	1.0	0.0
COG1271	1.0	1.0	0.0	1.0	1.0
COG1272	1.0	1.0	0.0	1.0	1.0
COG1273	0.0	0.0	0.0	1.0	0.0
COG1275	0.0	0.0	0.0	1.0	0.0
COG1277	1.0	1.0	0.0	0.0	1.0
COG1278	1.0	1.0	0.0	1.0	1.0
COG1279	0.0	1.0	0.0	1.0	0.0
COG1280	0.0	1.0	0.0	1.0	0.0
COG1281	1.0	1.0	0.0	1.0	1.0
COG1282	0.0	1.0	0.0	1.0	0.0
COG1283	1.0	1.0	0.0	1.0	1.0
COG1284	1.0	0.0	0.0	1.0	1.0
COG1285	0.0	1.0	0.0	1.0	1.0
COG1286	1.0	1.0	0.0	1.0	1.0
COG1287	0.0	0.0	0.0	1.0	0.0
COG1289	0.0	1.0	0.0	1.0	0.0
COG1290	1.0	1.0	0.0	1.0	1.0
COG1291	1.0	1.0	0.0	1.0	1.0
COG1292	1.0	0.0	0.0	0.0	1.0
COG1293	1.0	0.0	0.0	0.0	1.0
COG1294	1.0	1.0	0.0	1.0	1.0
COG1295	1.0	1.0	1.0	1.0	1.0
COG1296	1.0	0.0	0.0	1.0	1.0
COG1298	1.0	1.0	0.0	1.0	1.0
COG1299	1.0	0.0	0.0	0.0	1.0
COG1300	1.0	1.0	0.0	0.0	1.0
COG1301	1.0	1.0	0.0	1.0	1.0
COG1302	1.0	0.0	0.0	0.0	1.0
COG1304	1.0	1.0	0.0	1.0	1.0
COG1305	1.0	1.0	0.0	1.0	1.0
COG1307	1.0	0.0	0.0	0.0	1.0
COG1312	0.0	0.0	0.0	1.0	0.0
COG1314	1.0	1.0	0.0	1.0	1.0
COG1316	1.0	0.0	1.0	0.0	1.0
COG1317	1.0	1.0	0.0	0.0	1.0
COG1320	1.0	1.0	0.0	1.0	1.0
COG1321	1.0	0.0	0.0	0.0	1.0
COG1322	0.0	0.0	0.0	1.0	0.0
COG1327	1.0	1.0	0.0	1.0	1.0
COG1328	1.0	0.0	0.0	0.0	1.0
COG1329	1.0	0.0	0.0	1.0	1.0
COG1330	0.0	1.0	0.0	0.0	0.0
COG1333	1.0	0.0	0.0	0.0	1.0
COG1334	1.0	1.0	0.0	0.0	1.0
COG1335	1.0	1.0	1.0	1.0	1.0
COG1338	1.0	1.0	0.0	1.0	1.0
COG1343	0.0	1.0	0.0	0.0	0.0
COG1344	1.0	1.0	0.0	1.0	1.0
COG1345	1.0	1.0	0.0	0.0	1.0
COG1346	1.0	1.0	0.0	0.0	1.0
COG1347	0.0	1.0	0.0	0.0	0.0
COG1348	0.0	1.0	0.0	1.0	0.0
COG1349	1.0	1.0	0.0	1.0	1.0
COG1352	1.0	1.0	0.0	1.0	1.0
COG1354	1.0	1.0	0.0	1.0	1.0
COG1358	1.0	0.0	0.0	0.0	1.0
COG1359	1.0	1.0	0.0	1.0	1.0
COG1360	1.0	1.0	0.0	1.0	1.0
COG1362	0.0	1.0	0.0	0.0	0.0
COG1363	1.0	1.0	0.0	0.0	1.0
COG1364	1.0	1.0	0.0	1.0	1.0
COG1366	1.0	1.0	0.0	0.0	1.0
COG1368	1.0	1.0	0.0	0.0	1.0
COG1371	0.0	1.0	0.0	0.0	0.0
COG1373	0.0	0.0	0.0	1.0	0.0
COG1376	0.0	1.0	0.0	1.0	0.0
COG1377	1.0	1.0	0.0	1.0	1.0
COG1380	1.0	1.0	0.0	0.0	1.0
COG1381	1.0	1.0	0.0	1.0	1.0
COG1385	1.0	1.0	0.0	1.0	1.0
COG1386	1.0	1.0	0.0	1.0	1.0
COG1387	1.0	0.0	0.0	0.0	1.0
COG1391	0.0	1.0	0.0	1.0	0.0
COG1392	0.0	1.0	0.0	1.0	0.0
COG1398	0.0	1.0	0.0	0.0	0.0
COG1399	1.0	1.0	0.0	1.0	1.0
COG1402	0.0	0.0	0.0	1.0	0.0
COG1403	1.0	1.0	1.0	1.0	0.0
COG1407	0.0	0.0	0.0	1.0	0.0
COG1408	1.0	0.0	1.0	1.0	1.0
COG1409	0.0	1.0	0.0	1.0	0.0
COG1410	0.0	1.0	0.0	1.0	0.0
COG1413	1.0	1.0	1.0	1.0	1.0
COG1415	0.0	0.0	0.0	1.0	0.0
COG1418	1.0	0.0	0.0	1.0	1.0
COG1419	1.0	1.0	0.0	0.0	1.0
COG1420	1.0	0.0	0.0	1.0	1.0
COG1426	1.0	1.0	0.0	1.0	1.0
COG1428	1.0	0.0	0.0	0.0	1.0
COG1429	0.0	1.0	0.0	1.0	0.0
COG1430	0.0	0.0	0.0	1.0	0.0
COG1432	0.0	0.0	0.0	1.0	0.0
COG1433	0.0	1.0	0.0	1.0	0.0
COG1434	1.0	0.0	0.0	1.0	1.0
COG1435	1.0	0.0	1.0	1.0	1.0
COG1438	1.0	0.0	0.0	0.0	1.0
COG1440	1.0	0.0	0.0	0.0	1.0
COG1442	0.0	1.0	0.0	1.0	0.0
COG1443	1.0	1.0	0.0	0.0	1.0
COG1445	1.0	1.0	0.0	0.0	1.0
COG1447	1.0	0.0	0.0	0.0	1.0
COG1448	0.0	1.0	0.0	1.0	0.0
COG1450	0.0	1.0	0.0	0.0	0.0
COG1451	1.0	1.0	0.0	1.0	1.0
COG1452	0.0	1.0	0.0	1.0	0.0
COG1454	1.0	1.0	0.0	1.0	1.0
COG1455	1.0	0.0	0.0	0.0	1.0
COG1457	0.0	1.0	0.0	1.0	0.0
COG1459	1.0	1.0	0.0	0.0	1.0
COG1461	1.0	0.0	0.0	0.0	1.0
COG1463	0.0	1.0	0.0	1.0	0.0
COG1464	1.0	1.0	0.0	1.0	1.0
COG1466	1.0	1.0	0.0	1.0	1.0
COG1468	0.0	1.0	0.0	0.0	0.0
COG1469	1.0	1.0	0.0	0.0	1.0
COG1472	1.0	1.0	0.0	1.0	1.0
COG1473	1.0	0.0	0.0	1.0	1.0
COG1475	1.0	1.0	0.0	1.0	1.0
COG1476	1.0	1.0	0.0	1.0	1.0
COG1477	0.0	1.0	0.0	1.0	0.0
COG1480	1.0	0.0	0.0	0.0	1.0
COG1481	1.0	0.0	0.0	0.0	1.0
COG1482	1.0	0.0	1.0	0.0	1.0
COG1484	1.0	1.0	0.0	1.0	1.0
COG1485	0.0	1.0	0.0	1.0	0.0
COG1486	1.0	1.0	0.0	1.0	1.0
