Target Name	ID	EC value	E-Value (sequence)	Score (domain)
LYTG01000053.1_12275_14233_+	K01874		8.6e-225	746.3
LYTG01000051.1_238_1521_-	K01875		2.2e-181	602.0
LYTG01000098.1_38483_40261_+	K01876		1.4e-270	897.9
LYTG01000016.1_38874_39917_-	K01878		2.5e-168	557.3
LYTG01000016.1_36827_38881_-	K01879		3.8e-256	850.4
LYTG01000107.1_29017_30696_+	K01881		1.2e-151	503.9
LYTG01000058.1_1835_3232_-	K01883		3.1e-190	631.6
LYTG01000068.1_1_1587_+	K01887		9.3e-171	567.3
LYTG01000017.1_29757_30953_-	K01889		1.8e-126	420.7
LYTG01000017.1_27369_29744_-	K01890		6.5e-214	710.2
LYTG01000098.1_37206_38486_+	K01892		2.1e-118	393.8
LYTG01000109.1_11987_13300_+	K01893		2.5e-169	562.1
LYTG01000023.1_6412_8193_-	K01895		1.1e-218	725.8
LYTG01000106.1_9561_10478_+	K01902		2.8e-143	473.7
LYTG01000106.1_8388_9548_+	K01903		1.4e-185	614.9
LYTG01000083.1_45661_47031_-	K01911		1.4e-121	404.3
LYTG01000040.1_4443_5810_-	K01912		4.8e-50	167.9
LYTG01000040.1_5835_7181_-	K01912		5.2e-43	144.5
LYTG01000083.1_258_1346_+	K01914		2.3e-149	494.3
LYTG01000011.1_39743_41083_-	K01915		7.4e-121	402.5
LYTG01000007.1_18840_20135_-	K01915		1.9e-93	311.8
LYTG01000102.1_11389_12204_+	K01916		2.2e-107	357.5
LYTG01000109.1_5896_6726_+	K01918		1.6e-117	390.8
LYTG01000041.1_40352_42637_+	K01919		1.4e-90	302.2
LYTG01000108.1_2128_3048_+	K01921		4.5e-132	439.5
LYTG01000079.1_8357_9061_+	K01923		4.4e-66	221.0
LYTG01000023.1_16239_17546_-	K01924		3.8e-134	446.0
LYTG01000104.1_4331_5680_+	K01925		5e-149	495.4
LYTG01000075.1_10608_11264_-	K01926		5.2e-91	302.3
LYTG01000107.1_45986_47464_+	K01928		1.7e-176	586.1
LYTG01000044.1_8319_9740_-	K01928		1.6e-156	519.8
LYTG01000104.1_2042_3346_+	K01929		2.1e-140	466.6
LYTG01000079.1_13578_14612_+	K01933		9.6e-158	522.8
LYTG01000015.1_8564_9118_-	K01934		1.4e-57	193.4
LYTG01000039.1_13771_15372_-	K01937		3.5e-261	866.3
LYTG01000082.1_22842_24527_-	K01938		2.5e-275	912.1
LYTG01000060.1_4030_5373_+	K01939		3.1e-186	617.1
LYTG01000011.1_73_1305_+	K01940		7.6e-180	596.9
LYTG01000079.1_16718_17971_+	K01945		5.5e-182	603.4
LYTG01000077.1_7613_9154_-	K01951		9.6e-226	748.8
LYTG01000104.1_23711_26914_+	K01955		0	1695.1
LYTG01000032.1_25944_27203_-	K01955		3.3e-22	75.2
LYTG01000104.1_22627_23709_+	K01956		2.1e-172	572.6
LYTG01000103.1_2345_5779_+	K01958		0	1911.2
LYTG01000013.1_37828_39171_-	K01961		2.7e-236	783.4
LYTG01000020.1_14607_15542_-	K01962		4e-154	511.6
LYTG01000020.1_15535_16389_-	K01963		1e-119	397.6
LYTG01000079.1_27348_29342_+	K01972		1.7e-295	980.1
LYTG01000023.1_31495_32070_-	K01975		2.7e-35	119.9
LYTG01000102.1_2594_3103_-	K01975		1.9e-12	45.0
LYTG01000029.1_82468_83358_+	K01990		4.7e-84	280.4
LYTG01000072.1_31973_32701_-	K01990		1.1e-80	269.3
LYTG01000029.1_158910_159758_+	K01990		5.6e-80	267.0
LYTG01000072.1_38837_39565_+	K01990		1e-39	134.2
LYTG01000072.1_36636_37319_-	K02003		1.2e-109	364.3
LYTG01000029.1_102579_103262_-	K02003		1.8e-100	334.1
LYTG01000029.1_134738_135436_+	K02003		3.1e-98	326.8
LYTG01000029.1_100015_102582_-	K02004		4.5e-53	92.3
LYTG01000029.1_100015_102582_-	K02004		4.5e-53	59.8
LYTG01000029.1_135449_137773_+	K02004		1.4e-16	37.8
LYTG01000072.1_37316_37957_-	K02005		5.8e-27	91.3
LYTG01000064.1_6804_7511_+	K02010		8.1e-108	359.1
LYTG01000012.1_40532_41416_-	K02010		2.8e-80	268.1
LYTG01000064.1_5167_6804_+	K02011		2.8e-127	422.8
LYTG01000064.1_3965_5035_+	K02012		3.4e-81	271.0
LYTG01000013.1_889_1851_-	K02013		1.3e-32	41.1
LYTG01000031.1_23881_24885_-	K02015		5.3e-47	158.0
LYTG01000031.1_22823_23884_-	K02015		1e-34	117.5
LYTG01000031.1_24898_25899_-	K02016		1.5e-35	120.7
LYTG01000037.1_7320_8285_-	K02025		1e-99	331.9
LYTG01000037.1_6482_7306_-	K02026		5.9e-108	359.4
LYTG01000037.1_8342_9619_-	K02027		1.9e-66	222.7
LYTG01000013.1_10611_11333_-	K02028		2.3e-130	433.2
LYTG01000088.1_12804_13454_+	K02029		8.6e-70	233.4
LYTG01000002.1_44567_45337_-	K02031		2.3e-70	235.3
LYTG01000002.1_43813_44583_-	K02032		1.1e-71	239.7
LYTG01000002.1_46133_47074_-	K02033		1.4e-92	308.4
LYTG01000004.1_2872_3732_+	K02033		9.2e-18	61.3
LYTG01000004.1_3732_4790_+	K02034		8.7e-38	127.7
LYTG01000002.1_47076_48575_-	K02035		3.6e-84	280.9
LYTG01000016.1_770_1603_-	K02036		2.9e-153	509.6
LYTG01000016.1_2548_3492_-	K02037		1.8e-105	350.8
LYTG01000016.1_1635_2546_-	K02038		3.2e-109	362.9
LYTG01000016.1_92_754_-	K02039		1.2e-56	189.9
LYTG01000016.1_3577_4515_-	K02040		3.1e-87	291.2
LYTG01000086.1_11616_12791_+	K02040		2.8e-47	159.6
LYTG01000012.1_41413_42114_-	K02053		3.7e-20	69.2
LYTG01000012.1_42111_42887_-	K02054		1.8e-20	70.1
LYTG01000031.1_29271_29975_-	K02068		3.6e-71	237.5
LYTG01000031.1_28501_29274_-	K02069		6.8e-79	263.3
LYTG01000007.1_9917_10951_-	K02071		1.5e-156	519.8
LYTG01000028.1_1575_2675_-	K02071		3e-156	518.8
LYTG01000061.1_2091_2837_+	K02071		1.2e-119	398.1
LYTG01000028.1_923_1585_-	K02072		2.3e-96	321.0
LYTG01000061.1_2830_3492_+	K02072		2e-87	291.5
LYTG01000007.1_9283_9945_-	K02072		5.2e-87	290.1
LYTG01000028.1_63_908_-	K02073		2e-107	357.3
LYTG01000007.1_10961_11782_-	K02073		1.7e-103	344.3
LYTG01000061.1_3518_4333_+	K02073		5.2e-93	309.8
LYTG01000016.1_16912_17322_-	K02076		3.7e-47	157.6
LYTG01000105.1_3971_4210_+	K02078		6.1e-26	89.5
LYTG01000109.1_13362_13949_+	K02086		6.8e-50	167.3
LYTG01000096.1_2390_3217_+	K02086		3.8e-08	30.2
LYTG01000065.1_2_769_-	K02099		2.5e-58	195.8
LYTG01000006.1_20288_21106_-	K02099		3.6e-39	132.6
LYTG01000034.1_231_1355_+	K02103		3e-138	458.4
LYTG01000038.1_11520_12257_-	K02108		1.4e-55	186.5
LYTG01000038.1_10628_11155_-	K02109		9.9e-35	118.3
LYTG01000038.1_11227_11448_-	K02110		5e-22	75.8
LYTG01000038.1_8568_10076_-	K02111		2.3e-272	903.1
LYTG01000038.1_10095_10628_-	K02113		4.5e-28	95.9
LYTG01000038.1_5782_6192_-	K02114		6.8e-46	154.0
LYTG01000038.1_7674_8531_-	K02115		1.9e-111	370.3
LYTG01000038.1_6221_7639_-	K02133		1.7e-294	978.1
LYTG01000013.1_39179_39625_-	K02160		5.2e-55	184.1
LYTG01000073.1_4852_5838_+	K02193		2e-27	92.2
LYTG01000082.1_15320_15877_+	K02199		8.4e-45	150.9
LYTG01000091.1_25654_26778_-	K02199		1.3e-43	146.6
LYTG01000012.1_26740_27321_-	K02199		7e-41	138.1
LYTG01000104.1_12209_12481_+	K02221		1.6e-29	100.7
LYTG01000009.1_15809_17059_-	K02234		7.9e-64	209.3
LYTG01000002.1_16529_17464_+	K02234		1.3e-55	125.9
LYTG01000002.1_16529_17464_+	K02234		1.3e-55	60.5
LYTG01000093.1_52141_52893_+	K02236		1.9e-68	228.3
LYTG01000017.1_18089_18640_-	K02237		1.1e-45	153.7
LYTG01000017.1_15955_18087_-	K02238		2.2e-118	394.1
LYTG01000029.1_64108_65262_-	K02240		4.6e-104	346.6
LYTG01000029.1_63443_64111_-	K02242		9.3e-38	127.7
LYTG01000014.1_10299_11141_-	K02243		1.4e-62	208.7
LYTG01000014.1_9352_10254_-	K02244		1.9e-45	152.9
LYTG01000014.1_9014_9337_-	K02245		2.2e-22	77.1
LYTG01000014.1_8580_9017_-	K02246		2.2e-09	34.9
LYTG01000088.1_44759_45229_+	K02250		1.4e-43	146.7
LYTG01000029.1_36891_37397_+	K02250		4.2e-41	138.6
LYTG01000103.1_8487_9413_+	K02257		5.5e-79	263.5
LYTG01000103.1_7251_8153_-	K02259		2.9e-42	142.2
LYTG01000083.1_17958_19643_+	K02274		3.1e-87	290.4
LYTG01000103.1_9466_10494_+	K02275		7.9e-87	290.0
LYTG01000083.1_17487_17957_+	K02275		2.5e-27	93.9
LYTG01000059.1_8506_9921_-	K02313		6e-193	639.9
LYTG01000060.1_2558_3910_+	K02314		4.3e-196	650.9
LYTG01000096.1_3090_4064_+	K02315		1.4e-47	160.0
LYTG01000016.1_33419_35239_-	K02316		2.2e-150	500.4
LYTG01000020.1_2018_4648_-	K02335		0	1048.6
LYTG01000020.1_17033_20239_-	K02337		7.4e-265	878.8
LYTG01000059.1_7169_8308_-	K02338		4.3e-114	379.6
LYTG01000017.1_14636_15655_-	K02340		2.3e-73	245.3
LYTG01000053.1_7516_8526_+	K02341		1.3e-64	216.8
LYTG01000109.1_7127_10042_+	K02342		2.1e-63	212.0
LYTG01000010.1_8399_8965_+	K02342		3.4e-50	168.4
LYTG01000050.1_1223_2944_-	K02343		7.5e-168	557.1
LYTG01000088.1_19864_20961_-	K02346		7.2e-145	480.6
LYTG01000091.1_69256_70965_+	K02347		2.1e-201	668.5
LYTG01000001.1_43621_44049_+	K02348		3.9e-62	207.5
LYTG01000080.1_1977_2405_+	K02348		7.1e-27	91.7
LYTG01000017.1_14195_14626_-	K02348		3.5e-08	30.8
LYTG01000068.1_11391_12182_+	K02351		1.1e-58	196.9
LYTG01000056.1_23400_25478_-	K02355		0	1123.3
LYTG01000013.1_39740_40306_-	K02356		1.5e-82	273.9
LYTG01000107.1_22644_23525_+	K02357		6.7e-106	352.9
LYTG01000056.1_22099_23286_-	K02358		3.5e-239	792.9
LYTG01000037.1_32471_32893_-	K02372		4e-65	217.7
LYTG01000105.1_687_1256_+	K02372		1.5e-06	25.5
LYTG01000037.1_22297_23988_-	K02381		6.1e-181	600.1
LYTG01000107.1_3726_4292_+	K02383		3.6e-20	69.9
LYTG01000107.1_6610_6828_+	K02385		9.9e-23	77.7
LYTG01000106.1_18889_19260_+	K02387		1.7e-31	107.2
LYTG01000106.1_19263_19691_+	K02388		3.6e-54	181.3
LYTG01000107.1_5369_5803_+	K02389		1.7e-30	103.4
LYTG01000037.1_35727_36500_-	K02391		1.4e-72	242.2
LYTG01000107.1_5816_6610_+	K02392		2.9e-81	270.7
LYTG01000037.1_34930_35715_-	K02392		6.5e-63	210.3
LYTG01000029.1_60783_62285_-	K02396		8.7e-130	432.2
LYTG01000029.1_59838_60776_-	K02397		2.4e-80	262.3
LYTG01000029.1_62765_63016_-	K02398		1.7e-10	38.8
LYTG01000029.1_62298_62654_-	K02399		1.2e-09	34.6
LYTG01000107.1_13059_15077_+	K02400		9.8e-291	963.5
LYTG01000107.1_11954_13045_+	K02401		4.1e-139	461.9
LYTG01000107.1_15079_16149_+	K02404		2.4e-100	334.2
LYTG01000107.1_20487_21257_+	K02405		3.2e-83	278.0
LYTG01000029.1_48455_49609_-	K02406		6.4e-129	425.8
LYTG01000029.1_39866_40690_+	K02406		1.9e-109	363.9
LYTG01000029.1_44722_46389_-	K02407		7.4e-95	316.3
LYTG01000106.1_19705_19989_+	K02408		7.4e-27	92.4
LYTG01000106.1_20011_21315_+	K02409		2.8e-103	344.2
LYTG01000107.1_2_262_+	K02409		3.6e-12	43.3
LYTG01000107.1_268_1275_+	K02410		1.4e-113	377.9
LYTG01000107.1_1298_1984_+	K02411		7.1e-22	76.0
LYTG01000107.1_1971_3290_+	K02412		9.7e-204	674.9
LYTG01000107.1_3287_3721_+	K02413		3.2e-11	41.2
LYTG01000107.1_4312_5397_+	K02414		3e-20	70.3
LYTG01000107.1_6851_7270_+	K02415		1.4e-22	78.3
LYTG01000107.1_7280_8269_+	K02416		3.2e-90	300.7
LYTG01000107.1_8266_9375_+	K02417		7.1e-77	256.2
LYTG01000107.1_9750_10244_+	K02418		1e-19	68.7
LYTG01000107.1_10241_10906_+	K02419		4.3e-114	379.2
LYTG01000107.1_10918_11190_+	K02420		4.6e-33	110.7
LYTG01000107.1_11187_11957_+	K02421		1.6e-62	209.0
LYTG01000029.1_44333_44707_-	K02422		7.1e-47	157.3
LYTG01000029.1_39502_39882_+	K02422		1.9e-15	54.5
LYTG01000006.1_27914_28762_-	K02424		5.3e-88	292.8
LYTG01000088.1_12049_12807_+	K02424		2.5e-86	287.4
LYTG01000029.1_116958_118400_-	K02433		1.3e-210	698.7
LYTG01000029.1_115516_116946_-	K02434		4.6e-210	697.3
LYTG01000029.1_118412_118717_-	K02435		7.9e-28	95.0
LYTG01000028.1_4788_5174_-	K02437		8.4e-57	190.2
LYTG01000029.1_150183_151841_-	K02439		4.2e-18	62.5
LYTG01000029.1_18671_19378_+	K02440		8.4e-116	384.2
LYTG01000010.1_13075_13653_-	K02443		2.2e-70	233.3
LYTG01000039.1_2336_3304_-	K02446		1.6e-150	498.8
LYTG01000025.1_3467_4447_+	K02446		2.9e-141	468.4
LYTG01000093.1_51572_52051_+	K02456		9.6e-20	69.2
LYTG01000093.1_45380_45844_-	K02458		3.4e-16	57.7
LYTG01000059.1_1108_3693_-	K02469		0	1377.2
LYTG01000006.1_33107_35512_-	K02469		2.2e-278	924.5
LYTG01000059.1_3716_5653_-	K02470		0	1077.5
LYTG01000006.1_35515_37521_-	K02470		2.7e-283	939.0
LYTG01000029.1_183511_184854_-	K02472		1.8e-174	577.9
LYTG01000040.1_3101_4432_-	K02474		1.9e-198	657.1
LYTG01000032.1_38286_39578_-	K02474		3e-192	636.6
LYTG01000037.1_41318_42079_+	K02477		4.3e-44	148.6
LYTG01000073.1_4852_5838_+	K02477		4.8e-22	75.7
LYTG01000037.1_39523_41337_+	K02478		3.1e-68	227.4
LYTG01000062.1_31226_31894_+	K02483		3.3e-63	211.5
LYTG01000032.1_4647_6017_+	K02484		2.3e-68	228.9
LYTG01000002.1_20294_21784_+	K02488		5.6e-65	217.7
LYTG01000039.1_6480_6842_-	K02490		6.4e-41	137.6
LYTG01000016.1_27010_28773_-	K02491		5.9e-67	224.2
LYTG01000093.1_25254_26666_+	K02492		2.7e-151	502.7
LYTG01000038.1_30354_31229_-	K02493		8.7e-84	279.7
LYTG01000017.1_7118_8281_-	K02495		4.6e-114	379.1
LYTG01000012.1_23989_25173_-	K02497		1.9e-34	66.6
LYTG01000012.1_23989_25173_-	K02497		1.9e-34	55.9
LYTG01000053.1_28666_30081_+	K02499		1.4e-198	658.6
LYTG01000001.1_33227_33994_+	K02500		7e-129	428.1
LYTG01000001.1_31956_32543_+	K02501		1.2e-81	271.6
LYTG01000001.1_27630_28553_+	K02502		3.5e-70	234.7
LYTG01000088.1_26017_26487_-	K02503		1.3e-41	140.3
LYTG01000056.1_8702_8923_-	K02518		6.7e-47	156.3
LYTG01000107.1_37414_39642_+	K02519		3.1e-304	1009.3
LYTG01000017.1_34388_34918_-	K02520		1.8e-78	262.0
LYTG01000053.1_16908_17786_+	K02528		6e-106	352.1
LYTG01000083.1_51878_52777_+	K02548		5.8e-83	276.7
LYTG01000083.1_44610_45677_-	K02549		1.5e-55	186.5
LYTG01000083.1_48679_50328_-	K02551		5e-171	568.4
LYTG01000083.1_50325_51710_-	K02552		4.5e-125	415.9
LYTG01000067.1_10143_10940_-	K02556		9e-84	278.9
LYTG01000067.1_9389_10165_-	K02557		3.7e-53	178.4
LYTG01000104.1_5677_6753_+	K02563		6.1e-125	415.0
LYTG01000079.1_43246_44010_+	K02564		1.8e-93	311.2
LYTG01000001.1_49969_50817_+	K02598		2.3e-93	309.8
LYTG01000062.1_1725_2525_-	K02598		9.7e-88	291.3
LYTG01000107.1_35667_36833_+	K02600		2.5e-159	528.8
LYTG01000056.1_37410_37970_-	K02601		1.1e-69	232.5
LYTG01000055.1_9130_9963_+	K02619		1.1e-51	173.6
LYTG01000047.1_2716_4218_-	K02622		2.3e-07	26.2
LYTG01000008.1_6138_7124_-	K02636		1.3e-23	80.8
LYTG01000088.1_14702_15559_-	K02647		9.3e-24	81.4
LYTG01000093.1_47539_49167_+	K02652		1.1e-232	771.8
LYTG01000093.1_50214_51431_+	K02653		3.6e-132	438.7
LYTG01000093.1_52906_54507_+	K02662		6.4e-38	128.4
LYTG01000093.1_54504_55211_+	K02664		1.1e-14	52.0
LYTG01000093.1_49172_50209_+	K02669		8.8e-161	533.3
LYTG01000017.1_645_1583_-	K02687		1.2e-105	351.8
LYTG01000013.1_23962_25599_-	K02688		4.6e-140	465.4
LYTG01000063.1_995_2845_+	K02757		3.8e-240	796.2
LYTG01000006.1_12829_14718_+	K02757		9.6e-211	699.1
LYTG01000032.1_46047_47246_+	K02757		1.2e-174	579.6
LYTG01000032.1_47243_47965_+	K02757		5.4e-71	237.0
LYTG01000031.1_33897_34229_+	K02759		1.7e-42	142.0
LYTG01000063.1_10256_10600_+	K02759		3.6e-39	131.1
LYTG01000070.1_20376_20684_+	K02760		1.8e-42	142.5
LYTG01000031.1_34226_34522_+	K02760		1.3e-39	133.2
LYTG01000063.1_9954_10250_+	K02760		4.2e-37	125.0
LYTG01000031.1_32581_33900_+	K02761		3e-156	518.6
LYTG01000063.1_10606_11934_+	K02761		6.6e-152	504.2
LYTG01000071.1_3_1274_+	K02761		3.6e-132	439.1
LYTG01000002.1_54714_56621_+	K02770		8.1e-261	864.9
LYTG01000088.1_37272_37883_+	K02773		8.9e-17	58.3
LYTG01000029.1_86306_86806_-	K02777		6e-62	206.9
LYTG01000062.1_27630_28124_-	K02777		6.3e-58	193.7
LYTG01000093.1_13544_13807_+	K02784		2.4e-31	107.1
LYTG01000070.1_20032_20379_+	K02786		2e-29	99.2
LYTG01000032.1_49547_51127_+	K02791		1.5e-240	797.2
LYTG01000070.1_6842_7276_-	K02798		4e-55	182.8
LYTG01000070.1_7320_8921_-	K02800		3.1e-254	842.7
LYTG01000070.1_10928_11197_-	K02800		8.7e-07	25.1
LYTG01000062.1_25278_26765_-	K02804		3.6e-191	634.0
LYTG01000003.1_726_2156_+	K02810		2.7e-197	654.8
LYTG01000041.1_10249_11622_-	K02810		1.1e-172	573.5
LYTG01000029.1_68167_69615_-	K02819		5.4e-213	705.8
LYTG01000104.1_26962_27630_+	K02823		2.6e-82	274.6
LYTG01000104.1_19035_20336_+	K02824		3.4e-176	584.0
LYTG01000104.1_18452_18985_+	K02825		7.9e-84	278.3
LYTG01000103.1_10515_12401_+	K02827		1.2e-257	853.6
LYTG01000103.1_12402_13028_+	K02828		2.7e-68	227.2
LYTG01000103.1_13030_13359_+	K02829		4e-16	56.7
LYTG01000107.1_39661_40005_+	K02834		1.6e-43	146.6
LYTG01000038.1_31226_32299_-	K02835		2.3e-154	512.8
LYTG01000029.1_31742_32842_-	K02836		6.8e-164	543.4
LYTG01000011.1_27069_28664_-	K02837		3.1e-251	833.0
LYTG01000107.1_24357_24917_+	K02838		1.7e-69	231.7
LYTG01000029.1_75280_76338_-	K02851		1.3e-116	387.3
LYTG01000012.1_30116_30472_-	K02859		6.6e-32	107.5
LYTG01000106.1_3164_3685_+	K02860		4e-56	187.9
LYTG01000103.1_13496_14419_+	K02862		7.2e-92	305.0
LYTG01000056.1_36051_36737_-	K02863		2.6e-101	337.1
LYTG01000056.1_35286_35792_-	K02864		2.2e-55	185.5
LYTG01000056.1_36836_37261_-	K02867		7.5e-75	249.5
LYTG01000056.1_2469_2906_-	K02871		1.6e-77	258.5
LYTG01000056.1_15598_15966_-	K02874		5.9e-60	200.3
LYTG01000056.1_11799_12239_-	K02876		4.8e-64	214.5
LYTG01000056.1_16494_16931_-	K02878		1.5e-76	255.5
LYTG01000056.1_6346_6699_-	K02879		9.1e-59	197.0
LYTG01000056.1_12992_13354_-	K02881		3.6e-44	148.9
LYTG01000106.1_4451_4858_+	K02884		3.1e-58	194.9
LYTG01000056.1_18317_19147_-	K02886		9.1e-110	364.4
LYTG01000017.1_33775_34134_-	K02887		1.4e-59	199.5
LYTG01000098.1_9283_9591_+	K02888		4e-44	148.4
LYTG01000056.1_17622_17954_-	K02890		2e-52	175.8
LYTG01000056.1_19182_19463_-	K02892		5.5e-22	76.1
LYTG01000056.1_15252_15560_-	K02895		9.2e-45	150.9
LYTG01000001.1_49128_49769_+	K02897		6.8e-52	173.9
LYTG01000098.1_9945_10226_+	K02899		1.7e-43	146.6
LYTG01000056.1_20115_20741_-	K02906		5.8e-95	316.3
LYTG01000056.1_12270_12455_-	K02907		1.5e-20	70.2
LYTG01000038.1_34460_34702_-	K02909		1.9e-28	97.3
LYTG01000103.1_21860_22033_+	K02911		8.5e-22	75.6
LYTG01000015.1_9175_9339_-	K02913		4.1e-20	70.1
LYTG01000059.1_10658_10792_+	K02914		7.4e-20	69.5
LYTG01000017.1_34163_34357_-	K02916		3.2e-14	51.0
LYTG01000056.1_19463_20086_-	K02926		5.6e-89	296.4
LYTG01000056.1_14680_15219_-	K02931		2.7e-95	315.6
LYTG01000056.1_13389_13928_-	K02933		3.6e-81	270.2
LYTG01000056.1_34865_35230_-	K02935		4.1e-46	155.2
LYTG01000060.1_2097_2540_+	K02939		2e-40	136.6
LYTG01000108.1_9515_10663_+	K02945		5e-135	448.7
LYTG01000056.1_20803_21111_-	K02946		1.2e-48	163.5
LYTG01000056.1_7761_8156_-	K02948		2.1e-58	195.3
LYTG01000056.1_26108_26530_-	K02950		2.1e-74	247.9
LYTG01000056.1_8173_8538_-	K02952		1e-55	186.2
LYTG01000056.1_14392_14661_-	K02954		1.2e-38	130.8
LYTG01000107.1_41925_42302_+	K02956		1.2e-41	140.8
LYTG01000106.1_2838_3113_+	K02959		2.3e-46	156.0
LYTG01000056.1_16010_16270_-	K02961		7e-39	131.5
LYTG01000059.1_23837_24067_+	K02963		6.5e-30	102.1
LYTG01000056.1_17975_18250_-	K02965		2e-48	162.5
LYTG01000107.1_21783_22523_+	K02967		2.3e-119	396.2
LYTG01000017.1_13904_14164_+	K02968		9.2e-30	101.8
LYTG01000016.1_48313_48486_-	K02970		2.6e-17	61.1
LYTG01000056.1_16964_17608_-	K02982		1.2e-99	330.8
LYTG01000023.1_853_1452_+	K02986		6.4e-74	246.6
LYTG01000056.1_12471_12971_-	K02988		4.1e-78	260.8
LYTG01000059.1_22943_23230_+	K02990		2e-33	113.3
LYTG01000056.1_25595_26062_-	K02992		1.4e-59	199.4
LYTG01000056.1_13962_14360_-	K02994		1.5e-65	217.3
LYTG01000056.1_2051_2443_-	K02996		1.9e-64	216.3
LYTG01000056.1_6724_7668_-	K03040		1.8e-129	429.6
LYTG01000056.1_30441_33998_-	K03043		0	1860.1
LYTG01000056.1_26819_30391_-	K03046		0	1796.8
LYTG01000056.1_26819_30391_-	K03046		0	349.1
LYTG01000039.1_15602_16081_-	K03048		4.8e-28	96.1
LYTG01000104.1_34197_34406_+	K03060		1.5e-18	64.9
LYTG01000029.1_32897_35419_-	K03070		0	1200.8
LYTG01000028.1_21215_23578_-	K03070		4.2e-296	982.1
LYTG01000026.1_6923_7225_-	K03071		2e-09	34.8
LYTG01000098.1_28915_30216_+	K03072		6.5e-115	381.4
LYTG01000056.1_37979_38149_-	K03073		8.8e-23	79.0
LYTG01000098.1_30245_31135_+	K03074		3.1e-89	296.9
LYTG01000028.1_37770_37994_-	K03075		2.4e-15	54.7
LYTG01000056.1_10510_11799_-	K03076		3.7e-161	535.1
LYTG01000033.1_41817_42515_-	K03077		1.5e-112	373.6
LYTG01000016.1_32289_33383_-	K03086		4.1e-172	571.5
LYTG01000044.1_96866_97441_-	K03088		3.7e-46	155.5
LYTG01000044.1_12397_12957_+	K03088		4.4e-40	135.7
LYTG01000029.1_98829_99374_-	K03088		4.8e-20	69.7
LYTG01000069.1_14658_15458_+	K03090		7.5e-95	315.7
LYTG01000057.1_77_718_-	K03091		2.5e-66	221.9
LYTG01000028.1_50377_51516_-	K03092		1.3e-61	202.4
LYTG01000106.1_4939_5481_+	K03100		1.4e-60	202.2
LYTG01000104.1_16875_17348_+	K03101		1.2e-50	169.6
LYTG01000106.1_1416_2756_+	K03106		1.4e-204	678.4
LYTG01000106.1_1_984_+	K03110		3.4e-145	481.3
LYTG01000059.1_23268_23795_+	K03111		2.4e-48	162.6
LYTG01000075.1_10390_10608_-	K03116		2e-19	67.9
LYTG01000075.1_9598_10386_-	K03118		1.7e-79	265.3
LYTG01000002.1_25848_26963_+	K03153		2.9e-69	231.6
LYTG01000106.1_11393_13489_+	K03168		1.5e-274	911.1
LYTG01000012.1_51442_53568_-	K03169		4.6e-237	786.5
LYTG01000107.1_40052_40966_+	K03177		1.5e-103	345.3
LYTG01000108.1_15260_15964_+	K03183		1.2e-98	328.2
LYTG01000037.1_18546_19175_+	K03183		3.8e-29	99.2
LYTG01000114.1_4131_6656_+	K03205		2.3e-104	179.6
LYTG01000114.1_4131_6656_+	K03205		2.3e-104	166.9
LYTG01000028.1_40345_41562_-	K03208		5.1e-90	300.0
LYTG01000098.1_23959_24237_+	K03210		2.1e-34	117.3
LYTG01000029.1_112994_114355_-	K03215		8.6e-205	679.5
LYTG01000083.1_62317_63693_+	K03215		8.7e-158	524.1
LYTG01000087.1_2233_2706_+	K03216		4.3e-64	212.8
LYTG01000059.1_11408_12268_+	K03217		2.1e-74	248.0
LYTG01000058.1_575_1255_-	K03218		7.2e-94	311.9
LYTG01000041.1_3433_4617_+	K03281		2.3e-40	135.8
LYTG01000037.1_33364_33744_+	K03282		3.8e-52	174.8
LYTG01000012.1_48987_49922_+	K03284		1.8e-52	176.2
LYTG01000088.1_21016_21927_-	K03284		1.1e-41	140.7
LYTG01000042.1_13807_15168_+	K03293		8.8e-148	490.4
LYTG01000064.1_1_3150_-	K03296		1.6e-299	994.0
LYTG01000088.1_45257_48385_+	K03296		6.2e-230	763.3
LYTG01000044.1_14902_15825_-	K03298		4e-44	148.7
LYTG01000084.1_3123_4763_+	K03303		1.2e-147	490.3
LYTG01000007.1_17293_18786_+	K03305		6.7e-160	530.8
LYTG01000044.1_1361_3142_+	K03307		1.6e-105	351.5
LYTG01000001.1_20473_21831_+	K03308		4.3e-164	544.9
LYTG01000041.1_7163_8425_-	K03309		2.1e-126	419.2
LYTG01000082.1_1462_2820_+	K03310		1.2e-188	625.5
LYTG01000029.1_120661_122037_-	K03310		1.7e-184	611.8
LYTG01000026.1_2232_3614_+	K03310		8.9e-165	546.7
LYTG01000025.1_9658_10977_-	K03311		2.2e-134	445.7
LYTG01000002.1_2450_3877_+	K03315		1.8e-196	651.7
LYTG01000066.1_29142_30518_+	K03315		1.3e-164	546.4
LYTG01000067.1_24967_26259_-	K03315		5e-42	137.9
LYTG01000024.1_22738_23949_-	K03317		1.2e-193	642.5
LYTG01000088.1_30013_31311_-	K03320		2e-129	430.3
LYTG01000028.1_25451_27007_-	K03321		3.4e-142	472.4
LYTG01000029.1_156140_157621_+	K03321		1.2e-139	464.0
LYTG01000091.1_32427_33908_+	K03321		9.2e-136	451.1
LYTG01000016.1_9434_11080_-	K03324		4.8e-199	660.6
LYTG01000041.1_16176_17762_-	K03324		2e-108	361.0
