KO Id	Name	Level	Count
K01198	K01198: xynB; xylan 1,4-beta-xylosidase	Function	1
K01200	K01200: pulA; pullulanase	Function	1
K01207	K01207: nagZ; beta-N-acetylhexosaminidase	Function	3
	lvl3: Glycosaminoglycan degradation [PATH:ko00531]	3	1
	lvl3: beta-Lactam resistance [PATH:ko01501]	3	9
K01208	K01208: cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase	Function	1
K01209	K01209: abfA; alpha-L-arabinofuranosidase	Function	1
K01222	K01222: E3.2.1.86A, celF; 6-phospho-beta-glucosidase	Function	2
K01223	K01223: E3.2.1.86B, bglA; 6-phospho-beta-glucosidase	Function	2
K01226	K01226: treC; trehalose-6-phosphate hydrolase	Function	1
K01232	K01232: glvA; maltose-6'-phosphate glucosidase	Function	1
K01243	K01243: mtnN, mtn, pfs; adenosylhomocysteine nucleosidase	Function	1
K01246	K01246: tag; DNA-3-methyladenine glycosylase I	Function	2
K01247	K01247: alkA; DNA-3-methyladenine glycosylase II	Function	2
K01255	K01255: CARP, pepA; leucyl aminopeptidase	Function	2
K01258	K01258: pepT; tripeptide aminopeptidase	Function	1
K01261	K01261: pepA; glutamyl aminopeptidase	Function	1
K01265	K01265: map; methionyl aminopeptidase	Function	1
K01269	K01269: yhfE; aminopeptidase	Function	1
K01270	K01270: pepD; dipeptidase D	Function	2
K01271	K01271: pepQ; Xaa-Pro dipeptidase	Function	1
K01274	K01274: pepV; beta-Ala-Xaa dipeptidase	Function	1
K01286	K01286: E3.4.16.4; D-alanyl-D-alanine carboxypeptidase	Function	1
K01297	K01297: ldcA; muramoyltetrapeptide carboxypeptidase	Function	2
K01299	K01299: E3.4.17.19; carboxypeptidase Taq	Function	1
	lvl3: Cell cycle - Caulobacter [PATH:ko04112]	3	13
K01338	K01338: lon; ATP-dependent Lon protease	Function	2
K01356	K01356: lexA; repressor LexA	Function	2
K01358	K01358: clpP, CLPP; ATP-dependent Clp protease, protease subunit	Function	3
	lvl2: Aging	2	10
	lvl3: Longevity regulating pathway - worm [PATH:ko04212]	3	5
K01361	K01361: E3.4.21.96; lactocepin	Function	2
	lvl3: Chaperones and folding catalysts [BR:ko03110]	3	27
K01400	K01400: nprE; bacillolysin	Function	1
K01409	K01409: KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase	Function	1
K01419	K01419: hslV, clpQ; ATP-dependent HslUV protease, peptidase subunit HslV	Function	1
K01421	K01421: yhgE; putative membrane protein	Function	1
K01424	K01424: E3.5.1.1, ansA, ansB; L-asparaginase	Function	2
K01425	K01425: glsA, GLS; glutaminase	Function	9
	lvl3: D-Glutamine and D-glutamate metabolism [PATH:ko00471]	3	5
	lvl2: Excretory system	2	1
	lvl3: Proximal tubule bicarbonate reclamation [PATH:ko04964]	3	1
	lvl3: Glutamatergic synapse [PATH:ko04724]	3	3
	lvl3: GABAergic synapse [PATH:ko04727]	3	2
	lvl3: MicroRNAs in cancer [PATH:ko05206]	3	1
K01426	K01426: E3.5.1.4, amiE; amidase	Function	5
	lvl3: Aminobenzoate degradation [PATH:ko00627]	3	4
	lvl3: Styrene degradation [PATH:ko00643]	3	2
K01436	K01436: yhaA; amidohydrolase	Function	1
	lvl3: Primary bile acid biosynthesis [PATH:ko00120]	3	1
K01442	K01442: cbh; choloylglycine hydrolase	Function	3
	lvl3: Secondary bile acid biosynthesis [PATH:ko00121]	3	2
K01443	K01443: nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase	Function	1
	lvl3: Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	3	4
K01448	K01448: amiABC; N-acetylmuramoyl-L-alanine amidase	Function	3
	lvl3: Chromosome and associated proteins [BR:ko03036]	3	44
K01460	K01460: gsp; glutathionylspermidine amidase/synthetase	Function	1
K01462	K01462: PDF, def; peptide deformylase	Function	1
K01463	K01463: bshB1; N-acetylglucosamine malate deacetylase 1	Function	1
K01465	K01465: URA4, pyrC; dihydroorotase	Function	1
K01476	K01476: E3.5.3.1, rocF, arg; arginase	Function	3
	lvl2: Infectious disease: parasitic	2	2
	lvl3: Amoebiasis [PATH:ko05146]	3	2
K01478	K01478: arcA; arginine deiminase	Function	1
K01480	K01480: speB; agmatinase	Function	1
K01486	K01486: ade; adenine deaminase	Function	1
K01489	K01489: cdd, CDA; cytidine deaminase	Function	2
K01491	K01491: folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase	Function	2
K01493	K01493: comEB; dCMP deaminase	Function	2
	lvl3: Secretion system [BR:ko02044]	3	44
K01512	K01512: acyP; acylphosphatase	Function	2
K01515	K01515: nudF; ADP-ribose pyrophosphatase	Function	1
K01519	K01519: ITPA; inosine triphosphate pyrophosphatase	Function	2
K01523	K01523: hisE; phosphoribosyl-ATP pyrophosphohydrolase	Function	1
K01524	K01524: ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	Function	1
K01533	K01533: copB; P-type Cu2+ transporter	Function	1
K01534	K01534: zntA; Zn2+/Cd2+-exporting ATPase	Function	1
K01551	K01551: arsA, ASNA1, GET3; arsenite/tail-anchored protein-transporting ATPase	Function	2
	lvl3: Transporters [BR:ko02000]	3	244
K01552	K01552: ecfA; energy-coupling factor transport system ATP-binding protein	Function	1
K01556	K01556: KYNU, kynU; kynureninase	Function	1
K01560	K01560: E3.8.1.2; 2-haloacid dehalogenase	Function	2
	lvl3: Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]	3	2
K01579	K01579: panD; aspartate 1-decarboxylase	Function	2
K01585	K01585: speA; arginine decarboxylase	Function	1
K01586	K01586: lysA; diaminopimelate decarboxylase	Function	1
K01588	K01588: purE; 5-(carboxyamino)imidazole ribonucleotide mutase	Function	1
K01589	K01589: purK; 5-(carboxyamino)imidazole ribonucleotide synthase	Function	1
K01591	K01591: pyrF; orotidine-5'-phosphate decarboxylase	Function	1
K01599	K01599: hemE, UROD; uroporphyrinogen decarboxylase	Function	1
K01609	K01609: trpC; indole-3-glycerol phosphate synthase	Function	1
K01610	K01610: E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP)	Function	4
K01611	K01611: speD, AMD1; S-adenosylmethionine decarboxylase	Function	2
K01613	K01613: psd, PISD; phosphatidylserine decarboxylase	Function	1
K01619	K01619: deoC, DERA; deoxyribose-phosphate aldolase	Function	1
K01620	K01620: ltaE; threonine aldolase	Function	1
K01633	K01633: folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase	Function	1
K01637	K01637: E4.1.3.1, aceA; isocitrate lyase	Function	1
K01638	K01638: aceB, glcB; malate synthase	Function	2
K01657	K01657: trpE; anthranilate synthase component I	Function	4
	lvl3: Phenazine biosynthesis [PATH:ko00405]	3	2
	lvl3: Quorum sensing [PATH:ko02024]	3	36
	lvl3: Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	3	17
K01658	K01658: trpG; anthranilate synthase component II	Function	4
K01659	K01659: prpC; 2-methylcitrate synthase	Function	1
	lvl3: Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	3	9
K01661	K01661: menB; naphthoate synthase	Function	1
K01662	K01662: dxs; 1-deoxy-D-xylulose-5-phosphate synthase	Function	2
K01669	K01669: phrB; deoxyribodipyrimidine photo-lyase	Function	1
K01673	K01673: cynT, can; carbonic anhydrase	Function	1
K01679	K01679: E4.2.1.2B, fumC, FH; fumarate hydratase, class II	Function	6
	lvl3: Pathways in cancer [PATH:ko05200]	3	2
	lvl2: Cancer: specific types	2	2
	lvl3: Renal cell carcinoma [PATH:ko05211]	3	1
	lvl3: Cushing syndrome [PATH:ko04934]	3	1
K01681	K01681: ACO, acnA; aconitate hydratase	Function	3
K01689	K01689: ENO, eno; enolase	Function	6
K01693	K01693: hisB; imidazoleglycerol-phosphate dehydratase	Function	1
K01695	K01695: trpA; tryptophan synthase alpha chain	Function	2
K01696	K01696: trpB; tryptophan synthase beta chain	Function	2
K01698	K01698: hemB, ALAD; porphobilinogen synthase	Function	2
K01710	K01710: rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase	Function	5
	lvl3: Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	3	1
K01714	K01714: dapA; 4-hydroxy-tetrahydrodipicolinate synthase	Function	2
K01719	K01719: hemD, UROS; uroporphyrinogen-III synthase	Function	1
K01724	K01724: PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase	Function	2
K01726	K01726: GAMMACA; gamma-carbonic anhydrase	Function	1
K01728	K01728: pel; pectate lyase	Function	2
K01734	K01734: mgsA; methylglyoxal synthase	Function	1
K01735	K01735: aroB; 3-dehydroquinate synthase	Function	1
K01736	K01736: aroC; chorismate synthase	Function	1
K01737	K01737: queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase	Function	2
K01738	K01738: cysK; cysteine synthase	Function	2
K01749	K01749: hemC, HMBS; hydroxymethylbilane synthase	Function	1
K01752	K01752: E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase	Function	2
K01755	K01755: argH, ASL; argininosuccinate lyase	Function	3
K01756	K01756: purB, ADSL; adenylosuccinate lyase	Function	2
K01770	K01770: ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	Function	1
K01772	K01772: hemH, FECH; protoporphyrin/coproporphyrin ferrochelatase	Function	1
	lvl3: D-Alanine metabolism [PATH:ko00473]	3	3
K01775	K01775: alr; alanine racemase	Function	3
K01776	K01776: murI; glutamate racemase	Function	2
K01783	K01783: rpe, RPE; ribulose-phosphate 3-epimerase	Function	3
K01784	K01784: galE, GALE; UDP-glucose 4-epimerase	Function	3
K01785	K01785: galM, GALM; aldose 1-epimerase	Function	2
K01788	K01788: nanE; N-acylglucosamine-6-phosphate 2-epimerase	Function	1
K01791	K01791: wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	Function	4
K01792	K01792: E5.1.3.15; glucose-6-phosphate 1-epimerase	Function	1
K01803	K01803: TPI, tpiA; triosephosphate isomerase (TIM)	Function	5
K01804	K01804: araA; L-arabinose isomerase	Function	1
K01808	K01808: rpiB; ribose 5-phosphate isomerase B	Function	3
K01809	K01809: manA, MPI; mannose-6-phosphate isomerase	Function	3
K01810	K01810: GPI, pgi; glucose-6-phosphate isomerase	Function	5
K01811	K01811: xylS, yicI; alpha-D-xyloside xylohydrolase	Function	1
K01814	K01814: hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	Function	1
K01817	K01817: trpF; phosphoribosylanthranilate isomerase	Function	1
K01821	K01821: praC, xylH; 4-oxalocrotonate tautomerase	Function	3
	lvl3: Xylene degradation [PATH:ko00622]	3	2
	lvl3: Dioxin degradation [PATH:ko00621]	3	1
K01823	K01823: idi, IDI; isopentenyl-diphosphate Delta-isomerase	Function	1
K01835	K01835: pgm; phosphoglucomutase	Function	7
K01838	K01838: pgmB; beta-phosphoglucomutase	Function	1
K01839	K01839: deoB; phosphopentomutase	Function	2
K01840	K01840: manB; phosphomannomutase	Function	3
K01845	K01845: hemL; glutamate-1-semialdehyde 2,1-aminomutase	Function	2
K01866	K01866: YARS, tyrS; tyrosyl-tRNA synthetase	Function	4
	lvl3: Mitochondrial biogenesis [BR:ko03029]	3	35
K01867	K01867: WARS, trpS; tryptophanyl-tRNA synthetase	Function	3
K01868	K01868: TARS, thrS; threonyl-tRNA synthetase	Function	3
K01869	K01869: LARS, leuS; leucyl-tRNA synthetase	Function	4
K01870	K01870: IARS, ileS; isoleucyl-tRNA synthetase	Function	3
K01872	K01872: AARS, alaS; alanyl-tRNA synthetase	Function	3
K01873	K01873: VARS, valS; valyl-tRNA synthetase	Function	3
K01874	K01874: MARS, metG; methionyl-tRNA synthetase	Function	4
K01875	K01875: SARS, serS; seryl-tRNA synthetase	Function	3
K01876	K01876: DARS2, aspS; aspartyl-tRNA synthetase	Function	4
K01878	K01878: glyQ; glycyl-tRNA synthetase alpha chain	Function	3
K01879	K01879: glyS; glycyl-tRNA synthetase beta chain	Function	3
K01881	K01881: PARS, proS; prolyl-tRNA synthetase	Function	3
K01883	K01883: CARS, cysS; cysteinyl-tRNA synthetase	Function	3
K01887	K01887: RARS, argS; arginyl-tRNA synthetase	Function	4
K01889	K01889: FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain	Function	3
K01890	K01890: FARSB, pheT; phenylalanyl-tRNA synthetase beta chain	Function	3
K01892	K01892: HARS, hisS; histidyl-tRNA synthetase	Function	3
K01893	K01893: NARS, asnS; asparaginyl-tRNA synthetase	Function	3
K01895	K01895: ACSS1_2, acs; acetyl-CoA synthetase	Function	7
K01902	K01902: sucD; succinyl-CoA synthetase alpha subunit	Function	4
	lvl3: C5-Branched dibasic acid metabolism [PATH:ko00660]	3	2
K01903	K01903: sucC; succinyl-CoA synthetase beta subunit	Function	4
K01911	K01911: menE; o-succinylbenzoate---CoA ligase	Function	1
K01914	K01914: asnA; aspartate--ammonia ligase	Function	2
K01915	K01915: glnA, GLUL; glutamine synthetase	Function	9
K01916	K01916: nadE; NAD+ synthase	Function	1
K01918	K01918: panC; pantoate--beta-alanine ligase	Function	2
K01921	K01921: ddl; D-alanine-D-alanine ligase	Function	4
K01923	K01923: purC; phosphoribosylaminoimidazole-succinocarboxamide synthase	Function	1
K01924	K01924: murC; UDP-N-acetylmuramate--alanine ligase	Function	3
K01925	K01925: murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	Function	3
K01926	K01926: rex; redox-sensing transcriptional repressor	Function	1
K01928	K01928: murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	Function	3
K01929	K01929: murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	Function	3
K01933	K01933: purM; phosphoribosylformylglycinamidine cyclo-ligase	Function	1
K01934	K01934: MTHFS; 5-formyltetrahydrofolate cyclo-ligase	Function	1
K01937	K01937: pyrG, CTPS; CTP synthase	Function	1
K01938	K01938: fhs; formate--tetrahydrofolate ligase	Function	2
K01939	K01939: purA, ADSS; adenylosuccinate synthase	Function	2
K01940	K01940: argG, ASS1; argininosuccinate synthase	Function	4
	lvl3: Fluid shear stress and atherosclerosis [PATH:ko05418]	3	3
K01945	K01945: purD; phosphoribosylamine---glycine ligase	Function	1
K01951	K01951: guaA, GMPS; GMP synthase (glutamine-hydrolysing)	Function	3
K01953	K01953: asnB, ASNS; asparagine synthase (glutamine-hydrolysing)	Function	2
K01955	K01955: carB, CPA2; carbamoyl-phosphate synthase large subunit	Function	2
K01956	K01956: carA, CPA1; carbamoyl-phosphate synthase small subunit	Function	2
K01958	K01958: PC, pyc; pyruvate carboxylase	Function	3
K01961	K01961: accC; acetyl-CoA carboxylase, biotin carboxylase subunit	Function	4
K01962	K01962: accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha	Function	4
K01963	K01963: accD; acetyl-CoA carboxylase carboxyl transferase subunit beta	Function	4
	lvl3: DNA replication [PATH:ko03030]	3	15
K01972	K01972: E6.5.1.2, ligA, ligB; DNA ligase (NAD+)	Function	6
	lvl3: Nucleotide excision repair [PATH:ko03420]	3	7
	lvl3: Mismatch repair [PATH:ko03430]	3	16
	lvl3: DNA replication proteins [BR:ko03032]	3	24
K01975	K01975: thpR; RNA 2',3'-cyclic 3'-phosphodiesterase	Function	1
K01990	K01990: ABC-2.A; ABC-2 type transport system ATP-binding protein	Function	1
K02003	K02003: ABC.CD.A; putative ABC transport system ATP-binding protein	Function	1
K02004	K02004: ABC.CD.P; putative ABC transport system permease protein	Function	1
	lvl2: Unclassified: signaling and cellular processes	2	49
	lvl3: Structural proteins	3	7
K02005	K02005: ABC.CD.TX; HlyD family secretion protein	Function	1
	lvl3: ABC transporters [PATH:ko02010]	3	89
K02010	K02010: afuC, fbpC; iron(III) transport system ATP-binding protein	Function	2
K02011	K02011: afuB, fbpB; iron(III) transport system permease protein	Function	2
K02012	K02012: afuA, fbpA; iron(III) transport system substrate-binding protein	Function	2
K02015	K02015: ABC.FEV.P; iron complex transport system permease protein	Function	1
K02016	K02016: ABC.FEV.S; iron complex transport system substrate-binding protein	Function	1
K02018	K02018: modB; molybdate transport system permease protein	Function	2
K02020	K02020: modA; molybdate transport system substrate-binding protein	Function	2
K02028	K02028: ABC.PA.A; polar amino acid transport system ATP-binding protein	Function	1
K02029	K02029: ABC.PA.P; polar amino acid transport system permease protein	Function	1
K02032	K02032: ddpF; peptide/nickel transport system ATP-binding protein	Function	2
K02033	K02033: ABC.PE.P; peptide/nickel transport system permease protein	Function	2
K02034	K02034: ABC.PE.P1; peptide/nickel transport system permease protein	Function	2
K02036	K02036: pstB; phosphate transport system ATP-binding protein	Function	2
K02037	K02037: pstC; phosphate transport system permease protein	Function	2
K02038	K02038: pstA; phosphate transport system permease protein	Function	2
	lvl3: Others	3	11
K02039	K02039: phoU; phosphate transport system protein	Function	1
K02040	K02040: pstS; phosphate transport system substrate-binding protein	Function	4
	lvl3: Tuberculosis [PATH:ko05152]	3	4
K02053	K02053: ABC.SP.P; putative spermidine/putrescine transport system permease protein	Function	2
K02054	K02054: ABC.SP.P1; putative spermidine/putrescine transport system permease protein	Function	2
K02058	K02058: ABC.SS.S; simple sugar transport system substrate-binding protein	Function	1
K02068	K02068: STAR1, fetA; UDP-glucose/iron transport system ATP-binding protein	Function	1
K02069	K02069: STAR2, fetB; UDP-glucose/iron transport system permease protein	Function	1
K02071	K02071: metN; D-methionine transport system ATP-binding protein	Function	2
K02072	K02072: metI; D-methionine transport system permease protein	Function	2
K02073	K02073: metQ; D-methionine transport system substrate-binding protein	Function	2
K02076	K02076: zurR, zur; Fur family transcriptional regulator, zinc uptake regulator	Function	1
K02078	K02078: acpP; acyl carrier protein	Function	2
	lvl3: Biosynthesis of various secondary metabolites - part 2 [PATH:ko00998]	3	2
	lvl2: Unclassified: genetic information processing	2	27
	lvl3: Replication and repair	3	12
K02086	K02086: dnaD; DNA replication protein	Function	1
K02099	K02099: araC; AraC family transcriptional regulator, arabinose operon regulatory protein	Function	1
K02103	K02103: araR; GntR family transcriptional regulator, arabinose operon transcriptional repressor	Function	1
K02108	K02108: ATPF0A, atpB; F-type H+-transporting ATPase subunit a	Function	4
	lvl3: Photosynthesis [PATH:ko00195]	3	8
	lvl3: Photosynthesis proteins [BR:ko00194]	3	9
K02109	K02109: ATPF0B, atpF; F-type H+-transporting ATPase subunit b	Function	3
K02110	K02110: ATPF0C, atpE; F-type H+-transporting ATPase subunit c	Function	3
K02111	K02111: ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha	Function	3
K02113	K02113: ATPF1D, atpH; F-type H+-transporting ATPase subunit delta	Function	3
K02114	K02114: ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon	Function	3
K02115	K02115: ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma	Function	3
K02133	K02133: ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta	Function	9
	lvl3: Prion disease [PATH:ko05020]	3	1
K02160	K02160: accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein	Function	4
K02199	K02199: ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	Function	1
K02204	K02204: thrB2; homoserine kinase type II	Function	1
K02221	K02221: yggT; YggT family protein	Function	1
	lvl3: Cofactor metabolism	3	4
K02234	K02234: cobW; cobalamin biosynthesis protein CobW	Function	1
K02236	K02236: comC; leader peptidase (prepilin peptidase) / N-methyltransferase	Function	1
K02237	K02237: comEA; competence protein ComEA	Function	1
K02238	K02238: comEC; competence protein ComEC	Function	1
K02240	K02240: comFA; competence protein ComFA	Function	1
K02242	K02242: comFC; competence protein ComFC	Function	1
K02243	K02243: comGA; competence protein ComGA	Function	1
K02244	K02244: comGB; competence protein ComGB	Function	1
K02245	K02245: comGC; competence protein ComGC	Function	1
K02250	K02250: comK; competence protein ComK	Function	3
K02257	K02257: COX10, ctaB, cyoE; heme o synthase	Function	5
K02259	K02259: COX15, ctaA; heme a synthase	Function	5
K02274	K02274: coxA, ctaD; cytochrome c oxidase subunit I	Function	1
K02275	K02275: coxB, ctaC; cytochrome c oxidase subunit II	Function	1
K02313	K02313: dnaA; chromosomal replication initiator protein	Function	4
K02314	K02314: dnaB; replicative DNA helicase	Function	3
K02316	K02316: dnaG; DNA primase	Function	2
K02335	K02335: polA; DNA polymerase I	Function	6
	lvl3: Homologous recombination [PATH:ko03440]	3	19
K02337	K02337: dnaE; DNA polymerase III subunit alpha	Function	5
K02338	K02338: dnaN; DNA polymerase III subunit beta	Function	5
K02340	K02340: holA; DNA polymerase III subunit delta	Function	5
K02341	K02341: holB; DNA polymerase III subunit delta'	Function	5
K02342	K02342: dnaQ; DNA polymerase III subunit epsilon	Function	5
K02343	K02343: dnaX; DNA polymerase III subunit gamma/tau	Function	5
K02346	K02346: dinB; DNA polymerase IV	Function	1
K02347	K02347: polX, dpx; DNA polymerase (family X)	Function	1
K02348	K02348: elaA; ElaA protein	Function	1
K02355	K02355: fusA, GFM, EFG; elongation factor G	Function	2
K02356	K02356: efp; elongation factor P	Function	1
K02357	K02357: tsf, TSFM; elongation factor Ts	Function	2
K02358	K02358: tuf, TUFM; elongation factor Tu	Function	4
K02372	K02372: fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	Function	3
K02383	K02383: flbB; flagellar protein FlbB	Function	1
K02385	K02385: flbD; flagellar protein FlbD	Function	1
	lvl3: Flagellar assembly [PATH:ko02040]	3	34
K02387	K02387: flgB; flagellar basal-body rod protein FlgB	Function	2
K02388	K02388: flgC; flagellar basal-body rod protein FlgC	Function	2
K02389	K02389: flgD; flagellar basal-body rod modification protein FlgD	Function	2
K02391	K02391: flgF; flagellar basal-body rod protein FlgF	Function	2
K02392	K02392: flgG; flagellar basal-body rod protein FlgG	Function	2
K02396	K02396: flgK; flagellar hook-associated protein 1	Function	2
K02397	K02397: flgL; flagellar hook-associated protein 3 FlgL	Function	2
K02398	K02398: flgM; negative regulator of flagellin synthesis FlgM	Function	5
K02399	K02399: flgN; flagellar biosynthesis protein FlgN	Function	2
K02400	K02400: flhA; flagellar biosynthesis protein FlhA	Function	3
K02401	K02401: flhB; flagellar biosynthesis protein FlhB	Function	3
K02404	K02404: flhF; flagellar biosynthesis protein FlhF	Function	1
K02405	K02405: fliA, whiG; RNA polymerase sigma factor FliA	Function	7
	lvl3: Transcription machinery [BR:ko03021]	3	19
K02406	K02406: fliC, hag; flagellin	Function	8
	lvl2: Immune system	2	8
	lvl3: NOD-like receptor signaling pathway [PATH:ko04621]	3	5
	lvl3: Shigellosis [PATH:ko05131]	3	1
K02407	K02407: fliD; flagellar hook-associated protein 2	Function	2
K02408	K02408: fliE; flagellar hook-basal body complex protein FliE	Function	2
K02409	K02409: fliF; flagellar M-ring protein FliF	Function	3
K02410	K02410: fliG; flagellar motor switch protein FliG	Function	3
K02411	K02411: fliH; flagellar assembly protein FliH	Function	3
K02412	K02412: fliI; flagellum-specific ATP synthase	Function	3
K02413	K02413: fliJ; flagellar protein FliJ	Function	2
K02414	K02414: fliK; flagellar hook-length control protein FliK	Function	2
K02415	K02415: fliL; flagellar protein FliL	Function	2
K02416	K02416: fliM; flagellar motor switch protein FliM	Function	3
K02417	K02417: fliN; flagellar motor switch protein FliN	Function	4
K02418	K02418: fliO, fliZ; flagellar protein FliO/FliZ	Function	3
K02419	K02419: fliP; flagellar biosynthesis protein FliP	Function	3
K02420	K02420: fliQ; flagellar biosynthesis protein FliQ	Function	3
K02421	K02421: fliR; flagellar biosynthesis protein FliR	Function	3
K02422	K02422: fliS; flagellar secretion chaperone FliS	Function	2
K02424	K02424: fliY, tcyA; L-cystine transport system substrate-binding protein	Function	4
K02433	K02433: gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A	Function	2
K02434	K02434: gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B	Function	2
K02435	K02435: gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C	Function	2
K02437	K02437: gcvH, GCSH; glycine cleavage system H protein	Function	2
K02439	K02439: glpE; thiosulfate sulfurtransferase	Function	1
K02440	K02440: GLPF; glycerol uptake facilitator protein	Function	1
K02443	K02443: glpP; glycerol uptake operon antiterminator	Function	1
K02446	K02446: glpX; fructose-1,6-bisphosphatase II	Function	5
	lvl3: Bacterial secretion system [PATH:ko03070]	3	15
K02456	K02456: gspG; general secretion pathway protein G	Function	3
K02458	K02458: gspI; general secretion pathway protein I	Function	3
K02469	K02469: gyrA; DNA gyrase subunit A	Function	2
K02470	K02470: gyrB; DNA gyrase subunit B	Function	2
K02472	K02472: wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	Function	4
K02473	K02473: wbpP; UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase	Function	2
K02474	K02474: wbpO; UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase	Function	2
	lvl3: Two-component system [BR:ko02022]	3	34
K02477	K02477: K02477; two-component system, LytTR family, response regulator	Function	1
K02478	K02478: K02478; two-component system, LytTR family, sensor kinase	Function	2
K02484	K02484: K02484; two-component system, OmpR family, sensor kinase	Function	2
K02488	K02488: pleD; two-component system, cell cycle response regulator	Function	3
K02490	K02490: spo0F; two-component system, response regulator, stage 0 sporulation protein F	Function	3
K02491	K02491: kinA; two-component system, sporulation sensor kinase A	Function	3
K02492	K02492: hemA; glutamyl-tRNA reductase	Function	1
K02493	K02493: hemK, prmC, HEMK; release factor glutamine methyltransferase	Function	1
K02495	K02495: hemN, hemZ; oxygen-independent coproporphyrinogen III oxidase	Function	1
K02497	K02497: hemX; HemX protein	Function	1
K02499	K02499: yabN; tetrapyrrole methylase family protein / MazG family protein	Function	1
K02500	K02500: hisF; imidazole glycerol-phosphate synthase subunit HisF	Function	1
K02501	K02501: hisH; imidazole glycerol-phosphate synthase subunit HisH	Function	1
K02502	K02502: hisZ; ATP phosphoribosyltransferase regulatory subunit	Function	1
K02503	K02503: HINT1, hinT, hit; histidine triad (HIT) family protein	Function	1
K02510	K02510: hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase	Function	1
K02518	K02518: infA; translation initiation factor IF-1	Function	1
K02519	K02519: infB, MTIF2; translation initiation factor IF-2	Function	2
K02520	K02520: infC, MTIF3; translation initiation factor IF-3	Function	2
K02528	K02528: ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase	Function	1
K02532	K02532: lacY; MFS transporter, OHS family, lactose permease	Function	1
K02548	K02548: menA; 1,4-dihydroxy-2-naphthoate polyprenyltransferase	Function	2
K02549	K02549: menC; o-succinylbenzoate synthase	Function	1
K02551	K02551: menD; 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	Function	1
K02552	K02552: menF; menaquinone-specific isochorismate synthase	Function	2
	lvl3: Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]	3	1
K02556	K02556: motA; chemotaxis protein MotA	Function	5
K02557	K02557: motB; chemotaxis protein MotB	Function	4
K02563	K02563: murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	Function	4
K02564	K02564: nagB, GNPDA; glucosamine-6-phosphate deaminase	Function	1
K02565	K02565: nagC; N-acetylglucosamine repressor	Function	1
K02575	K02575: NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter	Function	2
K02598	K02598: nirC; nitrite transporter	Function	1
