	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
NC_028881_NC_028881_233	NC_028881	NC_028881	233	141604	143859	-1	C	K26039	Escherichia phage ribonucleoside-diphosphate reductase subunit alpha [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]; ATP cone domain [PF03477.19]					0
NC_028881_NC_028881_234	NC_028881	NC_028881	234	143988	144845	-1	C	K26047	Escherichia phage thymidylate synthase [EC:2.1.1.45]								Thymidylate synthase [PF00303.22]					0
NC_028881_NC_028881_235	NC_028881	NC_028881	235	144842	145426	-1	C	K00287	dihydrofolate reductase [EC:1.5.1.3]								Dihydrofolate reductase [PF00186.22]					0
NC_028881_NC_028881_236	NC_028881	NC_028881	236	145423	145764	-1	E															0
NC_028881_NC_028881_237	NC_028881	NC_028881	237	145764	145955	-1	E															0
NC_028881_NC_028881_238	NC_028881	NC_028881	238	145948	146196	-1	D										Family of unknown function (DUF5417) [PF17438.5]					0
NC_028881_NC_028881_239	NC_028881	NC_028881	239	146255	146482	-1	D										Bacteriophage FRD3 protein [PF05798.14]					0
NC_028881_NC_028881_240	NC_028881	NC_028881	240	146545	146802	-1	E															0
NC_028881_NC_028881_241	NC_028881	NC_028881	241	146804	147169	-1	D										Bacteriophage FRD2 protein [PF03197.16]					0
NC_028881_NC_028881_242	NC_028881	NC_028881	242	147279	148190	-1	C	K18946	Escherichia phage single-stranded DNA-binding protein								gp32 DNA binding protein like [PF08804.13]					0
NC_028881_NC_028881_243	NC_028881	NC_028881	243	148289	148918	-1	E															0
NC_028881_NC_028881_244	NC_028881	NC_028881	244	148915	149568	-1	C	K18949	Escherichia phage protein Gp59								T4 gene Gp59 loader of gp41 DNA helicase [PF08993.13]; T4 gene Gp59 loader of gp41 DNA helicase C-term [PF08994.13]					0
NC_028881_NC_028881_245	NC_028881	NC_028881	245	149565	149867	-1	D										Phage late-transcription coactivator [PF16805.8]					0
NC_028881_NC_028881_246	NC_028881	NC_028881	246	149848	150117	-1	D										Transcriptional regulator DsbA [PF11126.11]					0
NC_028881_NC_028881_247	NC_028881	NC_028881	247	150128	151075	-1	C	K18950	Escherichia phage ribonuclease H [EC:3.1.26.4]								T4 RNase H, C terminal [PF09293.13]; 5'-3' exonuclease, N-terminal resolvase-like domain [PF02739.19]					0
NC_028881_NC_028881_248	NC_028881	NC_028881	248	151183	155151	1	C	K21524	Escherichia phage terminase, small subunit													0
NC_028881_NC_028881_249	NC_028881	NC_028881	249	155172	156284	1	E															0
NC_028881_NC_028881_250	NC_028881	NC_028881	250	156360	157007	1	E															0
NC_028881_NC_028881_251	NC_028881	NC_028881	251	157016	160276	1	D										Chaperone of endosialidase [PF13884.9]; Tail fibre protein gp37 C terminal [PF12604.11]					0
NC_028881_NC_028881_252	NC_028881	NC_028881	252	160306	161085	1	D										Phage tail fibre adhesin Gp38 [PF05268.14]					0
NC_028881_NC_028881_253	NC_028881	NC_028881	253	161128	161781	1	D										Bacteriophage T holin [PF11031.11]					0
NC_028881_NC_028881_254	NC_028881	NC_028881	254	161778	162053	-1	D										Anti-Sigma Factor A [PF09010.13]					0
NC_028881_NC_028881_255	NC_028881	NC_028881	255	162112	162276	-1	E															0
NC_028881_NC_028881_256	NC_028881	NC_028881	256	162266	162385	-1	E															0
NC_028881_NC_028881_257	NC_028881	NC_028881	257	162378	162575	-1	E															0
NC_028881_NC_028881_258	NC_028881	NC_028881	258	162562	162837	-1	E															0
NC_028881_NC_028881_259	NC_028881	NC_028881	259	162837	163325	-1	E															0
NC_028881_NC_028881_260	NC_028881	NC_028881	260	163322	163651	-1	E															0
NC_028881_NC_028881_261	NC_028881	NC_028881	261	163670	164302	-1	D										Transcription factor MotA, activation domain [PF09114.13]; Bacteriophage T4 MotA, C-terminal [PF09158.13]					0
NC_028881_NC_028881_262	NC_028881	NC_028881	262	164407	164622	-1	E															0
NC_028881_NC_028881_263	NC_028881	NC_028881	263	164730	164834	-1	E															0
NC_028881_NC_028881_264	NC_028881	NC_028881	264	164831	166210	-1	C	K26045	Escherichia phage DNA topoisomerase medium subunit [EC:5.6.2.2]								DNA gyrase/topoisomerase IV, subunit A [PF00521.23]					0
NC_028881_NC_028881_265	NC_028881	NC_028881	265	166215	166355	-1	E															0
NC_028881_NC_028881_266	NC_028881	NC_028881	266	166352	166516	-1	E															0
NC_028881_NC_028881_267	NC_028881	NC_028881	267	166524	166703	-1	E															0
NC_028881_NC_028881_268	NC_028881	NC_028881	268	166705	167154	-1	D										T4-like phage nuclear disruption protein (Ndd) [PF06591.14]					0
NC_028881_NC_028881_269	NC_028881	NC_028881	269	167232	167573	-1	E															0
NC_028881_NC_028881_270	NC_028881	NC_028881	270	167588	167833	-1	E															0
NC_028881_NC_028881_271	NC_028881	NC_028881	271	167844	167960	-1	E															0
NC_028881_NC_028881_272	NC_028881	NC_028881	272	168106	168372	-1	E															0
NC_028881_NC_028881_273	NC_028881	NC_028881	273	168447	168965	-1	C	K20842	Escherichia phage deoxyribonuclease IV [EC:3.1.21.9]													0
NC_028881_NC_028881_274	NC_028881	NC_028881	274	168937	169254	-1	E															0
NC_028881_NC_028881_275	NC_028881	NC_028881	275	169257	169454	-1	E															0
NC_028881_NC_028881_276	NC_028881	NC_028881	276	169493	170461	-1	E															0
