Target Name	ID	EC value	E-Value (sequence)	Score (domain)
strain_GIC31_complete_genome_33	COG0465		3.2e-32	108.9
strain_GIC31_complete_genome_2076	COG0466		0	1125.3
strain_GIC31_complete_genome_1261	COG0468		1.2e-167	554.9
strain_GIC31_complete_genome_2266	COG0471		5.6e-134	444.5
strain_GIC31_complete_genome_759	COG0472		7.5e-105	347.7
strain_GIC31_complete_genome_1870	COG0472		7.5e-99	328.0
strain_GIC31_complete_genome_1559	COG0474		0	1113.6
strain_GIC31_complete_genome_248	COG0474		2.4e-94	309.3
strain_GIC31_complete_genome_1473	COG0474		3.9e-84	274.1
strain_GIC31_complete_genome_1492	COG0474		9.2e-46	146.5
strain_GIC31_complete_genome_2436	COG0474		4.2e-62	123.9
strain_GIC31_complete_genome_1326	COG0475		1.9e-70	235.1
strain_GIC31_complete_genome_2778	COG0476		3.6e-88	291.7
strain_GIC31_complete_genome_2389	COG0477		2.8e-115	381.0
strain_GIC31_complete_genome_2546	COG0477		7.9e-94	310.2
strain_GIC31_complete_genome_904	COG0477		1.2e-52	175.9
strain_GIC31_complete_genome_2857	COG0477		2.6e-42	138.7
strain_GIC31_complete_genome_2383	COG0477		3.8e-38	125.5
strain_GIC31_complete_genome_2086	COG0479		6e-84	278.8
strain_GIC31_complete_genome_73	COG0480		0	1214.8
strain_GIC31_complete_genome_1069	COG0481		0	1023.2
strain_GIC31_complete_genome_1992	COG0482		1.7e-182	604.3
strain_GIC31_complete_genome_1912	COG0483		2.4e-85	283.8
strain_GIC31_complete_genome_1078	COG0484		3e-113	375.9
strain_GIC31_complete_genome_2949	COG0486		3.9e-179	592.0
strain_GIC31_complete_genome_2608	COG0488		3.3e-224	741.3
strain_GIC31_complete_genome_2360	COG0488		8.8e-216	715.4
strain_GIC31_complete_genome_2775	COG0488		7.2e-209	690.6
strain_GIC31_complete_genome_225	COG0488		7.2e-197	652.9
strain_GIC31_complete_genome_2729	COG0488		6.9e-184	608.1
strain_GIC31_complete_genome_112	COG0489		1.2e-73	245.9
strain_GIC31_complete_genome_1144	COG0491		2e-60	201.7
strain_GIC31_complete_genome_2179	COG0491		1.5e-51	171.4
strain_GIC31_complete_genome_1408	COG0491		8.3e-41	137.1
strain_GIC31_complete_genome_1221	COG0491		7.3e-40	133.9
strain_GIC31_complete_genome_2400	COG0491		2.7e-34	113.6
strain_GIC31_complete_genome_834	COG0492		5.2e-136	451.3
strain_GIC31_complete_genome_2879	COG0492		3.2e-105	347.8
strain_GIC31_complete_genome_925	COG0492		1.8e-98	327.3
strain_GIC31_complete_genome_2413	COG0492		6.6e-81	267.4
strain_GIC31_complete_genome_1722	COG0492		4.9e-70	233.3
strain_GIC31_complete_genome_1232	COG0494		7.5e-45	150.7
strain_GIC31_complete_genome_1665	COG0494		1.9e-23	80.5
strain_GIC31_complete_genome_961	COG0495		0	1259.1
strain_GIC31_complete_genome_1176	COG0497		3.4e-228	756.9
strain_GIC31_complete_genome_1188	COG0500		6.7e-14	48.0
strain_GIC31_complete_genome_1456	COG0500		1.3e-12	44.7
strain_GIC31_complete_genome_2817	COG0501		2.4e-86	285.8
strain_GIC31_complete_genome_2387	COG0501		1.5e-43	144.4
strain_GIC31_complete_genome_2010	COG0503		5.5e-76	253.2
strain_GIC31_complete_genome_2727	COG0503		1e-61	204.4
strain_GIC31_complete_genome_18	COG0503		6.5e-57	190.4
strain_GIC31_complete_genome_375	COG0504		4e-289	957.2
strain_GIC31_complete_genome_1851	COG0505		3.4e-204	678.5
strain_GIC31_complete_genome_2634	COG0505		3.7e-152	504.2
strain_GIC31_complete_genome_709	COG0506		8.8e-172	570.4
strain_GIC31_complete_genome_875	COG0506		1.7e-95	317.8
strain_GIC31_complete_genome_1986	COG0507		4.8e-167	554.8
strain_GIC31_complete_genome_2168	COG0508		1.2e-161	536.5
strain_GIC31_complete_genome_1919	COG0508		1.3e-160	533.0
strain_GIC31_complete_genome_1186	COG0508		5.6e-154	511.0
strain_GIC31_complete_genome_885	COG0509		3.9e-65	217.2
strain_GIC31_complete_genome_973	COG0510		2.2e-45	152.3
strain_GIC31_complete_genome_850	COG0510		7.4e-30	100.8
strain_GIC31_complete_genome_1166	COG0511		2.1e-46	155.7
strain_GIC31_complete_genome_38	COG0512		2.4e-117	390.1
strain_GIC31_complete_genome_645	COG0512		2.1e-93	311.1
strain_GIC31_complete_genome_2354	COG0513		3.9e-183	607.1
strain_GIC31_complete_genome_2913	COG0513		1.7e-166	550.2
strain_GIC31_complete_genome_1110	COG0513		8.5e-142	470.6
strain_GIC31_complete_genome_2372	COG0513		3.9e-117	387.3
strain_GIC31_complete_genome_1728	COG0514		4.6e-159	528.4
strain_GIC31_complete_genome_2965	COG0516		4.8e-237	782.8
strain_GIC31_complete_genome_2859	COG0516		5.3e-108	297.5
strain_GIC31_complete_genome_2503	COG0519		9.1e-265	874.5
strain_GIC31_complete_genome_894	COG0520		7.1e-190	628.8
strain_GIC31_complete_genome_1002	COG0522		1e-90	300.7
strain_GIC31_complete_genome_1342	COG0523		5.7e-131	434.8
strain_GIC31_complete_genome_1603	COG0523		5.6e-96	319.5
strain_GIC31_complete_genome_213	COG0524		8.2e-93	308.5
strain_GIC31_complete_genome_1546	COG0524		4.7e-81	269.8
strain_GIC31_complete_genome_2340	COG0524		5.8e-49	163.9
strain_GIC31_complete_genome_2068	COG0525		0	1438.7
strain_GIC31_complete_genome_2180	COG0526		5.8e-46	154.3
strain_GIC31_complete_genome_1517	COG0526		2.5e-44	148.9
strain_GIC31_complete_genome_2403	COG0526		3e-44	146.7
strain_GIC31_complete_genome_1248	COG0526		5.7e-40	134.6
strain_GIC31_complete_genome_2100	COG0526		1.1e-30	104.0
strain_GIC31_complete_genome_2457	COG0527		5.3e-132	436.5
strain_GIC31_complete_genome_1760	COG0528		2.6e-123	407.9
strain_GIC31_complete_genome_1331	COG0530		5.5e-61	203.1
strain_GIC31_complete_genome_255	COG0531		1.9e-100	333.5
strain_GIC31_complete_genome_2443	COG0531		5.6e-101	333.4
strain_GIC31_complete_genome_1748	COG0532		0	1017.7
strain_GIC31_complete_genome_2611	COG0533		1e-177	588.4
strain_GIC31_complete_genome_1479	COG0534		1.2e-143	475.8
strain_GIC31_complete_genome_1212	COG0534		2.1e-128	425.6
strain_GIC31_complete_genome_2466	COG0534		1.3e-120	398.1
strain_GIC31_complete_genome_315	COG0534		1.7e-113	376.4
strain_GIC31_complete_genome_2213	COG0534		6e-110	364.8
strain_GIC31_complete_genome_2471	COG0535		7.3e-98	323.9
strain_GIC31_complete_genome_2334	COG0535		8.6e-33	110.9
strain_GIC31_complete_genome_2029	COG0536		1.8e-181	601.5
strain_GIC31_complete_genome_2255	COG0537		9e-56	186.7
strain_GIC31_complete_genome_2617	COG0537		3.4e-32	107.3
strain_GIC31_complete_genome_1029	COG0538		4.8e-224	742.4
strain_GIC31_complete_genome_1716	COG0539		1.5e-145	483.0
strain_GIC31_complete_genome_1853	COG0540		1.1e-119	396.8
strain_GIC31_complete_genome_1813	COG0541		6.3e-217	718.1
strain_GIC31_complete_genome_50	COG0542		0	1243.3
strain_GIC31_complete_genome_2472	COG0542		0	1198.0
strain_GIC31_complete_genome_1849	COG0543		1.9e-80	268.4
strain_GIC31_complete_genome_2078	COG0544		2e-157	522.0
strain_GIC31_complete_genome_831	COG0546		9e-67	222.9
strain_GIC31_complete_genome_271	COG0546		3.6e-44	148.6
strain_GIC31_complete_genome_282	COG0547		7.3e-129	427.1
strain_GIC31_complete_genome_2636	COG0548		7.1e-68	224.6
strain_GIC31_complete_genome_256	COG0549		1.2e-136	452.0
strain_GIC31_complete_genome_1214	COG0550		2e-207	688.3
strain_GIC31_complete_genome_1800	COG0551		0	1037.7
strain_GIC31_complete_genome_1815	COG0552		3.4e-148	491.0
strain_GIC31_complete_genome_821	COG0554		2.2e-266	880.9
strain_GIC31_complete_genome_824	COG0556		0	1175.4
strain_GIC31_complete_genome_858	COG0557		8.1e-286	947.7
strain_GIC31_complete_genome_1259	COG0558		4.4e-63	210.1
strain_GIC31_complete_genome_1227	COG0558		5.3e-34	114.8
strain_GIC31_complete_genome_2689	COG0561		2.7e-86	285.2
strain_GIC31_complete_genome_2199	COG0561		3.1e-79	263.9
strain_GIC31_complete_genome_2245	COG0561		4.9e-78	259.8
strain_GIC31_complete_genome_1234	COG0561		8e-75	249.4
strain_GIC31_complete_genome_1926	COG0561		5e-71	236.9
strain_GIC31_complete_genome_98	COG0563		4.2e-89	296.2
strain_GIC31_complete_genome_1635	COG0563		2.1e-35	119.7
strain_GIC31_complete_genome_1856	COG0564		1.7e-132	439.5
strain_GIC31_complete_genome_1951	COG0564		2.3e-94	313.9
strain_GIC31_complete_genome_59	COG0566		4.9e-94	312.8
strain_GIC31_complete_genome_1052	COG0566		5.4e-89	296.2
strain_GIC31_complete_genome_2718	COG0566		2.7e-55	183.2
strain_GIC31_complete_genome_2169	COG0567		0	1228.4
strain_GIC31_complete_genome_1103	COG0568		5.5e-158	524.0
strain_GIC31_complete_genome_1927	COG0569		8.7e-67	223.2
strain_GIC31_complete_genome_327	COG0569		1.7e-34	116.4
strain_GIC31_complete_genome_2420	COG0569		4.6e-10	33.9
strain_GIC31_complete_genome_1818	COG0571		1e-96	321.1
strain_GIC31_complete_genome_1979	COG0572		1.7e-98	327.5
strain_GIC31_complete_genome_2378	COG0572		3.8e-40	133.1
strain_GIC31_complete_genome_2616	COG0572		3.6e-29	96.8
strain_GIC31_complete_genome_1128	COG0573		1.3e-130	434.1
strain_GIC31_complete_genome_1757	COG0575		6.7e-86	286.2
strain_GIC31_complete_genome_1076	COG0576		8.6e-65	215.8
strain_GIC31_complete_genome_381	COG0578		8.2e-198	655.8
strain_GIC31_complete_genome_2888	COG0579		1.6e-154	510.9
strain_GIC31_complete_genome_822	COG0580		1.8e-97	323.8
strain_GIC31_complete_genome_1129	COG0581		8.7e-118	390.0
strain_GIC31_complete_genome_1374	COG0584		1.1e-83	278.4
strain_GIC31_complete_genome_456	COG0584		1.9e-75	251.3
strain_GIC31_complete_genome_1325	COG0586		3.5e-73	243.9
strain_GIC31_complete_genome_473	COG0586		2.9e-69	231.1
strain_GIC31_complete_genome_2026	COG0586		4e-33	112.1
strain_GIC31_complete_genome_1021	COG0587		1.4e-279	927.4
strain_GIC31_complete_genome_1013	COG0589		7.9e-43	144.3
strain_GIC31_complete_genome_680	COG0589		3e-31	106.1
strain_GIC31_complete_genome_2980	COG0590		6.2e-79	261.1
strain_GIC31_complete_genome_1370	COG0591		5.3e-170	564.0
strain_GIC31_complete_genome_1323	COG0591		7e-161	533.8
strain_GIC31_complete_genome_2957	COG0592		1.3e-130	431.1
strain_GIC31_complete_genome_2956	COG0593		4.3e-176	581.3
strain_GIC31_complete_genome_2954	COG0594		1.6e-45	150.5
strain_GIC31_complete_genome_1738	COG0595		5.5e-258	854.7
strain_GIC31_complete_genome_1925	COG0595		4.4e-255	845.1
strain_GIC31_complete_genome_1857	COG0597		1.4e-55	185.0
strain_GIC31_complete_genome_1217	COG0598		3e-79	263.3
strain_GIC31_complete_genome_2262	COG0598		4.7e-45	150.8
strain_GIC31_complete_genome_1969	COG0601		5.5e-130	431.8
strain_GIC31_complete_genome_1531	COG0601		1.8e-17	60.6
strain_GIC31_complete_genome_2712	COG0602		9.5e-54	177.8
strain_GIC31_complete_genome_2710	COG0603		1.3e-98	326.1
strain_GIC31_complete_genome_1125	COG0605		6e-114	378.2
strain_GIC31_complete_genome_498	COG0609		8.9e-107	354.3
strain_GIC31_complete_genome_1742	COG0612		3.6e-133	442.4
strain_GIC31_complete_genome_1255	COG0612		1.3e-96	321.4
strain_GIC31_complete_genome_1254	COG0612		2.6e-52	175.0
strain_GIC31_complete_genome_497	COG0614		1.8e-61	205.7
strain_GIC31_complete_genome_1690	COG0617		8e-102	338.5
strain_GIC31_complete_genome_1019	COG0618		1e-98	327.7
strain_GIC31_complete_genome_108	COG0619		3e-91	303.4
strain_GIC31_complete_genome_1346	COG0619		1.4e-58	195.5
strain_GIC31_complete_genome_1015	COG0622		1.4e-44	149.4
strain_GIC31_complete_genome_2080	COG0622		4.9e-44	147.7
strain_GIC31_complete_genome_2665	COG0622		5.8e-23	75.5
strain_GIC31_complete_genome_1949	COG0623		1.3e-118	393.2
strain_GIC31_complete_genome_968	COG0624		5.7e-75	250.0
strain_GIC31_complete_genome_1085	COG0626		2.9e-181	601.3
strain_GIC31_complete_genome_2074	COG0628		5.8e-107	356.1
strain_GIC31_complete_genome_1385	COG0628		5.1e-89	296.9
strain_GIC31_complete_genome_935	COG0628		1.5e-73	245.8
strain_GIC31_complete_genome_2939	COG0629		4.4e-56	185.3
strain_GIC31_complete_genome_1835	COG0631		1.5e-91	304.3
strain_GIC31_complete_genome_2020	COG0632		9.5e-70	231.3
strain_GIC31_complete_genome_31	COG0634		1e-90	301.0
strain_GIC31_complete_genome_1160	COG0634		6.1e-82	272.2
strain_GIC31_complete_genome_1073	COG0635		6.2e-142	470.6
strain_GIC31_complete_genome_422	COG0636		1.6e-25	86.8
strain_GIC31_complete_genome_757	COG0637		6.2e-74	246.6
strain_GIC31_complete_genome_2437	COG0640		7.1e-33	109.6
strain_GIC31_complete_genome_682	COG0640		1.1e-30	104.4
strain_GIC31_complete_genome_1498	COG0640		5.8e-30	102.1
strain_GIC31_complete_genome_1472	COG0640		1.5e-26	90.8
strain_GIC31_complete_genome_1769	COG0643		4.3e-216	717.0
strain_GIC31_complete_genome_1637	COG0645		1.2e-10	37.7
strain_GIC31_complete_genome_912	COG0647		6.1e-104	344.7
strain_GIC31_complete_genome_1111	COG0648		7e-104	344.0
strain_GIC31_complete_genome_2096	COG0651		3.6e-150	497.8
strain_GIC31_complete_genome_1242	COG0652		1.5e-65	219.1
strain_GIC31_complete_genome_812	COG0653		0	1305.7
strain_GIC31_complete_genome_870	COG0653		0	1011.6
strain_GIC31_complete_genome_1666	COG0654		5.1e-87	290.0
strain_GIC31_complete_genome_534	COG0655		2.2e-35	120.1
strain_GIC31_complete_genome_2156	COG0656		1.4e-138	458.8
strain_GIC31_complete_genome_1458	COG0656		7.2e-129	426.8
strain_GIC31_complete_genome_1587	COG0656		1.7e-125	415.7
strain_GIC31_complete_genome_2881	COG0656		4.3e-115	379.6
strain_GIC31_complete_genome_745	COG0656		4.1e-100	332.0
strain_GIC31_complete_genome_187	COG0657		1.2e-87	291.7
strain_GIC31_complete_genome_2911	COG0657		1.4e-87	289.5
strain_GIC31_complete_genome_2648	COG0657		2.9e-54	179.7
strain_GIC31_complete_genome_2690	COG0657		3.2e-44	146.8
strain_GIC31_complete_genome_867	COG0659		1.5e-172	572.0
strain_GIC31_complete_genome_681	COG0659		1.2e-170	565.6
strain_GIC31_complete_genome_275	COG0661		2.3e-128	426.3
strain_GIC31_complete_genome_2448	COG0663		2.9e-85	282.1
strain_GIC31_complete_genome_585	COG0663		8.1e-31	104.6
strain_GIC31_complete_genome_258	COG0664		9.6e-47	156.7
strain_GIC31_complete_genome_2561	COG0664		6.5e-44	145.5
strain_GIC31_complete_genome_2381	COG0664		5.4e-43	142.5
strain_GIC31_complete_genome_2823	COG0664		7.1e-41	135.4
strain_GIC31_complete_genome_2852	COG0665		4.7e-84	278.1
strain_GIC31_complete_genome_1593	COG0665		2.4e-81	270.9
strain_GIC31_complete_genome_2912	COG0665		1e-81	270.3
strain_GIC31_complete_genome_1372	COG0665		4.3e-70	233.8
strain_GIC31_complete_genome_528	COG0665		4.7e-69	230.4
strain_GIC31_complete_genome_474	COG0667		6.5e-132	437.8
strain_GIC31_complete_genome_1231	COG0667		2.5e-68	228.2
strain_GIC31_complete_genome_2943	COG0668		3.6e-80	265.2
strain_GIC31_complete_genome_2835	COG0668		1.9e-23	27.6
strain_GIC31_complete_genome_1883	COG0669		5.7e-81	268.0
strain_GIC31_complete_genome_1945	COG0671		4.1e-38	128.2
strain_GIC31_complete_genome_2901	COG0675		1e-128	425.2
strain_GIC31_complete_genome_513	COG0675		1.2e-127	423.6
strain_GIC31_complete_genome_206	COG0675		3.1e-125	415.6
strain_GIC31_complete_genome_1011	COG0675		5.3e-117	388.5
strain_GIC31_complete_genome_494	COG0675		1.4e-114	380.5
strain_GIC31_complete_genome_658	COG0677		3.3e-165	547.2
strain_GIC31_complete_genome_1808	COG0681		3.7e-76	253.3
strain_GIC31_complete_genome_830	COG0682		1.6e-89	296.9
strain_GIC31_complete_genome_2673	COG0686		1.5e-167	552.3
strain_GIC31_complete_genome_2312	COG0687		1.1e-127	423.4
strain_GIC31_complete_genome_2196	COG0688		1e-53	179.1
strain_GIC31_complete_genome_2082	COG0689		1.3e-122	406.3
strain_GIC31_complete_genome_62	COG0690		4.1e-25	85.5
strain_GIC31_complete_genome_859	COG0691		9.4e-69	227.3
strain_GIC31_complete_genome_2693	COG0692		2.5e-117	387.8
strain_GIC31_complete_genome_2706	COG0693		6.1e-66	217.9
strain_GIC31_complete_genome_1595	COG0693		3.3e-64	214.1
strain_GIC31_complete_genome_2825	COG0693		2e-54	180.1
strain_GIC31_complete_genome_848	COG0696		1.1e-239	793.8
strain_GIC31_complete_genome_226	COG0697		3.3e-76	253.6
strain_GIC31_complete_genome_1213	COG0697		2.8e-61	204.4
strain_GIC31_complete_genome_2338	COG0697		1.6e-60	202.0
strain_GIC31_complete_genome_784	COG0697		3e-22	75.9
strain_GIC31_complete_genome_402	COG0698		9.3e-85	281.8
strain_GIC31_complete_genome_479	COG0702		1.8e-68	228.2
strain_GIC31_complete_genome_865	COG0702		1.8e-53	178.7
strain_GIC31_complete_genome_2725	COG0702		2.6e-36	120.5
strain_GIC31_complete_genome_924	COG0702		2.6e-13	45.6
strain_GIC31_complete_genome_1153	COG0703		1.3e-46	156.6
strain_GIC31_complete_genome_1131	COG0704		4.3e-63	211.0
strain_GIC31_complete_genome_1138	COG0705		2.7e-54	181.2
strain_GIC31_complete_genome_2631	COG0705		8.8e-47	154.5
strain_GIC31_complete_genome_2953	COG0706		5.5e-89	294.9
strain_GIC31_complete_genome_1868	COG0707		5.5e-136	451.1
strain_GIC31_complete_genome_589	COG0707		2e-09	33.3
strain_GIC31_complete_genome_423	COG0711		1e-40	137.2
strain_GIC31_complete_genome_2835	COG0711		1.9e-09	31.0
strain_GIC31_complete_genome_424	COG0712		6.4e-54	180.4
strain_GIC31_complete_genome_2506	COG0714		5e-121	399.7
strain_GIC31_complete_genome_148	COG0714		3.6e-115	382.1
strain_GIC31_complete_genome_1415	COG0714		3e-108	359.4
strain_GIC31_complete_genome_939	COG0716		6e-30	101.6
strain_GIC31_complete_genome_737	COG0716		3e-29	99.2
strain_GIC31_complete_genome_2982	COG0718		1e-49	164.1
strain_GIC31_complete_genome_896	COG0719		8.8e-186	615.8
strain_GIC31_complete_genome_893	COG0719		1.9e-120	400.2
strain_GIC31_complete_genome_2711	COG0720		1.4e-48	160.9
strain_GIC31_complete_genome_714	COG0721		2.9e-42	142.1
strain_GIC31_complete_genome_1699	COG0723		4.3e-35	118.6
strain_GIC31_complete_genome_2781	COG0725		2.1e-28	93.2
strain_GIC31_complete_genome_2782	COG0725		1.5e-21	71.7
strain_GIC31_complete_genome_2777	COG0726		8.2e-65	214.0
strain_GIC31_complete_genome_507	COG0726		2.8e-43	145.0
strain_GIC31_complete_genome_597	COG0726		3.4e-33	111.9
strain_GIC31_complete_genome_361	COG0726		5.4e-12	41.3
strain_GIC31_complete_genome_2176	COG0730		1.2e-56	189.0
strain_GIC31_complete_genome_823	COG0730		2.9e-53	177.4
strain_GIC31_complete_genome_1315	COG0730		4.4e-53	177.0
strain_GIC31_complete_genome_1657	COG0733		2.4e-177	587.9
strain_GIC31_complete_genome_1233	COG0735		1.8e-54	181.1
strain_GIC31_complete_genome_2297	COG0735		5.7e-52	173.0
strain_GIC31_complete_genome_1118	COG0735		1e-40	136.3
strain_GIC31_complete_genome_2630	COG0736		4.1e-51	169.2
strain_GIC31_complete_genome_653	COG0737		3.2e-160	532.6
strain_GIC31_complete_genome_872	COG0737		6.1e-150	498.5
strain_GIC31_complete_genome_906	COG0737		1.2e-109	365.2
strain_GIC31_complete_genome_1236	COG0738		7.2e-94	312.1
strain_GIC31_complete_genome_278	COG0739		5.4e-60	199.8
strain_GIC31_complete_genome_169	COG0739		2.8e-55	184.5
strain_GIC31_complete_genome_1475	COG0739		7.9e-55	183.6
strain_GIC31_complete_genome_461	COG0739		3.1e-49	165.2
strain_GIC31_complete_genome_841	COG0740		6.3e-111	368.1
strain_GIC31_complete_genome_1884	COG0742		1.2e-70	235.0
strain_GIC31_complete_genome_1756	COG0743		5.5e-173	572.8
strain_GIC31_complete_genome_1675	COG0744		7.4e-180	596.9
strain_GIC31_complete_genome_999	COG0744		1.7e-171	568.8
strain_GIC31_complete_genome_2280	COG0744		2.1e-150	499.6
strain_GIC31_complete_genome_1755	COG0750		8.1e-125	414.0
strain_GIC31_complete_genome_1099	COG0751		8.3e-270	893.9
strain_GIC31_complete_genome_1098	COG0752		4.2e-190	630.8
strain_GIC31_complete_genome_2855	COG0753		8.3e-275	909.1
strain_GIC31_complete_genome_2184	COG0753		9.7e-225	745.3
strain_GIC31_complete_genome_324	COG0754		5.6e-81	269.4
strain_GIC31_complete_genome_1250	COG0755		3.1e-82	271.9
strain_GIC31_complete_genome_1163	COG0757		2.4e-74	246.9
strain_GIC31_complete_genome_1801	COG0758		6.6e-79	263.1
strain_GIC31_complete_genome_2422	COG0759		4.1e-45	149.2
strain_GIC31_complete_genome_2260	COG0760		1.4e-68	229.5
strain_GIC31_complete_genome_1107	COG0761		4.8e-111	369.0
strain_GIC31_complete_genome_1861	COG0762		8.1e-31	104.6
strain_GIC31_complete_genome_443	COG0764		3.3e-72	241.1
strain_GIC31_complete_genome_1413	COG0765		1e-100	335.4
strain_GIC31_complete_genome_1192	COG0765		4.3e-92	306.8
strain_GIC31_complete_genome_2272	COG0765		2.5e-80	268.0
strain_GIC31_complete_genome_431	COG0766		5.8e-203	671.8
strain_GIC31_complete_genome_388	COG0766		4.8e-153	507.1
strain_GIC31_complete_genome_1872	COG0768		3.7e-163	541.5
strain_GIC31_complete_genome_1126	COG0768		4.8e-124	410.1
strain_GIC31_complete_genome_1741	COG0769		1.1e-174	579.4
strain_GIC31_complete_genome_237	COG0769		9.6e-154	510.3
strain_GIC31_complete_genome_1520	COG0769		8.1e-144	477.5
strain_GIC31_complete_genome_468	COG0769		1.1e-137	457.1
strain_GIC31_complete_genome_1871	COG0770		1.7e-149	496.5
strain_GIC31_complete_genome_1869	COG0771		8.8e-157	519.9
strain_GIC31_complete_genome_1950	COG0772		4e-117	388.9
strain_GIC31_complete_genome_1902	COG0772		6.4e-112	371.7
strain_GIC31_complete_genome_988	COG0773		2.9e-151	501.7
strain_GIC31_complete_genome_1977	COG0775		1.8e-98	327.0
strain_GIC31_complete_genome_2200	COG0775		1.3e-32	110.0
strain_GIC31_complete_genome_1711	COG0776		2.6e-50	169.0
strain_GIC31_complete_genome_1023	COG0777		1.1e-132	440.2
strain_GIC31_complete_genome_2182	COG0778		2.3e-58	195.1
strain_GIC31_complete_genome_2788	COG0778		3.9e-52	172.8
strain_GIC31_complete_genome_2111	COG0778		4.2e-47	158.2
strain_GIC31_complete_genome_2789	COG0778		3.3e-45	149.9
strain_GIC31_complete_genome_2449	COG0778		2.4e-25	84.5
strain_GIC31_complete_genome_1752	COG0779		1.6e-64	215.0
strain_GIC31_complete_genome_2713	COG0780		8.3e-86	285.1
strain_GIC31_complete_genome_1168	COG0781		1.7e-44	149.5
strain_GIC31_complete_genome_1978	COG0782		2.3e-67	224.5
strain_GIC31_complete_genome_1694	COG0782		9.5e-44	147.0
strain_GIC31_complete_genome_989	COG0783		2e-49	165.7
strain_GIC31_complete_genome_1518	COG0785		2.7e-73	243.8
strain_GIC31_complete_genome_1288	COG0785		2.7e-72	240.4
strain_GIC31_complete_genome_2629	COG0787		2e-148	490.6
strain_GIC31_complete_genome_2451	COG0787		8e-94	310.0
strain_GIC31_complete_genome_363	COG0789		5.4e-32	108.3
strain_GIC31_complete_genome_1275	COG0789		3.8e-28	95.9
strain_GIC31_complete_genome_2249	COG0789		7.6e-18	62.1
strain_GIC31_complete_genome_394	COG0791		1.7e-50	169.7
strain_GIC31_complete_genome_606	COG0791		1.8e-38	129.0
strain_GIC31_complete_genome_622	COG0791		4.6e-32	108.4
strain_GIC31_complete_genome_819	COG0793		5.9e-114	378.6
strain_GIC31_complete_genome_2083	COG0796		9.4e-122	404.3
strain_GIC31_complete_genome_1494	COG0798		2.9e-50	167.7
strain_GIC31_complete_genome_1495	COG0798		2.9e-15	52.5
strain_GIC31_complete_genome_2189	COG0799		7.3e-53	176.3
strain_GIC31_complete_genome_42	COG0801		2.1e-70	234.8
strain_GIC31_complete_genome_2614	COG0802		2.1e-66	219.8
strain_GIC31_complete_genome_2649	COG0803		3.3e-98	324.9
strain_GIC31_complete_genome_2605	COG0805		2.8e-91	301.4
strain_GIC31_complete_genome_1811	COG0806		9e-65	215.3
strain_GIC31_complete_genome_705	COG0807		4e-194	642.9
strain_GIC31_complete_genome_2018	COG0809		1e-160	531.6
strain_GIC31_complete_genome_2674	COG0812		2.7e-129	426.6
strain_GIC31_complete_genome_2384	COG0813		1.8e-114	375.5
strain_GIC31_complete_genome_1983	COG0816		1.4e-58	194.8
strain_GIC31_complete_genome_1095	COG0818		2.1e-44	148.9
strain_GIC31_complete_genome_201	COG0819		4.3e-80	266.8
strain_GIC31_complete_genome_1836	COG0820		3.3e-163	540.4
strain_GIC31_complete_genome_1339	COG0820		4.7e-139	460.8
strain_GIC31_complete_genome_1121	COG0821		2.4e-163	540.6
strain_GIC31_complete_genome_895	COG0822		1.1e-63	212.3
strain_GIC31_complete_genome_913	COG0822		7.1e-11	39.1
strain_GIC31_complete_genome_1299	COG0824		4.9e-46	154.2
strain_GIC31_complete_genome_2085	COG0824		3.3e-34	115.4
strain_GIC31_complete_genome_1024	COG0825		2.2e-164	545.8
strain_GIC31_complete_genome_1211	COG0826		9e-151	500.4
strain_GIC31_complete_genome_1210	COG0826		3.2e-64	214.5
strain_GIC31_complete_genome_1008	COG0827		4.8e-90	299.7
strain_GIC31_complete_genome_2273	COG0834		4.7e-82	273.5
strain_GIC31_complete_genome_1191	COG0834		3.5e-78	260.6
strain_GIC31_complete_genome_1638	COG0834		3e-70	234.4
strain_GIC31_complete_genome_1412	COG0834		1.8e-63	212.1
strain_GIC31_complete_genome_1768	COG0835		1.7e-49	165.8
strain_GIC31_complete_genome_1219	COG0835		8.4e-48	160.3
strain_GIC31_complete_genome_557	COG0836		3e-129	429.3
strain_GIC31_complete_genome_2767	COG0841		9e-278	919.4
strain_GIC31_complete_genome_2234	COG0841		1.5e-247	821.2
strain_GIC31_complete_genome_2551	COG0842		2.6e-55	183.3
strain_GIC31_complete_genome_391	COG0842		1.1e-39	133.5
strain_GIC31_complete_genome_669	COG0842		1.8e-33	113.1
strain_GIC31_complete_genome_670	COG0842		8.8e-27	90.9
strain_GIC31_complete_genome_2582	COG0842		5.2e-22	70.0
strain_GIC31_complete_genome_1896	COG0843		3.3e-242	802.2
strain_GIC31_complete_genome_2379	COG0843		7.4e-123	405.6
strain_GIC31_complete_genome_1333	COG0847		1.5e-49	166.2
strain_GIC31_complete_genome_1866	COG0849		4.7e-127	422.3
strain_GIC31_complete_genome_2036	COG0850		9.4e-40	133.6
strain_GIC31_complete_genome_1686	COG0853		3.7e-65	216.0
strain_GIC31_complete_genome_1114	COG0855		1.1e-288	956.5
strain_GIC31_complete_genome_1747	COG0858		1.2e-49	165.8
strain_GIC31_complete_genome_937	COG0860		5.4e-73	242.5
strain_GIC31_complete_genome_2513	COG0860		1.3e-65	217.3
