	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
NC_019411_NC_019411_292	NC_019411	NC_019411	292	192150	192410	1	E															0
NC_019411_NC_019411_293	NC_019411	NC_019411	293	192421	192945	1	E															0
NC_019411_NC_019411_294	NC_019411	NC_019411	294	192975	193406	1	E															0
NC_019411_NC_019411_295	NC_019411	NC_019411	295	193403	193762	1	E															0
NC_019411_NC_019411_296	NC_019411	NC_019411	296	193759	194133	1	E															0
NC_019411_NC_019411_297	NC_019411	NC_019411	297	194133	194477	1	E															0
NC_019411_NC_019411_298	NC_019411	NC_019411	298	194477	195133	1	E															0
NC_019411_NC_019411_299	NC_019411	NC_019411	299	195130	195663	1	E															0
NC_019411_NC_019411_300	NC_019411	NC_019411	300	195660	196139	1	E															0
NC_019411_NC_019411_301	NC_019411	NC_019411	301	196136	196744	1	E															0
NC_019411_NC_019411_302	NC_019411	NC_019411	302	196741	197289	1	E															0
NC_019411_NC_019411_303	NC_019411	NC_019411	303	197286	197642	1	E															0
NC_019411_NC_019411_304	NC_019411	NC_019411	304	197639	197965	1	E															0
NC_019411_NC_019411_305	NC_019411	NC_019411	305	197965	198360	1	E															0
NC_019411_NC_019411_306	NC_019411	NC_019411	306	198360	198638	1	E															0
NC_019411_NC_019411_307	NC_019411	NC_019411	307	198638	199000	1	E															0
NC_019411_NC_019411_308	NC_019411	NC_019411	308	198997	199263	1	E															0
NC_019411_NC_019411_309	NC_019411	NC_019411	309	199260	199568	1	E															0
NC_019411_NC_019411_310	NC_019411	NC_019411	310	199565	200185	1	D										HNH endonuclease [PF14279.9]					0
NC_019411_NC_019411_311	NC_019411	NC_019411	311	200287	200715	1	E															0
NC_019411_NC_019411_312	NC_019411	NC_019411	312	200712	201068	1	E															0
NC_019411_NC_019411_313	NC_019411	NC_019411	313	201065	201394	1	E															0
NC_019411_NC_019411_314	NC_019411	NC_019411	314	201391	201723	1	E															0
NC_019411_NC_019411_315	NC_019411	NC_019411	315	201735	202076	1	E															0
NC_019411_NC_019411_316	NC_019411	NC_019411	316	202254	203375	1	E															0
NC_019411_NC_019411_317	NC_019411	NC_019411	317	204082	204786	1	E															0
NC_019411_NC_019411_318	NC_019411	NC_019411	318	204797	204970	1	E															0
NC_019411_NC_019411_319	NC_019411	NC_019411	319	204967	205482	1	E															0
NC_019411_NC_019411_320	NC_019411	NC_019411	320	205479	206114	1	E															0
NC_019411_NC_019411_321	NC_019411	NC_019411	321	206095	206400	1	E															0
NC_019411_NC_019411_322	NC_019411	NC_019411	322	206404	207279	1	E															0
NC_019411_NC_019411_323	NC_019411	NC_019411	323	207292	210024	1	D			MER0300333	N10	MER0300333 - family N10 unassigned peptide lyases (Thermus parvatiensis) [N10.UPW]#N10#{peptidase unit: 1239-1662}~source ZP_09897254~	False	0.172	63.0	1.755e-08	Terminase RNaseH-like domain [PF17289.5]; Intein splicing domain [PF14890.9]; Pretoxin HINT domain [PF07591.14]					0
NC_019411_NC_019411_324	NC_019411	NC_019411	324	210271	210462	1	E															0
NC_019411_NC_019411_325	NC_019411	NC_019411	325	210546	210794	1	E															0
NC_019411_NC_019411_326	NC_019411	NC_019411	326	210847	210990	-1	E															0
NC_019411_NC_019411_327	NC_019411	NC_019411	327	211521	211778	-1	E															0
NC_019411_NC_019411_328	NC_019411	NC_019411	328	211951	212139	1	E															0
NC_019411_NC_019411_329	NC_019411	NC_019411	329	212201	212740	1	E															0
NC_019411_NC_019411_330	NC_019411	NC_019411	330	212737	212931	1	E															0
NC_019411_NC_019411_331	NC_019411	NC_019411	331	213041	213559	1	E															0
NC_019411_NC_019411_332	NC_019411	NC_019411	332	213652	214404	1	E															0
NC_019411_NC_019411_333	NC_019411	NC_019411	333	214535	215155	1	E															0
NC_019411_NC_019411_334	NC_019411	NC_019411	334	215234	215506	1	E															0
NC_019411_NC_019411_335	NC_019411	NC_019411	335	215571	215849	1	E															0
NC_019411_NC_019411_336	NC_019411	NC_019411	336	215862	216185	1	E															0
NC_019411_NC_019411_337	NC_019411	NC_019411	337	216189	216857	1	E															0
NC_019411_NC_019411_338	NC_019411	NC_019411	338	216861	217571	1	E															0
NC_019411_NC_019411_339	NC_019411	NC_019411	339	217850	218296	1	E															0
NC_019411_NC_019411_340	NC_019411	NC_019411	340	218440	218832	1	E															0
NC_019411_NC_019411_341	NC_019411	NC_019411	341	218887	219081	1	E															0
