	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_041871_100	NC_041871	NC_041871	100	80446	80676	1	E			YP_009593944.1	YP_009593944.1 hypothetical protein FDG88_gp179 [Escherichia phage Murica]	False	1.0	165	1.5199999999999998e-47													VOG10645	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_101	NC_041871	NC_041871	101	80673	82988	1	D			YP_009593945.1	YP_009593945.1 ribonucleotide reductase large subunit [Escherichia phage Murica]	True	0.981	1596	0.0								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]					VOG00122	sp|P00452|RIR1_ECOLI Ribonucleoside-diphosphate reductase 1 subunit alpha; Xh	Xh	0	False	MKE
NC_041871_102	NC_041871	NC_041871	102	83028	84116	1	D			YP_009593946.1	YP_009593946.1 ribonucleotide-diphosphate reductase subunit beta [Escherichia phage Murica]	True	0.953	727	9.854e-237								Ribonucleotide reductase, small chain [PF00268.24]					VOG00527	sp|P69924|RIR2_ECOLI Ribonucleoside-diphosphate reductase 1 subunit beta; Xh	Xh	0	False	
NC_041871_103	NC_041871	NC_041871	103	84120	84398	1	D			YP_002003609.1	YP_002003609.1 glutaredoxin [Escherichia phage V5]	False	1.0	199	5.172e-59								Glutaredoxin [PF00462.27]								0	False	
NC_041871_104	NC_041871	NC_041871	104	84395	86518	1	C	K21636	ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6]	YP_009593948.1	YP_009593948.1 anaerobic ribonucleoside reductase large subunit [Escherichia phage Murica]	True	0.989	1477	0.0								Anaerobic ribonucleoside-triphosphate reductase [PF13597.9]; ATP cone domain [PF03477.19]; Glycine radical [PF01228.24]					VOG00390	sp|P28903|NRDD_ECOLI Anaerobic ribonucleoside-triphosphate reductase; Xh	Xh	0	False	MKE
NC_041871_105	NC_041871	NC_041871	105	86695	87168	1	C	K04068	anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]	YP_009593949.1	YP_009593949.1 anaerobic ribonucleotide reductase small subunit [Escherichia phage Murica]	False	1.0	339	2.46e-106								4Fe-4S single cluster domain [PF13353.9]; 4Fe-4S single cluster domain [PF13394.9]; Radical SAM superfamily [PF04055.24]					VOG02674	sp|P07075|NRDG_BPT4 Anaerobic ribonucleoside-triphosphate reductase-activating protein; Xh	Xh	0	False	
NC_041871_106	NC_041871	NC_041871	106	87233	87346	1	E			YP_009177557.1	YP_009177557.1 hypothetical protein [Escherichia phage 2 JES-2013] [Escherichia phage slur16]	False	0.822	65	1.05e-13																0	False	
NC_041871_107	NC_041871	NC_041871	107	87343	87693	1	E			YP_009177558.1	YP_009177558.1 hypothetical protein [Escherichia phage 2 JES-2013] [Escherichia phage slur16]	False	0.908	222	9.711e-67													VOG11217	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_108	NC_041871	NC_041871	108	87732	88520	1	D			YP_009593952.1	YP_009593952.1 PhoH-like phosphate starvation-inducible [Escherichia phage Murica]	True	0.951	526	5.819e-169								PhoH-like protein [PF02562.19]; AAA domain [PF13604.9]					VOG02569	sp|P46343|PHOL_BACSU PhoH-like protein; Xh	Xh	0	False	MK
NC_041871_109	NC_041871	NC_041871	109	88622	88933	1	E			YP_009177560.1	YP_009177560.1 hypothetical protein [Enterobacteria phage vB_EcoM-FV3] [Escherichia phage slur16]	False	0.987	217	4.302e-65													VOG06721	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_110	NC_041871	NC_041871	110	88994	90043	1	D			YP_009593954.1	YP_009593954.1 ATP-dependent protease [Escherichia phage Murica]	True	0.96	706	7.011e-230	MER1018867	S14	MER1018867 - family S14 non-peptidase homologues () [S14.UNW]#S14#{peptidase unit: 63-156}~source S4US95~	False	199.0	2.709e-54	0.991	Clp protease [PF00574.26]; Serine dehydrogenase proteinase [PF01972.19]					VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xh;Xs	0	False	VP
NC_041871_111	NC_041871	NC_041871	111	90095	90628	1	E			YP_009593955.1	YP_009593955.1 DNA methyltransferase [Escherichia phage Murica]	True	1.0	393	1.078e-124																0	False	
NC_041871_112	NC_041871	NC_041871	112	90625	90909	1	E			YP_009593956.1	YP_009593956.1 hypothetical protein FDG88_gp167 [Escherichia phage Murica]	False	0.984	198	1.4740000000000001e-58													VOG06793	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_113	NC_041871	NC_041871	113	90946	91185	1	E			YP_009177564.1	YP_009177564.1 hypothetical protein [Escherichia phage vB_EcoM_FFH2] [Escherichia phage slur16]	False	1.0	173	1.674e-50													VOG06512	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_114	NC_041871	NC_041871	114	91182	91580	1	E			YP_009177565.1	YP_009177565.1 hypothetical protein [Escherichia phage vB_EcoM_FFH2] [Escherichia phage slur16]	False	0.959	269	1.874e-82													VOG06779	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_115	NC_041871	NC_041871	115	91618	91851	1	E			YP_009593632.1	YP_009593632.1 hypothetical protein FDG86_gp099 [Escherichia phage APECc02]	False	0.955	157	8.962e-45													VOG03429	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_116	NC_041871	NC_041871	116	91857	92381	1	E			YP_009593631.1	YP_009593631.1 hypothetical protein FDG86_gp098 [Escherichia phage APECc02]	True	1.0	370	6.041e-117													VOG11219	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_117	NC_041871	NC_041871	117	92412	92639	1	E			YP_009177568.1	YP_009177568.1 hypothetical protein [Escherichia phage rv5] [Escherichia phage slur16]	False	0.921	147	2.218e-41													VOG00528	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_118	NC_041871	NC_041871	118	92623	92775	1	E			YP_009177569.1	YP_009177569.1 hypothetical protein [Escherichia phage rv5] [Escherichia phage slur16]	False	1.0	110	5.350000000000001e-29													VOG11220	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_119	NC_041871	NC_041871	119	92859	93044	1	E			YP_009602350.1	YP_009602350.1 hypothetical protein FDH54_gp155 [Escherichia phage V18]	False	1.0	134	5.19e-37													VOG06717	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_120	NC_041871	NC_041871	120	93047	93511	1	E			YP_009593627.1	YP_009593627.1 virion structural protein [Escherichia phage APECc02]	False	0.949	309	4.067e-96													VOG06789	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_041871_121	NC_041871	NC_041871	121	93574	93921	1	E			YP_009593626.1	YP_009593626.1 hypothetical protein FDG86_gp093 [Escherichia phage APECc02]	False	0.991	243	6.777e-74													VOG11222	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_122	NC_041871	NC_041871	122	93918	94205	1	E			YP_009593625.1	YP_009593625.1 hypothetical protein FDG86_gp092 [Escherichia phage APECc02]	False	0.949	192	1.7770000000000001e-56													VOG11223	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_123	NC_041871	NC_041871	123	94202	94396	1	E			YP_009177574.1	YP_009177574.1 hypothetical protein [Enterobacteria phage vB_EcoM-FV3] [Escherichia phage slur16]	False	0.955	131	5.554e-36													VOG11224	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_124	NC_041871	NC_041871	124	94415	94603	1	E			YP_009177575.1	YP_009177575.1 hypothetical protein [Escherichia phage rv5] [Escherichia phage slur16]	False	1.0	137	3.156e-38																0	False	
NC_041871_125	NC_041871	NC_041871	125	94600	94896	1	E			YP_009177576.1	YP_009177576.1 hypothetical protein [Escherichia phage vB_EcoM_FFH2] [Escherichia phage slur16]	False	1.0	216	4.614e-65													VOG11225	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_126	NC_041871	NC_041871	126	94899	95180	1	E			YP_009177577.1	YP_009177577.1 hypothetical protein [Escherichia phage rv5] [Escherichia phage slur16]	False	0.997	198	7.455e-59													VOG11228	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_127	NC_041871	NC_041871	127	95180	95404	1	E			YP_009593972.1	YP_009593972.1 hypothetical protein FDG88_gp151 [Escherichia phage Murica]	False	0.985	156	1.4519999999999998e-44													VOG03429	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_128	NC_041871	NC_041871	128	95394	95648	1	E			YP_009593973.1	YP_009593973.1 hypothetical protein FDG88_gp150 [Escherichia phage Murica]	False	1.0	184	5.758e-54													VOG03429	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_129	NC_041871	NC_041871	129	95688	96059	1	E			YP_009177580.1	YP_009177580.1 hypothetical protein [Escherichia phage vB_EcoM_FFH2] [Escherichia phage slur16]	False	1.0	263	1.3829999999999999e-80													VOG07034	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_130	NC_041871	NC_041871	130	96077	96367	1	E			YP_009593975.1	YP_009593975.1 hypothetical protein FDG88_gp148 [Escherichia phage Murica]	False	0.964	197	2.232e-58													VOG11226	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_131	NC_041871	NC_041871	131	96452	96751	1	C	K05808	putative sigma-54 modulation protein	YP_009593976.1	YP_009593976.1 ribosome-associated translation inhibitor RaiA [Escherichia phage Murica]	False	0.93	195	1.256e-57								Sigma 54 modulation protein / S30EA ribosomal protein [PF02482.22]					VOG11227	sp|P17161|HPF_KLEOX Ribosome hibernation promoting factor; Xr	Xr	0	False	V
NC_041871_132	NC_041871	NC_041871	132	96781	96882	1	E			YP_009593977.1	YP_009593977.1 hypothetical protein FDG88_gp146 [Escherichia phage Murica]	False	0.936	67	1.715e-14													VOG11230	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_133	NC_041871	NC_041871	133	96909	97178	1	E			YP_009593978.1	YP_009593978.1 hypothetical protein FDG88_gp145 [Escherichia phage Murica]	False	0.962	183	1.906e-53													VOG11232	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_134	NC_041871	NC_041871	134	97270	97533	1	E			YP_009593979.1	YP_009593979.1 hypothetical protein FDG88_gp144 [Escherichia phage Murica]	False	0.982	183	1.7259999999999996e-53													VOG11231	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_135	NC_041871	NC_041871	135	97538	97870	1	E			YP_009593980.1	YP_009593980.1 hypothetical protein FDG88_gp143 [Escherichia phage Murica]	False	0.975	228	6.342e-69													VOG11233	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_136	NC_041871	NC_041871	136	97870	98265	1	E			YP_009593981.1	YP_009593981.1 hypothetical protein FDG88_gp142 [Escherichia phage Murica]	False	0.976	272	1.427e-83													VOG07034	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_137	NC_041871	NC_041871	137	98345	98602	1	E			YP_009593982.1	YP_009593982.1 hypothetical protein FDG88_gp141 [Escherichia phage Murica]	False	0.957	173	2.258e-50													VOG11234	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_138	NC_041871	NC_041871	138	98603	98953	1	E			YP_009593983.1	YP_009593983.1 hypothetical protein FDG88_gp140 [Escherichia phage Murica]	False	0.943	232	4.944e-70													VOG11238	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_139	NC_041871	NC_041871	139	98953	99282	1	E			YP_009593984.1	YP_009593984.1 hypothetical protein FDG88_gp139 [Escherichia phage Murica]	False	0.988	229	2.34e-69													VOG11235	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_140	NC_041871	NC_041871	140	99282	99569	1	E			YP_009593985.1	YP_009593985.1 hypothetical protein FDG88_gp138 [Escherichia phage Murica]	False	0.986	200	2.323e-59													VOG11239	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_141	NC_041871	NC_041871	141	99951	100091	1	E			YP_009593606.1	YP_009593606.1 hypothetical protein FDG86_gp073 [Escherichia phage APECc02]	False	0.912	90	3.381e-22													VOG11237	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_142	NC_041871	NC_041871	142	100078	100329	1	E			YP_009031054.1	YP_009031054.1 hypothetical protein FG37_gp141 [Escherichia phage FFH2]	False	0.98	174	1.49e-50													VOG04418	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_143	NC_041871	NC_041871	143	100358	100663	1	E			YP_009031055.1	YP_009031055.1 transcriptional regulator [Escherichia phage FFH2]	False	0.889	189	1.589e-55													VOG04179	sp|P13320|DSBA_BPT4 Double-stranded DNA-binding protein; Xr	Xr	0	False	V
NC_041871_144	NC_041871	NC_041871	144	100719	101045	1	E			YP_009593989.1	YP_009593989.1 hypothetical protein FDG88_gp134 [Escherichia phage Murica]	False	1.0	233	1.779e-70													VOG11240	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_145	NC_041871	NC_041871	145	101054	101353	1	E			YP_009177596.1	YP_009177596.1 hypothetical protein [Escherichia phage rv5] [Escherichia phage slur16]	False	1.0	213	6.077e-64													VOG11241	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_146	NC_041871	NC_041871	146	101714	101926	1	E			YP_009593992.1	YP_009593992.1 hypothetical protein FDG88_gp131 [Escherichia phage Murica]	False	0.987	148	6.674000000000001e-42													VOG11243	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_147	NC_041871	NC_041871	147	102047	102262	1	E			YP_009593600.1	YP_009593600.1 hypothetical protein FDG86_gp067 [Escherichia phage APECc02]	False	0.984	150	1.9780000000000002e-42													VOG11242	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_148	NC_041871	NC_041871	148	104817	105236	-1	E			YP_009593995.1	YP_009593995.1 hypothetical protein FDG88_gp128 [Escherichia phage Murica]	False	0.968	286	3.331e-88													VOG13979	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_149	NC_041871	NC_041871	149	105382	105645	-1	E			YP_009593996.1	YP_009593996.1 hypothetical protein FDG88_gp127 [Escherichia phage Murica]	False	0.938	173	2.492e-50													VOG11244	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_150	NC_041871	NC_041871	150	105706	105978	-1	E			YP_009593595.1	YP_009593595.1 hypothetical protein FDG86_gp062 [Escherichia phage APECc02]	False	0.986	190	6.75e-56													VOG11245	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_151	NC_041871	NC_041871	151	106197	106508	-1	E			YP_009593998.1	YP_009593998.1 hypothetical protein FDG88_gp125 [Escherichia phage Murica]	False	0.977	214	2.866e-64													VOG12409	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_152	NC_041871	NC_041871	152	106505	106696	-1	E			YP_009593999.1	YP_009593999.1 hypothetical protein FDG88_gp124 [Escherichia phage Murica]	False	0.971	131	3.845e-36													VOG12408	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_153	NC_041871	NC_041871	153	106713	107003	-1	E			YP_009594000.1	YP_009594000.1 hypothetical protein FDG88_gp123 [Escherichia phage Murica]	False	0.959	196	5.7620000000000004e-58													VOG11246	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_154	NC_041871	NC_041871	154	107095	107310	-1	E			YP_002003669.1	YP_002003669.1 hypothetical protein rv5_gp167 [Escherichia phage V5]	False	0.953	145	1.213e-40													VOG11247	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_155	NC_041871	NC_041871	155	107502	107747	-1	E			YP_008530409.1	YP_008530409.1 hypothetical protein P766_gp164 [Escherichia phage JES2013]	False	0.997	173	2.539e-50													VOG09955	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_156	NC_041871	NC_041871	156	107840	108019	-1	E			YP_009594004.1	YP_009594004.1 hypothetical protein FDG88_gp119 [Escherichia phage Murica]	False	0.933	118	1.499e-31													VOG00956	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_157	NC_041871	NC_041871	157	108105	108332	-1	E			YP_009594005.1	YP_009594005.1 hypothetical protein FDG88_gp118 [Escherichia phage Murica]	False	1.0	161	2.494e-46													VOG11248	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_158	NC_041871	NC_041871	158	108387	108671	-1	E			YP_009594006.1	YP_009594006.1 hypothetical protein FDG88_gp117 [Escherichia phage Murica]	False	1.0	203	1.763e-60													VOG11255	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_159	NC_041871	NC_041871	159	108874	109224	-1	E			YP_009594007.1	YP_009594007.1 hypothetical protein FDG88_gp116 [Escherichia phage Murica]	False	0.973	240	6.496e-73													VOG06087	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_160	NC_041871	NC_041871	160	109242	109541	-1	E			YP_009594008.1	YP_009594008.1 hypothetical protein FDG88_gp115 [Escherichia phage Murica]	False	0.98	207	9.555e-62													VOG11251	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_161	NC_041871	NC_041871	161	109635	109835	-1	E			YP_009594009.1	YP_009594009.1 hypothetical protein FDG88_gp114 [Escherichia phage Murica]	False	0.962	136	1e-37													VOG11249	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_162	NC_041871	NC_041871	162	109982	110101	-1	E			YP_009594010.1	YP_009594010.1 hypothetical protein FDG88_gp113 [Escherichia phage Murica]	False	0.95	80	6.564e-19													VOG11250	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_163	NC_041871	NC_041871	163	110122	110361	-1	E			YP_009594011.1	YP_009594011.1 hypothetical protein FDG88_gp112 [Escherichia phage Murica]	False	1.0	165	1.7659999999999996e-47													VOG11252	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_164	NC_041871	NC_041871	164	110321	110692	-1	E			YP_009594012.1	YP_009594012.1 hypothetical protein FDG88_gp111 [Escherichia phage Murica]	False	0.927	241	4.849e-73													VOG03574	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_165	NC_041871	NC_041871	165	110757	111137	-1	E			YP_009594013.1	YP_009594013.1 hypothetical protein FDG88_gp110 [Escherichia phage Murica]	False	0.988	265	2.404e-81													VOG11254	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_166	NC_041871	NC_041871	166	111226	111849	-1	E			YP_009594014.1	YP_009594014.1 hypothetical protein FDG88_gp109 [Escherichia phage Murica]	True	0.971	425	2.6329999999999998e-135													VOG00511	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_167	NC_041871	NC_041871	167	111925	112185	-1	E			YP_009594015.1	YP_009594015.1 hypothetical protein FDG88_gp108 [Escherichia phage Murica]	False	1.0	186	9.534e-55													VOG11256	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_168	NC_041871	NC_041871	168	112404	112601	-1	D			YP_007006344.1	YP_007006344.1 hypothetical protein FV3_00173 [Escherichia phage FV3]	False	0.97	135	1.792e-37								Bacteriophage 1.1 Protein [PF08200.14]					VOG00598	sp|P20833|V11_BPT3 Gene 1.1 protein; Xh	Xh	0	False	
NC_041871_169	NC_041871	NC_041871	169	112598	112945	-1	E			YP_009594017.1	YP_009594017.1 hypothetical protein FDG88_gp106 [Escherichia phage Murica]	False	0.979	240	8.486e-73													VOG11257	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_170	NC_041871	NC_041871	170	113020	113265	-1	E			YP_009594018.1	YP_009594018.1 hypothetical protein FDG88_gp105 [Escherichia phage Murica]	False	0.989	171	9e-50													VOG00525	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_171	NC_041871	NC_041871	171	113355	113696	-1	E			YP_009594019.1	YP_009594019.1 hypothetical protein FDG88_gp104 [Escherichia phage Murica]	False	0.908	216	9.608e-65													VOG00740	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_172	NC_041871	NC_041871	172	113776	113895	-1	E			YP_009602399.1	YP_009602399.1 hypothetical protein FDH54_gp106 [Escherichia phage V18]	False	0.898	76	2.981e-17													VOG11258	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_173	NC_041871	NC_041871	173	113976	114371	-1	E			YP_009031086.1	YP_009031086.1 hypothetical protein FG37_gp109 [Escherichia phage FFH2]	False	0.976	272	1.427e-83													VOG11259	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_174	NC_041871	NC_041871	174	114454	114852	-1	E			YP_009594021.1	YP_009594021.1 hypothetical protein FDG88_gp102 [Escherichia phage Murica]	False	1.0	284	6.122e-88													VOG10623	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_175	NC_041871	NC_041871	175	114917	115114	-1	E			YP_009594022.1	YP_009594022.1 hypothetical protein FDG88_gp101 [Escherichia phage Murica]	False	0.999	139	5.497e-39													VOG11261	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_176	NC_041871	NC_041871	176	116001	116147	1	E			YP_009593569.1	YP_009593569.1 hypothetical protein FDG86_gp036 [Escherichia phage APECc02]	False	1.0	105	2.169e-27													VOG27559	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_177	NC_041871	NC_041871	177	116216	116545	-1	E			YP_009031093.1	YP_009031093.1 hypothetical protein FG37_gp102 [Escherichia phage FFH2]	False	1.0	233	1.362e-70													VOG09991	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_178	NC_041871	NC_041871	178	116542	116739	-1	E			YP_009031094.1	YP_009031094.1 hypothetical protein FG37_gp101 [Escherichia phage FFH2]	False	0.988	138	1.951e-38													VOG11266	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_179	NC_041871	NC_041871	179	116732	116977	-1	E			YP_009594027.1	YP_009594027.1 hypothetical protein FDG88_gp096 [Escherichia phage Murica]	False	1.0	177	1.4729999999999998e-51													VOG11262	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_180	NC_041871	NC_041871	180	116987	117319	-1	E			YP_008530435.1	YP_008530435.1 hypothetical protein P766_gp190 [Escherichia phage JES2013]	False	1.0	244	2.821e-74													VOG11265	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_181	NC_041871	NC_041871	181	117330	117521	-1	E			YP_009593564.1	YP_009593564.1 hypothetical protein FDG86_gp031 [Escherichia phage APECc02]	False	1.0	140	2.635e-39													VOG11264	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_182	NC_041871	NC_041871	182	118032	118490	-1	D			YP_009594032.1	YP_009594032.1 phosphatase [Escherichia phage Murica]	False	1.0	327	3.4340000000000004e-102								Macro domain [PF01661.24]								0	False	
NC_041871_183	NC_041871	NC_041871	183	118480	118905	-1	E			YP_009594033.1	YP_009594033.1 hypothetical protein FDG88_gp090 [Escherichia phage Murica]	False	1.0	314	3.588e-98													VOG11267	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_184	NC_041871	NC_041871	184	118974	119171	-1	E			YP_008530441.1	YP_008530441.1 hypothetical protein P766_gp196 [Escherichia phage JES2013]	False	1.0	150	1.0640000000000001e-42													VOG11268	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_185	NC_041871	NC_041871	185	119268	119684	-1	E			YP_009594035.1	YP_009594035.1 hypothetical protein FDG88_gp088 [Escherichia phage Murica]	False	1.0	299	9.470999999999999e-93													VOG02211	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_186	NC_041871	NC_041871	186	119747	120973	-1	E			YP_009594036.1	YP_009594036.1 hypothetical protein FDG88_gp087 [Escherichia phage Murica]	True	0.948	814	6.641999999999999e-266													VOG10594	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_187	NC_041871	NC_041871	187	120973	121338	-1	E			YP_007006367.1	YP_007006367.1 hypothetical protein FV3_00196 [Escherichia phage FV3]	False	0.908	232	6.298e-70													VOG11270	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_188	NC_041871	NC_041871	188	121422	121667	-1	E			YP_009594038.1	YP_009594038.1 hypothetical protein FDG88_gp085 [Escherichia phage Murica]	False	0.997	173	2.539e-50													VOG00160	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_189	NC_041871	NC_041871	189	121685	121987	-1	E			YP_009594039.1	YP_009594039.1 hypothetical protein FDG88_gp084 [Escherichia phage Murica]	False	1.0	215	1.314e-64													VOG03687	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_190	NC_041871	NC_041871	190	121977	122366	-1	E			YP_009594040.1	YP_009594040.1 hypothetical protein FDG88_gp083 [Escherichia phage Murica]	False	0.953	261	8.971999999999999e-80													VOG01312	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_191	NC_041871	NC_041871	191	122366	122659	-1	E			YP_002003716.1	YP_002003716.1 hypothetical protein rv5_gp214 [Escherichia phage V5]	False	0.93	191	2.6900000000000003e-56													VOG07007	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_192	NC_041871	NC_041871	192	122690	122944	-1	E			YP_009594042.1	YP_009594042.1 hypothetical protein FDG88_gp081 [Escherichia phage Murica]	False	0.98	176	3.219e-51													VOG07007	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_193	NC_041871	NC_041871	193	123021	123392	-1	E			YP_009594043.1	YP_009594043.1 hypothetical protein FDG88_gp080 [Escherichia phage Murica]	False	1.0	270	4.695e-83													VOG11271	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_194	NC_041871	NC_041871	194	123403	123597	-1	E			YP_009594044.1	YP_009594044.1 hypothetical protein FDG88_gp079 [Escherichia phage Murica]	False	1.0	146	2.3979999999999995e-41													VOG11272	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_195	NC_041871	NC_041871	195	123594	123821	-1	E			YP_009594045.1	YP_009594045.1 hypothetical protein FDG88_gp078 [Escherichia phage Murica]	False	0.973	156	1.527e-44													VOG11273	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_196	NC_041871	NC_041871	196	123818	124123	-1	E			YP_009594046.1	YP_009594046.1 hypothetical protein FDG88_gp077 [Escherichia phage Murica]	False	1.0	217	2.843e-65													VOG11274	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_041871_197	NC_041871	NC_041871	197	124152	126929	-1	D			YP_009594047.1	YP_009594047.1 DNA polymerase [Escherichia phage Murica]	True	1.0	1967	0.0								DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
NC_041871_198	NC_041871	NC_041871	198	126988	129066	-1	D			YP_009594048.1	YP_009594048.1 AAA family ATPase [Escherichia phage Murica]	True	0.978	1429	0.0								DnaB-like helicase C terminal domain [PF03796.18]; AAA domain [PF13481.9]; KaiC [PF06745.16]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
NC_041871_199	NC_041871	NC_041871	199	129056	129820	-1	E			YP_009594049.1	YP_009594049.1 DNA methyltransferase [Escherichia phage Murica]	True	1.0	562	7.346e-182													VOG02611	sp|Q67472|DNMT_FRG3G Probable DNA (cytosine-5)-methyltransferase; Xh	Xh	0	False	
NC_041871_200	NC_041871	NC_041871	200	129872	130354	-1	E			YP_009594050.1	YP_009594050.1 hypothetical protein FDG88_gp073 [Escherichia phage Murica]	False	0.983	334	1.2540000000000001e-104													VOG11275	REFSEQ hypothetical protein; Xu	Xu	0	False	
