Target Name	ID	EC value	E-Value (sequence)	Score (domain)
CP001157.1_906684_907433_+	VOG03054		1.7e-23	80.0
CP001157.1_2557326_2557856_+	VOG03054		3.1e-20	69.8
CP001157.1_904898_905251_+	VOG03054		2.9e-13	47.2
CP001157.1_1032434_1032787_+	VOG03054		2.9e-13	47.2
CP001157.1_3409892_3410245_+	VOG03054		1.8e-13	47.2
CP001157.1_3988146_3989648_-	VOG03103		5.1e-75	249.5
CP001157.1_3732343_3734184_-	VOG03103		4.9e-62	141.6
CP001157.1_3732343_3734184_-	VOG03103		4.9e-62	63.5
CP001157.1_3112535_3113164_+	VOG03104		2.8e-37	125.8
CP001157.1_3933333_3934109_-	VOG03104		2.8e-23	60.5
CP001157.1_116189_116767_+	VOG03104		5.1e-12	35.5
CP001157.1_3934584_3935651_-	VOG03104		6.6e-11	26.8
CP001157.1_4337462_4339396_-	VOG03107		8.4e-210	695.5
CP001157.1_4087072_4088937_-	VOG03107		4.2e-145	481.3
CP001157.1_1230334_1231371_+	VOG03107		3.4e-15	50.9
CP001157.1_648722_649987_-	VOG03107		6.7e-29	38.7
CP001157.1_648722_649987_-	VOG03107		6.7e-29	31.6
CP001157.1_4675489_4676688_-	VOG03131		1e-32	109.9
CP001157.1_1265328_1266689_+	VOG03131		6.2e-08	27.4
CP001157.1_3745774_3746421_+	VOG03147		4.2e-40	133.5
CP001157.1_3873223_3874074_-	VOG03147		1.5e-26	89.3
CP001157.1_18811_19755_-	VOG03147		3.6e-22	75.8
CP001157.1_1338911_1339600_+	VOG03160		5.1e-46	154.9
CP001157.1_330863_332209_-	VOG03172		4.9e-41	137.5
CP001157.1_4193848_4196379_-	VOG03172		2.6e-38	110.2
CP001157.1_2773450_2776176_-	VOG03172		4.5e-31	90.1
CP001157.1_329386_330870_-	VOG03172		9.3e-10	33.4
CP001157.1_556295_558124_-	VOG03230		6.4e-33	110.6
CP001157.1_41764_43158_+	VOG03230		6e-29	97.3
CP001157.1_4499332_4500918_-	VOG03230		1.6e-28	95.6
CP001157.1_782234_783592_-	VOG03230		3e-27	92.3
CP001157.1_36540_38237_-	VOG03230		3.1e-27	91.8
CP001157.1_267854_268471_-	VOG03495		3e-41	139.3
CP001157.1_741002_741937_+	VOG03495		1.9e-09	34.0
CP001157.1_4360331_4360939_+	VOG03497		2.6e-17	59.8
CP001157.1_403291_403599_-	VOG03543		2.7e-10	37.7
CP001157.1_2846331_2846612_+	VOG03660		1.6e-31	105.9
CP001157.1_4231600_4231845_+	VOG03660		1.4e-07	28.4
CP001157.1_3907193_3909733_+	VOG03661		1.5e-84	234.0
CP001157.1_3907193_3909733_+	VOG03661		1.5e-84	43.5
CP001157.1_3703859_3704182_-	VOG03671		1.7e-11	40.5
CP001157.1_3307914_3308396_+	VOG03711		2.6e-10	37.6
CP001157.1_161436_161978_+	VOG03711		6.3e-08	29.8
CP001157.1_1431528_1432136_-	VOG03747		6.1e-16	55.4
CP001157.1_4035653_4036471_+	VOG03820		4.2e-11	38.5
CP001157.1_582726_583529_+	VOG03820		7.3e-10	34.0
CP001157.1_3799109_3799531_-	VOG03852		1.2e-08	31.6
CP001157.1_51366_53546_-	VOG03885		4e-90	300.2
CP001157.1_4853491_4855500_+	VOG03885		1.7e-88	294.1
CP001157.1_5261178_5264858_-	VOG03885		5.7e-32	76.7
CP001157.1_5292043_5294907_-	VOG03885		4.1e-15	32.2
CP001157.1_1226410_1226781_-	VOG03963		8.2e-38	126.5
CP001157.1_799728_800705_+	VOG03963		1.6e-36	121.8
CP001157.1_1387864_1389795_-	VOG03970		1.1e-27	93.5
CP001157.1_3060154_3061611_+	VOG03970		8.7e-16	54.5
CP001157.1_1686359_1686646_-	VOG03985		4.7e-11	39.6
CP001157.1_1273493_1273900_+	VOG03991		2e-31	106.1
CP001157.1_4677085_4678527_+	VOG04016		4.5e-28	93.9
CP001157.1_1865013_1865957_-	VOG04111		7e-10	35.1
CP001157.1_5281471_5282031_-	VOG04139		8.3e-09	31.5
CP001157.1_3987251_3987973_-	VOG04139		1.1e-08	30.4
CP001157.1_3649892_3650509_+	VOG04139		2.9e-08	29.2
CP001157.1_957031_957684_-	VOG04139		7.4e-08	28.8
CP001157.1_64166_64849_+	VOG04139		6.4e-07	26.5
CP001157.1_1454808_1457018_+	VOG04183		2.3e-12	33.1
CP001157.1_793964_794434_+	VOG04349		1.9e-10	35.4
CP001157.1_3900271_3901320_-	VOG04360		2.1e-38	129.4
CP001157.1_4140781_4142142_-	VOG04360		1.4e-25	86.8
CP001157.1_3790421_3790936_-	VOG04371		4e-69	228.1
CP001157.1_4768627_4768842_+	VOG04372		3.1e-26	87.4
CP001157.1_5294919_5296283_-	VOG04373		6.9e-56	186.5
CP001157.1_1859454_1860833_+	VOG04393		1.2e-48	163.6
CP001157.1_892545_893552_+	VOG04393		3.2e-47	158.9
CP001157.1_4651655_4653022_-	VOG04393		4.4e-47	157.8
CP001157.1_4679755_4681122_-	VOG04393		4.4e-47	157.8
CP001157.1_2830799_2831809_-	VOG04393		7.7e-39	131.4
CP001157.1_4736247_4737527_-	VOG04410		1.2e-44	148.9
CP001157.1_446287_447459_+	VOG04410		1.6e-38	129.4
CP001157.1_2607161_2608555_-	VOG04410		6.5e-39	128.6
CP001157.1_3525102_3526322_-	VOG04410		1.9e-37	125.4
CP001157.1_872116_873405_-	VOG04410		1.3e-27	93.8
CP001157.1_1936840_1938984_+	VOG04419		2.5e-39	131.6
CP001157.1_3010064_3010624_-	VOG04431		1.5e-07	28.0
CP001157.1_4017656_4018132_-	VOG04494		8.5e-20	68.2
CP001157.1_638498_639601_+	VOG04494		8.4e-19	65.4
CP001157.1_289523_289924_+	VOG04522		2.9e-28	53.2
CP001157.1_289523_289924_+	VOG04522		2.9e-28	49.2
CP001157.1_2353884_2355551_+	VOG04576		1e-169	562.9
CP001157.1_1999742_2001223_+	VOG04576		9e-12	38.9
CP001157.1_4297587_4298483_+	VOG04576		2.7e-10	35.8
CP001157.1_3517851_3518036_-	VOG04594		2.8e-26	88.6
CP001157.1_4607763_4608305_+	VOG04630		4.9e-12	41.5
CP001157.1_4386245_4387135_+	VOG04645		4.4e-14	47.6
CP001157.1_1016350_1017243_-	VOG04645		4.6e-13	45.1
CP001157.1_3466775_3467713_-	VOG04645		2.9e-10	35.9
CP001157.1_3108502_3109587_+	VOG04652		8.3e-12	40.5
CP001157.1_1098976_1100313_-	VOG04805		4.9e-18	62.4
CP001157.1_3798291_3798821_-	VOG04825		1e-42	142.2
CP001157.1_2906459_2909380_-	VOG04831		1.1e-87	155.9
CP001157.1_2906459_2909380_-	VOG04831		1.1e-87	134.1
CP001157.1_1345917_1346660_-	VOG04894		4.8e-45	151.2
CP001157.1_1686873_1687190_-	VOG04896		5.1e-20	68.6
CP001157.1_3777907_3778248_-	VOG04896		8.6e-13	44.5
CP001157.1_2376997_2377917_+	VOG04907		6.9e-08	29.4
CP001157.1_3658820_3660010_-	VOG04920		2.2e-20	68.3
CP001157.1_3817611_3818726_-	VOG04920		1.3e-09	32.8
CP001157.1_1941679_1942830_+	VOG04920		1.3e-07	26.7
CP001157.1_87117_87905_+	VOG04931		1.3e-30	104.1
CP001157.1_3805934_3806974_+	VOG04950		3.2e-123	407.4
CP001157.1_255735_256868_+	VOG05073		7.5e-23	77.7
CP001157.1_3964260_3965072_-	VOG05073		3.3e-20	68.5
CP001157.1_4178983_4179783_-	VOG05073		1.3e-18	62.9
CP001157.1_256948_257712_+	VOG05073		3.3e-08	28.8
CP001157.1_3306480_3307646_-	VOG05111		5.9e-14	48.5
CP001157.1_4599173_4600486_+	VOG05111		8e-13	44.1
CP001157.1_4767396_4768421_-	VOG05125		2.5e-108	360.0
CP001157.1_22722_23279_+	VOG05125		9.9e-19	64.0
CP001157.1_3977932_3978609_-	VOG05125		1.7e-09	32.6
CP001157.1_2915588_2915866_+	VOG05245		1.7e-22	77.4
CP001157.1_1123729_1123941_-	VOG05245		2.2e-22	77.1
CP001157.1_1784055_1784264_-	VOG05245		6.8e-22	75.5
CP001157.1_3970462_3970755_-	VOG05245		4.8e-20	68.8
CP001157.1_1608506_1612630_+	VOG05285		1.5e-69	230.5
CP001157.1_948245_950761_+	VOG05285		3.7e-58	194.5
CP001157.1_3568877_3570616_+	VOG05411		7.1e-09	26.1
CP001157.1_4708265_4710244_+	VOG05426		4.5e-25	84.2
CP001157.1_3860492_3861325_+	VOG05430		5.7e-41	137.1
CP001157.1_4971797_4972714_-	VOG05430		1.4e-19	66.8
CP001157.1_2641032_2642021_-	VOG05430		1.1e-16	57.8
CP001157.1_3339551_3340543_+	VOG05430		3.3e-16	56.4
CP001157.1_3337050_3338039_+	VOG05430		7.9e-16	54.9
CP001157.1_954447_955397_-	VOG05499		1.3e-23	81.0
CP001157.1_4851759_4852613_+	VOG05514		2.4e-15	53.3
CP001157.1_5304434_5306179_-	VOG05568		9e-07	25.6
CP001157.1_4012130_4016026_-	VOG05614		1.2e-114	299.8
CP001157.1_4012130_4016026_-	VOG05614		1.2e-114	76.0
CP001157.1_1995495_1995827_+	VOG05640		2.5e-07	27.4
CP001157.1_271539_272180_+	VOG05885		3.3e-07	26.8
CP001157.1_3982806_3983309_-	VOG05970		8.4e-10	33.3
CP001157.1_4826071_4828563_-	VOG06047		4.3e-86	250.1
CP001157.1_1389980_1391899_+	VOG06047		7.4e-73	206.8
CP001157.1_2957620_2959185_+	VOG06047		7.4e-73	205.8
CP001157.1_4130882_4132546_-	VOG06047		7.1e-64	185.5
CP001157.1_86351_87124_+	VOG06047		1.7e-32	110.0
CP001157.1_3173809_3174141_+	VOG06366		1.5e-37	126.1
CP001157.1_2863704_2864045_-	VOG06366		3e-32	108.8
CP001157.1_656092_656370_-	VOG06446		2.4e-09	34.1
CP001157.1_2754881_2755606_-	VOG06448		2.9e-15	51.9
CP001157.1_4344561_4345337_-	VOG06448		2.2e-14	48.9
CP001157.1_499055_499813_+	VOG06448		8e-13	44.3
CP001157.1_4376534_4377391_+	VOG06448		1.1e-12	43.4
CP001157.1_4981311_4982033_-	VOG06448		1.6e-12	42.8
CP001157.1_2990377_2991183_+	VOG06583		8.5e-20	68.5
CP001157.1_3526547_3527521_-	VOG06583		1.8e-17	60.4
CP001157.1_4263261_4264217_-	VOG06583		9.1e-17	58.1
CP001157.1_5223207_5224091_-	VOG06583		2.2e-16	56.7
CP001157.1_2018454_2019383_-	VOG06583		9.4e-16	55.6
CP001157.1_3792527_3793012_-	VOG06850		1.6e-11	40.7
CP001157.1_4290036_4291598_+	VOG07198		6.8e-08	28.3
CP001157.1_65145_67871_-	VOG07202		1.5e-38	130.0
CP001157.1_4186820_4187761_+	VOG07355		2.9e-49	163.9
CP001157.1_4697096_4698076_+	VOG07355		1.8e-35	118.7
CP001157.1_3927954_3931484_-	VOG07446		2.1e-275	913.2
CP001157.1_1534842_1535705_+	VOG07446		1.5e-08	30.1
CP001157.1_2360015_2360650_+	VOG07465		6.3e-35	119.0
CP001157.1_220846_221397_-	VOG07465		4.4e-21	73.4
CP001157.1_550613_552031_+	VOG07465		6.3e-08	28.9
CP001157.1_1605579_1606904_+	VOG07512		2.9e-07	26.6
CP001157.1_1326153_1326851_+	VOG07582		1.8e-96	320.5
CP001157.1_3156657_3157199_+	VOG07611		2.8e-14	50.2
CP001157.1_1516143_1516619_+	VOG07653		4.1e-38	127.8
CP001157.1_4143099_4143581_-	VOG07653		1.5e-34	115.4
CP001157.1_275855_277840_-	VOG07665		3.9e-23	79.0
CP001157.1_590740_591273_+	VOG07695		2.7e-19	61.2
CP001157.1_3504346_3504789_-	VOG07707		4.4e-37	123.7
CP001157.1_3905305_3905763_-	VOG07707		1.5e-36	122.0
CP001157.1_3904763_3905221_-	VOG07707		2e-36	121.6
CP001157.1_2632026_2632622_+	VOG07707		3.6e-08	30.6
CP001157.1_2007077_2007703_-	VOG07707		7.1e-07	26.1
CP001157.1_4955319_4955870_-	VOG07779		3.4e-11	39.6
CP001157.1_3138801_3141155_-	VOG07820		2.8e-182	532.7
CP001157.1_337991_339673_-	VOG07820		5.3e-59	197.3
CP001157.1_3138801_3141155_-	VOG07820		2.8e-182	71.5
CP001157.1_598022_602221_+	VOG07969		1.7e-18	60.7
CP001157.1_191658_192434_-	VOG08163		2.5e-25	65.4
CP001157.1_1166373_1166936_+	VOG08163		8.7e-19	44.4
CP001157.1_2718194_2719252_-	VOG08280		5.4e-45	85.0
CP001157.1_2719249_2721867_-	VOG08280		8.4e-49	70.7
CP001157.1_718348_719640_+	VOG08445		5.2e-92	306.0
CP001157.1_3023358_3024206_-	VOG08524		1.5e-08	32.1
CP001157.1_844219_844845_+	VOG08825		2.1e-17	60.6
CP001157.1_4855712_4856389_+	VOG08825		5.1e-13	45.3
CP001157.1_2635957_2636520_+	VOG08825		4.4e-11	39.9
CP001157.1_5280704_5281261_+	VOG08825		4e-11	39.2
CP001157.1_1889308_1889811_-	VOG08825		1.4e-08	31.7
CP001157.1_3349529_3350455_+	VOG08837		1.3e-21	69.6
CP001157.1_2808792_2809760_-	VOG08837		9.6e-20	62.0
CP001157.1_2212057_2213025_+	VOG08837		1.1e-19	62.0
CP001157.1_4897511_4898740_+	VOG08908		4.1e-94	311.4
CP001157.1_666079_667086_+	VOG08908		1.1e-81	271.5
CP001157.1_4159218_4160180_+	VOG08908		3.1e-45	148.1
CP001157.1_3164402_3165382_+	VOG08908		4.7e-44	144.6
CP001157.1_2760163_2761152_+	VOG08908		1.4e-43	143.1
CP001157.1_4948799_4949677_+	VOG08915		1.5e-100	329.0
CP001157.1_1142873_1144678_+	VOG08915		4.3e-12	42.2
CP001157.1_1239009_1239857_+	VOG08915		1.2e-11	41.6
CP001157.1_291256_292266_-	VOG08941		3.4e-37	125.0
CP001157.1_1371265_1372185_-	VOG08941		6.8e-22	60.7
CP001157.1_1195702_1196865_+	VOG08956		2e-71	238.1
CP001157.1_4839780_4841027_+	VOG08956		2.3e-34	115.2
CP001157.1_876759_877943_-	VOG08956		6.8e-15	51.9
CP001157.1_668637_670547_+	VOG08956		3.8e-08	28.7
CP001157.1_4611717_4613330_+	VOG09026		2.7e-61	204.2
CP001157.1_485252_489619_-	VOG09034		1.6e-67	225.2
CP001157.1_3965294_3967885_+	VOG09034		9.2e-38	125.3
CP001157.1_2860843_2862165_-	VOG09082		2.7e-76	254.2
CP001157.1_3101659_3102981_+	VOG09082		5.4e-76	253.2
CP001157.1_1168778_1170544_-	VOG09082		1.4e-69	232.1
CP001157.1_1049330_1050640_-	VOG09082		1.7e-64	215.3
CP001157.1_3094696_3095973_+	VOG09082		4e-35	118.8
CP001157.1_4949681_4950799_+	VOG09092		2.8e-126	417.6
CP001157.1_3390087_3390818_-	VOG09350		3.5e-41	137.3
CP001157.1_3393239_3394003_-	VOG09350		1.6e-34	115.5
CP001157.1_2256468_2257526_-	VOG09350		5.4e-26	63.0
CP001157.1_1944774_1945238_+	VOG09415		5.5e-07	26.4
CP001157.1_3773630_3774097_-	VOG09559		5.2e-14	48.9
CP001157.1_2280220_2280564_-	VOG09576		9.1e-21	71.8
CP001157.1_2355552_2356937_+	VOG09718		5.1e-91	297.8
CP001157.1_1427388_1429994_+	VOG09738		8.1e-166	455.3
CP001157.1_2789406_2791358_-	VOG09738		2.4e-34	113.4
CP001157.1_1427388_1429994_+	VOG09738		8.1e-166	35.5
CP001157.1_4085990_4086421_-	VOG09787		3.7e-37	123.5
CP001157.1_1059096_1059956_+	VOG09790		6.7e-62	206.3
CP001157.1_1471842_1472585_+	VOG09790		7.5e-50	166.9
CP001157.1_2205964_2206722_-	VOG09790		3.4e-49	164.6
CP001157.1_2370419_2371162_-	VOG09790		7.6e-48	160.4
CP001157.1_2023309_2024154_+	VOG09790		4.2e-43	144.7
CP001157.1_3329891_3330946_-	VOG09811		1.8e-93	311.1
CP001157.1_3620301_3621350_+	VOG09811		1.1e-93	310.8
CP001157.1_752980_754008_-	VOG09811		7.3e-58	189.4
CP001157.1_3919001_3920116_-	VOG09811		1.2e-42	142.6
CP001157.1_88532_89515_-	VOG09811		1.5e-30	99.8
CP001157.1_4657119_4658630_+	VOG09835		2.3e-17	57.2
CP001157.1_4944846_4946207_-	VOG09835		2.9e-09	32.2
CP001157.1_2353233_2353727_-	VOG09842		5.5e-21	72.1
CP001157.1_1895520_1896074_-	VOG09842		3.6e-20	68.4
CP001157.1_4605050_4606846_+	VOG09864		2.6e-138	458.7
CP001157.1_4112596_4113129_-	VOG09875		5.4e-29	96.3
CP001157.1_4702779_4703846_-	VOG09875		1.8e-26	88.0
CP001157.1_3390919_3391626_+	VOG09884		1.2e-08	31.1
CP001157.1_4084819_4085964_-	VOG09901		3e-16	56.1
CP001157.1_3026694_3027728_+	VOG09901		6.3e-09	27.8
CP001157.1_4011730_4012047_-	VOG09918		1.5e-23	80.0
CP001157.1_4630157_4630606_-	VOG09924		1.6e-36	122.1
CP001157.1_4683783_4684121_+	VOG09938		4.5e-16	55.4
CP001157.1_3607636_3608505_-	VOG09963		8.2e-09	29.2
CP001157.1_3744719_3745774_+	VOG09964		5.6e-98	324.2
CP001157.1_4662884_4663447_+	VOG09969		7.6e-10	35.0
CP001157.1_3176764_3177825_-	VOG09977		8.9e-17	57.6
CP001157.1_835687_836748_-	VOG09977		1.1e-16	57.4
CP001157.1_4238229_4239230_-	VOG09977		3.8e-16	54.8
CP001157.1_818417_819484_+	VOG09977		1.5e-15	53.8
CP001157.1_4811665_4812633_-	VOG09977		5.4e-13	44.3
CP001157.1_4028025_4029404_+	VOG10314		5.1e-91	302.2
CP001157.1_1312587_1314227_+	VOG10769		2.7e-150	498.7
CP001157.1_2632810_2634423_-	VOG10769		6.5e-124	411.6
CP001157.1_4132885_4134138_+	VOG11022		2.1e-155	514.0
CP001157.1_1245045_1245353_-	VOG11227		1.1e-12	45.2
CP001157.1_3674019_3674477_-	VOG11294		1.2e-10	37.8
CP001157.1_3722760_3723440_-	VOG11337		2.6e-37	124.8
CP001157.1_2053198_2054331_-	VOG11337		8e-09	31.9
CP001157.1_195918_197360_-	VOG11448		5.9e-99	328.4
CP001157.1_1747441_1748907_+	VOG11448		2.2e-90	300.6
CP001157.1_1644393_1645856_+	VOG11448		5.1e-90	299.4
CP001157.1_2798756_2800225_-	VOG11448		9.3e-90	298.4
CP001157.1_2036277_2036732_+	VOG11642		2.8e-29	99.2
CP001157.1_1570675_1571223_+	VOG12056		4.8e-64	213.1
CP001157.1_2858205_2858765_-	VOG12056		2.1e-29	100.1
CP001157.1_1249489_1250463_-	VOG12058		1.2e-36	123.0
CP001157.1_2404196_2405173_+	VOG12059		3.4e-23	79.6
CP001157.1_4834851_4835606_-	VOG12304		2.5e-13	46.4
CP001157.1_4946233_4946985_-	VOG12366		1.3e-11	35.0
CP001157.1_3769855_3770916_-	VOG12460		5.2e-27	91.0
CP001157.1_3774511_3777234_-	VOG12467		0	1324.8
CP001157.1_2954397_2955926_+	VOG12468		2.1e-56	187.9
CP001157.1_4163868_4164518_-	VOG12468		8.2e-30	100.4
CP001157.1_2280729_2281394_-	VOG12752		1.3e-16	58.2
CP001157.1_687934_688239_-	VOG13156		6e-07	26.6
CP001157.1_19812_20318_-	VOG13488		5.4e-37	123.7
CP001157.1_3992960_3994669_-	VOG13859		9.8e-59	195.5
CP001157.1_1707930_1708214_+	VOG13883		6.7e-17	59.1
CP001157.1_2307362_2308438_-	VOG14241		1e-132	439.1
CP001157.1_3394870_3395934_-	VOG14241		6e-130	429.2
CP001157.1_1527570_1528400_+	VOG14509		4.7e-60	200.2
CP001157.1_4344046_4344528_+	VOG15158		2.1e-62	206.3
CP001157.1_4927251_4928036_+	VOG15437		1.7e-14	49.9
CP001157.1_2328791_2329846_+	VOG15437		3.6e-11	39.4
CP001157.1_3724344_3724883_-	VOG15437		4.5e-10	35.4
CP001157.1_1497784_1498596_+	VOG15437		1.9e-09	34.1
CP001157.1_4147738_4148445_-	VOG15437		5.4e-07	25.3
CP001157.1_2379013_2380104_+	VOG15736		1.3e-94	314.3
CP001157.1_654412_656031_-	VOG15748		5.9e-91	302.3
CP001157.1_4305215_4305655_+	VOG15749		1e-20	70.1
CP001157.1_4326175_4326867_-	VOG15749		1.6e-20	34.8
CP001157.1_4326175_4326867_-	VOG15749		1.6e-20	31.1
CP001157.1_2310600_2311931_-	VOG15751		1.4e-64	210.3
CP001157.1_4733112_4734590_-	VOG15751		4.5e-55	182.0
CP001157.1_4689103_4689696_-	VOG15751		5.8e-42	135.1
CP001157.1_2118693_2119904_-	VOG15751		6e-15	51.0
CP001157.1_4334013_4335224_-	VOG15751		1.5e-07	25.7
CP001157.1_4766391_4766750_-	VOG15752		9.7e-11	28.2
CP001157.1_4432107_4433297_-	VOG15756		2.2e-43	144.9
CP001157.1_3486396_3487607_-	VOG15756		6.4e-43	143.2
CP001157.1_2151126_2152292_+	VOG15756		3e-30	102.1
CP001157.1_264419_264802_-	VOG15783		5.6e-15	52.5
CP001157.1_14121_16055_+	VOG15804		1.1e-16	42.4
CP001157.1_335785_337194_-	VOG15806		1e-44	149.9
CP001157.1_2696557_2697576_+	VOG15826		3.3e-09	25.1
CP001157.1_6877_7758_-	VOG15981		7.6e-23	78.2
CP001157.1_2224341_2225732_-	VOG16010		2.9e-12	30.6
CP001157.1_4042724_4044286_+	VOG16010		7.7e-14	25.8
CP001157.1_4700303_4701415_+	VOG16022		3e-81	269.9
CP001157.1_4022449_4023918_-	VOG16297		3.5e-93	308.4
CP001157.1_3977070_3977924_-	VOG16448		9.7e-21	70.5
CP001157.1_2909828_2910775_+	VOG16777		5.4e-101	334.8
CP001157.1_2688591_2690156_+	VOG16777		1.9e-69	230.9
CP001157.1_3075490_3076923_-	VOG16777		3.4e-17	39.8
CP001157.1_2503197_2504555_+	VOG16777		7.8e-12	35.2
CP001157.1_4581879_4583300_-	VOG16777		6.5e-14	29.8
CP001157.1_2863191_2863502_-	VOG16879		3.3e-07	27.5
CP001157.1_153425_154363_+	VOG17129		4.1e-10	27.4
CP001157.1_4787886_4788683_+	VOG17303		2.2e-22	75.4
CP001157.1_2252512_2253372_+	VOG17303		4.9e-21	71.7
CP001157.1_245408_246160_-	VOG17303		3.2e-20	68.4
CP001157.1_3218656_3219393_+	VOG17303		1.5e-19	66.8
CP001157.1_5137651_5138601_+	VOG17303		9.8e-20	66.7
CP001157.1_720260_722845_+	VOG17500		4e-63	210.0
CP001157.1_3931566_3932189_-	VOG17503		3.9e-47	156.5
CP001157.1_4281391_4282203_-	VOG17505		2.8e-14	49.8
CP001157.1_4487292_4488476_+	VOG17505		4.8e-13	45.7
CP001157.1_2508006_2508566_+	VOG17505		3.2e-09	34.5
CP001157.1_281236_282432_-	VOG17506		2.2e-09	33.2
CP001157.1_1978721_1980097_-	VOG17506		5.3e-08	25.5
CP001157.1_593297_593665_+	VOG17573		2.6e-08	30.7
CP001157.1_1712520_1713602_-	VOG17757		1.3e-29	100.2
CP001157.1_3035801_3037156_-	VOG17757		2e-15	53.2
CP001157.1_2492263_2493813_-	VOG17757		1.5e-08	31.0
CP001157.1_48879_49691_-	VOG17816		3.2e-14	38.1
CP001157.1_1170330_1171889_+	VOG18030		1.5e-08	29.9
CP001157.1_3313864_3314844_-	VOG18067		5.2e-142	469.8
CP001157.1_2456516_2457049_+	VOG18067		5.6e-78	259.5
CP001157.1_3709254_3710261_-	VOG18067		5.4e-38	121.9
CP001157.1_5042872_5043879_+	VOG18067		5.4e-38	121.9
CP001157.1_1648033_1649040_+	VOG18067		9e-38	121.9
CP001157.1_4521793_4523217_-	VOG18158		9.2e-31	96.3
CP001157.1_5068941_5070884_+	VOG18158		1.6e-07	26.7
CP001157.1_1175941_1176867_+	VOG18158		9.5e-07	25.2
CP001157.1_3343266_3343787_-	VOG18529		6e-24	81.8
CP001157.1_3343017_3343166_-	VOG18529		4e-10	36.3
CP001157.1_4953517_4954740_-	VOG18529		9.3e-09	30.7
CP001157.1_4283900_4285741_-	VOG18554		2.1e-117	389.2
CP001157.1_804043_806127_+	VOG18554		6.4e-84	279.3
CP001157.1_4383677_4385380_+	VOG18554		7.7e-68	225.4
CP001157.1_5076837_5078774_+	VOG18554		1.6e-63	211.1
CP001157.1_4364501_4364767_-	VOG18554		6e-08	28.1
CP001157.1_107745_108491_-	VOG18742		1e-08	32.1
CP001157.1_70281_70649_-	VOG18828		3.1e-37	124.2
CP001157.1_4718794_4719630_-	VOG19288		5.3e-46	153.8
CP001157.1_4305728_4306561_+	VOG19288		5.9e-44	147.1
CP001157.1_4765458_4765838_+	VOG19343		2.6e-14	49.6
CP001157.1_442819_443232_+	VOG19343		1.1e-08	32.0
CP001157.1_255735_256868_+	VOG19343		1e-07	28.4
CP001157.1_1004253_1005731_+	VOG19351		1e-13	38.7
CP001157.1_4089511_4089834_-	VOG19360		5.1e-22	72.7
CP001157.1_4681573_4681923_-	VOG19360		2.1e-19	65.0
CP001157.1_153037_153360_+	VOG19360		3.6e-18	60.7
CP001157.1_4589710_4590813_-	VOG19363		1e-29	99.7
CP001157.1_4106890_4107180_-	VOG19537		9.4e-38	126.4
CP001157.1_3679219_3679554_-	VOG19537		1.1e-26	90.2
CP001157.1_903013_904029_+	VOG19698		6.6e-18	52.0
CP001157.1_3130620_3131636_+	VOG19698		6.6e-18	52.0
CP001157.1_1322652_1323668_-	VOG19698		2.1e-18	52.0
CP001157.1_3632844_3633860_-	VOG19698		1.3e-18	52.0
CP001157.1_4648318_4649334_-	VOG19698		1.3e-18	52.0
CP001157.1_209581_210345_+	VOG19857		1.3e-59	199.3
CP001157.1_156797_157594_+	VOG20124		3.5e-21	72.3
CP001157.1_4092159_4092938_-	VOG20124		1.5e-20	69.9
CP001157.1_2093069_2094052_+	VOG20124		1.2e-17	61.0
CP001157.1_5294919_5296283_-	VOG20124		1.1e-11	27.8
CP001157.1_748156_748398_-	VOG20327		1.9e-09	34.5
CP001157.1_2051769_2052011_-	VOG20327		2.5e-09	34.2
CP001157.1_2122461_2123819_-	VOG20698		6.9e-32	107.9
CP001157.1_2922224_2923594_+	VOG20698		4.8e-23	78.3
CP001157.1_3864073_3865425_-	VOG20698		1.5e-18	63.3
CP001157.1_2856494_2856982_-	VOG20801		3.2e-18	61.4
CP001157.1_2826606_2827769_+	VOG20806		2.5e-115	382.9
CP001157.1_4638542_4639381_+	VOG20948		1.4e-19	66.3
CP001157.1_2285173_2289648_-	VOG20952		4e-08	29.0
CP001157.1_2290021_2292735_-	VOG20955		6.5e-79	259.6
CP001157.1_4552672_4555410_+	VOG20955		2.7e-85	139.9
CP001157.1_4552672_4555410_+	VOG20955		2.7e-85	139.5
CP001157.1_237818_241405_+	VOG20955		3.2e-67	119.2
CP001157.1_237818_241405_+	VOG20955		3.2e-67	101.8
CP001157.1_3915077_3915715_-	VOG20978		5.6e-18	60.4
CP001157.1_3362899_3363948_-	VOG21226		4.8e-84	279.1
CP001157.1_3765857_3766756_-	VOG21226		1.5e-58	194.6
CP001157.1_205981_207201_+	VOG21226		5e-11	29.9
CP001157.1_109811_111856_-	VOG21288		6.1e-107	353.3
CP001157.1_3820335_3821105_+	VOG21290		7e-13	44.7
CP001157.1_131734_133908_-	VOG21290		1.1e-09	34.7
CP001157.1_1841459_1842838_+	VOG21292		5.7e-22	68.6
CP001157.1_2222815_2224323_+	VOG21292		3.1e-25	66.7
CP001157.1_2530681_2532303_-	VOG21292		1.2e-28	58.1
CP001157.1_3122954_3124762_-	VOG21292		1.5e-25	57.2
CP001157.1_4480023_4480595_-	VOG21292		2.8e-16	55.3
CP001157.1_4317910_4318827_-	VOG21314		2.3e-29	72.5
CP001157.1_3946593_3947375_+	VOG21335		1.3e-17	56.8
CP001157.1_4698073_4698696_+	VOG21345		6.5e-34	113.8
