Target Name	ID	EC value	E-Value (sequence)	Score (domain)
152B_unitig_2|quiver_479552_480553_-	K02002		1.5e-66	223.6
152B_unitig_0|quiver_4095334_4096335_-	K02002		4.4e-52	175.7
152B_unitig_0|quiver_4668189_4668905_-	K02003		7.4e-105	349.8
152B_unitig_0|quiver_2344644_2345351_-	K02003		1.1e-91	306.3
152B_unitig_0|quiver_3936369_3937073_+	K02003		5.4e-91	304.1
152B_unitig_0|quiver_2151576_2152892_+	K02004		3e-17	57.7
152B_unitig_0|quiver_4668918_4670210_-	K02005		6.7e-93	310.9
152B_unitig_0|quiver_3176313_3177503_-	K02005		4e-65	219.3
152B_unitig_0|quiver_3935104_3936372_+	K02005		8e-50	168.7
152B_unitig_0|quiver_2289002_2290039_+	K02010		1.4e-131	438.9
152B_unitig_0|quiver_3787623_3788642_+	K02010		1.6e-130	435.3
152B_unitig_1|quiver_452440_454662_-	K02011		3.8e-174	579.2
152B_unitig_0|quiver_3785941_3787635_+	K02011		5.1e-139	462.7
152B_unitig_0|quiver_2287338_2289005_+	K02011		1e-101	339.6
152B_unitig_0|quiver_3784734_3785933_+	K02012		7.7e-86	287.5
152B_unitig_1|quiver_454731_455759_-	K02012		4e-81	272.1
152B_unitig_1|quiver_455878_456900_-	K02012		3.3e-78	262.4
152B_unitig_0|quiver_2286070_2287188_+	K02012		1.5e-72	243.6
152B_unitig_0|quiver_2812831_2813895_+	K02012		1.7e-54	184.2
152B_unitig_0|quiver_3919853_3920617_+	K02013		2.2e-98	328.4
152B_unitig_2|quiver_666740_667501_-	K02013		1e-92	309.8
152B_unitig_0|quiver_4226317_4227069_-	K02013		3.1e-76	255.5
152B_unitig_0|quiver_101702_102460_+	K02013		7.5e-73	244.2
152B_unitig_2|quiver_3351_3965_-	K02013		3.9e-68	228.9
152B_unitig_0|quiver_4227063_4228133_-	K02015		7.7e-110	366.2
152B_unitig_0|quiver_3918825_3919856_+	K02015		1.3e-109	365.5
152B_unitig_2|quiver_667498_668262_-	K02015		2.5e-91	305.3
152B_unitig_2|quiver_3962_4426_-	K02015		8.9e-58	194.7
152B_unitig_0|quiver_4228140_4229276_-	K02016		6.3e-59	198.7
152B_unitig_0|quiver_99503_100636_+	K02016		2.5e-47	160.4
152B_unitig_0|quiver_3917803_3918819_+	K02016		1.3e-46	158.2
152B_unitig_2|quiver_668535_669560_-	K02016		1.7e-45	154.5
152B_unitig_2|quiver_5663_6007_-	K02016		1.4e-11	42.8
152B_unitig_0|quiver_2175245_2176312_-	K02017		6.4e-95	317.9
152B_unitig_0|quiver_2176309_2177004_-	K02018		3.2e-97	325.3
152B_unitig_0|quiver_2174867_2175244_+	K02019		1.7e-42	144.4
152B_unitig_0|quiver_2177105_2177896_-	K02020		1.1e-76	257.2
152B_unitig_3|quiver_335844_338558_-	K02021		6.4e-172	571.5
152B_unitig_1|quiver_19550_20530_+	K02021		2.8e-27	93.6
152B_unitig_2|quiver_610067_611053_-	K02025		3.9e-118	393.8
152B_unitig_2|quiver_526928_527881_+	K02025		3.4e-108	360.9
152B_unitig_1|quiver_106493_107416_-	K02025		2.2e-97	325.4
152B_unitig_0|quiver_4596518_4597504_-	K02025		4.8e-97	324.2
152B_unitig_2|quiver_82591_83529_+	K02025		5.3e-97	324.2
152B_unitig_2|quiver_520396_521286_+	K02026		8.9e-102	340.2
152B_unitig_0|quiver_2003718_2004605_-	K02026		5.3e-100	334.3
152B_unitig_2|quiver_609234_610070_-	K02026		1.1e-99	333.2
152B_unitig_1|quiver_115836_116681_+	K02026		2.3e-94	315.7
152B_unitig_0|quiver_2506901_2507764_+	K02026		3.2e-92	308.6
152B_unitig_0|quiver_3863259_3864539_-	K02027		5.4e-77	258.6
152B_unitig_1|quiver_107488_108717_-	K02027		7.3e-73	245.0
152B_unitig_3|quiver_15652_16911_+	K02027		2.4e-71	240.0
152B_unitig_3|quiver_145870_147102_+	K02027		2.9e-69	232.9
152B_unitig_1|quiver_113618_114856_+	K02027		6e-69	232.1
152B_unitig_2|quiver_20966_22501_+	K02028		1.3e-145	484.6
152B_unitig_4|quiver_166786_167550_+	K02028		5e-142	472.9
152B_unitig_3|quiver_370658_371422_+	K02028		5.5e-140	466.1
152B_unitig_4|quiver_109324_111102_-	K02028		1.9e-138	460.9
152B_unitig_0|quiver_4730453_4731181_+	K02028		1.3e-137	458.2
152B_unitig_2|quiver_252500_253429_-	K02029		1.6e-88	296.3
152B_unitig_0|quiver_2388648_2389340_-	K02029		2.9e-82	275.8
152B_unitig_0|quiver_1060344_1061156_-	K02029		3.4e-81	272.3
152B_unitig_2|quiver_146943_147602_+	K02029		9.7e-80	267.3
152B_unitig_2|quiver_119051_119710_+	K02029		8.4e-77	257.8
152B_unitig_0|quiver_2321079_2321876_-	K02030		6.2e-51	172.1
152B_unitig_2|quiver_117359_118207_+	K02030		2.6e-36	123.9
152B_unitig_0|quiver_3442088_3442810_-	K02030		3.7e-30	103.7
152B_unitig_2|quiver_253426_254316_-	K02030		2.1e-27	94.6
152B_unitig_0|quiver_2204495_2205328_+	K02031		2.3e-124	414.9
152B_unitig_2|quiver_49023_49880_-	K02031		2e-119	398.6
152B_unitig_3|quiver_78059_78862_-	K02031		6.7e-118	393.6
152B_unitig_3|quiver_169872_170687_-	K02031		5.8e-116	387.1
152B_unitig_0|quiver_4691869_4692714_-	K02031		2.1e-113	378.7
152B_unitig_3|quiver_100973_102649_-	K02032		2.2e-229	756.9
152B_unitig_3|quiver_346526_348415_-	K02032		2.1e-226	745.4
152B_unitig_2|quiver_61629_63350_+	K02032		2.1e-222	737.9
152B_unitig_2|quiver_557399_559054_-	K02032		1.9e-169	558.5
152B_unitig_4|quiver_220458_222089_-	K02032		4.5e-161	535.2
152B_unitig_3|quiver_113609_114550_+	K02033		3.1e-119	397.4
152B_unitig_0|quiver_2297038_2297985_-	K02033		1.1e-116	389.0
152B_unitig_3|quiver_105315_106235_-	K02033		2.9e-116	387.6
152B_unitig_2|quiver_296478_297437_+	K02033		4.3e-116	387.1
152B_unitig_0|quiver_1859903_1861012_+	K02033		3.1e-113	377.6
152B_unitig_2|quiver_49877_50812_-	K02034		3.9e-113	377.9
152B_unitig_3|quiver_114550_115419_+	K02034		7.2e-112	373.7
152B_unitig_0|quiver_2203563_2204498_+	K02034		1.2e-110	369.6
152B_unitig_3|quiver_136372_137190_-	K02034		9.2e-106	353.5
152B_unitig_3|quiver_106235_107083_-	K02034		4.2e-105	351.3
152B_unitig_0|quiver_1858180_1859712_+	K02035		1.9e-120	402.0
152B_unitig_1|quiver_316816_318330_+	K02035		3e-115	384.8
152B_unitig_3|quiver_103670_105289_-	K02035		9e-113	376.6
152B_unitig_5|quiver_243312_244919_-	K02035		1.7e-112	375.6
152B_unitig_0|quiver_2298110_2299618_-	K02035		1.3e-111	372.9
152B_unitig_0|quiver_1534271_1535086_-	K02036		1.9e-151	504.6
152B_unitig_0|quiver_348133_348939_-	K02036		2.9e-141	471.1
152B_unitig_0|quiver_1536421_1537902_-	K02037		3.2e-104	347.7
152B_unitig_0|quiver_349796_350773_-	K02037		2.9e-98	328.2
152B_unitig_0|quiver_1535102_1536424_-	K02038		7.1e-102	339.8
152B_unitig_0|quiver_348936_349793_-	K02038		1.9e-86	289.0
152B_unitig_0|quiver_1533513_1534226_-	K02039		7.9e-73	244.4
152B_unitig_0|quiver_350861_351883_-	K02040		3.8e-67	226.0
152B_unitig_0|quiver_1538073_1539107_-	K02040		1.5e-55	187.8
152B_unitig_0|quiver_1916749_1917597_+	K02041		5.3e-107	356.1
152B_unitig_0|quiver_1919682_1921025_+	K02042		5.9e-98	327.6
152B_unitig_0|quiver_1918715_1919674_+	K02042		3.5e-90	302.1
152B_unitig_0|quiver_1910517_1911254_-	K02043		4.1e-95	317.1
152B_unitig_0|quiver_1917682_1918587_+	K02044		1.4e-66	224.0
152B_unitig_3|quiver_22486_23526_-	K02045		3.5e-148	492.6
152B_unitig_3|quiver_24399_25193_-	K02046		9.2e-135	447.4
152B_unitig_3|quiver_23537_24367_-	K02047		1e-143	477.1
152B_unitig_0|quiver_3181331_3182116_-	K02049		1.6e-111	372.3
152B_unitig_2|quiver_618805_619668_-	K02049		1.2e-107	359.5
152B_unitig_2|quiver_283010_283849_+	K02049		3.8e-106	354.6
152B_unitig_0|quiver_2473201_2474013_-	K02049		8e-100	333.7
152B_unitig_1|quiver_407105_407935_+	K02049		3.7e-91	305.2
152B_unitig_2|quiver_283849_284691_+	K02050		7.8e-62	208.3
152B_unitig_0|quiver_3179043_3180170_-	K02050		1.3e-59	200.3
152B_unitig_0|quiver_3180167_3181111_-	K02050		2.3e-58	196.5
152B_unitig_1|quiver_406290_407108_+	K02050		1.7e-47	161.0
152B_unitig_0|quiver_3178013_3178984_-	K02051		5.2e-48	163.3
152B_unitig_2|quiver_281933_282949_+	K02051		5.5e-36	123.7
152B_unitig_1|quiver_405151_406224_+	K02051		4.2e-35	120.7
152B_unitig_0|quiver_3611692_3612753_-	K02052		1.1e-154	515.6
152B_unitig_0|quiver_2707930_2708916_-	K02052		3.6e-149	497.3
152B_unitig_0|quiver_3591210_3592301_+	K02052		1.4e-145	485.4
152B_unitig_5|quiver_174674_175906_-	K02052		5.9e-145	483.3
152B_unitig_0|quiver_2422514_2423578_+	K02052		4.4e-144	480.5
152B_unitig_4|quiver_88830_89630_-	K02053		2.6e-84	281.8
152B_unitig_5|quiver_169762_170559_-	K02053		1.8e-83	279.2
152B_unitig_0|quiver_2421664_2422503_+	K02053		1.3e-73	246.6
152B_unitig_0|quiver_108808_109596_+	K02053		3.1e-71	238.7
152B_unitig_0|quiver_3594839_3595660_+	K02053		8.1e-68	227.6
152B_unitig_5|quiver_170563_171435_-	K02054		2.3e-96	322.1
152B_unitig_4|quiver_89632_90504_-	K02054		6e-96	320.7
152B_unitig_0|quiver_107984_108808_+	K02054		7.4e-79	264.2
152B_unitig_0|quiver_1064950_1065777_+	K02054		3.1e-75	252.0
152B_unitig_0|quiver_3613551_3614444_-	K02054		2e-64	216.6
152B_unitig_5|quiver_171477_172517_-	K02055		7.9e-87	291.1
152B_unitig_0|quiver_3614516_3615619_-	K02055		2.2e-81	273.1
152B_unitig_4|quiver_90618_91628_-	K02055		1.7e-77	260.3
152B_unitig_0|quiver_2709120_2710283_-	K02055		5.7e-65	219.0
152B_unitig_0|quiver_106810_107850_+	K02055		2e-63	213.9
152B_unitig_2|quiver_538155_538949_+	K02056		2.9e-115	384.5
152B_unitig_0|quiver_3033453_3034277_-	K02056		3.4e-99	331.3
152B_unitig_2|quiver_537031_538152_+	K02057		9.4e-92	306.4
152B_unitig_2|quiver_163756_164742_+	K02057		8.6e-85	283.5
152B_unitig_2|quiver_162728_163756_+	K02057		1.1e-78	263.4
152B_unitig_2|quiver_535958_536905_+	K02058		6.9e-93	310.7
152B_unitig_2|quiver_160111_161094_+	K02058		1.4e-83	279.9
152B_unitig_1|quiver_364674_365720_-	K02058		2.7e-64	216.4
152B_unitig_0|quiver_4281802_4282647_+	K02065		5.2e-111	370.0
152B_unitig_0|quiver_4280649_4281800_+	K02066		1.3e-84	282.9
152B_unitig_0|quiver_4282657_4284027_+	K02067		1.3e-55	146.8
152B_unitig_1|quiver_423309_424397_-	K02071		5.9e-150	499.2
152B_unitig_1|quiver_422675_423328_-	K02072		8.5e-104	346.6
152B_unitig_1|quiver_424757_425596_-	K02073		6e-106	353.6
152B_unitig_0|quiver_1010836_1011585_-	K02074		1.2e-100	335.7
152B_unitig_0|quiver_1009967_1010839_-	K02075		3e-91	304.9
152B_unitig_0|quiver_1009051_1009950_-	K02077		1.3e-93	313.1
152B_unitig_0|quiver_498032_498307_-	K02078		8.5e-31	106.6
152B_unitig_0|quiver_4122280_4122558_+	K02078		3.3e-19	68.7
152B_unitig_2|quiver_229710_230504_-	K02081		8.1e-77	256.6
152B_unitig_2|quiver_100935_101696_-	K02081		4.1e-69	231.3
152B_unitig_3|quiver_58063_58875_-	K02081		8.8e-68	226.9
152B_unitig_0|quiver_3831336_3832160_+	K02099		4.3e-48	163.2
152B_unitig_3|quiver_410421_411446_-	K02099		7.7e-46	155.7
152B_unitig_3|quiver_195647_196474_-	K02099		8.1e-41	139.3
152B_unitig_4|quiver_123368_124252_+	K02099		2.2e-40	137.7
152B_unitig_0|quiver_2712225_2713115_-	K02099		1.2e-31	109.1
152B_unitig_0|quiver_1132234_1132725_-	K02109		1.8e-24	85.8
152B_unitig_0|quiver_1132729_1133352_-	K02109		3e-23	81.3
152B_unitig_0|quiver_2464470_2465054_+	K02113		1.3e-48	164.8
152B_unitig_0|quiver_2469195_2469602_+	K02114		7e-35	119.2
152B_unitig_0|quiver_2466612_2467496_+	K02115		2.5e-104	348.0
152B_unitig_0|quiver_1134540_1134878_-	K02116		6.4e-12	44.8
152B_unitig_0|quiver_1133725_1134477_-	K02126		1.9e-71	239.0
152B_unitig_0|quiver_1133430_1133657_-	K02128		6.2e-21	74.0
152B_unitig_0|quiver_2465054_2466583_+	K02132		1.1e-291	967.8
152B_unitig_0|quiver_2467520_2468956_+	K02133		0	1113.2
152B_unitig_0|quiver_31058_31519_+	K02160		2.6e-55	186.3
152B_unitig_4|quiver_157275_157718_+	K02160		1.4e-36	125.0
152B_unitig_4|quiver_159100_159537_+	K02160		1.5e-12	46.5
152B_unitig_0|quiver_793973_794758_+	K02167		1.5e-83	279.0
152B_unitig_0|quiver_4036703_4037500_-	K02169		7.8e-30	102.7
152B_unitig_0|quiver_4015331_4016137_-	K02169		4.8e-24	83.5
152B_unitig_0|quiver_4179601_4180419_-	K02169		1.3e-16	59.2
152B_unitig_0|quiver_1497199_1498131_-	K02169		3.5e-13	48.0
152B_unitig_0|quiver_3783898_3784665_+	K02170		3e-22	74.2
152B_unitig_0|quiver_4045248_4046030_+	K02170		1.8e-15	53.2
152B_unitig_0|quiver_1588388_1589020_-	K02173		1e-33	114.5
152B_unitig_2|quiver_134610_135482_-	K02183		1.3e-19	50.9
152B_unitig_0|quiver_4114149_4114793_+	K02189		6.6e-31	106.3
152B_unitig_0|quiver_2335052_2335699_-	K02193		3.2e-76	255.1
152B_unitig_0|quiver_2334166_2334825_-	K02194		8.6e-57	191.3
152B_unitig_0|quiver_2333356_2334117_-	K02195		6.2e-103	342.8
152B_unitig_0|quiver_2333174_2333353_-	K02196		4.5e-11	41.8
152B_unitig_0|quiver_630362_630904_-	K02197		5.2e-52	175.2
152B_unitig_1|quiver_520541_521083_-	K02197		5.2e-52	175.2
152B_unitig_0|quiver_628368_630365_-	K02198		7.4e-246	816.6
152B_unitig_1|quiver_518547_520544_-	K02198		7.4e-246	816.6
152B_unitig_0|quiver_2332569_2333177_-	K02199		2.7e-60	202.9
152B_unitig_1|quiver_516468_516905_+	K02199		5.3e-54	182.3
152B_unitig_0|quiver_2557477_2558202_+	K02199		1.5e-27	95.3
152B_unitig_0|quiver_627916_628371_-	K02200		1.5e-37	128.6
152B_unitig_1|quiver_518083_518550_-	K02200		1.6e-37	128.3
152B_unitig_0|quiver_1023382_1024347_-	K02204		2.4e-135	450.2
152B_unitig_0|quiver_864671_865654_+	K02204		1.7e-39	134.4
152B_unitig_0|quiver_851857_852591_+	K02204		1.7e-18	65.2
152B_unitig_2|quiver_655526_656389_-	K02204		5.1e-16	42.3
152B_unitig_0|quiver_2368751_2369071_-	K02221		6.9e-26	90.1
152B_unitig_0|quiver_4116842_4118149_+	K02224		1.2e-160	534.5
152B_unitig_0|quiver_4118146_4119252_+	K02225		1e-125	417.6
152B_unitig_0|quiver_2993713_2994267_-	K02226		5.4e-32	109.9
152B_unitig_0|quiver_4119249_4120229_+	K02227		9.4e-100	332.6
152B_unitig_3|quiver_290417_291181_-	K02228		2.8e-109	364.6
152B_unitig_3|quiver_288962_290344_-	K02229		5.7e-77	257.9
152B_unitig_0|quiver_4107671_4111573_+	K02230		0	1556.7
152B_unitig_0|quiver_4106088_4106612_+	K02231		7.8e-73	244.6
152B_unitig_0|quiver_4096974_4098440_+	K02232		1.1e-217	723.9
152B_unitig_0|quiver_4159931_4160713_-	K02233		1.3e-60	204.4
152B_unitig_0|quiver_4106617_4107666_+	K02234		5.7e-159	527.5
152B_unitig_1|quiver_268276_269487_+	K02234		1.5e-58	190.0
152B_unitig_1|quiver_261421_262656_+	K02234		1.1e-57	187.0
152B_unitig_0|quiver_3800607_3801812_-	K02234		1.7e-55	182.4
152B_unitig_0|quiver_2754971_2756074_-	K02234		7.5e-76	158.8
152B_unitig_0|quiver_4783981_4786413_-	K02238		8.5e-78	260.9
152B_unitig_5|quiver_139643_140815_-	K02238		5.4e-14	49.9
152B_unitig_0|quiver_2590340_2591116_+	K02242		3.2e-44	150.2
152B_unitig_0|quiver_1029398_1030351_-	K02257		2.3e-97	325.1
152B_unitig_0|quiver_1028653_1029261_-	K02258		2.4e-80	268.6
152B_unitig_0|quiver_369097_370437_-	K02259		3.8e-103	344.8
152B_unitig_0|quiver_1027713_1028591_-	K02262		4.1e-114	380.1
152B_unitig_0|quiver_1030416_1032122_-	K02274		3.6e-272	903.9
152B_unitig_0|quiver_3925372_3927150_+	K02274		1.9e-221	736.0
152B_unitig_0|quiver_1032139_1033023_-	K02275		1.8e-81	273.6
152B_unitig_0|quiver_3924498_3925316_+	K02275		1.2e-71	241.2
152B_unitig_0|quiver_3927871_3928590_+	K02276		5.2e-65	217.8
152B_unitig_0|quiver_3927147_3927860_+	K02276		1.3e-41	140.9
152B_unitig_0|quiver_3928598_3928963_+	K02277		8.9e-25	86.6
152B_unitig_0|quiver_1876116_1876628_-	K02278		3.6e-31	106.8
152B_unitig_3|quiver_225362_225925_+	K02278		1.3e-27	95.2
152B_unitig_0|quiver_1875190_1876005_-	K02279		1.4e-56	190.9
152B_unitig_3|quiver_229954_230892_+	K02279		8e-39	125.7
152B_unitig_0|quiver_1873679_1875178_-	K02280		2.3e-130	434.5
152B_unitig_0|quiver_1877320_1877730_+	K02280		1.3e-16	59.0
152B_unitig_0|quiver_1872927_1873658_-	K02281		4.4e-76	254.5
152B_unitig_0|quiver_1871635_1872912_-	K02282		1.4e-110	369.3
152B_unitig_0|quiver_1870027_1871502_-	K02283		1.5e-183	609.7
152B_unitig_3|quiver_230913_232811_+	K02283		6.7e-144	478.7
152B_unitig_3|quiver_223364_224677_-	K02283		9.2e-138	458.6
152B_unitig_3|quiver_280867_281955_-	K02294		3.2e-30	103.9
152B_unitig_3|quiver_332050_333165_-	K02297		7.9e-148	491.0
152B_unitig_3|quiver_330004_332007_-	K02298		0	1182.2
152B_unitig_3|quiver_329378_329998_-	K02299		4.4e-102	340.3
152B_unitig_3|quiver_328980_329285_-	K02300		8.6e-47	157.6
152B_unitig_0|quiver_4738357_4739796_-	K02302		1.2e-154	514.2
152B_unitig_0|quiver_4116006_4116845_+	K02303		1.2e-101	338.7
152B_unitig_0|quiver_1696416_1697987_-	K02313		6e-139	462.7
152B_unitig_0|quiver_504708_506210_+	K02314		1.3e-160	534.9
152B_unitig_0|quiver_3512690_3514705_+	K02316		5.5e-165	549.7
152B_unitig_0|quiver_1926784_1929834_-	K02335		0	1117.9
152B_unitig_0|quiver_302371_305868_-	K02337		0	1478.3
152B_unitig_0|quiver_1776231_1777349_+	K02338		1e-126	422.4
152B_unitig_0|quiver_483113_483562_-	K02339		9.9e-11	40.8
152B_unitig_0|quiver_2118436_2119476_-	K02340		1.4e-47	161.6
152B_unitig_0|quiver_4486243_4487268_+	K02341		5.2e-66	222.6
152B_unitig_0|quiver_3684282_3684941_+	K02342		7.6e-43	145.4
152B_unitig_3|quiver_188726_189706_-	K02342		2.7e-35	120.6
152B_unitig_0|quiver_3855552_3856175_-	K02342		4.2e-09	33.4
152B_unitig_0|quiver_1956568_1958454_+	K02343		6.2e-164	545.3
152B_unitig_1|quiver_438238_439332_+	K02346		1.3e-151	504.0
152B_unitig_0|quiver_299729_301021_+	K02346		2.8e-136	453.4
152B_unitig_0|quiver_4458167_4458601_+	K02348		6.7e-35	119.3
152B_unitig_0|quiver_1416218_1416760_+	K02348		1.4e-06	26.5
152B_unitig_0|quiver_246819_248918_-	K02355		0	1130.1
152B_unitig_0|quiver_2265282_2265851_-	K02356		6.8e-67	223.8
152B_unitig_0|quiver_4799436_4800362_-	K02357		6.3e-115	383.9
152B_unitig_0|quiver_245575_246750_-	K02358		1.2e-240	798.9
152B_unitig_0|quiver_264790_265965_-	K02358		1.2e-240	798.9
152B_unitig_0|quiver_4790903_4791370_-	K02372		5.3e-60	202.0
152B_unitig_0|quiver_4122676_4123158_+	K02372		3.5e-30	104.3
152B_unitig_1|quiver_225690_226760_-	K02377		1.5e-149	496.8
152B_unitig_0|quiver_1228653_1229603_-	K02377		8.7e-144	477.9
152B_unitig_0|quiver_1362155_1362697_-	K02383		2.4e-12	45.4
152B_unitig_0|quiver_1363812_1364294_-	K02386		2.3e-31	108.2
152B_unitig_0|quiver_1365884_1366276_-	K02387		5.9e-31	106.6
152B_unitig_0|quiver_1365463_1365879_-	K02388		1.1e-44	151.3
152B_unitig_0|quiver_1341593_1342024_-	K02389		1.3e-31	109.3
152B_unitig_0|quiver_1345400_1346704_-	K02390		3.5e-114	381.6
152B_unitig_2|quiver_132996_134288_-	K02390		4e-111	371.5
152B_unitig_0|quiver_4383266_4383571_-	K02390		3.5e-14	33.4
152B_unitig_0|quiver_1368410_1369201_-	K02391		4.8e-69	231.7
152B_unitig_0|quiver_1364311_1365099_-	K02392		1.8e-108	361.3
152B_unitig_0|quiver_1361442_1362158_-	K02393		5.3e-66	221.1
152B_unitig_0|quiver_1362694_1363770_-	K02394		1.4e-150	500.8
152B_unitig_0|quiver_1337083_1337646_-	K02395		1.5e-19	69.7
152B_unitig_2|quiver_131522_132982_-	K02396		2e-74	250.3
152B_unitig_0|quiver_1343893_1345380_-	K02396		5.9e-72	242.1
152B_unitig_2|quiver_130473_131519_-	K02397		1e-33	114.8
152B_unitig_0|quiver_1342843_1343889_-	K02397		3.3e-32	110.1
152B_unitig_0|quiver_1338849_1340936_-	K02400		2.8e-257	853.9
152B_unitig_0|quiver_1373160_1374257_+	K02401		5.8e-123	409.8
152B_unitig_3|quiver_174587_175495_+	K02406		2.8e-61	206.3
152B_unitig_0|quiver_1354427_1355338_-	K02406		2e-59	200.1
152B_unitig_0|quiver_2125738_2126673_+	K02406		6e-58	195.3
152B_unitig_0|quiver_1356777_1357682_-	K02406		1.4e-56	190.8
152B_unitig_0|quiver_1355586_1356494_-	K02406		2.2e-56	190.1
152B_unitig_0|quiver_1365119_1365460_-	K02408		8e-13	47.8
152B_unitig_0|quiver_1376751_1378442_-	K02409		1.1e-136	455.6
152B_unitig_0|quiver_1371904_1372944_+	K02410		1.2e-69	234.2
152B_unitig_0|quiver_1366988_1368388_-	K02412		7.7e-163	541.0
152B_unitig_0|quiver_1360923_1361429_-	K02415		1.9e-21	75.7
152B_unitig_0|quiver_1370272_1371222_+	K02416		8.3e-32	109.3
152B_unitig_0|quiver_1371288_1371875_+	K02417		1.7e-33	115.2
152B_unitig_0|quiver_1360189_1360926_-	K02419		2.9e-102	341.5
152B_unitig_0|quiver_1341227_1341493_-	K02420		4.3e-29	99.1
152B_unitig_0|quiver_1338100_1338852_-	K02421		1e-48	164.7
152B_unitig_0|quiver_2227599_2228372_-	K02424		4.3e-116	386.5
152B_unitig_4|quiver_247368_248201_+	K02424		1.2e-59	200.6
152B_unitig_2|quiver_20048_20875_+	K02424		1.1e-54	184.4
152B_unitig_2|quiver_145435_146193_+	K02424		2.6e-46	156.7
152B_unitig_0|quiver_4728171_4728959_+	K02424		8e-45	152.0
152B_unitig_0|quiver_682060_682482_+	K02426		2.6e-60	202.4
152B_unitig_0|quiver_1221489_1222208_-	K02427		6.9e-94	313.2
152B_unitig_0|quiver_1558157_1558603_+	K02431		4e-57	192.6
152B_unitig_0|quiver_4192775_4193230_-	K02431		1.7e-50	170.8
152B_unitig_0|quiver_975778_976221_+	K02431		2.1e-40	137.7
152B_unitig_0|quiver_1593558_1593977_+	K02431		4.8e-34	116.7
152B_unitig_0|quiver_40152_41633_-	K02433		1e-202	673.8
152B_unitig_0|quiver_1861916_1863307_+	K02433		3.5e-115	384.5
152B_unitig_3|quiver_70125_71576_+	K02433		4.8e-114	380.7
152B_unitig_5|quiver_238370_239821_-	K02433		1.5e-92	309.8
152B_unitig_2|quiver_315878_317050_+	K02433		6.2e-68	228.3
152B_unitig_0|quiver_36291_37793_-	K02434		4.6e-225	747.9
152B_unitig_0|quiver_41691_41978_-	K02435		6.1e-30	102.9
152B_unitig_0|quiver_4392010_4392372_-	K02437		2.5e-54	183.3
152B_unitig_0|quiver_2787345_2789321_-	K02438		1.2e-302	1005.8
152B_unitig_0|quiver_3795263_3796078_+	K02439		3.6e-16	57.7
152B_unitig_0|quiver_4426855_4427727_+	K02441		3.9e-26	90.5
152B_unitig_1|quiver_173193_173966_+	K02444		3.5e-113	376.6
152B_unitig_2|quiver_91272_92057_+	K02444		5.3e-91	303.8
152B_unitig_0|quiver_4614364_4617201_-	K02469		0	1329.9
152B_unitig_0|quiver_2097947_2100448_-	K02470		0	1056.1
152B_unitig_0|quiver_1551615_1553615_-	K02471		1.7e-218	725.6
152B_unitig_0|quiver_2256897_2258747_-	K02471		2.1e-176	586.4
152B_unitig_1|quiver_248601_249572_+	K02473		4.1e-80	267.9
152B_unitig_4|quiver_138269_139396_+	K02479		6.6e-15	53.2
152B_unitig_4|quiver_191539_192924_+	K02480		3.5e-92	308.6
152B_unitig_0|quiver_904837_906219_+	K02480		1.9e-49	167.3
152B_unitig_0|quiver_191053_192441_+	K02480		5.7e-48	162.4
152B_unitig_0|quiver_4062199_4063263_+	K02486		1.1e-28	98.7
152B_unitig_0|quiver_296209_297582_-	K02488		4.9e-118	299.3
152B_unitig_0|quiver_4074380_4075711_+	K02488		1.7e-78	260.2
152B_unitig_0|quiver_2487594_2489354_-	K02491		1.4e-21	74.0
152B_unitig_0|quiver_2598566_2599426_+	K02493		3.4e-89	298.7
152B_unitig_1|quiver_12544_13896_-	K02495		1.2e-141	471.6
152B_unitig_0|quiver_1693926_1695128_+	K02495		1.5e-91	306.0
152B_unitig_0|quiver_2371683_2373311_-	K02498		3.1e-140	467.3
152B_unitig_0|quiver_2063412_2064200_+	K02500		5.3e-137	456.0
152B_unitig_0|quiver_1256145_1256921_-	K02500		1.3e-93	312.8
152B_unitig_0|quiver_1248646_1249407_-	K02500		1.6e-90	302.7
152B_unitig_0|quiver_2061144_2061794_+	K02501		6.3e-83	277.0
152B_unitig_0|quiver_1249415_1250038_-	K02501		1.9e-62	209.7
152B_unitig_0|quiver_1255495_1255896_-	K02501		7.7e-37	125.6
152B_unitig_0|quiver_1184660_1185781_-	K02502		4.8e-68	227.2
152B_unitig_0|quiver_4805274_4805705_+	K02503		1.8e-42	144.3
152B_unitig_1|quiver_59445_60251_-	K02509		1.8e-120	399.7
152B_unitig_1|quiver_58621_59433_-	K02510		7.4e-104	346.6
152B_unitig_3|quiver_75617_76408_+	K02510		3.1e-75	252.4
152B_unitig_2|quiver_406827_407528_+	K02510		3.4e-52	171.8
152B_unitig_0|quiver_4126750_4127685_+	K02517		1.8e-72	243.5
152B_unitig_0|quiver_1449889_1450107_-	K02518		4.6e-42	141.8
152B_unitig_0|quiver_1966899_1969649_+	K02519		0	1014.1
152B_unitig_0|quiver_1828792_1829298_-	K02520		1.1e-74	250.8
152B_unitig_0|quiver_1124313_1125329_+	K02523		9.9e-145	481.0
152B_unitig_0|quiver_1159485_1160846_-	K02527		2.2e-142	474.3
152B_unitig_0|quiver_492831_493658_+	K02528		1e-94	316.3
152B_unitig_0|quiver_1773037_1774059_+	K02529		3.6e-105	351.6
152B_unitig_0|quiver_974537_975541_-	K02529		9.3e-102	340.2
