	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_048182_104	NC_048182	NC_048182	104	114487	115269	1	E			YP_009822003.1	YP_009822003.1 hypothetical protein HOV39_gp103 [Edwardsiella phage pEt-SU]	True	0.987	544.0	2.664e-175																0	False	
NC_048182_105	NC_048182	NC_048182	105	115266	115520	1	E			YP_009822004.1	YP_009822004.1 hypothetical protein HOV39_gp104 [Edwardsiella phage pEt-SU]	False	1.0	188.0	1.294e-55													VOG17005	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_106	NC_048182	NC_048182	106	115474	115713	1	E			YP_009822005.1	YP_009822005.1 hypothetical protein HOV39_gp105 [Edwardsiella phage pEt-SU]	False	0.986	167.0	3.6299999999999994e-48																0	False	
NC_048182_107	NC_048182	NC_048182	107	115726	117099	1	C	K08900	mitochondrial chaperone BCS1	YP_009822006.1	YP_009822006.1 hypothetical protein HOV39_gp106 [Edwardsiella phage pEt-SU]	True	0.975	859.0	1.636e-280								BCS1 N terminal [PF08740.14]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; AAA domain (dynein-related subfamily) [PF07728.17]					VOG00282	sp|O64301|LOADL_BPR69 Sliding-clamp-loader large subunit; XhXr	Xr;Xh	0	False	V
NC_048182_108	NC_048182	NC_048182	108	117110	117355	1	E			YP_009822007.1	YP_009822007.1 hypothetical protein HOV39_gp107 [Edwardsiella phage pEt-SU]	False	1.0	174.0	9.828e-51													VOG33976	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_109	NC_048182	NC_048182	109	117355	117669	1	E			YP_009822008.1	YP_009822008.1 hypothetical protein HOV39_gp108 [Edwardsiella phage pEt-SU]	False	0.988	219.0	6.782e-66													VOG01312	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_110	NC_048182	NC_048182	110	117669	118001	1	E			YP_009822009.1	YP_009822009.1 hypothetical protein HOV39_gp109 [Edwardsiella phage pEt-SU]	False	0.972	228.0	1.193e-68													VOG01312	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_111	NC_048182	NC_048182	111	118012	118335	1	E			YP_009822010.1	YP_009822010.1 hypothetical protein HOV39_gp110 [Edwardsiella phage pEt-SU]	False	0.999	228.0	5.476e-69													VOG01627	sp|Q01435|Y00C_BPT4 Uncharacterized 7.2 kDa protein in Gp39-comCA intergenic region; Xu	Xu	0	False	
NC_048182_112	NC_048182	NC_048182	112	118335	118799	1	E			YP_009822011.1	YP_009822011.1 hypothetical protein HOV39_gp111 [Edwardsiella phage pEt-SU]	False	0.973	318.0	3.922e-99																0	False	
NC_048182_113	NC_048182	NC_048182	113	118799	119539	1	E			YP_009822012.1	YP_009822012.1 hypothetical protein HOV39_gp112 [Edwardsiella phage pEt-SU]	True	0.994	519.0	5.813e-167																0	False	
NC_048182_114	NC_048182	NC_048182	114	119649	120071	1	E			YP_009822013.1	YP_009822013.1 hypothetical protein HOV39_gp113 [Edwardsiella phage pEt-SU]	False	0.945	280.0	2.905e-86													VOG10762	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_115	NC_048182	NC_048182	115	120142	121644	1	E			YP_009822014.1	YP_009822014.1 hypothetical protein HOV39_gp114 [Edwardsiella phage pEt-SU]	True	0.974	1028.0	0.0													VOG02301	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_116	NC_048182	NC_048182	116	121646	122350	1	E			YP_009822015.1	YP_009822015.1 hypothetical protein HOV39_gp115 [Edwardsiella phage pEt-SU]	True	1.0	507.0	3.079e-163													VOG10764	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_117	NC_048182	NC_048182	117	122460	122744	1	E			YP_009822016.1	YP_009822016.1 hypothetical protein HOV39_gp116 [Edwardsiella phage pEt-SU]	False	0.963	193.0	6.552e-57																0	False	
NC_048182_118	NC_048182	NC_048182	118	122773	123831	1	E			YP_009822017.1	YP_009822017.1 hypothetical protein HOV39_gp117 [Edwardsiella phage pEt-SU]	True	0.957	710.0	3.453e-231																0	False	
NC_048182_119	NC_048182	NC_048182	119	123821	124027	1	E			YP_009822018.1	YP_009822018.1 hypothetical protein HOV39_gp118 [Edwardsiella phage pEt-SU]	False	0.932	135.0	2.085e-37													VOG01407	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_120	NC_048182	NC_048182	120	124051	124776	1	E			YP_009822019.1	YP_009822019.1 hypothetical protein HOV39_gp119 [Edwardsiella phage pEt-SU]	True	1.0	517.0	1.619e-166													VOG25262	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_121	NC_048182	NC_048182	121	124843	125220	1	E			YP_009822020.1	YP_009822020.1 hypothetical protein HOV39_gp120 [Edwardsiella phage pEt-SU]	False	0.922	243.0	8.026e-74													VOG04212	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_122	NC_048182	NC_048182	122	125284	125814	1	E			YP_009822021.1	YP_009822021.1 hypothetical protein HOV39_gp121 [Edwardsiella phage pEt-SU]	True	1.0	376.0	1.1000000000000001e-118																0	False	
NC_048182_123	NC_048182	NC_048182	123	125828	126055	1	E			YP_009822022.1	YP_009822022.1 hypothetical protein HOV39_gp122 [Edwardsiella phage pEt-SU]	False	0.957	153.0	1.4000000000000001e-43													VOG10763	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_124	NC_048182	NC_048182	124	126104	126730	1	E			YP_009822023.1	YP_009822023.1 hypothetical protein HOV39_gp123 [Edwardsiella phage pEt-SU]	True	0.955	420.0	2.284e-133													VOG07896	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_125	NC_048182	NC_048182	125	126731	127090	1	E			YP_009822024.1	YP_009822024.1 hypothetical protein HOV39_gp124 [Edwardsiella phage pEt-SU]	False	0.949	239.0	1.4140000000000001e-72													VOG04483	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_126	NC_048182	NC_048182	126	127090	127416	1	E			YP_009822025.1	YP_009822025.1 hypothetical protein HOV39_gp125 [Edwardsiella phage pEt-SU]	False	1.0	231.0	8.636e-70																0	False	
NC_048182_127	NC_048182	NC_048182	127	127383	128270	1	E			YP_009822026.1	YP_009822026.1 hypothetical protein HOV39_gp126 [Edwardsiella phage pEt-SU]	True	0.986	616.0	1.2260000000000004e-199													VOG01043	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_128	NC_048182	NC_048182	128	128406	128732	1	E			YP_009822027.1	YP_009822027.1 hypothetical protein HOV39_gp127 [Edwardsiella phage pEt-SU]	False	0.963	221.0	1.6989999999999998e-66																0	False	
NC_048182_129	NC_048182	NC_048182	129	128762	129520	1	E			YP_009822028.1	YP_009822028.1 hypothetical protein HOV39_gp128 [Edwardsiella phage pEt-SU]	True	0.99	529.0	2.126e-170													VOG25264	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_130	NC_048182	NC_048182	130	129526	129906	1	E			YP_009822029.1	YP_009822029.1 hypothetical protein HOV39_gp129 [Edwardsiella phage pEt-SU]	False	0.98	263.0	1.6000000000000001e-80																0	False	
NC_048182_131	NC_048182	NC_048182	131	129941	130291	1	E			YP_009822030.1	YP_009822030.1 membrane protein [Edwardsiella phage pEt-SU]	False	0.97	239.0	1.2220000000000002e-72													VOG01630	REFSEQ membrane protein; Xu	Xu	0	False	
NC_048182_132	NC_048182	NC_048182	132	130399	131070	-1	E			YP_009822031.1	YP_009822031.1 hypothetical protein HOV39_gp131 [Edwardsiella phage pEt-SU]	True	0.923	433.0	1.402e-137																0	False	
NC_048182_133	NC_048182	NC_048182	133	131109	140483	-1	C	K20276	large repetitive protein	YP_009822032.1	YP_009822032.1 hypothetical protein HOV39_gp132 [Edwardsiella phage pEt-SU]	True	0.948	6218.0	0.0																0	False	
NC_048182_134	NC_048182	NC_048182	134	140500	155859	-1	E			YP_009822033.1	YP_009822033.1 hypothetical protein HOV39_gp133 [Edwardsiella phage pEt-SU]	True	0.958	10300.0	0.0													VOG01450	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_135	NC_048182	NC_048182	135	155986	160452	-1	E			YP_009822034.1	YP_009822034.1 hypothetical protein HOV39_gp134 [Edwardsiella phage pEt-SU]	True	0.96	3003.0	0.0													VOG04709	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_136	NC_048182	NC_048182	136	160575	161705	-1	C	K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	YP_009822035.1	YP_009822035.1 ribonucleoside diphosphate reductase small subunit [Edwardsiella phage pEt-SU]	True	0.968	768.0	1.112e-250								Ribonucleotide reductase, small chain [PF00268.24]					VOG00527	sp|P69924|RIR2_ECOLI Ribonucleoside-diphosphate reductase 1 subunit beta; Xh	Xh	0	False	MKE
NC_048182_137	NC_048182	NC_048182	137	161967	162347	1	E			YP_009822036.1	YP_009822036.1 hypothetical protein HOV39_gp136 [Edwardsiella phage pEt-SU]	False	0.984	264.0	6.200999999999998e-81																0	False	
NC_048182_138	NC_048182	NC_048182	138	162578	162829	1	E			YP_009822037.1	YP_009822037.1 hypothetical protein HOV39_gp137 [Edwardsiella phage pEt-SU]	False	1.0	181.0	6.879999999999999e-53													VOG01627	sp|Q01435|Y00C_BPT4 Uncharacterized 7.2 kDa protein in Gp39-comCA intergenic region; Xu	Xu	0	False	
NC_048182_139	NC_048182	NC_048182	139	162839	163144	1	E			YP_009822038.1	YP_009822038.1 hypothetical protein HOV39_gp138 [Edwardsiella phage pEt-SU]	False	0.928	199.0	8.052e-59													VOG04384	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_140	NC_048182	NC_048182	140	163160	163636	1	E			YP_009822039.1	YP_009822039.1 hypothetical protein HOV39_gp139 [Edwardsiella phage pEt-SU]	False	0.96	321.0	3.803e-100													VOG10779	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_141	NC_048182	NC_048182	141	163646	164047	1	E			YP_009822040.1	YP_009822040.1 hypothetical protein HOV39_gp140 [Edwardsiella phage pEt-SU]	False	1.0	294.0	3.286e-91													VOG02177	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_142	NC_048182	NC_048182	142	164040	164327	1	E			YP_009822041.1	YP_009822041.1 hypothetical protein HOV39_gp141 [Edwardsiella phage pEt-SU]	False	0.973	197.0	2.125e-58													VOG13413	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_143	NC_048182	NC_048182	143	164329	164691	1	E			YP_009822042.1	YP_009822042.1 hypothetical protein HOV39_gp142 [Edwardsiella phage pEt-SU]	False	0.937	238.0	3.828000000000001e-72													VOG03565	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_144	NC_048182	NC_048182	144	164724	165017	1	E			YP_009822043.1	YP_009822043.1 hypothetical protein HOV39_gp143 [Edwardsiella phage pEt-SU]	False	0.976	202.0	5.276e-60																0	False	
NC_048182_145	NC_048182	NC_048182	145	165017	165436	1	E			YP_009822044.1	YP_009822044.1 hypothetical protein HOV39_gp144 [Edwardsiella phage pEt-SU]	False	0.964	284.0	8.587999999999999e-88													VOG04506	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_146	NC_048182	NC_048182	146	165436	165786	1	E			YP_009822045.1	YP_009822045.1 hypothetical protein HOV39_gp145 [Edwardsiella phage pEt-SU]	False	1.0	253.0	2.643e-77													VOG02178	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_147	NC_048182	NC_048182	147	165786	165956	1	E			YP_009822046.1	YP_009822046.1 hypothetical protein HOV39_gp146 [Edwardsiella phage pEt-SU]	False	0.881	105.0	3.283e-27													VOG23145	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_148	NC_048182	NC_048182	148	165946	166701	1	E			YP_009822047.1	YP_009822047.1 hypothetical protein HOV39_gp147 [Edwardsiella phage pEt-SU]	True	1.0	541.0	1.153e-174													VOG01496	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_149	NC_048182	NC_048182	149	166711	167154	1	E			YP_009822048.1	YP_009822048.1 hypothetical protein HOV39_gp148 [Edwardsiella phage pEt-SU]	False	1.0	318.0	2.041e-99													VOG10766	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_150	NC_048182	NC_048182	150	167145	167612	1	E			YP_009822049.1	YP_009822049.1 hypothetical protein HOV39_gp149 [Edwardsiella phage pEt-SU]	False	1.0	337.0	1.082e-105													VOG10767	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_151	NC_048182	NC_048182	151	167557	167793	1	E																								0	False	
NC_048182_152	NC_048182	NC_048182	152	167854	168465	-1	E			YP_009822050.1	YP_009822050.1 hypothetical protein HOV39_gp150 [Edwardsiella phage pEt-SU]	True	0.942	403.0	1.021e-127																0	False	
NC_048182_153	NC_048182	NC_048182	153	168601	169020	1	E			YP_009822051.1	YP_009822051.1 hypothetical protein HOV39_gp151 [Edwardsiella phage pEt-SU]	False	0.986	291.0	2.922e-90																0	False	
NC_048182_154	NC_048182	NC_048182	154	169022	169396	1	E			YP_009822052.1	YP_009822052.1 hypothetical protein HOV39_gp152 [Edwardsiella phage pEt-SU]	False	1.0	267.0	6.168e-82																0	False	
NC_048182_155	NC_048182	NC_048182	155	169396	169914	1	E			YP_009822053.1	YP_009822053.1 phosphoesterase [Edwardsiella phage pEt-SU]	True	1.0	379.0	7.269000000000001e-120													VOG31351	REFSEQ phosphoesterase; Xu	Xu	0	False	
NC_048182_156	NC_048182	NC_048182	156	169889	170146	1	E			YP_009822054.1	YP_009822054.1 hypothetical protein HOV39_gp154 [Edwardsiella phage pEt-SU]	False	0.965	175.0	6.368999999999999e-51																0	False	
NC_048182_157	NC_048182	NC_048182	157	170143	170487	1	E			YP_009822055.1	YP_009822055.1 hypothetical protein HOV39_gp155 [Edwardsiella phage pEt-SU]	False	0.98	238.0	3.923000000000001e-72																0	False	
NC_048182_158	NC_048182	NC_048182	158	170484	171668	1	C	K00560	thymidylate synthase [EC:2.1.1.45]	YP_009822056.1	YP_009822056.1 putative thymidylate synthase [Edwardsiella phage pEt-SU]	True	1.0	859.0	6.319e-282								Thymidylate synthase [PF00303.22]					VOG00416	sp|P00471|TYSY_BPT4 Thymidylate synthase; Xr	Xr	0	False	VM
NC_048182_159	NC_048182	NC_048182	159	171685	172053	1	E			YP_009822057.1	YP_009822057.1 hypothetical protein HOV39_gp157 [Edwardsiella phage pEt-SU]	False	0.962	249.0	6.078e-76																0	False	
NC_048182_160	NC_048182	NC_048182	160	172100	172285	1	E			YP_009822058.1	YP_009822058.1 hypothetical protein HOV39_gp158 [Edwardsiella phage pEt-SU]	False	0.873	113.0	7.455000000000002e-30																0	False	
NC_048182_161	NC_048182	NC_048182	161	172288	173316	1	E			YP_009822059.1	YP_009822059.1 hypothetical protein HOV39_gp159 [Edwardsiella phage pEt-SU]	True	0.974	704.0	3.345e-229													VOG02194	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_162	NC_048182	NC_048182	162	173443	173715	1	E			YP_009822060.1	YP_009822060.1 hypothetical protein HOV39_gp160 [Edwardsiella phage pEt-SU]	False	0.955	183.0	1.459e-53																0	False	
NC_048182_163	NC_048182	NC_048182	163	173759	174085	1	E			YP_009822061.1	YP_009822061.1 hypothetical protein HOV39_gp161 [Edwardsiella phage pEt-SU]	False	0.948	217.0	4.005e-65																0	False	
NC_048182_164	NC_048182	NC_048182	164	174131	174301	1	E			YP_009822062.1	YP_009822062.1 hypothetical protein HOV39_gp162 [Edwardsiella phage pEt-SU]	False	0.863	103.0	2.2030000000000003e-26																0	False	
NC_048182_165	NC_048182	NC_048182	165	174372	175013	1	E			YP_009822063.1	YP_009822063.1 hypothetical protein HOV39_gp163 [Edwardsiella phage pEt-SU]	True	1.0	447.0	1.404e-142													VOG00418	sp|P59935|53DR_BPKV4 Putative 5'(3')-deoxyribonucleotidase; Xu	Xu	0	False	
NC_048182_166	NC_048182	NC_048182	166	175024	175707	1	C	K00287	dihydrofolate reductase [EC:1.5.1.3]	YP_009822064.1	YP_009822064.1 dihydrofolate reductase [Edwardsiella phage pEt-SU]	True	1.0	486.0	5.49e-156								Dihydrofolate reductase [PF00186.22]					VOG00346	sp|P04382|DYR_BPT4 Dihydrofolate reductase; Xh	Xh	0	False	
NC_048182_167	NC_048182	NC_048182	167	175673	175960	1	E			YP_009822065.1	YP_009822065.1 hypothetical protein HOV39_gp165 [Edwardsiella phage pEt-SU]	False	0.968	196.0	5.4850000000000004e-58													VOG02156	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_168	NC_048182	NC_048182	168	175984	176109	1	E																								0	False	
NC_048182_169	NC_048182	NC_048182	169	176227	176616	1	E			YP_009822066.1	YP_009822066.1 hypothetical protein HOV39_gp166 [Edwardsiella phage pEt-SU]	False	0.957	262.0	3.479e-80													VOG33978	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_170	NC_048182	NC_048182	170	176651	176842	1	E			YP_009822067.1	YP_009822067.1 hypothetical protein HOV39_gp167 [Edwardsiella phage pEt-SU]	False	0.907	122.0	7.722999999999999e-33																0	False	
NC_048182_171	NC_048182	NC_048182	171	176961	177509	1	E			YP_009822068.1	YP_009822068.1 hypothetical protein HOV39_gp168 [Edwardsiella phage pEt-SU]	True	0.99	383.0	5.005e-121																0	False	
NC_048182_172	NC_048182	NC_048182	172	177539	179119	1	D			YP_009822069.1	YP_009822069.1 chaperonin groEL [Edwardsiella phage pEt-SU]	True	0.948	1049.0	0.0								TCP-1/cpn60 chaperonin family [PF00118.27]					VOG10769	sp|A8Z640|CH60_SULMW Chaperonin GroEL; Xh	Xh	0	False	
NC_048182_173	NC_048182	NC_048182	173	179272	179547	1	E			YP_009822070.1	YP_009822070.1 hypothetical protein HOV39_gp170 [Edwardsiella phage pEt-SU]	False	0.973	189.0	1.3350000000000002e-55													VOG10772	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_174	NC_048182	NC_048182	174	179565	180155	1	C	K00857	thymidine kinase [EC:2.7.1.21]	YP_009822071.1	YP_009822071.1 thymidine kinase [Edwardsiella phage pEt-SU]	True	0.965	400.0	6.665e-127								Thymidine kinase [PF00265.21]								0	False	
NC_048182_175	NC_048182	NC_048182	175	180234	180563	1	E			YP_009822072.1	YP_009822072.1 hypothetical protein HOV39_gp172 [Edwardsiella phage pEt-SU]	False	0.916	211.0	6.603e-63													VOG04309	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_176	NC_048182	NC_048182	176	180685	181530	1	E			YP_009822073.1	YP_009822073.1 hypothetical protein HOV39_gp173 [Edwardsiella phage pEt-SU]	True	0.946	560.0	1.274e-180																0	False	
NC_048182_177	NC_048182	NC_048182	177	181639	182115	1	E			YP_009822074.1	YP_009822074.1 hypothetical protein HOV39_gp174 [Edwardsiella phage pEt-SU]	False	0.962	322.0	2.023e-100													VOG04163	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_178	NC_048182	NC_048182	178	182115	182633	1	E			YP_009822075.1	YP_009822075.1 hypothetical protein HOV39_gp175 [Edwardsiella phage pEt-SU]	True	0.969	353.0	5.88e-111													VOG10770	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_179	NC_048182	NC_048182	179	182633	183466	1	E			YP_009822076.1	YP_009822076.1 hypothetical protein HOV39_gp176 [Edwardsiella phage pEt-SU]	True	0.987	579.0	3.879e-187													VOG10771	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_180	NC_048182	NC_048182	180	183506	184087	1	E			YP_009822077.1	YP_009822077.1 hypothetical protein HOV39_gp177 [Edwardsiella phage pEt-SU]	True	0.998	409.0	5.592e-130													VOG02576	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_181	NC_048182	NC_048182	181	184144	184779	-1	E			YP_009822078.1	YP_009822078.1 hypothetical protein HOV39_gp178 [Edwardsiella phage pEt-SU]	True	0.951	424.0	1.124e-134													VOG07921	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_182	NC_048182	NC_048182	182	184776	186113	-1	E			YP_009822079.1	YP_009822079.1 virion structural protein [Edwardsiella phage pEt-SU]	True	1.0	946.0	3.977e-311													VOG07922	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_048182_183	NC_048182	NC_048182	183	186115	186585	1	E			YP_009822080.1	YP_009822080.1 SH3 domain containing protein [Edwardsiella phage pEt-SU]	False	0.905	297.0	7.95e-92													VOG10773	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_184	NC_048182	NC_048182	184	186640	188061	1	E			YP_009822081.1	YP_009822081.1 ribonuclease [Edwardsiella phage pEt-SU]	True	0.982	981.0	1e-322													VOG04364	REFSEQ ribonuclease; Xu	Xu	0	False	
NC_048182_185	NC_048182	NC_048182	185	188111	189154	-1	E			YP_009822082.1	YP_009822082.1 hypothetical protein HOV39_gp182 [Edwardsiella phage pEt-SU]	True	0.934	681.0	2.672e-221													VOG04813	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_186	NC_048182	NC_048182	186	189164	191308	-1	D			YP_009822083.1	YP_009822083.1 putative DNA helicase [Edwardsiella phage pEt-SU]	True	0.978	1384.0	0.0								SNF2-related domain [PF00176.26]; Type III restriction enzyme, res subunit [PF04851.18]					VOG00779	sp|Q5UQ98|YL538_MIMIV Putative ATP-dependent RNA helicase L538; XhXs	Xs;Xh	0	False	V
NC_048182_187	NC_048182	NC_048182	187	191325	192458	1	E			YP_009822085.1	YP_009822085.1 hypothetical protein HOV39_gp185 [Edwardsiella phage pEt-SU]	True	0.972	774.0	1.032e-252													VOG01365	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_188	NC_048182	NC_048182	188	192510	193289	-1	E			YP_009822086.1	YP_009822086.1 hypothetical protein HOV39_gp186 [Edwardsiella phage pEt-SU]	True	0.931	507.0	1.3760000000000002e-162													VOG03722	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_189	NC_048182	NC_048182	189	193353	194828	1	E			YP_009822087.1	YP_009822087.1 hypothetical protein HOV39_gp187 [Edwardsiella phage pEt-SU]	True	0.984	1021.0	0.0													VOG01265	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_190	NC_048182	NC_048182	190	194830	195195	1	E			YP_009822088.1	YP_009822088.1 hypothetical protein HOV39_gp188 [Edwardsiella phage pEt-SU]	False	0.965	248.0	1.494e-75													VOG10774	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_191	NC_048182	NC_048182	191	195192	195869	1	E			YP_009822089.1	YP_009822089.1 RNA polymerase beta subunit [Edwardsiella phage pEt-SU]	True	0.957	455.0	3.297e-145													VOG02613	REFSEQ RNA polymerase beta subunit; Xu	Xu	0	False	
NC_048182_192	NC_048182	NC_048182	192	195869	196324	1	E			YP_009822090.1	YP_009822090.1 hypothetical protein HOV39_gp190 [Edwardsiella phage pEt-SU]	False	0.94	300.0	5.011e-93													VOG10775	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_193	NC_048182	NC_048182	193	196321	197046	1	E			YP_009822091.1	YP_009822091.1 hypothetical protein HOV39_gp191 [Edwardsiella phage pEt-SU]	True	0.97	494.0	1.4189999999999999e-158													VOG07933	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_194	NC_048182	NC_048182	194	197098	197706	-1	E			YP_009822092.1	YP_009822092.1 hypothetical protein HOV39_gp192 [Edwardsiella phage pEt-SU]	True	0.934	398.0	8.059999999999999e-126													VOG10776	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_195	NC_048182	NC_048182	195	197820	198371	1	E			YP_009822093.1	YP_009822093.1 hypothetical protein HOV39_gp193 [Edwardsiella phage pEt-SU]	True	0.933	360.0	3.391e-113													VOG03469	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_196	NC_048182	NC_048182	196	198364	198783	1	E			YP_009822094.1	YP_009822094.1 hypothetical protein HOV39_gp194 [Edwardsiella phage pEt-SU]	False	0.951	280.0	2.769e-86													VOG01338	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_197	NC_048182	NC_048182	197	198845	199960	1	E			YP_009822095.1	YP_009822095.1 hypothetical protein HOV39_gp195 [Edwardsiella phage pEt-SU]	True	0.945	737.0	3.03e-240													VOG07934	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_198	NC_048182	NC_048182	198	200023	202227	-1	E			YP_009822096.1	YP_009822096.1 putative virion structural protein [Edwardsiella phage pEt-SU]	True	0.958	1479.0	0.0													VOG02186	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_199	NC_048182	NC_048182	199	202268	209569	-1	C	K03791	putative chitinase	YP_009822097.1	YP_009822097.1 tail fiber protein [Edwardsiella phage pEt-SU]	True	0.927	4717.0	0.0								Chitinase class I [PF00182.22]	GH19	GH19 chitinase (EC 3.2.1.14); lysozyme (EC 3.2.1.17); [reducing end] chitinase (EC 3.2.1.201)	3.2.1.14,3.2.1.17	GH19.hmm	VOG04843	sp|Q8SCY1|EXLYS_BPDPK Peptidoglycan hydrolase gp181; XhXpXs	Xp;Xs;Xh	0	False	V
NC_048182_200	NC_048182	NC_048182	200	209596	211221	1	E			YP_009822098.1	YP_009822098.1 RNA polymerase beta subunit [Edwardsiella phage pEt-SU]	True	0.974	1071.0	0.0													VOG04070	REFSEQ RNA polymerase beta subunit; Xu	Xu	0	False	
NC_048182_201	NC_048182	NC_048182	201	211221	215546	1	E			YP_009822099.1	YP_009822099.1 RNA polymerase beta subunit [Edwardsiella phage pEt-SU]	True	0.953	2884.0	0.0													VOG01558	sp|P59642|RPOB_TROW8 DNA-directed RNA polymerase subunit beta; XhXr	Xr;Xh	0	False	V
NC_048182_202	NC_048182	NC_048182	202	215546	216415	1	E			YP_009822100.1	YP_009822100.1 hypothetical protein HOV39_gp200 [Edwardsiella phage pEt-SU]	True	0.996	610.0	7.624999999999999e-198													VOG26062	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_203	NC_048182	NC_048182	203	216425	216589	1	E			YP_009822101.1	YP_009822101.1 hypothetical protein HOV39_gp201 [Edwardsiella phage pEt-SU]	False	0.885	102.0	3.749e-26													VOG10777	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_204	NC_048182	NC_048182	204	216586	218088	1	E			YP_009822102.1	YP_009822102.1 virion structural protein [Edwardsiella phage pEt-SU]	True	0.926	970.0	2.331e-318													VOG04884	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_205	NC_048182	NC_048182	205	218088	218825	1	E			YP_009822103.1	YP_009822103.1 virion structural protein [Edwardsiella phage pEt-SU]	True	0.976	506.0	1.336e-162													VOG07942	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_048182_206	NC_048182	NC_048182	206	218825	219676	1	D			YP_009822104.1	YP_009822104.1 head maturation protease [Edwardsiella phage pEt-SU]	True	0.996	597.0	1.893e-193	MER0215058	S80	MER0215058 - family S80 unassigned peptidases () [S80.UPW]#S80#{peptidase unit: 1-283}~source AEV89720~	True	448.0	1.913e-141	0.774	Peptidase S80 family [PF20034.2]					VOG00132	REFSEQ head maturation protease; Xu	Xu	0	False	P
