Target Name	ID	EC value	E-Value (sequence)	Score (domain)
NC_008380.1_4949214_4950047_-	K02031		6.1e-122	407.0
NC_008384.1_468819_469622_-	K02031		9.7e-118	393.1
NC_008384.1_480595_482283_-	K02032		3.8e-230	759.4
NC_008384.1_67459_69348_-	K02032		4.3e-227	747.9
NC_008378.1_854687_856408_+	K02032		4.8e-223	740.7
NC_008381.1_395572_397203_+	K02032		7.7e-184	611.5
NC_008379.1_105229_106224_+	K02032		4.5e-160	533.1
NC_008384.1_491058_491999_+	K02033		1.4e-119	398.7
NC_008380.1_4856667_4857614_+	K02033		3e-117	391.0
NC_008384.1_484937_485857_-	K02033		1.8e-116	388.4
NC_008378.1_350714_351673_+	K02033		2.5e-115	384.6
NC_008384.1_515204_516148_-	K02033		1.3e-111	372.4
NC_008380.1_4857611_4858486_+	K02034		2.1e-114	382.1
NC_008384.1_491999_492868_+	K02034		1.5e-112	376.0
NC_008378.1_843022_843957_-	K02034		6e-112	374.0
NC_008380.1_4950044_4950979_-	K02034		9.3e-111	370.1
NC_008380.1_2460144_2461046_+	K02034		1.3e-106	356.4
NC_008380.1_262908_264440_-	K02035		6.9e-121	403.5
NC_008379.1_204806_206320_+	K02035		1.6e-113	379.2
NC_008380.1_4855033_4856541_+	K02035		5.3e-113	377.5
NC_008384.1_483292_484911_-	K02035		1.5e-111	372.6
NC_008379.1_270590_272200_+	K02035		1.3e-110	369.6
NC_008380.1_590057_590872_+	K02036		3.7e-151	503.8
NC_008380.1_1764320_1765126_+	K02036		8.4e-143	476.2
NC_008380.1_587241_588722_+	K02037		4.3e-103	344.3
NC_008380.1_1762486_1763463_+	K02037		1.2e-97	326.2
NC_008380.1_588719_590041_+	K02038		7.7e-102	339.8
NC_008380.1_1763466_1764323_+	K02038		1.8e-86	289.2
NC_008380.1_590917_591630_+	K02039		2.5e-73	246.1
NC_008380.1_1761202_1762287_+	K02040		1.5e-67	227.3
NC_008380.1_586041_587075_+	K02040		8.6e-57	192.0
NC_008380.1_206639_207481_-	K02041		7.2e-107	355.7
NC_008380.1_201786_203138_-	K02042		5.7e-94	314.6
NC_008380.1_203138_204118_-	K02042		3.4e-81	272.2
NC_008380.1_212906_213643_+	K02043		9.6e-95	316.0
NC_008380.1_204187_205098_-	K02044		9e-65	218.2
NC_008378.1_819012_819830_+	K02044		8.4e-20	69.6
NC_008384.1_400947_401987_-	K02045		3.8e-148	492.5
NC_008384.1_402860_403717_-	K02046		2.8e-139	462.3
NC_008384.1_401998_402828_-	K02047		2.9e-144	479.0
NC_008380.1_3916571_3917347_+	K02049		9.1e-111	370.0
NC_008378.1_721699_722562_-	K02049		7e-107	357.1
NC_008384.1_664163_664936_-	K02049		1.4e-106	356.2
NC_008378.1_324473_325297_+	K02049		6.1e-104	347.3
NC_008384.1_28236_29048_+	K02049		8.5e-104	346.9
NC_008384.1_663364_664215_-	K02050		8.6e-66	221.3
NC_008378.1_325297_326139_+	K02050		4.9e-62	209.0
NC_008380.1_3918335_3919462_+	K02050		2.2e-59	200.1
NC_008380.1_3917394_3918338_+	K02050		2.8e-58	196.3
NC_008380.1_3919522_3920493_+	K02051		2e-49	168.1
NC_008384.1_664942_665931_-	K02051		3.9e-48	163.7
NC_008384.1_27195_28229_+	K02051		2.4e-45	154.5
NC_008379.1_89916_90962_+	K02051		6.5e-45	153.1
NC_008378.1_323292_324398_+	K02051		1.2e-35	122.5
NC_008378.1_171523_172578_-	K02052		3.2e-156	520.7
NC_008380.1_3520454_3521515_+	K02052		3.6e-155	517.2
NC_008380.1_4444272_4445258_+	K02052		8.7e-150	499.4
NC_008381.1_255357_256436_+	K02052		2e-148	494.9
NC_008380.1_4730314_4731378_-	K02052		1.9e-145	485.1
NC_008378.1_169881_170663_-	K02053		2.4e-93	311.8
NC_008381.1_254560_255360_+	K02053		4.2e-84	281.2
NC_008380.1_4107355_4108134_+	K02053		4.4e-69	231.7
NC_008380.1_4731389_4732228_-	K02053		8.2e-69	230.8
NC_008380.1_3537431_3538252_-	K02053		1.3e-67	227.0
NC_008381.1_253686_254558_+	K02054		3.3e-96	321.6
NC_008378.1_170669_171526_-	K02054		1.8e-89	299.2
NC_008380.1_4106531_4107358_+	K02054		1.3e-77	260.2
NC_008380.1_2121386_2122180_-	K02054		1e-75	253.9
NC_008380.1_1060862_1061689_-	K02054		6e-75	251.2
NC_008380.1_3517630_3518691_+	K02055		1.3e-81	274.0
NC_008381.1_252562_253572_+	K02055		1.8e-77	260.3
NC_008380.1_4442896_4444059_+	K02055		1.2e-64	217.9
NC_008380.1_4105440_4106462_+	K02055		5.5e-63	212.5
NC_008378.1_172686_173723_-	K02055		1.1e-62	211.6
NC_008380.1_4059851_4060675_+	K02056		1.3e-99	332.8
NC_008383.1_92418_93416_+	K02057		1.5e-89	299.3
NC_008378.1_200609_201595_+	K02057		4.7e-85	284.5
NC_008378.1_199581_200609_+	K02057		8.1e-78	260.6
NC_008383.1_91355_92344_+	K02057		7.8e-76	254.0
NC_008378.1_196964_197947_+	K02058		9.5e-84	280.6
NC_008383.1_88797_89795_+	K02058		3.8e-70	235.9
NC_008379.1_265211_266257_-	K02058		1.3e-63	214.3
NC_008380.1_2808188_2809033_-	K02065		3.6e-111	370.6
NC_008380.1_2809035_2810186_-	K02066		3.3e-84	281.8
NC_008380.1_2806808_2808178_-	K02067		1.2e-55	146.8
NC_008379.1_330853_331941_-	K02071		1.5e-150	501.2
NC_008379.1_330219_330872_-	K02072		1.4e-103	346.0
NC_008379.1_332031_332870_-	K02073		5.1e-107	357.2
NC_008380.1_1126398_1127147_+	K02074		2.8e-100	334.7
NC_008380.1_1127144_1128016_+	K02075		4.4e-94	314.3
NC_008380.1_1128033_1128932_+	K02077		3.8e-94	314.9
NC_008380.1_1626954_1627190_+	K02078		1.3e-29	102.7
NC_008380.1_2977777_2978094_-	K02078		4.4e-19	68.4
NC_008378.1_266551_267345_-	K02081		1.4e-76	255.9
NC_008378.1_24897_25658_-	K02081		4.5e-70	234.5
NC_008384.1_448883_449695_-	K02081		9.4e-68	226.9
NC_008380.1_677034_677903_-	K02099		6.9e-54	182.3
NC_008380.1_3300501_3301325_-	K02099		1.2e-49	168.5
NC_008384.1_255821_256846_-	K02099		6.5e-46	156.0
NC_008381.1_481390_482313_-	K02099		1.7e-40	138.3
NC_008380.1_4440098_4440988_+	K02099		5e-32	110.4
NC_008380.1_999376_999864_+	K02109		4.1e-24	84.7
NC_008380.1_998749_999372_+	K02109		2.7e-22	78.5
NC_008380.1_4688765_4689349_-	K02113		3.6e-48	163.4
NC_008380.1_4684217_4684624_-	K02114		2.3e-34	117.5
NC_008380.1_4686323_4687207_-	K02115		2.4e-104	348.1
NC_008380.1_997229_997561_+	K02116		3.6e-12	45.7
NC_008380.1_997624_998376_+	K02126		7.5e-67	224.0
NC_008380.1_998444_998671_+	K02128		6.6e-21	74.0
NC_008380.1_4687236_4688765_-	K02132		6.8e-269	892.6
NC_008380.1_4684863_4686299_-	K02133		0	1112.5
NC_008380.1_2200086_2200556_-	K02160		6.8e-55	185.0
NC_008381.1_453079_453522_-	K02160		2.3e-37	127.7
NC_008378.1_153423_153665_-	K02160		2.4e-24	85.0
NC_008381.1_451260_451697_-	K02160		6.1e-13	47.9
NC_008380.1_1336608_1337255_-	K02167		2.3e-81	271.8
NC_008380.1_3090177_3090974_+	K02169		1.1e-29	102.3
NC_008380.1_2919957_2920775_+	K02169		8.3e-17	59.9
NC_008380.1_620232_621164_+	K02169		7.3e-11	40.3
NC_008380.1_3348859_3349626_-	K02170		1.9e-21	71.7
NC_008380.1_3076187_3076969_-	K02170		1.4e-14	51.3
NC_008380.1_530546_531178_+	K02173		4e-34	115.9
NC_008380.1_2985663_2986307_-	K02189		3.5e-31	107.2
NC_008380.1_4818799_4819446_+	K02193		9.4e-76	253.6
NC_008380.1_4819499_4820158_+	K02194		1.9e-56	190.2
NC_008380.1_4820207_4820968_+	K02195		2.8e-102	340.8
NC_008380.1_4820973_4821152_+	K02196		3.5e-10	38.9
NC_008380.1_1493545_1494072_+	K02197		1.8e-55	186.7
NC_008379.1_10097_10558_-	K02197		9.8e-53	177.8
NC_008380.1_1494069_1496057_+	K02198		7.9e-250	830.0
NC_008380.1_4821149_4821757_+	K02199		1.1e-59	200.9
NC_008380.1_4591964_4592578_-	K02199		1.3e-26	92.4
NC_008380.1_2899686_2901464_+	K02199		3.6e-25	87.0
NC_008380.1_1496054_1496509_+	K02200		1.3e-38	132.2
NC_008380.1_1112969_1113934_+	K02204		3.4e-135	449.8
NC_008380.1_1258537_1259520_-	K02204		1.9e-39	134.4
NC_008383.1_70772_71578_-	K02204		5.8e-59	101.2
NC_008383.1_70772_71578_-	K02204		5.8e-59	96.4
NC_008380.1_1288315_1289049_-	K02204		3.6e-19	67.5
NC_008380.1_4784550_4784870_+	K02221		1.3e-24	86.0
NC_008380.1_2982172_2983479_-	K02224		9.5e-149	495.2
NC_008380.1_2981093_2982175_-	K02225		8e-97	323.5
NC_008380.1_4126413_4126967_+	K02226		2.9e-31	107.5
NC_008380.1_2980116_2981096_-	K02227		5.2e-93	310.5
NC_008384.1_683245_684093_-	K02228		1.3e-108	362.3
NC_008384.1_681791_683173_-	K02229		4.2e-78	261.7
NC_008380.1_2988356_2992522_-	K02230		0	1570.8
NC_008380.1_2993581_2994090_-	K02231		4e-74	248.9
NC_008380.1_2999033_3000499_-	K02232		2e-216	719.7
NC_008380.1_2939473_2940255_+	K02233		3.4e-61	206.4
NC_008380.1_2992527_2993576_-	K02234		2.3e-158	525.6
NC_008380.1_3332907_3334112_+	K02234		2e-57	189.8
NC_008379.1_171542_172765_+	K02234		8.5e-59	187.1
NC_008379.1_178355_179587_+	K02234		4.5e-58	183.8
NC_008384.1_139291_140439_-	K02234		8.3e-75	165.2
NC_008380.1_2355569_2358061_+	K02238		6.6e-78	261.3
NC_008380.1_4561494_4562270_-	K02242		2e-44	151.0
NC_008380.1_1106885_1107838_+	K02257		6.5e-97	323.7
NC_008380.1_1107975_1108583_+	K02258		4.3e-82	274.4
NC_008380.1_1745368_1746471_+	K02259		4.5e-101	338.1
NC_008380.1_1108645_1109523_+	K02262		8e-113	375.9
NC_008380.1_1105000_1106820_+	K02274		6.1e-274	909.9
NC_008380.1_3207423_3209201_-	K02274		2.6e-220	732.3
NC_008380.1_1104218_1105102_+	K02275		2.3e-81	273.3
NC_008380.1_3209248_3210066_-	K02275		6.1e-73	245.5
NC_008380.1_3205976_3206695_-	K02276		5e-64	214.7
NC_008380.1_3206707_3207426_-	K02276		2.2e-40	137.0
NC_008380.1_3205588_3205950_-	K02277		3.4e-25	88.0
NC_008380.1_246327_246839_+	K02278		3.4e-31	107.1
NC_008384.1_611079_611642_+	K02278		4.6e-27	93.6
NC_008380.1_246950_247765_+	K02279		9e-57	191.8
NC_008384.1_615653_616591_+	K02279		2.2e-39	79.7
NC_008384.1_615653_616591_+	K02279		2.2e-39	61.3
NC_008380.1_247777_249276_+	K02280		1e-128	429.2
NC_008380.1_245227_245637_-	K02280		1.5e-16	58.9
NC_008380.1_249297_250025_+	K02281		3.5e-75	251.7
NC_008380.1_250040_251317_+	K02282		4.4e-110	367.8
NC_008380.1_251351_252826_+	K02283		1.4e-183	609.8
NC_008384.1_616612_618510_+	K02283		7.6e-144	478.6
NC_008384.1_609080_610468_-	K02283		5.5e-136	452.8
NC_008384.1_673695_674783_-	K02294		7.6e-30	102.8
NC_008384.1_52400_53584_-	K02297		2.9e-154	512.3
NC_008384.1_50354_52357_-	K02298		0	1185.3
NC_008384.1_49728_50348_-	K02299		3.2e-102	340.9
NC_008384.1_49330_49635_-	K02300		1.8e-46	156.6
NC_008380.1_2410573_2412012_+	K02302		6.4e-155	515.3
NC_008380.1_2983476_2984315_-	K02303		8.2e-101	336.0
NC_008380.1_410236_411840_+	K02313		4.9e-139	463.1
NC_008380.1_1619016_1620518_-	K02314		1.8e-160	534.5
NC_008380.1_3294735_3295448_+	K02314		9.7e-25	85.3
NC_008382.1_32856_33614_+	K02315		8e-27	93.2
NC_008380.1_3576509_3578518_-	K02316		1.3e-164	548.6
NC_008380.1_193045_196044_+	K02335		0	1118.2
NC_008380.1_1807797_1811294_+	K02337		0	1479.4
NC_008380.1_367988_369106_-	K02338		2.4e-126	421.2
NC_008380.1_1641871_1642104_+	K02339		3.9e-10	38.9
NC_008380.1_5047317_5048357_+	K02340		1e-48	165.4
NC_008380.1_2610649_2611674_-	K02341		6e-66	222.5
NC_008380.1_3447954_3448613_-	K02342		6e-43	145.8
NC_008384.1_575139_576119_-	K02342		1e-35	122.1
NC_008380.1_3273865_3274479_+	K02342		1.1e-08	32.5
NC_008380.1_164470_166860_-	K02343		8.1e-164	544.9
NC_008381.1_42468_43631_-	K02346		8.8e-154	511.2
NC_008380.1_1812714_1814003_-	K02346		2.7e-137	456.8
NC_008380.1_2229690_2230043_-	K02346		2.5e-49	166.9
NC_008380.1_2696189_2696776_+	K02348		8.2e-68	227.3
NC_008380.1_2640030_2640464_-	K02348		8.5e-33	112.5
NC_008380.1_707431_707928_-	K02348		1.4e-06	26.6
NC_008380.1_1873201_1875300_+	K02355		0	1130.6
NC_008380.1_4888576_4889145_+	K02356		6.3e-67	224.0
NC_008380.1_2341791_2342717_+	K02357		7e-115	383.8
NC_008380.1_1856153_1857328_+	K02358		1.3e-240	798.9
NC_008380.1_1875369_1876544_+	K02358		1.3e-240	798.9
NC_008378.1_334150_338142_-	K02364		3.4e-231	769.0
NC_008380.1_2350675_2351142_+	K02372		9.2e-63	211.2
NC_008380.1_2977090_2977572_-	K02372		5.4e-30	103.7
NC_008379.1_134096_135166_-	K02377		2.4e-142	473.2
NC_008380.1_897048_898028_-	K02377		1.2e-134	448.0
NC_008380.1_761650_762192_+	K02383		7.3e-13	47.2
NC_008380.1_760053_760535_+	K02386		1.9e-30	105.3
NC_008380.1_758071_758463_+	K02387		2.9e-31	107.7
NC_008380.1_758468_758884_+	K02388		5.7e-46	155.7
NC_008380.1_2711523_2711828_+	K02388		8.4e-14	28.7
NC_008380.1_782371_782799_+	K02389		6.1e-33	113.7
NC_008380.1_777694_778995_+	K02390		6.1e-114	380.9
NC_008378.1_63715_65007_-	K02390		7.7e-111	370.6
NC_008380.1_755023_755757_+	K02391		6.2e-70	234.7
NC_008380.1_759248_760036_+	K02392		5.5e-109	363.1
NC_008380.1_762189_762905_+	K02393		4.5e-67	224.7
NC_008380.1_760532_761653_+	K02394		9.8e-153	507.9
NC_008380.1_786647_787210_+	K02395		5e-19	68.1
NC_008378.1_62241_63701_-	K02396		6.8e-74	248.6
NC_008380.1_779015_780502_+	K02396		1.8e-71	240.6
NC_008380.1_2711523_2711828_+	K02396		4.4e-12	34.7
NC_008378.1_61192_62238_-	K02397		1.1e-32	111.0
NC_008380.1_780548_781552_+	K02397		1.2e-30	104.9
NC_008380.1_783357_785444_+	K02400		1.7e-256	851.4
NC_008380.1_749910_751070_-	K02401		3.8e-123	410.5
NC_008384.1_559993_560901_+	K02406		3.8e-61	205.9
NC_008380.1_5040119_5041054_-	K02406		4.1e-57	192.6
NC_008380.1_766707_767612_+	K02406		6.5e-57	192.0
NC_008380.1_769048_769959_+	K02406		2e-56	190.3
NC_008380.1_767895_768803_+	K02406		2e-56	190.3
NC_008380.1_758887_759228_+	K02408		8.4e-13	47.8
NC_008380.1_745789_747474_+	K02409		3.6e-137	457.3
NC_008380.1_751223_752263_-	K02410		1.2e-69	234.2
NC_008380.1_755871_757271_+	K02412		8.6e-163	540.9
NC_008380.1_762918_763424_+	K02415		3.2e-21	75.1
NC_008380.1_752945_753895_-	K02416		1.4e-31	108.6
NC_008380.1_752292_752879_-	K02417		1.9e-33	115.1
NC_008380.1_763421_764158_+	K02419		9.1e-103	343.3
NC_008380.1_782899_783165_+	K02420		3.4e-29	99.5
NC_008380.1_785540_786193_+	K02421		1.3e-44	151.2
NC_008380.1_4925992_4926765_+	K02424		1.5e-116	388.1
NC_008381.1_74403_75245_-	K02424		1.4e-60	203.8
NC_008381.1_369659_370492_-	K02424		1.2e-59	200.8
NC_008378.1_798656_799483_+	K02424		1.6e-52	177.4
NC_008380.1_4832452_4833249_+	K02424		4.2e-51	172.7
NC_008380.1_1442364_1442786_-	K02426		4.3e-60	201.8
NC_008380.1_910916_911635_+	K02427		1.2e-94	315.8
NC_008380.1_560521_560967_-	K02431		5e-58	195.6
NC_008380.1_2907143_2907598_+	K02431		1.4e-51	174.5
NC_008383.1_93990_94445_+	K02431		5.7e-50	169.2
NC_008380.1_525574_526050_-	K02431		7.5e-40	135.9
NC_008380.1_2190584_2192065_+	K02433		1.6e-202	673.2
NC_008380.1_259554_260945_-	K02433		1.2e-115	386.2
NC_008384.1_460891_462342_+	K02433		4.4e-114	380.9
NC_008378.1_136751_138124_-	K02433		1.5e-107	359.4
NC_008380.1_2194427_2195929_+	K02434		9.6e-226	750.2
NC_008380.1_2190240_2190527_+	K02435		6.4e-30	103.0
NC_008380.1_2706879_2707241_+	K02437		2e-54	183.7
NC_008380.1_4361707_4363683_+	K02438		1.3e-301	1002.4
NC_008380.1_3338474_3339289_-	K02439		2.1e-16	58.6
NC_008380.1_2672689_2673480_-	K02441		1.8e-24	85.0
NC_008379.1_73303_74076_+	K02444		8.9e-114	378.8
NC_008378.1_15287_16072_+	K02444		1.7e-91	305.5
NC_008378.1_159181_159945_-	K02444		2e-77	259.2
NC_008380.1_2315135_2316121_+	K02450		1.5e-06	25.8
NC_008380.1_2529493_2532330_+	K02469		0	1329.1
NC_008380.1_8219_10720_+	K02470		0	1057.4
NC_008380.1_565884_567884_+	K02471		6.2e-219	727.1
NC_008380.1_4895582_4897432_+	K02471		9.1e-177	587.7
NC_008380.1_85775_87463_-	K02471		1.4e-160	534.4
NC_008379.1_160090_161064_+	K02473		2.8e-79	265.2
NC_008381.1_424778_426163_-	K02480		2.7e-91	305.7
NC_008378.1_299776_301014_-	K02480		2e-51	174.0
NC_008380.1_1930015_1931403_-	K02480		4.1e-48	162.9
NC_008378.1_862967_866602_-	K02482		5.9e-55	185.2
NC_008380.1_728251_728688_+	K02485		1.6e-06	26.6
NC_008380.1_3056217_3057281_-	K02486		1e-27	95.7
NC_008380.1_1816150_1817523_+	K02488		2e-118	302.1
NC_008380.1_3043781_3045112_-	K02488		1.4e-78	259.2
NC_008380.1_4553188_4554048_-	K02493		1.2e-89	300.3
NC_008379.1_24138_25490_-	K02495		1.6e-138	461.4
NC_008380.1_413129_414331_-	K02495		6.4e-91	303.9
NC_008380.1_4780305_4781933_+	K02498		1.8e-139	464.8
NC_008380.1_44389_45177_-	K02500		2e-137	457.5
NC_008380.1_890075_890830_-	K02500		6.7e-58	195.3
NC_008380.1_46921_47571_-	K02501		3.2e-82	274.8
NC_008380.1_890830_891441_-	K02501		4.3e-76	254.6
NC_008380.1_946364_947485_+	K02502		1.9e-67	225.2
NC_008380.1_2336342_2336773_-	K02503		7.7e-41	139.0
NC_008384.1_466377_467168_+	K02510		1.8e-75	253.3
NC_008381.1_63267_63788_-	K02510		8.7e-64	214.8
NC_008378.1_448841_449542_+	K02510		3.8e-52	171.7
NC_008380.1_2972564_2973499_-	K02517		1.7e-71	240.4
NC_008380.1_666708_666926_+	K02518		4.9e-42	141.8
NC_008380.1_153364_156117_-	K02519		0	1017.5
NC_008380.1_301838_302344_+	K02520		1.2e-74	250.8
NC_008380.1_1007149_1008165_-	K02523		6.2e-144	478.5
NC_008380.1_971171_972490_+	K02527		1e-141	472.3
NC_008380.1_1631562_1632389_-	K02528		1.3e-60	204.1
NC_008381.1_267297_268421_-	K02529		1.6e-95	319.8
NC_008380.1_3779313_3780341_+	K02529		1.4e-94	316.7
NC_008380.1_4649292_4650317_-	K02529		7.1e-93	311.0
NC_008378.1_797404_798474_-	K02529		9.4e-87	290.9
NC_008380.1_792398_793423_-	K02529		2.6e-81	272.9
NC_008380.1_2767578_2768408_-	K02533		3e-102	341.0
NC_008380.1_3455095_3456051_-	K02535		1.6e-109	364.9
NC_008380.1_2349618_2350682_+	K02536		3e-129	430.5
NC_008378.1_762910_763680_-	K02554		1.1e-39	136.2
NC_008384.1_441684_442442_-	K02554		3.8e-31	108.1
NC_008380.1_753896_754798_-	K02556		2.9e-72	242.3
NC_008380.1_4251311_4252342_-	K02557		9.5e-59	198.0
NC_008380.1_772050_773381_+	K02557		1.5e-56	189.2
NC_008384.1_288704_289603_+	K02557		2.6e-16	46.2
NC_008380.1_3467236_3468360_-	K02563		3.4e-106	354.5
NC_008384.1_59674_60819_-	K02563		3.5e-16	57.4
NC_008384.1_62073_63308_-	K02563		9.5e-14	43.5
NC_008380.1_3270016_3271197_+	K02565		6.5e-93	310.3
NC_008380.1_1730964_1732145_-	K02565		1.2e-65	219.3
NC_008380.1_2443435_2444610_-	K02565		1.9e-62	207.7
NC_008380.1_690752_691966_+	K02565		2.4e-59	199.8
NC_008380.1_3812017_3813267_-	K02565		2.7e-59	199.6
NC_008379.1_14319_15887_-	K02574		1.6e-28	98.3
NC_008381.1_210025_211593_+	K02574		7.2e-28	96.1
NC_008380.1_2097431_2098699_-	K02575		5.4e-111	370.1
NC_008381.1_196491_198074_-	K02584		1.3e-163	539.6
NC_008381.1_194802_196295_-	K02585		3.2e-192	638.8
NC_008381.1_160140_161645_-	K02586		1.4e-211	701.6
NC_008381.1_157033_158454_-	K02587		1.3e-216	719.4
NC_008381.1_98351_98500_+	K02588		1e-07	30.2
NC_008381.1_96778_97053_-	K02588		4.4e-07	28.0
NC_008381.1_158508_160049_-	K02591		3.5e-185	614.6
NC_008381.1_155641_156978_-	K02592		2.8e-177	588.6
NC_008380.1_156908_158509_-	K02600		5.1e-183	608.2
NC_008380.1_1859388_1859918_+	K02601		1.5e-70	236.6
NC_008380.1_2712374_2712754_-	K02612		8.1e-18	63.8
NC_008380.1_350635_351084_-	K02614		1.7e-13	49.8
NC_008380.1_1683398_1685653_+	K02621		0	1015.0
NC_008380.1_2652527_2654629_+	K02622		1.9e-294	977.4
NC_008384.1_103781_104701_+	K02623		1.2e-130	433.8
NC_008384.1_314776_315534_-	K02624		1.6e-103	345.7
NC_008380.1_3505348_3505686_-	K02636		7.1e-07	27.2
NC_008379.1_22772_23236_+	K02638		1.2e-23	82.7
NC_008380.1_2563904_2564383_-	K02638		1.4e-17	62.9
NC_008378.1_493557_493883_-	K02638		7.3e-08	31.1
NC_008380.1_246017_246202_+	K02651		2.1e-22	78.7
NC_008380.1_4563248_4563469_-	K02651		1.1e-16	60.3
NC_008380.1_243895_244476_-	K02651		3.4e-06	25.9
NC_008380.1_852677_853213_+	K02656		2.5e-10	38.6
NC_008380.1_3444777_3445655_-	K02687		5.6e-82	275.0
NC_008380.1_35943_36218_-	K02784		3.9e-32	110.9
NC_008380.1_36228_36629_-	K02793		1.4e-50	170.8
NC_008380.1_862744_863703_-	K02805		1.2e-161	536.5
NC_008380.1_462343_462807_+	K02806		3.9e-57	192.8
NC_008384.1_406215_406670_-	K02806		2.4e-42	144.2
NC_008380.1_152809_153177_-	K02834		2.9e-32	110.9
NC_008380.1_4554045_4555100_-	K02835		3.4e-159	529.9
NC_008380.1_1840089_1841117_+	K02836		4.6e-161	535.3
NC_008380.1_379704_381287_+	K02837		3.6e-246	817.6
NC_008380.1_2343701_2344261_+	K02838		3.5e-65	218.8
NC_008379.1_55928_57226_-	K02847		2.6e-40	137.0
NC_008380.1_4830102_4830749_+	K02860		3.6e-65	218.7
NC_008380.1_1860532_1861233_+	K02863		6.4e-96	320.3
NC_008380.1_1861563_1862081_+	K02864		5.7e-52	175.5
NC_008380.1_1860096_1860527_+	K02867		8.6e-66	221.0
NC_008380.1_1751618_1752082_-	K02871		6.4e-75	251.3
NC_008380.1_1882050_1882418_+	K02874		6.9e-66	220.9
NC_008380.1_1885930_1886406_+	K02876		1.1e-64	217.9
NC_008380.1_1880914_1881327_+	K02878		1.4e-67	227.2
NC_008380.1_1890974_1891396_+	K02879		2e-65	220.1
NC_008380.1_1884626_1884988_+	K02881		2.5e-40	137.7
NC_008380.1_4831767_4832306_+	K02884		2e-64	216.4
NC_008380.1_1878624_1879460_+	K02886		2.5e-100	334.6
NC_008380.1_302898_303302_+	K02887		3.8e-60	202.7
NC_008380.1_4980872_4981189_+	K02888		9.4e-45	151.7
NC_008380.1_1879757_1880146_+	K02890		1.4e-47	161.3
NC_008380.1_1882430_1882738_+	K02895		1e-36	125.9
NC_008380.1_3644565_3645173_+	K02897		2.2e-76	255.4
NC_008380.1_4981224_4981493_+	K02899		4.2e-48	162.8
NC_008380.1_4612680_4612976_+	K02902		7e-29	100.2
NC_008380.1_1881339_1881539_+	K02904		4.5e-27	94.0
NC_008380.1_1877047_1877688_+	K02906		1.6e-107	358.8
NC_008380.1_1885704_1885913_+	K02907		4.1e-16	56.8
NC_008380.1_4245616_4245837_-	K02909		8.7e-30	102.8
NC_008380.1_4916625_4916768_-	K02911		3.5e-11	42.2
NC_008380.1_1818274_1818441_-	K02913		2.9e-20	71.7
NC_008380.1_491793_491927_-	K02914		2e-22	79.0
NC_008380.1_302656_302859_+	K02916		7.2e-13	47.7
NC_008380.1_1877702_1878322_+	K02926		2.9e-80	268.8
NC_008380.1_1882731_1883288_+	K02931		7e-98	325.3
NC_008380.1_1884080_1884613_+	K02933		4.3e-74	248.2
NC_008380.1_1862140_1862517_+	K02935		1.9e-50	170.8
NC_008380.1_1620888_1621466_-	K02939		8.9e-51	171.8
NC_008380.1_135131_136834_-	K02945		2e-187	521.4
NC_008380.1_135131_136834_-	K02945		2e-187	109.0
NC_008380.1_1876699_1877007_+	K02946		6.5e-48	162.2
NC_008380.1_1889353_1889742_+	K02948		1.3e-57	193.9
NC_008380.1_1872252_1872623_+	K02950		5.6e-73	244.5
NC_008380.1_1888851_1889219_+	K02952		5.5e-60	201.4
NC_008380.1_1883321_1883626_+	K02954		8.8e-31	106.3
NC_008380.1_150472_150741_-	K02956		5.5e-39	133.3
NC_008380.1_4829695_4830066_+	K02959		6.9e-47	159.0
NC_008380.1_1881552_1881791_+	K02961		1.4e-36	125.0
NC_008380.1_1622632_1622880_-	K02963		1.9e-28	98.5
NC_008380.1_1879476_1879754_+	K02965		2.4e-45	153.7
NC_008380.1_2340782_2341549_+	K02967		1.3e-117	391.7
NC_008380.1_409154_409432_+	K02968		5.2e-31	107.1
NC_008380.1_4375720_4375992_+	K02970		5.5e-36	123.0
NC_008381.1_465924_466160_-	K02970		5.8e-34	116.4
NC_008380.1_1364827_1365102_+	K02970		1.6e-33	115.1
NC_008380.1_1880260_1880877_+	K02982		1.9e-86	288.8
NC_008380.1_2762956_2763573_-	K02986		1.3e-67	227.2
NC_008380.1_1885120_1885689_+	K02988		4.6e-75	251.8
NC_008380.1_1622895_1623362_-	K02990		7.5e-43	145.4
NC_008380.1_1872701_1873171_+	K02992		9e-69	230.8
NC_008380.1_1883639_1884037_+	K02994		3.6e-57	191.3
NC_008380.1_1751149_1751616_-	K02996		5.7e-69	232.4
NC_008380.1_1889840_1890850_+	K03040		6.8e-136	452.0
NC_008380.1_1867096_1871319_+	K03046		0	2209.8
NC_008380.1_1574503_1574907_+	K03060		2.9e-30	104.3
NC_008380.1_4567724_4570441_+	K03070		0	1251.3
NC_008380.1_4172_4699_-	K03071		3e-66	221.7
NC_008380.1_504186_505736_-	K03072		1e-07	29.1
NC_008380.1_1859170_1859370_+	K03073		4.2e-25	87.8
NC_008380.1_2649791_2650312_-	K03075		1.1e-29	98.4
NC_008380.1_1886641_1887981_+	K03076		8.3e-184	611.1
NC_008378.1_30344_31189_+	K03079		1.8e-42	144.2
NC_008378.1_384319_385173_+	K03079		1e-36	125.3
NC_008380.1_4419922_4420974_-	K03079		8.8e-32	109.0
