	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_025462_99	NC_025462	NC_025462	99	56293	56526	-1	E			YP_009103641.1	YP_009103641.1 hypothetical protein vB_AbaM_Acibel004_101 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.939	154.0	8.216e-44																0	False	
NC_025462_100	NC_025462	NC_025462	100	56520	56690	-1	E			YP_009103642.1	YP_009103642.1 hypothetical protein vB_AbaM_Acibel004_102 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.975	117.0	1.765e-31																0	False	
NC_025462_101	NC_025462	NC_025462	101	56687	57043	-1	D			YP_009103643.1	YP_009103643.1 hypothetical protein vB_AbaM_Acibel004_103 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	252.0	5.482e-77								Domain of unknown function (DUF4326) [PF14216.9]								0	False	
NC_025462_102	NC_025462	NC_025462	102	57045	57242	-1	E			YP_009103644.1	YP_009103644.1 hypothetical protein vB_AbaM_Acibel004_104 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	142.0	5.988e-40													VOG08473	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_103	NC_025462	NC_025462	103	57343	57624	-1	E			YP_009103645.1	YP_009103645.1 structural protein [Acinetobacter phage vB_AbaM_Acibel004]	False	0.945	187.0	7.161e-55																0	False	
NC_025462_104	NC_025462	NC_025462	104	57617	58066	-1	E			YP_009103646.1	YP_009103646.1 hypothetical protein vB_AbaM_Acibel004_106 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.87	271.0	4.64e-83																0	False	
NC_025462_105	NC_025462	NC_025462	105	58497	58751	-1	E			YP_009103649.1	YP_009103649.1 hypothetical protein vB_AbaM_Acibel004_109 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	184.0	3.058e-54													VOG14090	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_106	NC_025462	NC_025462	106	58817	59212	-1	E			YP_009103650.1	YP_009103650.1 hypothetical protein vB_AbaM_Acibel004_110 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.903	249.0	9.384e-76													VOG17594	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_107	NC_025462	NC_025462	107	59644	59817	1	E			YP_009103651.1	YP_009103651.1 hypothetical protein vB_AbaM_Acibel004_111 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	127.0	6.726e-35													VOG06824	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_108	NC_025462	NC_025462	108	60351	60593	1	E			YP_009103652.1	YP_009103652.1 hypothetical protein vB_AbaM_Acibel004_112 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.919	156.0	1.96e-44													VOG17596	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_109	NC_025462	NC_025462	109	62099	62398	1	C	K04078	chaperonin GroES	YP_009103653.1	YP_009103653.1 co-chaperonin GroES [Acinetobacter phage vB_AbaM_Acibel004]	False	0.965	203.0	1.6439999999999999e-60																0	False	
NC_025462_110	NC_025462	NC_025462	110	63267	63497	1	E			YP_009103654.1	YP_009103654.1 hypothetical protein vB_AbaM_Acibel004_114 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	164.0	2.8619999999999997e-47													VOG17597	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_111	NC_025462	NC_025462	111	63673	63933	1	E			YP_009103655.1	YP_009103655.1 hypothetical protein vB_AbaM_Acibel004_115 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.953	175.0	9.183e-51																0	False	
NC_025462_112	NC_025462	NC_025462	112	63944	64207	1	D			YP_009103656.1	YP_009103656.1 putative thioredoxin o [Acinetobacter phage vB_AbaM_Acibel004]	False	0.996	185.0	1.8859999999999998e-54								Thioredoxin [PF00085.23]; Redoxin [PF08534.13]; Thioredoxin-like [PF13899.9]								0	False	
NC_025462_113	NC_025462	NC_025462	113	64299	64664	1	E			YP_009103657.1	YP_009103657.1 hypothetical protein vB_AbaM_Acibel004_117 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.91	232.0	4.592e-70													VOG17601	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_114	NC_025462	NC_025462	114	64664	66172	1	C	K06909	phage terminase large subunit	YP_009103658.1	YP_009103658.1 terminase large subunit [Acinetobacter phage vB_AbaM_Acibel004]	True	1.0	1080.0	0.0								Phage terminase large subunit [PF04466.16]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNaseH-like domain [PF17289.5]					VOG02138	sp|P39786|XTMB_BACSU PBSX phage terminase large subunit; Xr	Xr	0	False	V
NC_025462_115	NC_025462	NC_025462	115	66182	67672	1	D			YP_009103659.1	YP_009103659.1 portal protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.95	991.0	0.0								Protein of unknown function (DUF935) [PF06074.15]					VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
NC_025462_116	NC_025462	NC_025462	116	67672	69033	1	D			YP_009103660.1	YP_009103660.1 head maturation protease [Acinetobacter phage vB_AbaM_Acibel004]	True	0.925	879.0	1.4359999999999998e-287	MER1068120	S49B	MER1068120 - subfamily S49B unassigned peptidases (Araucaria cunninghamii) [S49.UPB]#S49B#{peptidase unit: 113-281}~source A0A0D6R3N6~	False	153.0	1.559e-37	0.496	Peptidase family S49 [PF01343.21]					VOG28640	REFSEQ head maturation protease; Xu	Xu	0	False	P
NC_025462_117	NC_025462	NC_025462	117	69087	69578	1	E			YP_009103661.1	YP_009103661.1 virion structural protein [Acinetobacter phage vB_AbaM_Acibel004]	False	0.978	338.0	4.500000000000001e-106													VOG17598	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_025462_118	NC_025462	NC_025462	118	69645	70727	1	D			YP_009103662.1	YP_009103662.1 putative major capsid protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.948	718.0	9.197000000000001e-234								Phage major capsid protein E [PF03864.18]					VOG01069	sp|D6RRG1|CAPSD_BPKPP Major capsid protein; XhXs	Xs;Xh	0	False	V
NC_025462_119	NC_025462	NC_025462	119	70801	77406	1	D			YP_009103663.1	YP_009103663.1 putative tail protein I [Acinetobacter phage vB_AbaM_Acibel004]	True	0.906	4160.0	0.0								Domain of unknown function (DUF1983) [PF09327.14]								0	False	
NC_025462_120	NC_025462	NC_025462	120	77406	77822	1	E			YP_009103664.1	YP_009103664.1 hypothetical protein vB_AbaM_Acibel004_124 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.972	285.0	5.968e-88													VOG17599	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_121	NC_025462	NC_025462	121	77822	78610	1	E			YP_009103665.1	YP_009103665.1 hypothetical protein vB_AbaM_Acibel004_125 [Acinetobacter phage vB_AbaM_Acibel004]	True	0.983	546.0	6.053e-176													VOG01615	REFSEQ membrane associated protein; Xu	Xu	0	False	
NC_025462_122	NC_025462	NC_025462	122	78619	79095	1	E			YP_009103666.1	YP_009103666.1 hypothetical protein vB_AbaM_Acibel004_126 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	344.0	3.1099999999999998e-108													VOG01675	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_123	NC_025462	NC_025462	123	79079	79606	1	E			YP_009103667.1	YP_009103667.1 tail completion or Neck1 protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.98	364.0	1.3539999999999999e-114													VOG02678	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	
NC_025462_124	NC_025462	NC_025462	124	79609	79983	1	E			YP_009103668.1	YP_009103668.1 head protein [Acinetobacter phage vB_AbaM_Acibel004]	False	0.985	260.0	1.324e-79													VOG00405	REFSEQ minor head protein; Xu	Xu	0	False	
NC_025462_125	NC_025462	NC_025462	125	79980	80654	1	E			YP_009103669.1	YP_009103669.1 structural protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.964	456.0	8.908e-146													VOG17600	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_126	NC_025462	NC_025462	126	80660	81724	1	D			YP_009103670.1	YP_009103670.1 tail sheath [Acinetobacter phage vB_AbaM_Acibel004]	True	0.941	701.0	7.297999999999998e-228								Protein of unknown function (DUF3383) [PF11863.11]					VOG03778	REFSEQ tail sheath; Xu	Xu	0	False	
NC_025462_127	NC_025462	NC_025462	127	81773	82306	1	D			YP_009103671.1	YP_009103671.1 virion structural protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.964	361.0	9.891e-114								Bacteriophage KPP10, Structural protein ORF10 [PF11681.11]					VOG03723	sp|D6RRG7|ORF10_BPKPP Structural protein ORF10; Xs	Xs	0	False	V
NC_025462_128	NC_025462	NC_025462	128	82317	82886	1	E			YP_009103672.1	YP_009103672.1 virion structural protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.957	382.0	9.581e-121													VOG03723	sp|D6RRG7|ORF10_BPKPP Structural protein ORF10; Xs	Xs	0	False	V
NC_025462_129	NC_025462	NC_025462	129	82883	83332	1	E			YP_009103673.1	YP_009103673.1 hypothetical protein vB_AbaM_Acibel004_133 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.98	310.0	1.7020000000000001e-96													VOG03723	sp|D6RRG7|ORF10_BPKPP Structural protein ORF10; Xs	Xs	0	False	V
NC_025462_130	NC_025462	NC_025462	130	83346	83825	1	E			YP_009103674.1	YP_009103674.1 tail assembly chaperone [Acinetobacter phage vB_AbaM_Acibel004]	False	0.959	323.0	8.234e-101													VOG00091	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
NC_025462_131	NC_025462	NC_025462	131	83873	84058	1	E			YP_009103675.1	YP_009103675.1 hypothetical protein vB_AbaM_Acibel004_135 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.947	124.0	1.43e-33													VOG04262	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_132	NC_025462	NC_025462	132	84033	86033	1	D			YP_009103676.1	YP_009103676.1 tail length tape measure protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.906	1260.0	0.0								Tape measure protein [PF20155.2]					VOG28638	REFSEQ tail length tape measure protein; Xu	Xu	0	False	
NC_025462_133	NC_025462	NC_025462	133	86030	86902	1	E			YP_009103677.1	YP_009103677.1 tail fiber protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.945	577.0	2.524e-186													VOG01485	REFSEQ tail fiber protein; Xu	Xu	0	False	
NC_025462_134	NC_025462	NC_025462	134	86899	87234	1	E			YP_009103678.1	YP_009103678.1 hypothetical protein vB_AbaM_Acibel004_138 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.994	235.0	2.2560000000000007e-71													VOG17602	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_135	NC_025462	NC_025462	135	87240	88466	1	E			YP_009103679.1	YP_009103679.1 baseplate hub [Acinetobacter phage vB_AbaM_Acibel004]	True	0.954	820.0	5.887e-268													VOG01442	REFSEQ baseplate hub; Xu	Xu	0	False	
NC_025462_136	NC_025462	NC_025462	136	88459	89226	1	D			YP_009103680.1	YP_009103680.1 baseplate spike [Acinetobacter phage vB_AbaM_Acibel004]	True	0.959	516.0	5.899000000000002e-166								Phage protein Gp138 N-terminal domain [PF18352.4]					VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xp;Xs;Xh	0	False	V
NC_025462_137	NC_025462	NC_025462	137	89230	89607	1	E			YP_009103681.1	YP_009103681.1 putative baseplate component [Acinetobacter phage vB_AbaM_Acibel004]	False	0.95	252.0	1.056e-76													VOG00875	sp|P09425|BP25_BPT4 Baseplate wedge protein gp25; XhXs	Xs;Xh	0	False	V
NC_025462_138	NC_025462	NC_025462	138	89618	91060	1	E			YP_009103682.1	YP_009103682.1 putative baseplate component [Acinetobacter phage vB_AbaM_Acibel004]	True	0.935	942.0	6.511e-309													VOG00521	sp|P51767|BPJ_BPP2 Baseplate protein J; XhXs	Xs;Xh	0	False	V
NC_025462_139	NC_025462	NC_025462	139	91073	92083	1	D			YP_009103683.1	YP_009103683.1 structural protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.972	690.0	2.134e-224								Protein of unknown function (DUF2612) [PF11041.11]					VOG00207	REFSEQ baseplate protein; Xu	Xu	0	False	
NC_025462_140	NC_025462	NC_025462	140	92086	92946	1	E			YP_009103684.1	YP_009103684.1 tail fiber protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.977	591.0	3.3810000000000004e-191													VOG03847	REFSEQ tail fiber protein; Xu	Xu	0	False	
NC_025462_141	NC_025462	NC_025462	141	92952	94031	1	E			YP_009103685.1	YP_009103685.1 tail fiber protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.987	750.0	7.214e-245													VOG28639	REFSEQ receptor binding tail protein; Xu	Xu	0	False	
NC_025462_142	NC_025462	NC_025462	142	94033	94437	1	E			YP_009103686.1	YP_009103686.1 hypothetical protein vB_AbaM_Acibel004_146 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.888	250.0	5.762e-76													VOG17603	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_143	NC_025462	NC_025462	143	94748	95956	1	E			YP_009103688.1	YP_009103688.1 tail fiber protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.94	795.0	1.856e-259													VOG17605	REFSEQ tail fiber protein; Xu	Xu	0	False	F
NC_025462_144	NC_025462	NC_025462	144	95975	96235	1	E			YP_009103689.1	YP_009103689.1 tail fiber protein [Acinetobacter phage vB_AbaM_Acibel004]	False	0.961	176.0	2.591e-51													VOG17605	REFSEQ tail fiber protein; Xu	Xu	0	False	F
NC_025462_145	NC_025462	NC_025462	145	96245	96865	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009103690.1	YP_009103690.1 endolysin [Acinetobacter phage vB_AbaM_Acibel004]	True	0.987	431.0	2.213e-137								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
NC_025462_146	NC_025462	NC_025462	146	96905	97210	-1	E			YP_009103691.1	YP_009103691.1 hypothetical protein vB_AbaM_Acibel004_151 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.91	194.0	2.607e-57																0	False	F
NC_025462_147	NC_025462	NC_025462	147	97220	97366	-1	E			YP_009103692.1	YP_009103692.1 hypothetical protein vB_AbaM_Acibel004_152 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.991	103.0	1.4550000000000002e-26																0	False	F
NC_025462_148	NC_025462	NC_025462	148	97412	97546	-1	E			YP_009103693.1	YP_009103693.1 hypothetical protein vB_AbaM_Acibel004_153 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.93	88.0	1.489e-21													VOG17607	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_025462_149	NC_025462	NC_025462	149	97552	98019	-1	E			YP_009103694.1	YP_009103694.1 hypothetical protein vB_AbaM_Acibel004_154 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.945	310.0	3.112e-96													VOG17608	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_025462_150	NC_025462	NC_025462	150	98064	98456	-1	D			YP_009103695.1	YP_009103695.1 GTP-binding domain [Acinetobacter phage vB_AbaM_Acibel004]	False	0.979	271.0	3.507e-83								YspA, cpYpsA-related SLOG family [PF10686.12]								0	False	F
NC_025462_151	NC_025462	NC_025462	151	98456	99247	-1	E			YP_009103696.1	YP_009103696.1 hypothetical protein vB_AbaM_Acibel004_156 [Acinetobacter phage vB_AbaM_Acibel004]	True	0.919	508.0	8.836000000000001e-163													VOG00677	REFSEQ replication initiation protein; Xu	Xu	0	False	F
