KO Id	Name	Level	Count
K02757	K02757: bglF, bglP; beta-glucoside PTS system EIICBA component	Function	1
	lvl4: Cellobiose-specific II component [mD:m00275]	4	3
K02759	K02759: celC, chbA; cellobiose PTS system EIIA component	Function	7
	lvl3: Lactose	3	7
K02760	K02760: celA, chbB; cellobiose PTS system EIIB component	Function	7
K02761	K02761: celB, chbC; cellobiose PTS system EIIC component	Function	1
	lvl4: Fructose-specific II component [mD:m00273]	4	2
K02768	K02768: fruB; fructose PTS system EIIA component	Function	7
K02770	K02770: fruA; fructose PTS system EIIBC or EIIC component	Function	1
	lvl4: Galactitol-specific II component [mD:m00279]	4	1
K02773	K02773: gatA, sgcA; galactitol PTS system EIIA component	Function	7
	lvl4: Enzyme II_glucose-specific  component [mD:m00265]	4	1
K02777	K02777: crr; sugar PTS system EIIA component	Function	12
	lvl4: Maltose and glucose-specific II component [mD:m00266]	4	2
	lvl4:  arbutin-, cellobiose-, and salicin-specific II component [mD:m00272]	4	1
	lvl4: Trehalose-specific II component [mD:m00270]	4	2
	lvl4: N-acetylmuramic acid-specific II component [mD:m00303]	4	1
	lvl4: Arbutin-like II component [mD:m00268]	4	1
	lvl4: Phosphocarrier protein hpr	4	1
K02784	K02784: ptsH; phosphocarrier protein HPr	Function	1
	lvl4: Lactose-specific	4	1
K02786	K02786: lacF; lactose PTS system EIIA component	Function	7
K02791	K02791: malX; maltose/glucose PTS system EIICB component	Function	1
	lvl4: Mannitol-specific II component [mD:m00274]	4	2
K02798	K02798: cmtB; mannitol PTS system EIIA component	Function	7
K02800	K02800: mtlA, cmtA; mannitol PTS system EIICBA or EIICB component	Function	1
	lvl4: N-acetylglucosamine-specific II component [mD:m00267]	4	1
K02804	K02804: nagE; N-acetylglucosamine PTS system EIICBA or EIICB component	Function	1
	lvl4: Sucrose-specific II component [mD:m00269]	4	1
K02810	K02810: scrA, sacP, sacX, ptsS; sucrose PTS system EIIBCA or EIIBC component	Function	1
K02819	K02819: treB, treP; trehalose PTS system EIIBC or EIIBCA component	Function	1
K02825	K02825: pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase	Function	1
K03040	K03040: rpoA; DNA-directed RNA polymerase subunit alpha	Function	2
K03043	K03043: rpoB; DNA-directed RNA polymerase subunit beta	Function	2
K03046	K03046: rpoC; DNA-directed RNA polymerase subunit beta'	Function	2
K03048	K03048: rpoE; DNA-directed RNA polymerase subunit delta	Function	2
K03060	K03060: rpoZ; DNA-directed RNA polymerase subunit omega	Function	2
K03148	K03148: thiF; sulfur carrier protein ThiS adenylyltransferase	Function	1
K03183	K03183: ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	Function	2
K03215	K03215: rumA; 23S rRNA (uracil1939-C5)-methyltransferase	Function	2
K03216	K03216: trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase	Function	2
K03218	K03218: rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase	Function	2
K03407	K03407: cheA; two-component system, chemotaxis family, sensor kinase CheA	Function	3
K03424	K03424: tatD; TatD DNase family protein	Function	1
K03431	K03431: glmM; phosphoglucosamine mutase	Function	2
K03438	K03438: mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase	Function	2
K03500	K03500: rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase	Function	2
K03564	K03564: BCP, PRXQ, DOT5; thioredoxin-dependent peroxiredoxin	Function	2
K03574	K03574: mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase	Function	1
	lvl2: Cellular response to oxidative stress	2	3
K03575	K03575: mutY; A/G-specific adenine glycosylase	Function	1
K03648	K03648: UNG, UDG; uracil-DNA glycosylase	Function	1
K03652	K03652: MPG; DNA-3-methyladenine glycosylase	Function	2
K03763	K03763: polC; DNA polymerase III subunit alpha, Gram-positive type	Function	2
K03768	K03768: PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B)	Function	1
K03781	K03781: katE, CAT, catB, srpA; catalase	Function	4
K03783	K03783: punA, PNP; purine-nucleoside phosphorylase	Function	2
K03784	K03784: deoD; purine-nucleoside phosphorylase	Function	2
K03816	K03816: xpt; xanthine phosphoribosyltransferase	Function	1
K03817	K03817: rimL; ribosomal-protein-serine acetyltransferase	Function	2
K03818	K03818: wcaF; putative colanic acid biosynthesis acetyltransferase WcaF	Function	2
K03824	K03824: yhbS; putative acetyltransferase	Function	2
K03825	K03825: aaaT; L-phenylalanine/L-methionine N-acetyltransferase	Function	2
K03826	K03826: yiaC; putative acetyltransferase	Function	2
K03828	K03828: yjgM; putative acetyltransferase	Function	2
K03885	K03885: ndh; NADH:ubiquinone reductase (H+-translocating)	Function	1
K03928	K03928: yvaK; carboxylesterase	Function	1
K04042	K04042: glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	Function	1
K04072	K04072: adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	Function	12
	lvl3: Pyruvate fermentation to ethanol II	3	1
K04486	K04486: E3.1.3.15B; histidinol-phosphatase (PHP family)	Function	1
	lvl2: Transamination	2	1
K04487	K04487: iscS, NFS1; cysteine desulfurase	Function	1
K04564	K04564: SOD2; superoxide dismutase, Fe-Mn family	Function	2
K04757	K04757: rsbW; serine/threonine-protein kinase RsbW	Function	3
	lvl2: Regulation of translational initiation in response to osmotic stress	2	2
K04766	K04766: acuA; acetoin utilization protein AcuA	Function	2
K05349	K05349: bglX; beta-glucosidase	Function	4
	lvl3: Cellobiose	3	2
K05350	K05350: bglB; beta-glucosidase	Function	4
K05366	K05366: mrcA; penicillin-binding protein 1A	Function	6
	lvl3: Mucin type O-glycan biosynthesis	3	2
	lvl3: N-glycan biosynthesis	3	2
K05592	K05592: deaD, cshA; ATP-dependent RNA helicase DeaD	Function	1
K05593	K05593: aadK; aminoglycoside 6-adenylyltransferase	Function	1
K05606	K05606: MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase	Function	1
K05711	K05711: hcaB; 2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase	Function	2
K05712	K05712: mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase	Function	4
K05714	K05714: mhpC; 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase	Function	1
	lvl4: Putative thiamine transporter [mD:m00192]	4	1
K05777	K05777: ynjB; putative thiamine transport system substrate-binding protein	Function	1
	lvl4: Sn-glycerol 3-phosphate transporter [mD:m00198]	4	3
K05813	K05813: ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein	Function	1
K05814	K05814: ugpA; sn-glycerol 3-phosphate transport system permease protein	Function	1
K05815	K05815: ugpE; sn-glycerol 3-phosphate transport system permease protein	Function	1
	lvl2: Major Facilitator superfamily (MFS)	2	11
	lvl3: Organic acid transporters	3	1
	lvl4: Phenylproprionate permease (ppp) [tc:2.A.1.27]	4	1
K05820	K05820: hcaT; MFS transporter, PPP family, 3-phenylpropionic acid transporter	Function	1
K05822	K05822: dapH, dapD; tetrahydrodipicolinate N-acetyltransferase	Function	1
K05823	K05823: dapL; N-acetyldiaminopimelate deacetylase	Function	2
	lvl4: Osmoprotectant transporter [mD:m00209]	4	3
K05845	K05845: opuC; osmoprotectant transport system substrate-binding protein	Function	1
K05846	K05846: opuBD; osmoprotectant transport system permease protein	Function	1
K05847	K05847: opuA; osmoprotectant transport system ATP-binding protein	Function	1
K05878	K05878: dhaK; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK	Function	1
K05879	K05879: dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL	Function	1
	lvl4: Hybrid protein	4	1
K05881	K05881: dhaM; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM	Function	1
	lvl2: Cellular response to cation stress	2	2
K06023	K06023: hprK, ptsK; HPr kinase/phosphorylase	Function	4
K06117	K06117: E3.1.3.21; glycerol-1-phosphatase	Function	3
K06153	K06153: bacA; undecaprenyl-diphosphatase	Function	2
	lvl3: Sugar transporters	3	2
	lvl4: Purine transporter (AzgA) family [tc:2.A.1.40]	4	1
K06901	K06901: pbuG, azgA, ghxP, ghxQ, adeQ; adenine/guanine/hypoxanthine permease	Function	1
K06941	K06941: rlmN; 23S rRNA (adenine2503-C2)-methyltransferase	Function	2
K06949	K06949: rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase	Function	1
K07094	K07094: pcrB; heptaprenylglyceryl phosphate synthase	Function	2
K07173	K07173: luxS; S-ribosylhomocysteine lyase	Function	2
K07258	K07258: dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6)	Function	2
K07260	K07260: vanY; zinc D-Ala-D-Ala carboxypeptidase	Function	2
K07313	K07313: pphA; serine/threonine protein phosphatase 1	Function	2
K07444	K07444: ypsC; putative N6-adenine-specific DNA methylase	Function	2
K07451	K07451: mcrA; 5-methylcytosine-specific restriction enzyme A	Function	1
K07516	K07516: fadN; 3-hydroxyacyl-CoA dehydrogenase	Function	7
	lvl3: Pyruvate fermentation to acetone	3	1
K07533	K07533: prsA; foldase protein PrsA	Function	1
K07636	K07636: phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR	Function	3
K07642	K07642: baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS	Function	3
K07650	K07650: cssS; two-component system, OmpR family, sensor histidine kinase CssS	Function	3
K07651	K07651: resE; two-component system, OmpR family, sensor histidine kinase ResE	Function	3
K07652	K07652: vicK; two-component system, OmpR family, sensor histidine kinase VicK	Function	3
K07718	K07718: yesM; two-component system, sensor histidine kinase YesM	Function	3
K07777	K07777: degS; two-component system, NarL family, sensor histidine kinase DegS	Function	3
K07816	K07816: E2.7.6.5X; putative GTP pyrophosphokinase	Function	1
	lvl3: Drug transporters	3	8
	lvl4: Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	4	5
K08151	K08151: tetA; MFS transporter, DHA1 family, tetracycline resistance protein	Function	1
K08152	K08152: lmrP; MFS transporter, DHA1 family, multidrug resistance protein B	Function	1
K08153	K08153: blt; MFS transporter, DHA1 family, multidrug resistance protein	Function	1
K08161	K08161: mdtG; MFS transporter, DHA1 family, multidrug resistance protein	Function	1
K08162	K08162: mdtH; MFS transporter, DHA1 family, multidrug resistance protein	Function	1
	lvl4: Drug:h+ antiporter-2 (14 spanner) (DhA2) family [tc:2.A.1.3]	4	1
K08166	K08166: mmr; MFS transporter, DHA2 family, methylenomycin A resistance protein	Function	1
	lvl4: Fucose:h+ symporter (Fhs) family [tc:2.A.1.7]	4	1
K08174	K08174: glcP; MFS transporter, FHS family, glucose/mannose:H+ symporter	Function	1
	lvl4: Drug:h+ antiporter-3 (12 spanner) (DhA3) [tc:2.A.1.21]	4	1
K08217	K08217: mef; MFS transporter, DHA3 family, macrolide efflux protein	Function	1
	lvl4: Putative aromatic compound/drug exporter (AcDE) family [tc:2.A.1.32]	4	1
K08221	K08221: yitG, ymfD, yfmO; MFS transporter, ACDE family, multidrug resistance protein	Function	1
K08281	K08281: pncA; nicotinamidase/pyrazinamidase	Function	2
K08314	K08314: fsaB, talC; fructose-6-phosphate aldolase 2	Function	1
K08317	K08317: hcxA; hydroxycarboxylate dehydrogenase A	Function	1
K08320	K08320: nudG; (d)CTP diphosphatase	Function	1
	lvl4: Enzyme I	4	1
K08483	K08483: ptsI; phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I)	Function	1
K08679	K08679: GAE, cap1J; UDP-glucuronate 4-epimerase	Function	3
K08722	K08722: yfbR; 5'-deoxynucleotidase	Function	2
K08723	K08723: yjjG; 5'-nucleotidase	Function	2
K08963	K08963: mtnA; methylthioribose-1-phosphate isomerase	Function	1
K08964	K08964: mtnB; methylthioribulose-1-phosphate dehydratase	Function	5
K08965	K08965: mtnW; 2,3-diketo-5-methylthiopentyl-1-phosphate enolase	Function	2
K08966	K08966: mtnX; 2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase	Function	2
K08967	K08967: mtnD, mtnZ, ADI1; 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	Function	2
K08968	K08968: msrC; L-methionine (R)-S-oxide reductase	Function	1
K08969	K08969: mtnE, mtnV; L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase	Function	3
	lvl4: Orphan ABC Atpase	4	1
K09013	K09013: sufC; Fe-S cluster assembly ATP-binding protein	Function	1
K09471	K09471: puuB, ordL; gamma-glutamylputrescine oxidase	Function	1
K09667	K09667: OGT; protein O-GlcNAc transferase	Function	6
	lvl4: Teichoic acid transporter [mD:m00251]	4	2
K09692	K09692: tagG; teichoic acid transport system permease protein	Function	1
K09693	K09693: tagH; teichoic acid transport system ATP-binding protein	Function	1
	lvl4: Sodium transporter [mD:m00253]	4	1
K09696	K09696: natB; sodium transport system permease protein	Function	1
K09761	K09761: rsmE; 16S rRNA (uracil1498-N3)-methyltransferase	Function	2
	lvl4: Lipoprotein-releasing transporter [mD:m00255]	4	2
K09808	K09808: lolC_E; lipoprotein-releasing system permease protein	Function	1
K09810	K09810: lolD; lipoprotein-releasing system ATP-binding protein	Function	1
	lvl4: Cell division transporter [mD:m00256]	4	2
K09811	K09811: ftsX; cell division transport system permease protein	Function	1
K09812	K09812: ftsE; cell division transport system ATP-binding protein	Function	1
	lvl4: Hemin transporter [mD:m00257]	4	1
K09813	K09813: hrtB; hemin transport system permease protein	Function	1
	lvl4: Zinc transporter [mD:m00242]	4	3
K09815	K09815: znuA; zinc transport system substrate-binding protein	Function	1
K09816	K09816: znuB; zinc transport system permease protein	Function	1
K09817	K09817: znuC; zinc transport system ATP-binding protein	Function	1
K09903	K09903: pyrH; uridylate kinase	Function	1
K09994	K09994: phnO; (aminoalkyl)phosphonate N-acetyltransferase	Function	2
K10009	K10009: tcyB, yecS; L-cystine transport system permease protein	Function	1
	lvl4: Maltose/maltodextrin transporter [mD:m00194]	4	1
K10112	K10112: msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein	Function	3
	lvl4: Multiple sugar transporter [mD:m00196]	4	1
	lvl4: Putative sugar transporter [mD:m00197]	4	1
K10208	K10208: crtM; 4,4'-diapophytoene synthase	Function	2
	lvl4: Cellobiose transporter [mD:m00206]	4	3
K10240	K10240: cebE; cellobiose transport system substrate-binding protein	Function	1
K10241	K10241: cebF; cellobiose transport system permease protein	Function	1
K10242	K10242: cebG; cellobiose transport system permease protein	Function	1
	lvl4: Ribose transporter [mD:m00212]	4	3
K10439	K10439: rbsB; ribose transport system substrate-binding protein	Function	1
K10440	K10440: rbsC; ribose transport system permease protein	Function	1
K10441	K10441: rbsA; ribose transport system ATP-binding protein	Function	1
K10563	K10563: mutM, fpg; formamidopyrimidine-DNA glycosylase	Function	4
K10718	K10718: JHAMT; juvenile hormone-III synthase	Function	2
K10773	K10773: NTH; endonuclease III	Function	3
K10804	K10804: tesA; acyl-CoA thioesterase I	Function	2
K10907	K10907: K10907; aminotransferase	Function	2
K11065	K11065: tpx; thioredoxin-dependent peroxiredoxin	Function	2
	lvl4: Spermidine/putrescine transporter [mD:m00299]	4	4
K11069	K11069: potD; spermidine/putrescine transport system substrate-binding protein	Function	1
K11070	K11070: potC; spermidine/putrescine transport system permease protein	Function	1
K11071	K11071: potB; spermidine/putrescine transport system permease protein	Function	1
K11072	K11072: potA; spermidine/putrescine transport system ATP-binding protein	Function	1
K11175	K11175: purN; phosphoribosylglycinamide formyltransferase 1	Function	1
K11210	K11210: fosB; metallothiol transferase	Function	2
K11383	K11383: kinB; two-component system, NtrC family, sensor histidine kinase KinB	Function	3
K11617	K11617: liaS; two-component system, NarL family, sensor histidine kinase LiaS	Function	3
K11693	K11693: femX, fmhB; peptidoglycan pentaglycine glycine transferase (the first glycine)	Function	1
	lvl4: Lipopolysaccharide transporter [mD:m00320]	4	1
K11720	K11720: lptG; lipopolysaccharide export system permease protein	Function	1
K11751	K11751: ushA; 5'-nucleotidase / UDP-sugar diphosphatase	Function	2
K11755	K11755: hisIE; phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase	Function	2
K12132	K12132: prkC, stkP; eukaryotic-like serine/threonine-protein kinase	Function	3
K12267	K12267: msrAB; peptide methionine sulfoxide reductase msrA/msrB	Function	4
K12944	K12944: nudI; nucleoside triphosphatase	Function	1
K12972	K12972: ghrA; glyoxylate/hydroxypyruvate reductase	Function	1
K13663	K13663: gumF; acyltransferase	Function	2
K13788	K13788: pta; phosphate acetyltransferase	Function	2
K13799	K13799: panC-cmk; pantoate ligase / CMP/dCMP kinase	Function	1
K13821	K13821: putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase	Function	3
K13853	K13853: aroG, aroA; 3-deoxy-7-phosphoheptulonate synthase / chorismate mutase	Function	1
K14155	K14155: patB, malY; cysteine-S-conjugate beta-lyase	Function	3
K15633	K15633: gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	Function	4
K15634	K15634: gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	Function	4
