	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_047926_94	NC_047926	NC_047926	94	92001	92288	1	E			YP_009798438.1	YP_009798438.1 hypothetical protein HOS80_gp093 [Lactobacillus phage Semele]	False	0.987	200.0	1.693e-59													VOG00217	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_95	NC_047926	NC_047926	95	92356	92544	1	E			YP_009798439.1	YP_009798439.1 hypothetical protein HOS80_gp094 [Lactobacillus phage Semele]	False	1.0	141.0	1.329e-39													VOG00057	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_96	NC_047926	NC_047926	96	92544	92930	1	E			YP_009798440.1	YP_009798440.1 hypothetical protein HOS80_gp095 [Lactobacillus phage Semele]	False	0.919	248.0	1.528e-75													VOG13862	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_97	NC_047926	NC_047926	97	92991	93665	1	E			YP_009798441.1	YP_009798441.1 hypothetical protein HOS80_gp096 [Lactobacillus phage Semele]	True	0.977	463.0	4.183e-148													VOG13867	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_98	NC_047926	NC_047926	98	93665	94783	1	D			YP_009798442.1	YP_009798442.1 ATPase [Lactobacillus phage Semele]	True	0.967	760.0	6.894e-248								ATPase family associated with various cellular activities (AAA) [PF00004.32]					VOG00282	sp|O64301|LOADL_BPR69 Sliding-clamp-loader large subunit; XhXr	Xr;Xh	0	False	VT
NC_047926_99	NC_047926	NC_047926	99	94855	95601	1	E			YP_009798443.1	YP_009798443.1 hypothetical protein HOS80_gp098 [Lactobacillus phage Semele]	True	0.958	502.0	4.9400000000000005e-161													VOG22260	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_100	NC_047926	NC_047926	100	95673	96452	1	E			YP_009798444.1	YP_009798444.1 hypothetical protein HOS80_gp099 [Lactobacillus phage Semele]	True	0.941	513.0	8.871e-165													VOG22265	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_101	NC_047926	NC_047926	101	96449	97537	1	D			YP_009798445.1	YP_009798445.1 tellurite resistance [Lactobacillus phage Semele]	True	0.881	665.0	2.995e-215								Toxic anion resistance protein (TelA) [PF05816.14]					VOG11658	sp|P60108|TELL_STAAN TelA-like protein SA1238; Xu	Xu	0	False	T
NC_047926_102	NC_047926	NC_047926	102	97567	98742	1	C	K07496	putative transposase	YP_009798446.1	YP_009798446.1 transposase [Lactobacillus phage Semele]	True	0.979	809.0	9.604e-265								Putative transposase DNA-binding domain [PF07282.14]; Probable transposase [PF01385.22]; Helix-turn-helix domain [PF12323.11]					VOG00072	sp|P54992|YSNA_STRPR Putative RNA-guided DNA endonuclease; Xr	Xr	0	True	VT
NC_047926_103	NC_047926	NC_047926	103	98906	99379	1	E			YP_009798447.1	YP_009798447.1 hypothetical protein HOS80_gp102 [Lactobacillus phage Semele]	False	0.977	325.0	1.126e-101													VOG07407	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_104	NC_047926	NC_047926	104	99430	99816	1	E			YP_009798448.1	YP_009798448.1 hypothetical protein HOS80_gp103 [Lactobacillus phage Semele]	False	0.887	239.0	4.105e-72													VOG22261	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_105	NC_047926	NC_047926	105	99872	100294	1	E			YP_009798449.1	YP_009798449.1 hypothetical protein HOS80_gp104 [Lactobacillus phage Semele]	False	0.898	264.0	8.876999999999999e-81													VOG22263	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_106	NC_047926	NC_047926	106	100584	101309	1	E			YP_009798450.1	YP_009798450.1 hypothetical protein HOS80_gp105 [Lactobacillus phage Semele]	True	0.931	472.0	9.065e-151													VOG02530	sp|Q9T1W7|TERS_BPMU Probable terminase, small subunit gp27; XhXr	Xr;Xh	0	False	VT
NC_047926_107	NC_047926	NC_047926	107	101306	101950	1	E			YP_009798451.1	YP_009798451.1 hypothetical protein HOS80_gp106 [Lactobacillus phage Semele]	True	0.943	426.0	2.6759999999999998e-135													VOG22262	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_108	NC_047926	NC_047926	108	101950	102264	1	E			YP_009798452.1	YP_009798452.1 hypothetical protein HOS80_gp107 [Lactobacillus phage Semele]	False	0.892	196.0	1.169e-57																0	False	T
NC_047926_109	NC_047926	NC_047926	109	102293	102547	1	E			YP_009814490.1	YP_009814490.1 hypothetical protein HOU40_gp103 [Lactobacillus phage Bromius]	False	0.778	138.0	6.903e-38																0	False	T
NC_047926_110	NC_047926	NC_047926	110	102603	103331	1	E			YP_009798453.1	YP_009798453.1 hypothetical protein HOS80_gp108 [Lactobacillus phage Semele]	True	0.959	490.0	3.482e-157													VOG22264	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_111	NC_047926	NC_047926	111	103818	103961	1	E																								0	False	T
NC_047926_112	NC_047926	NC_047926	112	104045	104215	1	E			YP_009798455.1	YP_009798455.1 hypothetical protein HOS80_gp110 [Lactobacillus phage Semele]	False	0.89	106.0	1.2679999999999999e-27													VOG22267	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_113	NC_047926	NC_047926	113	104228	104518	1	E			YP_009798456.1	YP_009798456.1 hypothetical protein HOS80_gp111 [Lactobacillus phage Semele]	False	0.999	205.0	4.005e-61													VOG22269	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_114	NC_047926	NC_047926	114	104677	105018	1	E			YP_009798457.1	YP_009798457.1 hypothetical protein HOS80_gp112 [Lactobacillus phage Semele]	False	0.928	222.0	1.152e-66													VOG03576	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_115	NC_047926	NC_047926	115	105067	105474	1	E			YP_009798458.1	YP_009798458.1 hypothetical protein HOS80_gp113 [Lactobacillus phage Semele]	False	0.968	277.0	2.082e-85													VOG22268	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_116	NC_047926	NC_047926	116	105670	105939	1	E			YP_009798459.1	YP_009798459.1 hypothetical protein HOS80_gp114 [Lactobacillus phage Semele]	False	0.955	181.0	6.752999999999999e-53													VOG00260	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_117	NC_047926	NC_047926	117	106014	106262	1	E			YP_009798460.1	YP_009798460.1 hypothetical protein HOS80_gp115 [Lactobacillus phage Semele]	False	0.952	166.0	5.783e-48													VOG13873	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_118	NC_047926	NC_047926	118	106581	106760	1	E			YP_009798461.1	YP_009798461.1 hypothetical protein HOS80_gp116 [Lactobacillus phage Semele]	False	0.91	115.0	1.894e-30													VOG06932	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_119	NC_047926	NC_047926	119	106825	107190	1	E			YP_009798462.1	YP_009798462.1 hypothetical protein HOS80_gp117 [Lactobacillus phage Semele]	False	0.979	252.0	6.344e-77													VOG22270	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_120	NC_047926	NC_047926	120	107256	107765	1	E			YP_009798463.1	YP_009798463.1 hypothetical protein HOS80_gp118 [Lactobacillus phage Semele]	False	0.943	336.0	2.905e-105													VOG02070	REFSEQ tail fiber protein; Xu	Xu	0	False	T
NC_047926_121	NC_047926	NC_047926	121	107856	108149	1	E			YP_009798464.1	YP_009798464.1 hypothetical protein HOS80_gp119 [Lactobacillus phage Semele]	False	0.923	190.0	9.527e-56													VOG13874	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_122	NC_047926	NC_047926	122	108165	108539	1	E			YP_009798465.1	YP_009798465.1 hypothetical protein HOS80_gp120 [Lactobacillus phage Semele]	False	0.935	245.0	1.576e-74													VOG03361	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_123	NC_047926	NC_047926	123	109616	109852	1	E			YP_009798466.1	YP_009798466.1 hypothetical protein HOS80_gp121 [Lactobacillus phage Semele]	False	0.976	163.0	8.174e-47																0	False	T
NC_047926_124	NC_047926	NC_047926	124	109864	110202	1	E			YP_009798467.1	YP_009798467.1 hypothetical protein HOS80_gp122 [Lactobacillus phage Semele]	False	0.995	238.0	3.558000000000001e-72																0	False	T
NC_047926_125	NC_047926	NC_047926	125	110466	110720	1	E			YP_009798468.1	YP_009798468.1 hypothetical protein HOS80_gp123 [Lactobacillus phage Semele]	False	0.978	175.0	4.417e-51													VOG06810	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_126	NC_047926	NC_047926	126	110913	111236	1	E			YP_009798469.1	YP_009798469.1 hypothetical protein HOS80_gp124 [Lactobacillus phage Semele]	False	0.926	210.0	1.546e-62													VOG22272	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_127	NC_047926	NC_047926	127	111472	111732	1	E			YP_009798470.1	YP_009798470.1 hypothetical protein HOS80_gp125 [Lactobacillus phage Semele]	False	1.0	186.0	1.3079999999999998e-54													VOG22273	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_128	NC_047926	NC_047926	128	111830	112171	1	E			YP_009798471.1	YP_009798471.1 hypothetical protein HOS80_gp126 [Lactobacillus phage Semele]	False	0.934	224.0	3.2539999999999996e-67													VOG03576	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_129	NC_047926	NC_047926	129	113015	113386	-1	E			YP_009798472.1	YP_009798472.1 hypothetical protein HOS80_gp127 [Lactobacillus phage Semele]	False	0.992	260.0	1.262e-79													VOG00492	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_130	NC_047926	NC_047926	130	113416	113769	-1	E			YP_009798473.1	YP_009798473.1 hypothetical protein HOS80_gp128 [Lactobacillus phage Semele]	False	0.987	246.0	5.967e-75													VOG00492	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_131	NC_047926	NC_047926	131	113839	114192	-1	E			YP_009798474.1	YP_009798474.1 hypothetical protein HOS80_gp129 [Lactobacillus phage Semele]	False	0.973	242.0	1.405e-73													VOG00492	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_132	NC_047926	NC_047926	132	114223	114459	-1	E			YP_009798475.1	YP_009798475.1 hypothetical protein HOS80_gp130 [Lactobacillus phage Semele]	False	1.0	173.0	2.185e-50													VOG04225	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_133	NC_047926	NC_047926	133	114496	114849	-1	E			YP_009798476.1	YP_009798476.1 hypothetical protein HOS80_gp131 [Lactobacillus phage Semele]	False	0.987	246.0	5.967e-75													VOG00492	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_134	NC_047926	NC_047926	134	114868	115227	-1	E			YP_009798477.1	YP_009798477.1 hypothetical protein HOS80_gp132 [Lactobacillus phage Semele]	False	1.0	257.0	9.476e-79													VOG00492	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_135	NC_047926	NC_047926	135	115240	115536	-1	E			YP_009798478.1	YP_009798478.1 hypothetical protein HOS80_gp133 [Lactobacillus phage Semele]	False	0.957	199.0	3.694e-59													VOG31929	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_136	NC_047926	NC_047926	136	115533	115694	-1	E			YP_009798479.1	YP_009798479.1 hypothetical protein HOS80_gp134 [Lactobacillus phage Semele]	False	1.0	118.0	1.101e-31													VOG31930	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_137	NC_047926	NC_047926	137	115698	116093	-1	E			YP_009798480.1	YP_009798480.1 hypothetical protein HOS80_gp135 [Lactobacillus phage Semele]	False	0.966	269.0	1.785e-82													VOG00492	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_138	NC_047926	NC_047926	138	116118	116564	-1	E			YP_009798481.1	YP_009798481.1 hypothetical protein HOS80_gp136 [Lactobacillus phage Semele]	False	0.939	294.0	6.777e-91													VOG00323	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_139	NC_047926	NC_047926	139	116575	117033	-1	E			YP_009798482.1	YP_009798482.1 hypothetical protein HOS80_gp137 [Lactobacillus phage Semele]	False	0.977	315.0	3.246e-98													VOG00323	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_140	NC_047926	NC_047926	140	117087	117371	-1	E			YP_009798483.1	YP_009798483.1 hypothetical protein HOS80_gp138 [Lactobacillus phage Semele]	False	1.0	206.0	1.928e-61													VOG00057	REFSEQ hypothetical protein; Xu	Xu	1	False	T
NC_047926_141	NC_047926	NC_047926	141	117361	117756	-1	E			YP_009798484.1	YP_009798484.1 hypothetical protein HOS80_gp139 [Lactobacillus phage Semele]	False	0.952	264.0	5.76e-81													VOG02583	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_142	NC_047926	NC_047926	142	117864	118193	-1	E			YP_009814529.1	YP_009814529.1 hypothetical protein HOU40_gp142 [Lactobacillus phage Bromius]	False	0.962	223.0	5.039e-67													VOG22143	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_143	NC_047926	NC_047926	143	118199	118636	-1	D			YP_009798486.1	YP_009798486.1 hypothetical protein HOS80_gp141 [Lactobacillus phage Semele]	False	0.993	306.0	2.405e-95								Protein of unknown function (DUF1642) [PF07852.14]					VOG01364	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_144	NC_047926	NC_047926	144	118656	118934	-1	E			YP_009798487.1	YP_009798487.1 hypothetical protein HOS80_gp142 [Lactobacillus phage Semele]	False	1.0	199.0	2.748e-59													VOG20483	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_145	NC_047926	NC_047926	145	118951	119388	-1	E			YP_009798488.1	YP_009798488.1 hypothetical protein HOS80_gp143 [Lactobacillus phage Semele]	False	0.995	307.0	1.754e-95													VOG01364	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_146	NC_047926	NC_047926	146	119385	119852	-1	D			YP_009798489.1	YP_009798489.1 YopX family protein [Lactobacillus phage Semele]	False	0.962	316.0	1.994e-98								YopX protein [PF09643.13]					VOG31648	REFSEQ gp34; Xu	Xu	0	False	T
NC_047926_147	NC_047926	NC_047926	147	119912	120331	-1	E			YP_009798490.1	YP_009798490.1 hypothetical protein HOS80_gp145 [Lactobacillus phage Semele]	False	0.968	286.0	3.331e-88													VOG02349	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_148	NC_047926	NC_047926	148	120427	121041	-1	D			YP_009814534.1	YP_009814534.1 hypothetical protein HOU40_gp147 [Lactobacillus phage Bromius]	True	0.947	408.0	2.431e-129								Domain of unknown function (DUF5052) [PF16475.8]					VOG20482	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_149	NC_047926	NC_047926	149	121123	121413	-1	E			YP_009814535.1	YP_009814535.1 hypothetical protein HOU40_gp148 [Lactobacillus phage Bromius]	False	0.964	197.0	2.232e-58													VOG22259	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_150	NC_047926	NC_047926	150	121373	121519	-1	E																								0	False	T
NC_047926_151	NC_047926	NC_047926	151	121543	121812	-1	E			YP_009798493.1	YP_009798493.1 hypothetical protein HOS80_gp148 [Lactobacillus phage Semele]	False	0.957	181.0	4.921999999999999e-53													VOG22277	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_152	NC_047926	NC_047926	152	121826	122773	-1	D			YP_009798494.1	YP_009798494.1 RNA ligase [Lactobacillus phage Semele]	True	0.944	626.0	1.187e-202								RNA ligase [PF09414.13]								0	False	T
NC_047926_153	NC_047926	NC_047926	153	122794	123078	-1	E			YP_009798495.1	YP_009798495.1 hypothetical protein HOS80_gp150 [Lactobacillus phage Semele]	False	0.965	189.0	1.128e-55													VOG00658	sp|O31881|YOSH_BACSU SPbeta prophage-derived uncharacterized protein YosH; Xu	Xu	0	False	T
NC_047926_154	NC_047926	NC_047926	154	123056	123196	-1	E			YP_009798496.1	YP_009798496.1 hypothetical protein HOS80_gp151 [Lactobacillus phage Semele]	False	0.962	85.0	1.5300000000000002e-20																0	False	T
NC_047926_155	NC_047926	NC_047926	155	123208	123510	-1	E			YP_009798497.1	YP_009798497.1 replication initiation protein [Lactobacillus phage Semele]	False	0.963	205.0	4.875e-61													VOG00169	sp|Q06425|YO83_BPP2 Uncharacterized 10.2 kDa protein in GpA 5'region; Xu	Xu	0	False	T
NC_047926_156	NC_047926	NC_047926	156	123494	123808	-1	E			YP_009798498.1	YP_009798498.1 hypothetical protein HOS80_gp153 [Lactobacillus phage Semele]	False	0.981	213.0	7.768e-64													VOG22278	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_157	NC_047926	NC_047926	157	123795	124034	-1	D			YP_009798499.1	YP_009798499.1 nucleotide kinase [Lactobacillus phage Semele]	False	1.0	172.0	4.326e-50								Protein of unknwon function (DUF3310) [PF11753.11]					VOG00396	sp|P07719|V17_BPT3 Gene 1.7 protein; Xh	Xh	0	False	T
NC_047926_158	NC_047926	NC_047926	158	124038	124286	-1	E			YP_009798500.1	YP_009798500.1 hypothetical protein HOS80_gp155 [Lactobacillus phage Semele]	False	0.915	159.0	1.7209999999999998e-45													VOG06689	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_159	NC_047926	NC_047926	159	124280	124507	-1	E			YP_009798201.1	YP_009798201.1 hypothetical protein HOS78_gp161 [Lactobacillus phage Bacchae]	False	0.913	145.0	7.867999999999998e-41													VOG22279	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_160	NC_047926	NC_047926	160	124510	124857	-1	E			YP_009798202.1	YP_009798202.1 hypothetical protein HOS78_gp162 [Lactobacillus phage Bacchae]	False	0.94	229.0	4.2999999999999995e-69													VOG22280	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_161	NC_047926	NC_047926	161	124924	125133	-1	E			YP_009798503.1	YP_009798503.1 hypothetical protein HOS80_gp158 [Lactobacillus phage Semele]	False	0.851	124.0	1.561e-33													VOG31924	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_162	NC_047926	NC_047926	162	125157	125471	-1	E			YP_009798504.1	YP_009798504.1 hypothetical protein HOS80_gp159 [Lactobacillus phage Semele]	False	0.988	219.0	6.782e-66																0	False	T
NC_047926_163	NC_047926	NC_047926	163	125485	127281	-1	D			YP_009798505.1	YP_009798505.1 DNA helicase [Lactobacillus phage Semele]	True	0.946	1189.0	0.0								Helicase conserved C-terminal domain [PF00271.34]; ERCC3/RAD25/XPB C-terminal helicase [PF16203.8]; DEAD/DEAH box helicase [PF00270.32]					VOG00203	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	T
NC_047926_164	NC_047926	NC_047926	164	127262	127684	-1	E			YP_009798506.1	YP_009798506.1 hypothetical protein HOS80_gp161 [Lactobacillus phage Semele]	False	0.973	289.0	2.039e-89													VOG22281	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_165	NC_047926	NC_047926	165	127756	128094	-1	C	K07171	mRNA interferase MazF [EC:3.1.-.-]	YP_009798507.1	YP_009798507.1 MazF-like growth inhibitor [Lactobacillus phage Semele]	False	0.989	236.0	1.259e-71								PemK-like, MazF-like toxin of type II toxin-antitoxin system [PF02452.20]					VOG03671	sp|Q4L7V3|MAZF_STAHJ Endoribonuclease MazF; Xu	Xu	0	False	T
NC_047926_166	NC_047926	NC_047926	166	128159	128338	-1	E			YP_009798508.1	YP_009798508.1 hypothetical protein HOS80_gp163 [Lactobacillus phage Semele]	False	0.916	115.0	1.005e-30													VOG22282	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_167	NC_047926	NC_047926	167	128567	129403	-1	C	K03811	nicotinamide mononucleotide transporter	YP_009798509.1	YP_009798509.1 PnuC-like nicotinamide mononucleotide transport [Lactobacillus phage Semele]	True	0.961	564.0	4.729e-182													VOG02278	sp|D2ZZC1|PNUC_NEIMU Nicotinamide riboside transporter PnuC; Xh	Xh	0	False	T
NC_047926_168	NC_047926	NC_047926	168	129501	129707	-1	E			YP_009798510.1	YP_009798510.1 hypothetical protein HOS80_gp165 [Lactobacillus phage Semele]	False	0.954	139.0	1.205e-38													VOG22284	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_169	NC_047926	NC_047926	169	129723	130187	-1	E			YP_009798511.1	YP_009798511.1 hypothetical protein HOS80_gp166 [Lactobacillus phage Semele]	False	0.966	316.0	2.606e-98													VOG22283	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_170	NC_047926	NC_047926	170	130235	130960	-1	E			YP_009798512.1	YP_009798512.1 hypothetical protein HOS80_gp167 [Lactobacillus phage Semele]	True	0.935	474.0	1.367e-151													VOG22144	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_171	NC_047926	NC_047926	171	130986	131468	-1	D			YP_009798513.1	YP_009798513.1 phosphatidylglycerophosphatase A [Lactobacillus phage Semele]	False	0.927	313.0	3.164e-97								Phosphatidylglycerophosphatase A [PF04608.16]					VOG18196	sp|P54173|YPJQ_BACSU Uncharacterized protein YpjQ; Xu	Xu	0	False	T
NC_047926_172	NC_047926	NC_047926	172	131473	131952	-1	C	K04047	starvation-inducible DNA-binding protein	YP_009798514.1	YP_009798514.1 DNA binding protein [Lactobacillus phage Semele]	False	0.97	327.0	3.506e-102								Ferritin-like domain [PF00210.27]					VOG01329	sp|P13303|Y05O_BPT4 Uncharacterized 14.6 kDa protein in mobD-ri intergenic region; Xu	Xu	0	False	T
NC_047926_173	NC_047926	NC_047926	173	131939	132193	-1	E			YP_009798515.1	YP_009798515.1 hypothetical protein HOS80_gp170 [Lactobacillus phage Semele]	False	0.908	162.0	2.8460000000000003e-46													VOG22147	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_174	NC_047926	NC_047926	174	132294	132812	-1	E			YP_009798516.1	YP_009798516.1 hypothetical protein HOS80_gp171 [Lactobacillus phage Semele]	False	0.937	340.0	1.958e-106													VOG13842	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_047926_175	NC_047926	NC_047926	175	132861	133088	1	E																								0	False	T
NC_047926_176	NC_047926	NC_047926	176	134547	135191	-1	D			YP_009798517.1	YP_009798517.1 HNH endonuclease [Lactobacillus phage Semele]	True	1.0	466.0	3.918e-149								HNH endonuclease [PF13392.9]; NUMOD4 motif [PF07463.14]					VOG00302	sp|Q5UPT6|YL245_MIMIV Uncharacterized HNH endonuclease L245; Xu	Xu	0	False	TF
NC_047926_177	NC_047926	NC_047926	177	136099	136407	-1	E			YP_009798518.1	YP_009798518.1 hypothetical protein HOS80_gp176 [Lactobacillus phage Semele]	False	0.999	218.0	2.177e-65													VOG21721	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
NC_047926_178	NC_047926	NC_047926	178	136413	137063	-1	E			YP_009798519.1	YP_009798519.1 hypothetical protein HOS80_gp175 [Lactobacillus phage Semele]	True	0.99	454.0	5.542e-145													VOG01786	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
NC_047926_179	NC_047926	NC_047926	179	137073	137681	-1	E			YP_009798520.1	YP_009798520.1 hypothetical protein HOS80_gp174 [Lactobacillus phage Semele]	True	0.905	383.0	6.883e-121													VOG04723	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
NC_047926_180	NC_047926	NC_047926	180	137824	138045	-1	E			YP_009798521.1	YP_009798521.1 transglycosylase [Lactobacillus phage Semele]	False	1.0	157.0	7.334e-45																0	False	TF
